Kr-86(n,tot) ENDFB-8.0
134946 0.285300
134975 0.299462
135003 0.314929
135031 0.331809
135060 0.350166
135088 0.370132
135117 0.391639
135145 0.414820
135173 0.439744
135212 0.476756
135251 0.517252
135290 0.561647
135309 0.585358
135328 0.610215
135367 0.662850
135406 0.719786
135445 0.781595
135483 0.848212
135509 0.894967
135534 0.943545
135560 0.994746
135585 1.04847
135610 1.10451
135636 1.16339
135661 1.22478
135686 1.28873
135712 1.35586
135737 1.42589
135762 1.49928
135788 1.57570
135838 1.73863
135889 1.91462
135923 2.04221
135957 2.17621
135991 2.31642
136026 2.46444
136060 2.62031
136094 2.78228
136128 2.95332
136162 3.13229
136196 3.31872
136231 3.51384
136299 3.92949
136333 4.14976
136367 4.37921
136435 4.86209
136488 5.25930
136541 5.67635
136594 6.11243
136647 6.56647
136699 7.03897
136752 7.52622
136858 8.53043
137069 10.6111
137175 11.6356
137280 12.6114
137392 13.5620
137504 14.4016
137560 14.7779
137615 15.1140
137671 15.4282
137727 15.6897
137783 15.9343
137839 16.1269
137895 16.2982
137951 16.4304
138063 16.6104
138174 16.6788
138305 16.6349
138436 16.4940
138566 16.2795
138697 16.0055
138958 15.3640
139219 14.6755
139569 13.7895
139732 13.4094
139896 13.0602
140060 12.7453
140223 12.4724
140333 12.3176
140442 12.1882
140551 12.0900
140660 12.0298
140731 12.0171
140802 12.0288
140873 12.0730
140944 12.1576
141004 12.2697
141064 12.4295
141124 12.6520
141184 12.9570
141230 13.2681
141277 13.6660
141300 13.9055
141323 14.1759
141346 14.4852
141369 14.8371
141399 15.3712
141429 16.0111
141444 16.3783
141459 16.7821
141474 17.2268
141489 17.7171
141505 18.2625
141520 18.8620
141535 19.5260
141550 20.2624
141565 21.0799
141580 21.9879
141595 22.9964
141610 24.1160
141627 25.5502
141644 27.1585
141661 28.9511
141678 30.9305
141696 33.0873
141713 35.3931
141747 40.1346
141757 41.5131
141768 42.8022
141778 43.9633
141789 44.9476
141799 45.7358
141809 46.2835
141820 46.5646
141830 46.5645
141839 46.3532
141847 45.9611
141855 45.3891
141864 44.6647
141872 43.7889
141881 42.8031
141898 40.5606
141931 35.5615
141948 33.0731
141965 30.7172
141983 28.4191
141992 27.3535
142001 26.3445
142009 25.3904
142018 24.4898
142027 23.6419
142036 22.8447
142045 22.0962
142054 21.3937
142072 20.1167
142090 18.9936
142107 18.0104
142126 17.0789
142145 16.2633
142165 15.5471
142184 14.9159
142203 14.3577
142222 13.8623
142241 13.4211
142260 13.0266
142279 12.6726
142298 12.3539
142317 12.0660
142336 11.8050
142375 11.3510
142413 10.9711
142462 10.5694
142510 10.2395
142559 9.96436
142607 9.73004
142684 9.42572
142760 9.17889
142837 8.97355
142913 8.79921
142989 8.64797
143066 8.51474
143218 8.28804
143371 8.09887
143524 7.93523
143677 7.78999
143830 7.65868
143982 7.53826
144135 7.42648
144441 7.22304
144746 7.04036
145052 6.87319
145358 6.71832
145663 6.57351
146080 6.38943
146497 6.21778
146913 6.05559
147330 5.90117
148219 5.59006
149108 5.29244
149719 5.08914
150330 4.88229
150942 4.66772
151553 4.44080
151886 4.30986
152220 4.17277
152553 4.02872
152886 3.87713
153178 3.73802
153470 3.59359
153761 3.44549
154053 3.29786
154359 3.15387
154512 3.09225
154664 3.04364
154748 3.02543
154831 3.01468
154894 3.01322
154956 3.01862
155019 3.03219
155081 3.05557
155144 3.09078
155206 3.14031
155269 3.20681
155331 3.29581
155369 3.36326
155408 3.44183
155446 3.53339
155484 3.63988
155522 3.76330
155560 3.90648
155599 4.07233
155637 4.26433
155675 4.48715
155694 4.61136
155713 4.74541
155732 4.88994
155751 5.04545
155770 5.21340
155790 5.39486
155809 5.59038
155828 5.80169
155847 6.03048
155866 6.27749
155885 6.54471
155904 6.83467
155923 7.14842
155942 7.48643
155961 7.85359
155981 8.25383
156000 8.68857
156019 9.16097
156038 9.67446
156057 10.2328
156076 10.8398
156095 11.4999
156115 12.2526
156135 13.0734
156155 13.9672
156175 14.9388
156195 15.9924
156215 17.1315
156235 18.3576
156255 19.6604
156284 21.6630
156312 23.7937
156369 28.1614
156397 30.1993
156412 31.1140
156426 31.9352
156440 32.6433
156454 33.2201
156468 33.6501
156483 33.9212
156500 34.0301
156513 33.9510
156525 33.7391
156538 33.4025
156550 32.9502
156563 32.3925
156575 31.7416
156588 31.0107
156613 29.3614
156663 25.7379
156688 23.9146
156713 22.1802
156737 20.5936
156762 19.1515
156774 18.4847
156787 17.8605
156799 17.2727
156811 16.7296
156824 16.2208
156836 15.7536
156848 15.3196
156861 14.9246
156873 14.5611
156885 14.2339
156898 13.9386
156910 13.6741
156926 13.3689
156943 13.1144
156959 12.9047
156975 12.7398
156991 12.6152
157008 12.5301
157024 12.4809
157040 12.4661
157063 12.4991
157086 12.5899
157109 12.7358
157132 12.9247
157155 13.1532
157178 13.4144
157224 14.0174
157316 15.3880
157362 16.0757
157408 16.7243
157461 17.3974
157502 17.8286
157542 18.1939
157582 18.5072
157602 18.6562
157623 18.8134
157637 18.9433
157651 19.1071
157658 19.2115
157665 19.3367
157673 19.4938
157680 19.6970
157686 19.9550
157693 20.2993
157697 20.5221
157700 20.7791
157703 21.0960
157707 21.4662
157711 22.1117
157713 22.5032
157716 22.9481
157718 23.4520
157720 24.0195
157723 24.6534
157725 25.3543
157729 26.8652
157734 28.5291
157738 30.1915
157740 30.9546
157743 31.6317
157744 32.1244
157746 32.5136
157748 32.7857
157750 32.9269
157751 32.9558
157754 32.8652
157756 32.6062
157758 32.1945
157760 31.6526
157762 31.0079
157765 30.2896
157769 28.7461
157774 27.0857
157776 26.3168
157779 25.6048
157781 24.9548
157783 24.3680
157786 23.8421
157788 23.3735
157791 22.9084
157794 22.5017
157799 21.8342
157804 21.3181
157810 20.9129
157815 20.6106
157820 20.3654
157830 19.9804
157839 19.6949
157849 19.4753
157858 19.3108
157867 19.1711
157885 18.9409
157903 18.7519
157921 18.5878
157941 18.4232
157961 18.2696
158000 17.9793
158059 17.5647
158117 17.1592
158176 16.7599
158235 16.3682
158346 15.6494
158458 14.9780
158570 14.3584
158682 13.7917
158799 13.2523
158916 12.7641
159034 12.3220
159151 11.9216
159263 11.5748
159374 11.2570
159486 10.9667
159598 10.6992
159822 10.2264
160046 9.82088
160280 9.45582
160514 9.13925
160749 8.86210
160983 8.61778
161186 8.42912
161388 8.25805
161793 7.95894
162198 7.70602
162602 7.48857
162986 7.30998
163369 7.15235
163753 7.01212
164136 6.88681
164541 6.76906
164946 6.66399
165351 6.57099
165756 6.49006
165990 6.44923
166225 6.41338
166459 6.38337
166693 6.36068
166842 6.35121
166992 6.34642
167141 6.34792
167290 6.35746
167407 6.37244
167524 6.39611
167641 6.43120
167759 6.48178
167844 6.53183
167929 6.59662
168014 6.68068
168099 6.79137
168158 6.88790
168217 7.00623
168275 7.15262
168334 7.33573
168390 7.55621
168418 7.68769
168446 7.83592
168474 8.00493
168502 8.19707
168530 8.41816
168558 8.67083
168587 8.98053
168616 9.34447
168645 9.77495
168660 10.0208
168675 10.2879
168689 10.5825
168704 10.9037
168719 11.2595
168733 11.6489
168748 12.0819
168763 12.5578
168777 13.0888
168792 13.6744
168807 14.3299
168821 15.0545
168836 15.8670
168851 16.7659
168865 17.7733
168880 18.8850
168894 20.1160
168909 21.4721
168925 23.1471
168942 24.9769
168958 26.9382
168975 28.9606
168991 31.0041
169007 32.9381
169015 33.8328
169024 34.6510
169032 35.3745
169040 35.9788
169048 36.4325
169055 36.7620
169063 36.9662
169070 37.0403
169078 36.9705
169086 36.7455
169095 36.3719
169103 35.8606
169111 35.2255
169119 34.4829
169127 33.6508
169136 32.7588
169152 30.8098
169168 28.7914
169185 26.7776
169201 24.8551
169213 23.4902
169225 22.2196
169238 21.0262
169250 19.9305
169262 18.9126
169274 17.9850
169287 17.1342
169299 16.3547
169311 15.6691
169322 15.0393
169334 14.4606
169346 13.9329
169357 13.4430
169369 12.9957
169381 12.5797
169392 12.1989
169408 11.7232
169424 11.2950
169440 10.9090
169456 10.5630
169472 10.2467
169487 9.95858
169503 9.69616
169519 9.45802
169542 9.14296
169566 8.86508
169589 8.61891
169612 8.39990
169636 8.20424
169659 8.02878
169706 7.72818
169752 7.48135
169799 7.27615
169845 7.10362
169892 6.95707
169972 6.75133
170053 6.58946
170133 6.45937
170214 6.35300
170307 6.25183
170400 6.16842
170493 6.09840
170586 6.03876
170722 5.96587
170858 5.90543
170993 5.85398
171129 5.80939
171315 5.75648
171501 5.71075
171688 5.67032
171874 5.63395
172162 5.58370
172450 5.53879
172738 5.49763
173026 5.45940
173399 5.41321
173771 5.36983
174144 5.32860
174517 5.28909
175127 5.22733
175737 5.16830
176143 5.13023
176550 5.09297
176753 5.07477
176956 5.05691
177058 5.04820
177160 5.03973
177261 5.03148
177363 5.02379
177409 5.02057
177456 5.01763
177503 5.01498
177549 5.01296
177596 5.01185
177619 5.01183
177642 5.01229
177666 5.01338
177689 5.01541
177712 5.01890
177736 5.02456
177749 5.02946
177763 5.03605
177777 5.04498
177791 5.05717
177798 5.06518
177805 5.07495
177811 5.08694
177818 5.10160
177825 5.12034
177832 5.14442
177839 5.17624
177846 5.21904
177850 5.25667
177855 5.30523
177859 5.36985
177864 5.45954
177866 5.52006
177868 5.59135
177871 5.68489
177873 5.79912
177875 5.95411
177877 6.14869
177878 6.27933
177880 6.41740
177881 6.57554
177882 6.75636
177883 6.94275
177884 7.13020
177885 7.33788
177885 7.56726
177886 7.84921
177887 8.12862
177888 8.43333
177889 8.76397
177890 9.16210
177891 9.54792
177892 9.95909
177893 10.3944
177895 11.3834
177897 12.3869
177900 14.3874
177902 15.3010
177903 16.1171
177905 16.6484
177906 17.0796
177907 17.3956
177909 17.5753
177909 17.6322
177910 17.6399
177911 17.5724
177912 17.4091
177913 17.1540
177914 16.8136
177916 16.3959
177917 15.9111
177918 15.3703
177919 14.7854
177921 13.4153
177924 12.0150
177925 11.3365
177926 10.6863
177927 10.0723
177928 9.50017
177930 8.89059
177931 8.34584
177933 7.86581
177934 7.44807
177935 7.08852
177937 6.78198
177938 6.52267
177940 6.30464
177941 6.12212
177942 5.96970
177944 5.84252
177945 5.73627
177947 5.64727
177948 5.57240
177951 5.45878
177953 5.38556
177955 5.32994
177960 5.24741
177964 5.18847
177969 5.14627
177973 5.11351
177977 5.08856
177982 5.06826
177986 5.05223
177995 5.02789
178004 5.01078
178013 4.99820
178022 4.98865
178034 4.97913
178046 4.97216
178058 4.96695
178069 4.96303
178086 4.95909
178102 4.95656
178118 4.95526
178135 4.95523
178151 4.95679
178167 4.96059
178176 4.96372
178184 4.96793
178192 4.97365
178200 4.98130
178207 4.99030
178214 5.00235
178221 5.01876
178228 5.04121
178235 5.07377
178239 5.09520
178242 5.12167
178246 5.15604
178249 5.19913
178253 5.25610
178256 5.33407
178259 5.42666
178262 5.55619
178264 5.64065
178265 5.74252
178267 5.86586
178268 6.00460
178270 6.18382
178271 6.40083
178273 6.66245
178274 6.95319
178276 7.32126
178277 7.75415
178279 8.25703
178280 8.79231
178281 9.30208
178283 9.85741
178284 10.4551
178285 11.0899
178287 12.4401
178290 13.8262
178291 14.5541
178292 15.2415
178294 15.8684
178295 16.4157
178296 16.8348
178297 17.1592
178299 17.3795
178300 17.4892
178300 17.4989
178301 17.4938
178301 17.4587
178303 17.2866
178304 16.9893
178305 16.6127
178307 16.0652
178308 15.4210
178309 14.7040
178311 13.9942
178313 12.5252
178315 11.8000
178316 11.1000
178317 10.4363
178318 9.81699
178320 9.24748
178321 8.76856
178322 8.43931
178323 8.13550
178324 7.62872
178325 7.39410
178326 7.18119
178328 6.83334
178330 6.53308
178331 6.30343
178333 6.11679
178335 5.96503
178337 5.83465
178338 5.73413
178340 5.65091
178342 5.58134
178345 5.46976
178349 5.38965
178353 5.31553
178357 5.25958
178361 5.21598
178365 5.18114
178370 5.15275
178374 5.12921
178382 5.09250
178391 5.06531
178399 5.04448
178407 5.02809
178416 5.01503
178428 5.00023
178439 4.98877
178451 4.97938
178463 4.97165
178475 4.96508
178487 4.95951
178499 4.95466
178510 4.95037
178534 4.94307
178558 4.93708
178581 4.93193
178605 4.92735
178629 4.92323
178653 4.91947
178700 4.91272
178747 4.90669
178789 4.90182
178830 4.89715
178872 4.89267
178913 4.88837
178996 4.88004
179079 4.87204
179162 4.86422
179245 4.85654
179328 4.84893
179410 4.84142
179576 4.82653
179742 4.81180
180073 4.78247
180484 4.74630
180894 4.71011
181715 4.63711
182536 4.56268
183357 4.48639
184620 4.36318
185883 4.23085
187145 4.08424
188408 3.91803
189008 3.82851
189608 3.73004
190208 3.61957
190808 3.49260
191139 3.41250
191471 3.32330
191802 3.22211
192134 3.10481
192308 3.03481
192481 2.95741
192655 2.87096
192828 2.77315
192963 2.68773
193097 2.59171
193231 2.48289
193365 2.35742
193452 2.26542
193539 2.16305
193626 2.04837
193669 1.98567
193712 1.91896
193756 1.84763
193799 1.77165
193843 1.69037
193886 1.60328
193930 1.50975
193973 1.40963
194016 1.30235
194060 1.18770
194093 1.09386
194127 0.996167
194160 0.894653
194194 0.791055
194228 0.686719
194261 0.585083
194278 0.536709
194295 0.491197
194311 0.449675
194328 0.413773
194340 0.392400
194352 0.375408
194364 0.363407
194375 0.357642
194386 0.358937
194397 0.367488
194408 0.384638
194419 0.411424
194430 0.449890
194441 0.501047
194446 0.532693
194451 0.567772
194457 0.607085
194462 0.650907
194471 0.728735
194479 0.819398
194487 0.924156
194496 1.04426
194504 1.18097
194513 1.33555
194517 1.41994
194521 1.50926
194525 1.60365
194529 1.70326
194534 1.80564
194538 1.91321
194542 2.02608
194546 2.14431
194550 2.26799
194554 2.39715
194558 2.53183
194562 2.66854
194570 2.96514
194579 3.28330
194587 3.62215
194595 3.97586
194603 4.35106
194611 4.73581
194627 5.53944
194644 6.35764
194660 7.15639
194668 7.53984
194676 7.90546
194685 8.24963
194693 8.56551
194701 8.85846
194709 9.12261
194717 9.35688
194725 9.55855
194734 9.73277
194742 9.87758
194750 9.99413
194758 10.0830
194766 10.1481
194774 10.1898
194791 10.2138
194801 10.1951
194810 10.1562
194830 10.0288
194849 9.85377
194869 9.64939
194908 9.19635
194947 8.73982
194976 8.41481
195004 8.11130
195033 7.82905
195062 7.56998
195111 7.18405
195159 6.85015
195207 6.55977
195255 6.30706
195308 6.06430
195361 5.85287
195415 5.66660
195468 5.50189
195545 5.29298
195622 5.11393
195699 4.95795
195776 4.82085
195883 4.65677
195989 4.51514
196095 4.39089
196201 4.28047
196384 4.11483
196568 3.97274
196751 3.84775
196934 3.73528
197262 3.55660
197590 3.39725
197918 3.24940
198246 3.10882
198710 2.91639
199173 2.72550
199636 2.53173
200099 2.33183
200523 2.14108
200948 1.94198
201372 1.73395
201797 1.51740
202202 1.30444
202607 1.08990
202810 0.984260
203013 0.881459
203215 0.783895
203317 0.737637
203418 0.693454
203510 0.656090
203601 0.621422
203693 0.589719
203785 0.561496
203876 0.537272
203968 0.517880
204014 0.510222
204060 0.503603
204105 0.498759
204151 0.495537
204190 0.494157
204243 0.494402
204296 0.497231
204349 0.502870
204402 0.511536
204455 0.523381
204508 0.538715
204561 0.557728
204614 0.580574
204663 0.605130
204711 0.633364
204760 0.665394
204808 0.701549
204856 0.742103
204905 0.787228
204953 0.837205
205001 0.892083
205048 0.950238
205095 1.01340
205141 1.08197
205188 1.15622
205235 1.23646
205281 1.32270
205328 1.41530
205374 1.51444
205406 1.58602
205438 1.66085
205502 1.82054
205565 1.99402
205597 2.08612
205629 2.18251
205692 2.38479
205756 2.60211
205819 2.83482
205883 3.08270
205947 3.34662
206010 3.62610
206074 3.92090
206137 4.23010
206201 4.55409
206264 4.89168
206328 5.24196
206392 5.60608
206519 6.35838
206646 7.14048
206900 8.74034
207036 9.57943
207171 10.3845
207324 11.2302
207477 11.9970
207553 12.3504
207629 12.6767
207705 12.9886
207782 13.2657
207858 13.5327
207934 13.7668
208087 14.1858
208239 14.5323
208392 14.8167
208644 15.1865
208896 15.4903
209148 15.7901
209400 16.1503
209551 16.4281
209703 16.7748
209854 17.2135
210005 17.7729
210081 18.1108
210156 18.4916
210232 18.9231
210308 19.4138
210383 19.9678
210459 20.5964
210534 21.3067
210610 22.1053
210692 23.0844
210773 24.1816
210855 25.4125
210937 26.7654
211263 32.8019
211335 33.9503
211372 34.4422
211408 34.8629
211444 35.1946
211480 35.4318
211516 35.5731
211552 35.6073
211600 35.4754
211639 35.2196
211678 34.8374
211717 34.3412
211757 33.7419
211796 33.0498
211835 32.2785
211913 30.5723
212069 26.9202
212148 25.1619
212226 23.4918
212283 22.3623
212341 21.3127
212398 20.3398
212456 19.4467
212513 18.6284
212571 17.8789
212628 17.1948
212686 16.5688
212740 16.0282
212794 15.5320
212849 15.0748
212903 14.6552
212957 14.2673
213011 13.9104
213120 13.2746
213213 12.7985
213307 12.3801
213401 12.0079
213495 11.6780
213588 11.3828
213682 11.1170
213776 10.8767
213869 10.6592
213978 10.4328
214086 10.2279
214303 9.87417
214520 9.57839
214737 9.32749
215053 9.02287
215369 8.77186
215684 8.56035
216000 8.37929
216434 8.16900
216868 7.99325
217302 7.84530
217736 7.72128
218051 7.64516
218683 7.52805
218998 7.48871
219314 7.46459
219610 7.45884
219906 7.47363
220202 7.51421
220497 7.59135
220714 7.67950
220931 7.80371
221148 7.97600
221257 8.08592
221365 8.21442
221533 8.46099
221617 8.61038
221701 8.78034
221785 8.97435
221869 9.19309
221952 9.44516
222036 9.73347
222145 10.1695
222199 10.4177
222253 10.6881
222307 10.9828
222362 11.3030
222416 11.6507
222470 12.0271
222554 12.6732
222639 13.3907
222723 14.1766
222807 15.0212
222976 16.7616
223060 17.5812
223144 18.2971
223200 18.6852
223255 18.9958
223311 19.2252
223366 19.3715
223421 19.4456
223477 19.4624
223588 19.4377
223631 19.4633
223675 19.5523
223719 19.7458
223740 19.8994
223762 20.1033
223790 20.4599
223819 20.9502
223833 21.2575
223847 21.6137
223861 22.0257
223875 22.5008
223889 23.0304
223902 23.6302
223916 24.3118
223929 25.0825
223943 25.9555
223957 26.9218
223970 27.9878
223984 29.1476
224038 34.1070
224051 35.1906
224064 36.0621
224071 36.3927
224078 36.6410
224084 36.7994
224091 36.8623
224100 36.7925
224106 36.6360
224113 36.3923
224119 36.0648
224125 35.6589
224138 34.6403
224150 33.4015
224163 32.0153
224176 30.5541
224201 27.6396
224217 25.8686
224233 24.2373
224249 22.7683
224266 21.4597
224282 20.3005
224298 19.2781
224314 18.3772
224330 17.5825
224348 16.8395
224365 16.1889
224382 15.6101
224399 15.0989
224416 14.6399
224433 14.2306
224450 13.8617
224467 13.5275
224502 12.9441
224536 12.4547
224570 12.0353
224604 11.6730
224634 11.3958
224664 11.1469
224723 10.7137
224782 10.3488
224841 10.0357
224910 9.72131
224978 9.44826
225047 9.20733
225115 8.99226
225246 8.63781
225377 8.33821
225508 8.07896
225638 7.84954
225800 7.59551
225962 7.36365
226124 7.14379
226286 6.92575
226486 6.64138
226579 6.49356
226673 6.32981
226766 6.14264
226860 5.91990
226909 5.78031
226959 5.62162
227009 5.43838
227059 5.22189
227093 5.04795
227127 4.84876
227162 4.61655
227179 4.48602
227196 4.34392
227211 4.20288
227227 4.04958
227243 3.88248
227258 3.70112
227274 3.50129
227289 3.28220
227305 3.04218
227313 2.91379
227320 2.78126
227331 2.58365
227342 2.37470
227353 2.15578
227364 1.92962
227375 1.70074
227386 1.47694
227391 1.36989
227397 1.27155
227402 1.18278
227408 1.10712
227412 1.05536
227417 1.02038
227422 1.00635
227426 1.01750
227430 1.04781
227434 1.10033
227437 1.17826
227441 1.28503
227445 1.42422
227448 1.59950
227452 1.81445
227456 2.06490
227459 2.29818
227462 2.56088
227464 2.85389
227467 3.17772
227470 3.53246
227473 3.91768
227476 4.33241
227479 4.77507
227482 5.21040
227484 5.64861
227487 6.12082
227490 6.58920
227500 8.55074
227506 9.64086
227512 10.6544
227515 11.1290
227518 11.5774
227520 11.9970
227523 12.3856
227526 12.7418
227529 13.0647
227532 13.3540
227535 13.6100
227538 13.8336
227541 14.0257
227547 14.3218
227551 14.4724
227555 14.5697
227559 14.6239
227563 14.6411
227572 14.5801
227581 14.4238
227590 14.2081
227599 13.9618
227617 13.4313
227634 12.9121
227647 12.5539
227661 12.2228
227674 11.9193
227687 11.6422
227713 11.1591
227739 10.7558
227765 10.4166
227792 10.1284
227818 9.88106
227844 9.66757
227884 9.38777
227925 9.15649
227965 8.96152
228006 8.79555
228058 8.61316
228110 8.45979
228163 8.32836
228215 8.21487
228320 8.02692
228425 7.87739
228529 7.75497
228634 7.65262
228863 7.47703
229091 7.34534
229320 7.24226
229548 7.15930
229929 7.05240
230310 6.97252
230691 6.91378
231071 6.87102
231528 6.83886
231947 6.82653
232366 6.83079
232785 6.85326
233204 6.89725
233566 6.95732
233928 7.04254
234290 7.16142
234651 7.32639
234861 7.45086
235070 7.60296
235280 7.79024
235489 8.02323
235670 8.27367
235851 8.58242
235941 8.76437
236032 8.96919
236122 9.19937
236213 9.46054
236318 9.80884
236422 10.2155
236527 10.6937
236579 10.9650
236632 11.2600
236684 11.5832
236736 11.9365
236789 12.3236
236841 12.7479
236894 13.2145
236946 13.7272
236998 14.2927
237051 14.9136
237102 15.5882
237154 16.3269
237205 17.1375
237257 18.0216
237308 18.9827
237360 20.0163
237411 21.1187
237463 22.2763
237563 24.5861
237613 25.7137
237663 26.7426
237713 27.6194
237738 27.9796
237763 28.2782
237789 28.5095
237814 28.6623
237839 28.7374
237864 28.7302
237900 28.5661
237927 28.3241
237955 27.9872
237982 27.5606
238009 27.0536
238037 26.4713
238064 25.8310
238119 24.4169
238228 21.3546
238283 19.8371
238337 18.4071
238387 17.1879
238438 16.0661
238488 15.0450
238538 14.1230
238588 13.2932
238638 12.5502
238688 11.8859
238738 11.2920
238788 10.7622
238838 10.2885
238888 9.86490
238939 9.48600
238989 9.14590
239039 8.84076
239089 8.56632
239139 8.31881
239189 8.09563
239239 7.89367
239289 7.71066
239339 7.54470
239440 7.25614
239540 7.01599
239635 6.82409
239731 6.66019
239827 6.52095
239922 6.40094
240018 6.29752
240114 6.20888
240305 6.06443
240505 5.95078
240706 5.86523
240906 5.80076
241106 5.75270
241471 5.69730
241835 5.67108
242345 5.67314
242855 5.71203
243256 5.76903
243657 5.85184
244058 5.96576
244458 6.11945
244640 6.20665
244823 6.30635
245005 6.42015
245187 6.55061
245369 6.70288
245551 6.87876
245734 7.08191
245916 7.31764
246116 7.62668
246216 7.80305
246316 7.99707
246417 8.20912
246517 8.44320
246617 8.70102
246717 8.98419
246817 9.29911
246918 9.64630
247018 10.0310
247118 10.4594
247218 10.9324
247318 11.4600
247419 12.0457
247519 12.6926
247579 13.1161
247639 13.5658
247759 14.5468
247819 15.0801
247879 15.6431
247999 16.8610
248119 18.1872
248239 19.6036
248479 22.5191
248610 23.9822
248675 24.6300
248740 25.2001
248805 25.6797
248870 26.0539
248935 26.3100
249000 26.4374
249074 26.4218
249135 26.2820
249195 26.0361
249256 25.6970
249316 25.2752
249377 24.7766
249437 24.2125
249558 22.9500
249800 20.2161
249921 18.8672
250041 17.5986
250136 16.6697
250231 15.8042
250327 15.0015
250422 14.2664
250517 13.5891
250612 12.9706
250707 12.4053
250802 11.8874
250895 11.4234
250989 10.9978
251082 10.6073
251176 10.2506
251269 9.92130
251362 9.61969
251456 9.34164
251549 9.08475
251668 8.78647
251787 8.51628
251906 8.27020
252025 8.04622
252263 7.65596
252501 7.32484
252688 7.10162
252875 6.90255
253062 6.72512
253248 6.56724
253435 6.42410
253622 6.29539
253996 6.07120
254404 5.86765
254811 5.69631
255219 5.54942
255627 5.42152
256375 5.22306
257122 5.05636
257870 4.91012
258617 4.77669
259977 4.54888
261336 4.31789
262083 4.18042
262831 4.02959
263578 3.85935
263952 3.76426
264326 3.66152
264768 3.52605
265210 3.37461
265651 3.20134
265872 3.10494
266093 3.00141
266407 2.83876
266722 2.65654
267036 2.45354
267193 2.34681
267272 2.29580
267350 2.25206
267384 2.24006
267418 2.23693
267446 2.24771
267460 2.26130
267473 2.28362
267487 2.31987
267494 2.34579
267501 2.37895
267508 2.42173
267515 2.47761
267522 2.55198
267525 2.59933
267529 2.65340
267533 2.74265
267538 2.85363
267542 2.99698
267545 3.08682
267547 3.18601
267549 3.30639
267551 3.44732
267554 3.61311
267556 3.79964
267558 4.02963
267560 4.28917
267563 4.60898
267565 4.96820
267567 5.38619
267569 5.84531
267571 6.36692
267573 6.95266
267575 7.60133
267578 8.30814
267580 9.06400
267582 9.85516
267585 11.0473
267588 12.1990
267590 12.7485
267591 13.2210
267593 13.6415
267594 14.0007
267596 14.2900
267597 14.5024
267599 14.6325
267600 14.6772
267601 14.6407
267603 14.5399
267604 14.3766
267605 14.1539
267607 13.8758
267608 13.5474
267609 13.1744
267611 12.7632
267613 11.9261
267615 11.0245
267620 9.22436
267622 8.35165
267625 7.57363
267627 6.86502
267629 6.23181
267632 5.65242
267634 5.17207
267636 4.75940
267639 4.40740
267641 4.04978
267644 3.75738
267647 3.51797
267650 3.32746
267653 3.16329
267655 3.03072
267658 2.91454
267661 2.81903
267664 2.73385
267666 2.66261
267672 2.54320
267677 2.44944
267683 2.37401
267688 2.31414
267693 2.26382
267699 2.22094
267704 2.18396
267715 2.12333
267725 2.07586
267737 2.03058
267750 1.99321
267762 1.96142
267775 1.93402
267799 1.88729
267824 1.84707
267873 1.77840
267923 1.71618
268121 1.48630
268318 1.25350
268516 1.01098
268714 0.763341
268813 0.641230
268862 0.581845
268912 0.524085
268954 0.476260
268996 0.430147
269039 0.386644
269081 0.346153
269123 0.309069
269166 0.276137
269187 0.261464
269208 0.248119
269229 0.236204
269251 0.225885
269279 0.214675
269307 0.206783
269335 0.202492
269364 0.202195
269394 0.206680
269423 0.216571
269453 0.232417
269483 0.254808
269498 0.268700
269513 0.284468
269528 0.302081
269543 0.321544
269558 0.343431
269573 0.367470
269588 0.394027
269603 0.422844
269622 0.464180
269642 0.509807
269661 0.560175
269680 0.615542
269700 0.676507
269719 0.742723
269738 0.814783
269758 0.892992
269777 0.978124
269796 1.06963
269816 1.16880
269835 1.27499
269854 1.38966
269874 1.51203
269893 1.64377
269912 1.78397
269932 1.93453
269951 2.09438
269970 2.26477
269990 2.44625
270009 2.64040
270028 2.84585
270048 3.06422
270067 3.29622
270086 3.54393
270106 3.80563
270125 4.08494
270144 4.37995
270164 4.69480
270183 5.02737
270202 5.38046
270222 5.75537
270247 6.28642
270273 6.85886
270298 7.47971
270323 8.14634
270349 8.86537
270374 9.63204
270400 10.4453
270425 11.2969
270469 12.8131
270491 13.5651
270513 14.2857
270534 14.9622
270556 15.5635
270578 16.0694
270600 16.4619
270618 16.6911
270635 16.8438
270653 16.9214
270670 16.9289
270684 16.8888
270698 16.8130
270727 16.5744
270755 16.2513
270783 15.8890
270839 15.1339
270896 14.4436
270939 13.9916
270982 13.6060
271025 13.2780
271068 12.9997
271107 12.7819
271146 12.5904
271224 12.2687
271302 12.0051
271380 11.7807
271477 11.5425
271573 11.3410
271628 11.2440
271682 11.1615
271736 11.0974
271790 11.0588
271827 11.0527
271863 11.0698
271899 11.1200
271935 11.2198
271958 11.3200
271981 11.4614
272003 11.6633
272015 11.7949
272026 11.9532
272042 12.2346
272050 12.4067
272058 12.6056
272066 12.8396
272073 13.1093
272081 13.4254
272089 13.7980
272098 14.2642
272106 14.8251
272110 15.1518
272114 15.5029
272118 15.8888
272122 16.3133
272127 16.7920
272131 17.3058
272135 17.8834
272139 18.5004
272143 19.1889
272147 19.9167
272151 20.6977
272155 21.5271
272166 23.7998
272171 24.9355
272176 26.0084
272182 26.9531
272184 27.3559
272187 27.7011
272189 27.9810
272192 28.1890
272195 28.3197
272197 28.3695
