Yb-174(n,tot) ENDFB-8.0
691.285 24.8342
691.298 24.2217
691.310 23.6353
691.323 23.0786
691.335 22.5417
691.348 22.0283
691.360 21.5374
691.373 21.0681
691.386 20.6197
691.398 20.1913
691.411 19.7820
691.423 19.3940
691.436 19.0204
691.449 18.6636
691.461 18.3229
691.474 17.9975
691.499 17.3901
691.524 16.8381
691.537 16.5674
691.550 16.3093
691.577 15.8285
691.603 15.3910
691.630 14.9938
691.656 14.6299
691.682 14.2985
691.709 13.9939
691.735 13.7153
691.761 13.4581
691.788 13.2210
691.814 13.0019
691.840 12.7996
691.867 12.6109
691.893 12.4358
691.920 12.2716
691.946 12.1183
691.989 11.8865
692.032 11.6765
692.075 11.4841
692.118 11.3077
692.162 11.1444
692.205 10.9931
692.248 10.8517
692.291 10.7197
692.334 10.5955
692.377 10.4787
692.421 10.3682
692.464 10.2638
692.550 10.0703
692.636 9.89498
692.689 9.79523
692.742 9.70083
692.847 9.52562
692.953 9.36634
693.058 9.22074
693.164 9.08662
693.269 8.96256
693.375 8.84724
693.480 8.73967
693.571 8.65212
693.662 8.56908
693.753 8.49007
693.844 8.41472
694.027 8.27362
694.209 8.14349
694.391 8.02231
694.573 7.90864
694.755 7.80126
694.937 7.69918
695.091 7.61655
695.244 7.53663
695.398 7.45896
695.551 7.38319
695.762 7.28149
695.973 7.18212
696.184 7.08433
696.395 6.98766
696.606 6.89151
696.817 6.79552
697.028 6.69921
697.133 6.65084
697.239 6.60233
697.392 6.53127
697.546 6.45972
697.699 6.38758
697.852 6.31488
698.006 6.24166
698.159 6.16810
698.236 6.13127
698.313 6.09447
698.389 6.05777
698.466 6.02125
698.571 5.97149
698.677 5.92262
698.782 5.87508
698.888 5.82956
698.941 5.80775
698.993 5.78683
699.046 5.76686
699.099 5.74812
699.152 5.73077
699.204 5.71513
699.257 5.70152
699.310 5.69032
699.386 5.67940
699.425 5.67688
699.463 5.67674
699.502 5.67938
699.540 5.68525
699.578 5.69495
699.617 5.70912
699.655 5.72869
699.693 5.75456
699.732 5.78815
699.770 5.83081
699.808 5.88466
699.847 5.95172
699.885 6.03515
699.923 6.13796
699.962 6.26486
699.981 6.33879
700.000 6.42021
700.028 6.55698
700.057 6.71496
700.085 6.89783
700.113 7.10920
700.141 7.35413
700.169 7.63553
700.198 7.95939
700.226 8.33151
700.240 8.53916
700.254 8.75994
700.268 8.99616
700.282 9.24879
700.296 9.51883
700.311 9.80732
700.325 10.1154
700.339 10.4441
700.353 10.7973
700.367 11.1712
700.381 11.5695
700.395 11.9936
700.409 12.4448
700.423 12.9246
700.438 13.4343
700.452 13.9757
700.469 14.6852
700.486 15.4430
700.503 16.2608
700.521 17.1323
700.538 18.0708
700.555 19.0685
700.572 20.1405
700.590 21.2776
700.607 22.4963
700.624 23.7858
700.641 25.1645
700.659 26.6196
700.676 28.1712
700.693 29.8046
700.710 31.5315
700.728 33.3547
700.745 35.2885
700.762 37.3131
700.779 39.4544
700.797 41.6899
700.814 44.0473
700.831 46.5013
700.848 49.0815
700.866 51.7591
700.883 54.5659
700.900 57.4696
700.917 60.5038
700.935 63.6328
700.969 70.2414
701.003 77.2593
701.038 84.7258
701.073 92.5449
701.107 100.696
701.142 109.126
701.211 126.574
701.279 144.274
701.327 156.177
701.374 167.640
701.408 175.613
701.443 183.096
701.477 190.037
701.511 196.307
701.546 201.858
701.580 206.596
701.617 210.623
701.653 213.618
701.676 215.008
701.700 215.928
701.706 216.087
701.725 216.394
701.744 216.390
701.783 215.456
701.819 213.457
701.855 210.422
701.892 206.292
701.929 201.219
701.966 195.280
702.003 188.578
702.061 176.966
702.118 164.213
702.192 146.700
702.266 128.891
702.303 120.113
702.340 111.564
702.377 103.292
702.414 95.3568
702.451 87.7869
702.488 80.6593
702.507 77.2620
702.525 73.9788
702.544 70.8113
702.562 67.7605
702.581 64.8113
702.599 61.9953
702.618 59.2959
702.636 56.7121
702.655 54.2425
702.673 51.8852
702.692 49.6384
702.710 47.4994
702.729 45.4552
702.747 43.5246
702.766 41.6935
702.784 39.9585
702.803 38.3079
702.822 36.7558
702.840 35.2897
702.859 33.9060
702.877 32.5943
702.896 31.3652
702.914 30.2078
702.933 29.1188
702.951 28.0945
702.970 27.1317
702.988 26.2271
703.007 25.3774
703.023 24.6845
703.039 24.0284
703.055 23.4073
703.071 22.8193
703.087 22.2627
703.103 21.7358
703.119 21.2370
703.135 20.7676
703.151 20.3202
703.167 19.8965
703.183 19.4951
703.199 19.1147
703.215 18.7541
703.231 18.4122
703.247 18.0879
703.262 17.7820
703.294 17.2122
703.326 16.6979
703.358 16.2331
703.390 15.8136
703.422 15.4324
703.454 15.0880
703.486 14.7754
703.518 14.4939
703.538 14.3296
703.559 14.1772
703.579 14.0356
703.599 13.9046
703.619 13.7843
703.639 13.6745
703.660 13.5755
703.680 13.4875
703.710 13.3769
703.740 13.2932
703.771 13.2386
703.786 13.2229
703.801 13.2156
703.816 13.2169
703.831 13.2273
703.847 13.2475
703.862 13.2776
703.877 13.3187
703.892 13.3707
703.907 13.4351
703.922 13.5117
703.937 13.6022
703.953 13.7062
703.968 13.8259
703.983 13.9605
703.998 14.1128
704.013 14.2817
704.028 14.4704
704.043 14.6774
704.059 14.9066
704.074 15.1560
704.089 15.4301
704.104 15.7264
704.119 16.0500
704.134 16.3980
704.149 16.7737
704.165 17.1782
704.183 17.7181
704.202 18.3029
704.220 18.9380
704.239 19.6256
704.257 20.3724
704.276 21.1728
704.294 22.0331
704.313 22.9555
704.331 23.9477
704.350 25.0014
704.368 26.1236
704.387 27.3163
704.405 28.5811
704.424 29.9195
704.442 31.3328
704.461 32.8221
704.488 35.1336
704.515 37.6003
704.542 40.2303
704.569 43.0218
704.596 45.9824
704.622 49.0847
704.649 52.3321
704.676 55.7149
704.713 60.5809
704.750 65.6314
704.787 70.8351
704.824 76.1408
704.851 80.0440
704.912 88.7637
704.972 97.1681
705.010 102.039
705.047 106.594
705.080 110.422
705.114 113.882
705.151 117.226
705.188 120.027
705.225 122.246
705.264 123.887
705.300 124.788
705.307 124.891
705.331 125.047
705.355 124.928
705.385 124.375
705.423 123.088
705.453 121.621
705.482 119.773
705.512 117.566
705.541 115.035
705.579 111.374
705.616 107.287
705.676 100.156
705.735 92.4345
705.794 84.3918
705.853 76.2908
705.907 69.0627
705.934 65.5505
705.960 62.1402
705.987 58.8201
706.014 55.6146
706.041 52.5336
706.068 49.5956
706.098 46.5101
706.127 43.5973
706.157 40.8601
706.186 38.3078
706.201 37.0930
706.216 35.9218
706.231 34.7936
706.245 33.7153
706.260 32.6715
706.275 31.6690
706.290 30.7071
706.304 29.7911
706.329 28.3662
706.353 27.0412
706.377 25.8117
706.401 24.6731
706.425 23.6206
706.438 23.1253
706.450 22.6496
706.462 22.1931
706.474 21.7551
706.486 21.3350
706.498 20.9355
706.510 20.5494
706.522 20.1794
706.534 19.8250
706.546 19.4856
706.558 19.1607
706.571 18.8497
706.583 18.5520
706.595 18.2672
706.607 17.9948
706.619 17.7341
706.631 17.4848
706.643 17.2463
706.667 16.8001
706.691 16.3936
706.706 16.1612
706.721 15.9411
706.736 15.7326
706.751 15.5350
706.765 15.3477
706.780 15.1701
706.810 14.8428
706.839 14.5466
706.869 14.2798
706.898 14.0373
706.928 13.8176
706.958 13.6167
706.987 13.4329
707.017 13.2641
707.046 13.1091
707.076 12.9652
707.105 12.8321
707.135 12.7076
707.164 12.5915
707.213 12.4160
707.261 12.2564
707.310 12.1100
707.358 11.9751
707.406 11.8495
707.455 11.7321
707.503 11.6219
707.551 11.5183
707.600 11.4200
707.648 11.3268
707.745 11.1539
707.842 10.9959
707.938 10.8508
708.057 10.6879
708.175 10.5389
708.293 10.4015
708.411 10.2741
708.530 10.1553
708.648 10.0441
708.766 9.93967
708.884 9.84125
708.970 9.77324
709.056 9.70828
709.142 9.64665
709.228 9.58897
709.314 9.53640
709.357 9.51260
709.400 9.49090
709.443 9.47171
709.486 9.45553
709.529 9.44297
709.572 9.43476
709.618 9.43166
709.664 9.43551
709.709 9.44757
709.755 9.46924
709.801 9.50202
709.824 9.52312
709.846 9.54748
709.869 9.57553
709.892 9.60723
709.915 9.64286
709.938 9.68263
709.961 9.72690
709.983 9.77547
710.006 9.82890
710.029 9.88686
710.052 9.94996
710.075 10.0178
710.098 10.0909
710.121 10.1687
710.143 10.2520
710.166 10.3399
710.189 10.4331
710.212 10.5308
710.258 10.7401
710.303 10.9657
710.341 11.1629
710.379 11.3672
710.454 11.7899
710.529 12.2141
710.567 12.4187
710.604 12.6143
710.634 12.7598
710.663 12.8961
710.693 13.0218
710.723 13.1351
710.755 13.2439
710.787 13.3350
710.827 13.4227
710.851 13.4604
710.881 13.4910
710.900 13.5013
710.931 13.5023
710.933 13.5016
710.940 13.4987
710.947 13.4948
710.962 13.4840
710.996 13.4414
711.024 13.3875
711.053 13.3177
711.079 13.2411
711.106 13.1529
711.132 13.0533
711.158 12.9438
711.208 12.7098
711.257 12.4490
711.307 12.1681
711.357 11.8741
711.420 11.4942
711.482 11.1180
711.514 10.9346
711.545 10.7558
711.577 10.5827
711.608 10.4162
711.639 10.2568
711.671 10.1052
711.702 9.96167
711.734 9.82650
711.765 9.69978
711.796 9.58151
711.828 9.47158
711.859 9.36979
711.899 9.25344
711.938 9.14900
711.977 9.05516
712.016 8.97157
712.056 8.89692
712.095 8.83069
712.134 8.77168
712.173 8.71936
712.213 8.67264
712.252 8.63104
712.291 8.59368
712.330 8.56012
712.370 8.52967
712.409 8.50199
712.487 8.45308
712.566 8.41072
712.644 8.37298
712.723 8.33852
712.801 8.30641
712.958 8.24696
713.115 8.19169
713.346 8.11550
713.576 8.04335
713.806 7.97417
714.036 7.90731
714.267 7.84221
714.497 7.77852
714.727 7.71594
714.957 7.65423
715.313 7.56003
715.669 7.46668
716.025 7.37359
716.381 7.28018
716.737 7.18588
717.093 7.09013
717.449 6.99226
717.627 6.94230
717.805 6.89156
718.004 6.83376
718.202 6.77467
718.401 6.71411
718.600 6.65189
718.799 6.58781
718.998 6.52164
719.098 6.48770
719.197 6.45321
719.296 6.41815
719.396 6.38257
719.511 6.34086
719.626 6.29921
719.684 6.27874
719.741 6.25889
719.799 6.24002
719.856 6.22281
719.914 6.20810
719.971 6.19717
720.029 6.19180
720.058 6.19192
720.087 6.19439
720.115 6.19965
720.144 6.20819
720.173 6.22059
720.202 6.23742
720.230 6.25954
720.259 6.28771
720.288 6.32287
720.317 6.36586
720.351 6.42882
720.385 6.50642
720.419 6.60110
720.436 6.65562
720.453 6.71536
720.470 6.78106
720.487 6.85233
720.504 6.92989
720.521 7.01413
720.538 7.10542
720.555 7.20418
720.572 7.31080
720.589 7.42569
720.606 7.55003
720.623 7.68276
720.640 7.82502
720.657 7.97722
720.674 8.13976
720.691 8.31305
720.708 8.49748
720.725 8.69344
720.742 8.90255
720.759 9.12271
720.776 9.35543
720.793 9.60103
720.810 9.85976
720.827 10.1319
720.844 10.4176
720.861 10.7170
720.880 11.0568
720.898 11.4109
720.916 11.7813
720.934 12.1678
720.971 12.9887
721.008 13.8717
721.044 14.8163
721.081 15.8124
721.118 16.8561
721.154 17.9395
721.199 19.2966
721.243 20.6786
721.288 22.0631
721.332 23.4253
721.390 25.1126
721.419 25.9076
721.447 26.6604
721.476 27.3641
721.505 28.0120
721.547 28.8401
721.589 29.5216
721.617 29.8962
721.646 30.1890
721.670 30.3708
721.700 30.5127
721.714 30.5468
721.747 30.5475
721.785 30.4093
721.822 30.1256
721.860 29.7025
721.891 29.2590
721.922 28.7335
721.959 27.9882
721.997 27.1430
722.033 26.2561
722.069 25.3074
722.141 23.2694
722.192 21.7485
722.244 20.2198
722.295 18.7108
722.346 17.2561
722.370 16.6001
722.394 15.9625
722.418 15.3450
722.442 14.7516
722.466 14.1784
722.490 13.6289
722.514 13.1038
722.538 12.6055
722.562 12.1302
722.586 11.6800
722.610 11.2547
722.634 10.8557
722.658 10.4791
722.682 10.1276
722.706 9.79742
722.730 9.49061
722.750 9.24310
722.771 9.01176
722.791 8.79371
722.812 8.59045
722.833 8.39937
722.853 8.22167
722.874 8.05497
722.894 7.90026
722.915 7.75538
722.935 7.62112
722.956 7.49557
722.976 7.37933
722.997 7.27071
723.017 7.17021
723.038 7.07675
723.058 6.98983
723.079 6.90859
723.100 6.83336
723.120 6.76297
723.141 6.69770
723.182 6.57968
723.223 6.47652
723.264 6.38582
723.305 6.30551
723.346 6.23382
723.387 6.16943
723.442 6.09237
723.497 6.02349
723.552 5.96097
723.606 5.90351
723.682 5.83052
723.757 5.76305
723.832 5.69958
723.908 5.63934
723.983 5.58152
724.058 5.52583
724.134 5.47186
724.209 5.41937
724.284 5.36811
724.360 5.31810
724.435 5.26916
724.510 5.22123
724.586 5.17422
724.661 5.12823
724.736 5.08322
724.812 5.03921
724.884 4.99813
724.955 4.95815
725.027 4.91929
725.099 4.88168
725.171 4.84545
725.243 4.81077
725.315 4.77785
725.387 4.74693
725.459 4.71830
725.531 4.69228
725.603 4.66927
725.674 4.64974
725.746 4.63424
725.818 4.62342
725.890 4.61804
725.962 4.61903
726.037 4.62809
726.113 4.64685
726.188 4.67715
726.263 4.72127
726.339 4.78215
726.414 4.86320
726.489 4.96903
726.527 5.03313
726.565 5.10559
726.619 5.22864
726.674 5.37591
726.729 5.55218
726.784 5.76311
726.816 5.90850
726.849 6.07039
726.881 6.25203
726.914 6.45489
726.947 6.68322
726.979 6.93909
727.012 7.22716
727.044 7.55207
727.077 7.92035
727.109 8.33593
727.125 8.56477
727.142 8.80698
727.158 9.06663
727.174 9.34164
727.190 9.63663
727.207 9.95125
727.223 10.2869
727.239 10.6427
727.256 11.0248
727.272 11.4300
727.288 11.8651
727.304 12.3267
727.323 12.9047
727.342 13.5247
727.361 14.1971
727.380 14.9184
727.399 15.7004
727.417 16.5390
727.436 17.4427
727.455 18.4162
727.474 19.4704
727.493 20.5993
727.511 21.8140
727.530 23.1202
727.549 24.5317
727.568 26.0401
727.587 27.6589
727.606 29.3953
727.624 31.2663
727.643 33.2597
727.662 35.4041
727.681 37.6846
727.700 40.1334
727.719 42.7325
727.737 45.5025
727.756 48.4516
727.775 51.6049
727.794 54.9374
727.813 58.4731
727.832 62.2199
727.850 66.2073
727.869 70.4003
727.888 74.8268
727.907 79.4934
727.927 84.8899
727.948 90.5614
727.969 96.5698
727.989 102.862
728.010 109.505
728.030 116.437
728.051 123.728
728.071 131.306
728.090 138.579
728.109 146.082
728.147 161.924
728.184 178.789
728.222 196.564
728.260 215.252
728.297 234.641
728.335 254.695
728.373 275.145
728.448 316.743
728.523 357.613
728.564 378.955
728.605 399.153
728.643 416.489
728.681 432.394
728.718 446.607
728.756 458.967
728.783 466.626
728.810 473.148
728.837 478.517
728.864 482.693
728.900 486.355
728.909 486.932
728.938 487.822
728.968 487.246
728.997 485.211
729.026 481.760
729.051 477.706
729.076 472.673
729.126 459.865
729.176 443.668
729.226 424.568
729.276 403.082
729.326 379.762
729.374 356.268
729.422 332.139
729.517 283.596
729.567 258.837
729.617 235.030
729.642 223.575
729.667 212.459
729.692 201.705
729.717 191.334
729.747 179.572
729.776 168.423
729.806 157.826
729.835 147.855
729.865 138.443
729.894 129.647
729.924 121.422
729.953 113.754
729.978 107.677
730.003 101.974
730.028 96.6309
730.053 91.6325
730.078 86.9635
730.103 82.6079
730.128 78.5495
730.153 74.7720
730.178 71.2592
730.203 67.9952
730.228 64.9641
730.253 62.1508
730.278 59.5406
730.303 57.1192
730.328 54.8731
730.353 52.7895
730.378 50.8560
730.403 49.0612
730.428 47.3942
730.453 45.8450
730.478 44.4040
730.503 43.0624
730.528 41.8122
730.553 40.6458
730.578 39.5562
730.603 38.5371
730.628 37.5825
730.653 36.6872
730.678 35.8462
730.703 35.0550
730.728 34.3095
730.753 33.6061
730.796 32.4798
730.840 31.4537
730.883 30.5147
730.926 29.6517
730.969 28.8555
731.012 28.1182
731.056 27.4330
731.099 26.7956
731.142 26.1983
731.185 25.6382
731.228 25.1119
731.271 24.6172
731.315 24.1491
731.358 23.7064
731.401 23.2870
731.444 22.8900
731.494 22.4539
731.544 22.0419
731.594 21.6522
731.644 21.2828
731.694 20.9322
731.744 20.5990
731.794 20.2819
731.844 19.9797
731.894 19.6914
731.944 19.4160
732.044 18.9008
732.144 18.4280
732.244 17.9929
732.308 17.7330
732.371 17.4859
732.435 17.2500
732.499 17.0252
732.626 16.6046
732.753 16.2195
732.880 15.8649
733.008 15.5376
733.135 15.2344
733.262 14.9531
733.362 14.7456
733.462 14.5490
733.562 14.3625
733.662 14.1854
733.762 14.0169
733.862 13.8564
733.962 13.7034
734.062 13.5573
734.262 13.2841
734.462 13.0334
734.662 12.8026
734.862 12.5894
735.080 12.3743
735.299 12.1754
735.517 11.9910
735.735 11.8196
735.953 11.6595
736.171 11.5098
736.389 11.3693
736.608 11.2373
736.808 11.1228
737.008 11.0141
737.208 10.9108
737.408 10.8123
737.808 10.6287
738.208 10.4606
738.608 10.3060
739.008 10.1631
739.408 10.0303
739.807 9.90643
740.280 9.77004
740.753 9.64317
741.226 9.52455
741.698 9.41317
742.171 9.30818
742.644 9.20883
743.116 9.11430
743.589 9.02401
744.244 8.90520
744.898 8.79264
745.553 8.68536
746.207 8.58251
746.862 8.48337
747.516 8.38729
748.171 8.29370
748.825 8.20206
749.589 8.09695
750.353 7.99311
751.116 7.88982
751.880 7.78640
752.643 7.68212
753.407 7.57627
753.789 7.52251
754.171 7.46807
754.552 7.41286
754.934 7.35673
755.334 7.29680
755.734 7.23556
756.134 7.17286
756.534 7.10856
756.934 7.04243
757.334 6.97430
757.734 6.90395
758.134 6.83119
758.425 6.77659
758.716 6.72050
759.007 6.66281
759.298 6.60344
759.588 6.54232
759.879 6.47936
760.170 6.41451
760.461 6.34777
760.661 6.30080
760.861 6.25301
761.061 6.20446
761.261 6.15526
761.461 6.10558
761.661 6.05564
761.861 6.00580
761.961 5.98106
762.061 5.95653
762.216 5.91925
762.370 5.88315
762.525 5.84875
762.679 5.81683
762.757 5.80208
762.834 5.78833
762.911 5.77577
762.988 5.76462
763.066 5.75507
763.143 5.74745
763.220 5.74207
763.297 5.73932
763.397 5.74044
763.497 5.74801
763.597 5.76362
763.647 5.77506
763.697 5.78933
763.747 5.80679
763.797 5.82786
763.847 5.85303
763.897 5.88287
763.947 5.91807
763.997 5.95944
764.047 6.00798
764.097 6.06487
764.152 6.13828
764.207 6.22562
764.261 6.33022
764.316 6.45555
764.345 6.53407
764.375 6.62082
764.404 6.71747
764.434 6.82462
764.463 6.94441
764.493 7.07766
764.523 7.22714
764.552 7.39396
764.582 7.58169
764.611 7.79182
764.641 8.02892
764.670 8.29493
764.700 8.59570
764.729 8.93370
764.759 9.31496
764.788 9.74515
764.813 10.1527
764.838 10.6041
764.863 11.1040
764.888 11.6575
764.913 12.2698
764.938 12.9469
764.963 13.6951
764.988 14.5211
765.013 15.4320
765.038 16.4355
765.063 17.5395
765.088 18.7525
765.113 20.0834
765.138 21.5413
765.163 23.1358
765.188 24.8765
765.209 26.4200
765.229 28.0741
765.250 29.8443
765.270 31.7268
765.291 33.7453
765.311 35.8857
765.332 38.1741
765.352 40.5933
765.373 43.1719
765.393 45.8893
765.413 48.7762
765.434 51.8085
765.454 55.0191
765.475 58.3797
765.495 61.9254
765.516 65.6234
765.541 70.3871
765.566 75.4063
765.591 80.6794
765.616 86.2027
765.641 91.9704
765.666 97.9746
765.691 104.205
765.716 110.622
765.761 122.844
765.807 135.606
765.897 162.133
765.947 176.895
765.997 191.403
766.047 205.417
766.097 218.600
766.147 230.647
766.197 241.265
766.246 249.949
766.294 256.818
766.340 261.483
766.385 264.321
766.400 264.853
766.408 265.041
766.432 265.288
766.457 264.979
766.481 264.119
766.506 262.721
766.531 260.741
766.556 258.233
766.606 251.691
766.658 242.927
766.710 232.411
766.762 220.446
766.814 207.355
766.884 188.288
766.955 168.576
767.007 154.157
767.059 140.060
767.111 126.504
767.137 119.974
767.163 113.666
767.189 107.547
767.215 101.677
767.241 96.0208
767.267 90.6283
767.293 85.4632
767.319 80.5680
767.345 75.9058
767.370 71.5112
767.395 67.5342
767.420 63.7794
767.445 60.2421
767.470 56.9294
767.494 53.8080
767.519 50.8845
767.544 48.1511
767.569 45.6095
767.593 43.2308
767.618 41.0169
767.643 38.9590
767.668 37.0558
767.693 35.2832
767.717 33.6407
767.742 32.1198
767.767 30.7178
767.793 29.3552
767.819 28.1048
767.845 26.9485
767.871 25.8876
767.897 24.9065
767.923 24.0057
767.949 23.1720
767.974 22.4056
768.000 21.6952
768.026 21.0409
768.052 20.4329
768.078 19.8717
768.104 19.3487
768.130 18.8644
768.156 18.4117
768.182 17.9911
768.203 17.6659
768.225 17.3593
768.267 16.7909
768.310 16.2769
768.352 15.8108
768.394 15.3839
768.437 14.9920
768.479 14.6304
768.522 14.2962
768.564 13.9844
768.607 13.6932
768.649 13.4203
768.692 13.1642
768.734 12.9220
768.777 12.6935
768.819 12.4763
768.862 12.2704
768.904 12.0738
768.947 11.8862
768.989 11.7068
769.031 11.5355
769.074 11.3708
769.116 11.2130
769.159 11.0610
769.201 10.9151
769.244 10.7744
769.286 10.6390
769.329 10.5087
769.371 10.3837
769.414 10.2636
769.456 10.1490
769.499 10.0398
769.541 9.93682
769.581 9.84542
769.621 9.76108
769.661 9.68461
769.701 9.61732
769.742 9.56088
769.782 9.51734
769.822 9.48919
769.842 9.48180
769.862 9.47945
769.882 9.48259
769.902 9.49167
769.922 9.50736
769.942 9.53006
769.962 9.56064
769.982 9.59946
770.002 9.64764
770.022 9.70546
770.042 9.77431
770.062 9.85436
770.082 9.94733
770.102 10.0532
770.123 10.1741
770.143 10.3099
770.163 10.4628
770.183 10.6327
770.196 10.7530
770.209 10.8816
770.222 11.0187
770.235 11.1635
770.248 11.3186
770.261 11.4833
770.286 11.8410
770.312 12.2422
770.338 12.6865
770.364 13.1797
770.390 13.7208
770.416 14.3161
770.442 14.9634
770.468 15.6696
770.494 16.4311
770.520 17.2551
770.546 18.1364
770.572 19.0824
770.598 20.0862
770.624 21.1550
770.650 22.2843
770.676 23.4727
770.702 24.7131
770.728 26.0125
770.754 27.3575
770.806 30.1877
770.848 32.6155
770.890 35.1073
770.975 40.1742
771.027 43.2242
771.079 46.1375
771.124 48.4929
771.169 50.6390
771.183 51.2648
771.209 52.3492
771.235 53.3328
771.273 54.5774
771.299 55.2972
771.325 55.8953
771.350 56.3702
771.379 56.7514
771.400 56.9237
771.412 56.9856
771.447 57.0060
771.474 56.8597
771.501 56.5788
771.544 55.8342
771.571 55.2100
771.597 54.4679
771.624 53.6087
771.650 52.6425
771.703 50.4265
771.756 47.8935
771.810 45.1063
771.863 42.1603
771.913 39.2676
771.964 36.3692
772.015 33.5135
772.065 30.7644
772.099 29.0068
772.133 27.3258
772.167 25.7309
772.200 24.2304
772.234 22.8311
772.251 22.1711
772.268 21.5384
772.285 20.9335
772.302 20.3568
772.319 19.8087
772.336 19.2927
772.365 18.4704
772.379 18.0922
772.394 17.7362
772.408 17.4026
772.423 17.0915
772.437 16.8031
772.451 16.5393
772.465 16.3160
772.478 16.1122
772.491 15.9282
772.505 15.7653
772.518 15.6212
772.531 15.4974
772.544 15.3942
772.558 15.3123
772.571 15.2508
772.584 15.2107
772.598 15.1922
772.611 15.1955
772.624 15.2212
772.637 15.2696
772.651 15.3411
772.664 15.4353
772.677 15.5542
772.690 15.6975
772.704 15.8659
772.717 16.0582
772.730 16.2779
772.744 16.5244
772.757 16.7981
772.770 17.0973
772.783 17.4272
772.797 17.7864
772.810 18.1755
772.823 18.5920
772.836 19.0428
772.850 19.5219
772.876 20.5822
772.894 21.3844
772.912 22.2521
772.930 23.1872
772.949 24.1916
772.967 25.2672
772.985 26.4158
773.003 27.6391
773.021 28.9387
773.039 30.3161
773.057 31.7728
773.075 33.3099
773.093 34.9286
773.111 36.6295
773.130 38.4134
773.148 40.2806
773.166 42.2313
773.195 45.5301
773.224 49.0276
773.250 52.4283
773.277 55.9838
773.303 59.7138
773.330 63.5815
773.356 67.6050
773.383 71.7414
773.436 80.3535
773.504 91.7459
773.571 103.268
773.624 112.183
773.677 120.699
773.714 126.171
773.750 131.293
773.776 134.781
773.803 138.020
773.829 140.997
773.856 143.667
773.883 146.032
773.909 148.056
773.939 149.944
773.970 151.358
774.000 152.298
774.010 152.502
774.043 152.777
774.076 152.464
774.121 151.114
774.165 148.811
774.207 145.748
774.249 141.922
774.292 137.172
774.336 131.766
774.384 125.248
774.431 118.234
774.519 104.591
774.606 90.6990
774.650 83.9006
774.694 77.3308
774.738 71.0400
774.781 65.0807
774.817 60.4737
774.853 56.1309
774.871 54.0619
774.889 52.0622
774.907 50.1323
774.924 48.2826
774.942 46.4921
774.960 44.7712
774.978 43.1192
774.996 41.5354
775.014 40.0189
775.032 38.5685
775.050 37.1829
775.067 35.8679
775.089 34.3338
775.111 32.8891
775.133 31.5308
775.155 30.2610
775.177 29.0646
775.199 27.9441
775.221 26.8958
775.242 25.9204
775.264 25.0054
775.286 24.1517
775.308 23.3560
775.330 22.6179
775.352 21.9274
775.374 21.2876
775.396 20.6895
775.417 20.1356
775.433 19.7537
775.449 19.3936
775.465 19.0519
775.481 18.7277
775.497 18.4199
775.513 18.1278
775.529 17.8503
775.545 17.5867
775.561 17.3363
775.576 17.0982
775.608 16.6562
775.640 16.2557
775.672 15.8917
775.704 15.5602
775.735 15.2573
775.767 14.9796
775.799 14.7243
775.831 14.4888
775.863 14.2707
775.894 14.0681
775.926 13.8793
775.970 13.6389
776.014 13.4188
776.058 13.2152
776.101 13.0267
776.145 12.8505
776.189 12.6859
776.232 12.5311
776.276 12.3851
776.320 12.2465
776.364 12.1152
776.451 11.8711
776.539 11.6477
776.626 11.4423
776.698 11.2853
776.769 11.1374
776.841 10.9974
776.912 10.8647
776.984 10.7382
777.055 10.6175
777.127 10.5021
777.199 10.3916
777.342 10.1827
777.485 9.98835
777.628 9.80598
777.771 9.63365
777.898 9.48759
778.025 9.34721
778.113 9.25350
778.200 9.16183
778.288 9.07199
778.375 8.98386
778.463 8.89706
778.550 8.81151
778.638 8.72705
778.725 8.64364
778.813 8.56094
778.900 8.47895
778.988 8.39755
779.075 8.31677
779.163 8.23634
779.250 8.15642
779.338 8.07682
779.425 7.99776
779.520 7.91200
779.616 7.82723
779.711 7.74376
779.807 7.66228
779.854 7.62262
779.902 7.58394
779.950 7.54650
779.997 7.51067
780.045 7.47688
780.093 7.44575
780.141 7.41805
780.188 7.39483
780.226 7.38050
780.264 7.37068
780.302 7.36644
780.339 7.36908
780.377 7.38022
780.415 7.40184
780.453 7.43636
780.490 7.48655
780.528 7.55621
780.566 7.64950
780.585 7.70655
780.604 7.77149
780.623 7.84510
780.642 7.92777
780.660 8.02131
780.679 8.12628
780.698 8.24379
780.717 8.37500
780.736 8.52116
780.755 8.68362
780.774 8.86383
780.793 9.06222
780.815 9.31957
780.836 9.60779
780.858 9.92981
780.880 10.2871
780.902 10.6862
780.924 11.1270
780.946 11.6174
780.968 12.1568
780.989 12.7543
781.011 13.4119
781.033 14.1341
781.055 14.9219
781.077 15.7873
781.099 16.7274
781.121 17.7559
781.142 18.8685
781.163 20.0231
781.184 21.2684
781.205 22.6090
781.226 24.0421
781.247 25.5858
781.268 27.2378
781.289 29.0020
781.309 30.8731
781.330 32.8726
781.351 34.9950
781.372 37.2430
781.393 39.6076
781.414 42.1134
781.435 44.7508
781.456 47.5206
781.476 50.4088
781.500 53.8892
781.524 57.5249
781.546 61.0176
781.568 64.6478
781.590 68.4111
781.612 72.2839
781.655 80.4002
781.699 88.9309
781.735 96.1702
781.771 103.577
781.842 118.620
781.886 127.801
781.930 136.763
781.973 145.379
782.017 153.495
782.051 159.336
