Br-79(n,tot) ENDFB-8.0
2924.82 26.7057
2924.90 28.5305
2924.98 30.4376
2925.06 32.4223
2925.20 35.8509
2925.33 39.4147
2925.46 43.0996
2925.59 46.8587
2925.75 51.4726
2925.91 56.0094
2926.07 60.3528
2926.23 64.3838
2926.31 66.2678
2926.39 68.0063
2926.47 69.6100
2926.55 71.0665
2926.63 72.4100
2926.72 73.5589
2926.83 74.8442
2926.94 75.7490
2927.00 76.0545
2927.04 76.2062
2927.16 76.3775
2927.29 76.0814
2927.37 75.6308
2927.45 74.9924
2927.54 74.1121
2927.62 73.0329
2927.70 71.8763
2927.78 70.5895
2927.94 67.6076
2928.09 64.1841
2928.25 60.4239
2928.44 55.6804
2928.62 50.7881
2928.78 46.6346
2928.94 42.5993
2929.02 40.6263
2929.09 38.7261
2929.17 36.8566
2929.25 35.0705
2929.33 33.3269
2929.41 31.6527
2929.49 30.0509
2929.57 28.5424
2929.64 27.0897
2929.72 25.7303
2929.80 24.4292
2929.88 23.2186
2929.95 22.2223
2930.02 21.2799
2930.08 20.3902
2930.15 19.5518
2930.22 18.7629
2930.29 18.0218
2930.36 17.3265
2930.42 16.6845
2930.49 16.0746
2930.56 15.5046
2930.63 14.9724
2930.69 14.4760
2930.76 14.0134
2930.83 13.5825
2930.90 13.1814
2930.97 12.8135
2931.04 12.4120
2931.12 12.0430
2931.20 11.7037
2931.28 11.3955
2931.36 11.1082
2931.44 10.8437
2931.52 10.6000
2931.60 10.3779
2931.67 10.1701
2931.75 9.97782
2931.83 9.79971
2931.91 9.63642
2931.99 9.48258
2932.07 9.34099
2932.22 9.08327
2932.35 8.90469
2932.47 8.74344
2932.59 8.59465
2932.71 8.45892
2932.83 8.33243
2932.95 8.21595
2933.20 8.00477
2933.44 7.81839
2933.68 7.65177
2933.93 7.50123
2934.17 7.36455
2934.48 7.20305
2934.80 7.05737
2935.11 6.92397
2935.43 6.80168
2935.74 6.68809
2936.05 6.58264
2936.37 6.48359
2936.68 6.39068
2937.17 6.25667
2937.66 6.13263
2938.14 6.01680
2938.63 5.90777
2939.11 5.80438
2939.60 5.70570
2940.09 5.61092
2940.57 5.51938
2941.20 5.40477
2941.83 5.29352
2942.46 5.18472
2943.09 5.07758
2943.72 4.97143
2944.35 4.86567
2944.97 4.75984
2945.29 4.70685
2945.60 4.65373
2946.09 4.57119
2946.57 4.48827
2947.06 4.40512
2947.30 4.36355
2947.55 4.32207
2947.79 4.28075
2948.03 4.23973
2948.28 4.19915
2948.52 4.15921
2948.76 4.12018
2949.00 4.08239
2949.25 4.04630
2949.49 4.01252
2949.79 3.97510
2949.94 3.95889
2950.09 3.94478
2950.24 3.93320
2950.39 3.92474
2950.54 3.92009
2950.69 3.92015
2950.84 3.92612
2950.99 3.93935
2951.14 3.96170
2951.29 3.99548
2951.44 4.04365
2951.59 4.10994
2951.74 4.19907
2951.82 4.25399
2951.89 4.31695
2951.97 4.39302
2952.05 4.48033
2952.13 4.58030
2952.21 4.69294
2952.29 4.82285
2952.36 4.96861
2952.44 5.13604
2952.52 5.32314
2952.60 5.53722
2952.68 5.77552
2952.76 6.04712
2952.84 6.34826
2952.91 6.69010
2952.99 7.06759
2953.07 7.49432
2953.15 7.96356
2953.21 8.34585
2953.26 8.75125
2953.32 9.18786
2953.38 9.65752
2953.44 10.1713
2953.49 10.7133
2953.55 11.2941
2953.61 11.9156
2953.66 12.5078
2953.71 13.1229
2953.76 13.7736
2953.81 14.4610
2953.86 15.1864
2953.91 15.9512
2953.96 16.7565
2954.01 17.6035
2954.06 18.4934
2954.11 19.4271
2954.16 20.4057
2954.21 21.4301
2954.26 22.5010
2954.31 23.6193
2954.36 24.7855
2954.41 26.0000
2954.49 28.0186
2954.57 30.1595
2954.65 32.4226
2954.72 34.7755
2954.80 37.2764
2954.88 39.8582
2954.96 42.5824
2955.04 45.3740
2955.14 49.0893
2955.24 52.9405
2955.34 56.9058
2955.44 60.9597
2955.75 73.9719
2955.91 80.3515
2956.07 86.4278
2956.22 92.1624
2956.38 97.2933
2956.46 99.5602
2956.53 101.617
2956.61 103.479
2956.69 105.137
2956.76 106.630
2956.84 107.879
2956.92 108.876
2957.00 109.607
2957.05 109.957
2957.14 110.271
2957.22 110.273
2957.31 109.964
2957.40 109.357
2957.53 107.825
2957.66 105.621
2957.79 102.824
2957.92 99.5132
2958.08 94.9787
2958.24 89.9616
2958.37 85.3899
2958.50 80.6692
2958.76 70.9576
2958.89 66.1116
2959.03 61.3698
2959.16 56.7852
2959.29 52.4338
2959.39 49.2042
2959.49 46.1267
2959.59 43.2100
2959.70 40.4858
2959.80 37.9032
2959.90 35.5133
2959.95 34.3694
2960.00 33.2672
2960.05 32.2062
2960.10 31.2054
2960.17 29.9430
2960.23 28.7459
2960.30 27.6122
2960.37 26.5398
2960.43 25.5267
2960.50 24.5705
2960.56 23.6690
2960.63 22.8322
2960.69 22.0321
2960.76 21.2795
2960.83 20.5720
2960.89 19.9169
2960.96 19.2920
2961.02 18.7051
2961.09 18.1541
2961.15 17.6445
2961.24 16.9893
2961.33 16.3879
2961.42 15.8358
2961.51 15.3338
2961.60 14.8666
2961.69 14.4364
2961.78 14.0395
2961.87 13.6768
2961.96 13.3372
2962.05 13.0223
2962.14 12.7296
2962.23 12.4601
2962.32 12.2056
2962.41 11.9701
2962.50 11.7468
2962.59 11.5393
2962.71 11.2783
2962.83 11.0366
2962.95 10.8119
2963.07 10.6041
2963.19 10.4080
2963.31 10.2255
2963.43 10.0525
2963.55 9.89089
2963.67 9.73709
2963.79 9.59184
2963.91 9.45462
2964.03 9.32607
2964.15 9.20376
2964.26 9.08958
2964.38 8.98160
2964.50 8.88176
2964.63 8.78421
2964.76 8.69562
2964.88 8.61679
2965.01 8.54929
2965.13 8.49345
2965.26 8.45192
2965.38 8.42620
2965.51 8.41934
2965.63 8.43439
2965.76 8.47478
2965.82 8.50607
2965.89 8.54547
2965.95 8.59363
2966.01 8.65024
2966.07 8.71782
2966.14 8.79631
2966.20 8.88649
2966.26 8.98748
2966.32 9.10338
2966.39 9.23357
2966.45 9.37897
2966.51 9.53786
2966.58 9.72525
2966.64 9.93258
2966.71 10.1610
2966.78 10.4117
2966.84 10.6858
2966.91 10.9844
2966.97 11.3087
2967.04 11.6542
2967.11 12.0325
2967.17 12.4394
2967.24 12.8759
2967.30 13.3354
2967.37 13.8328
2967.43 14.3617
2967.50 14.9225
2967.57 15.5063
2967.66 16.3663
2967.75 17.2859
2967.84 18.2641
2967.92 19.2874
2968.01 20.3761
2968.10 21.5026
2968.19 22.6881
2968.28 23.9011
2968.38 25.2481
2968.50 26.9756
2968.62 28.7195
2968.86 32.2301
2968.99 34.1193
2969.12 35.9177
2969.25 37.6193
2969.38 39.1658
2969.48 40.1916
2969.57 41.1049
2969.65 41.7803
2969.73 42.3741
2969.85 43.0783
2969.96 43.5932
2970.00 43.7306
2970.06 43.8916
2970.19 44.0297
2970.31 43.9287
2970.42 43.6406
2970.53 43.1774
2970.64 42.5462
2970.75 41.7583
2970.88 40.6439
2971.01 39.3550
2971.12 38.1489
2971.23 36.8557
2971.45 34.0806
2971.67 31.1723
2971.89 28.2615
2972.00 26.9043
2972.10 25.5819
2972.21 24.3029
2972.31 23.0742
2972.42 21.9017
2972.52 20.7894
2972.63 19.7405
2972.68 19.2357
2972.73 18.7566
2972.79 18.2587
2972.84 17.7879
2972.90 17.3350
2972.95 16.9000
2973.01 16.4825
2973.06 16.0823
2973.12 15.6992
2973.17 15.3327
2973.23 14.9826
2973.28 14.6483
2973.34 14.3294
2973.39 14.0255
2973.45 13.7361
2973.50 13.4607
2973.56 13.1988
2973.61 12.9499
2973.67 12.7217
2973.72 12.5087
2973.82 12.1093
2973.93 11.7481
2974.03 11.4217
2974.14 11.1268
2974.24 10.8602
2974.35 10.6191
2974.45 10.4007
2974.56 10.2026
2974.66 10.0226
2974.77 9.85854
2974.87 9.70867
2974.98 9.57134
2975.08 9.44510
2975.19 9.32866
2975.29 9.22090
2975.41 9.11531
2975.52 9.01814
2975.74 8.84274
2975.96 8.68813
2976.18 8.55012
2976.40 8.42557
2976.62 8.31211
2976.84 8.20793
2977.06 8.11162
2977.28 8.02209
2977.50 7.93844
2977.94 7.78602
2978.38 7.64992
2978.82 7.52696
2979.26 7.41477
2979.70 7.31151
2980.14 7.21576
2980.58 7.12634
2980.98 7.04957
2981.38 6.97685
2981.78 6.90744
2982.18 6.84089
2982.58 6.77663
2982.98 6.71461
2983.38 6.65430
2983.78 6.59541
2984.28 6.52322
2984.78 6.45269
2985.03 6.41808
2985.28 6.38416
2985.53 6.35138
2985.78 6.32054
2986.03 6.29302
2986.28 6.27102
2986.40 6.26310
2986.53 6.25794
2986.65 6.25623
2986.78 6.25876
2986.90 6.26647
2987.03 6.28044
2987.15 6.30191
2987.28 6.33225
2987.40 6.37301
2987.53 6.42584
2987.65 6.49252
2987.78 6.57492
2987.87 6.64922
2987.97 6.73453
2988.06 6.83165
2988.16 6.94138
2988.25 7.06441
2988.35 7.20140
2988.44 7.35288
2988.54 7.51926
2988.63 7.70081
2988.73 7.89763
2988.82 8.10962
2988.92 8.33646
2989.01 8.57763
2989.11 8.83233
2989.30 9.37791
2989.48 9.93035
2989.66 10.5041
2989.84 11.0833
2990.02 11.6498
2990.11 11.9371
2990.21 12.2124
2990.30 12.4730
2990.40 12.7160
2990.51 12.9719
2990.62 13.1969
2990.69 13.3223
2990.76 13.4331
2990.88 13.5849
2991.00 13.6946
2991.09 13.7416
2991.21 13.7597
2991.28 13.7472
2991.35 13.7168
2991.45 13.6517
2991.54 13.5584
2991.63 13.4439
2991.72 13.3061
2991.81 13.1467
2991.89 12.9675
2992.06 12.5993
2992.22 12.1879
2992.54 11.2779
2992.71 10.7777
2992.88 10.2853
2992.96 10.0431
2993.04 9.80891
2993.13 9.57827
2993.21 9.35747
2993.30 9.14202
2993.38 8.93760
2993.47 8.73983
2993.55 8.55371
2993.64 8.37503
2993.72 8.20811
2993.81 8.04899
2993.89 7.90133
2993.97 7.77422
2994.04 7.65630
2994.12 7.54568
2994.19 7.44212
2994.27 7.34535
2994.35 7.25508
2994.42 7.17101
2994.50 7.09284
2994.58 7.01931
2994.65 6.95203
2994.80 6.83197
2994.96 6.72924
2995.11 6.64158
2995.26 6.56657
2995.41 6.50345
2995.56 6.45031
2995.72 6.40608
2995.87 6.36978
2996.02 6.34143
2996.17 6.32062
2996.33 6.30745
2996.46 6.30241
2996.60 6.30410
2996.73 6.31292
2996.87 6.32943
2997.00 6.35443
2997.14 6.38813
2997.27 6.43124
2997.41 6.48423
2997.54 6.54795
2997.68 6.62162
2997.81 6.70561
2997.95 6.79960
2998.08 6.90375
2998.22 7.01559
2998.35 7.13455
2998.49 7.25902
2998.69 7.45215
2998.90 7.64545
2999.00 7.73989
2999.10 7.83011
2999.20 7.91588
2999.30 7.99609
2999.39 8.05847
2999.47 8.11552
2999.56 8.16664
2999.64 8.21083
2999.72 8.24867
2999.81 8.27887
2999.88 8.29882
2999.95 8.31295
3000.00 8.31943
3000.13 8.32350
3000.15 8.32242
3000.23 8.31358
3000.31 8.29777
3000.44 8.25488
3000.58 8.19285
3000.71 8.11315
3000.85 8.01839
3000.98 7.91015
3001.12 7.79078
3001.30 7.61725
3001.48 7.43519
3001.66 7.24838
3001.83 7.06414
3002.01 6.88497
3002.10 6.79887
3002.19 6.71652
3002.28 6.63639
3002.37 6.55969
3002.46 6.48663
3002.55 6.41811
3002.64 6.35274
3002.73 6.29139
3002.82 6.23411
3002.91 6.18152
3003.00 6.13244
3003.09 6.08751
3003.18 6.04674
3003.27 6.01053
3003.41 5.96098
3003.56 5.92253
3003.70 5.89521
3003.84 5.87970
3003.98 5.87693
3004.12 5.88819
3004.27 5.91506
3004.41 5.95947
3004.48 5.98894
3004.55 6.02366
3004.62 6.06394
3004.69 6.11012
3004.76 6.16254
3004.83 6.22153
3004.90 6.28746
3004.98 6.36066
3005.05 6.44148
3005.12 6.53024
3005.19 6.62726
3005.26 6.73282
3005.33 6.84719
3005.40 6.97058
3005.47 7.10320
3005.54 7.24518
3005.61 7.39002
3005.68 7.54123
3005.75 7.70086
3005.81 7.86883
3005.88 8.04770
3005.95 8.23199
3006.08 8.62348
3006.22 9.04615
3006.35 9.48970
3006.62 10.4304
3006.76 10.9393
3006.90 11.4446
3007.05 11.9361
3007.19 12.4032
3007.27 12.6486
3007.34 12.8784
3007.42 13.0970
3007.50 13.2970
3007.58 13.4711
3007.66 13.6466
3007.74 13.7982
3007.81 13.9124
3007.88 14.0082
3008.00 14.1223
3008.08 14.1724
3008.15 14.1946
3008.22 14.1985
3008.34 14.1606
3008.44 14.0872
3008.54 13.9784
3008.62 13.8682
3008.70 13.7396
3008.86 13.4258
3009.00 13.0764
3009.15 12.6845
3009.29 12.2584
3009.44 11.8085
3009.75 10.8015
3009.91 10.3039
3009.99 10.0625
3010.07 9.82624
3010.15 9.59320
3010.22 9.37000
3010.30 9.15429
3010.38 8.94661
3010.46 8.74487
3010.54 8.55451
3010.61 8.37313
3010.69 8.20086
3010.76 8.05815
3010.83 7.92431
3010.89 7.79714
3010.96 7.67655
3011.03 7.56241
3011.10 7.45457
3011.16 7.35286
3011.23 7.25708
3011.30 7.16572
3011.36 7.08124
3011.50 6.92783
3011.63 6.79351
3011.77 6.67632
3011.90 6.57361
3012.04 6.48505
3012.17 6.40809
3012.30 6.34112
3012.44 6.28232
3012.57 6.23127
3012.71 6.18639
3012.84 6.14671
3013.09 6.08476
3013.33 6.03359
3013.58 5.99027
3013.82 5.95275
3014.07 5.91956
3014.32 5.88972
3014.81 5.83742
3015.30 5.79227
3015.79 5.75227
3016.28 5.71619
3016.78 5.68322
3017.76 5.62429
3018.75 5.57244
3019.73 5.52568
3020.71 5.48280
3021.70 5.44294
3022.68 5.40558
3024.65 5.33659
3026.89 5.26508
3029.12 5.19880
3031.36 5.13646
3033.60 5.07718
3035.83 5.02031
3038.07 4.96539
3042.54 4.85962
3045.41 4.79406
3048.99 4.71367
3052.57 4.63435
3056.14 4.55547
3059.72 4.47644
3063.30 4.39670
3066.88 4.31564
3070.46 4.23259
3074.04 4.14674
3077.08 4.07052
3080.12 3.99028
3081.64 3.94818
3083.16 3.90439
3084.69 3.85850
3086.21 3.80992
3087.82 3.75469
3088.62 3.72523
3089.43 3.69424
3090.23 3.66138
3091.04 3.62635
3091.84 3.58862
3092.25 3.56854
3092.65 3.54764
3093.10 3.52329
3093.54 3.49802
3093.99 3.47244
3094.22 3.46015
3094.44 3.44888
3094.66 3.43942
3094.89 3.43313
3095.11 3.43204
3095.33 3.43899
3095.45 3.44672
3095.56 3.45812
3095.67 3.47391
3095.78 3.49474
3095.89 3.52194
3096.00 3.55644
3096.12 3.59942
3096.23 3.65170
3096.33 3.71253
3096.44 3.78421
3096.55 3.86864
3096.65 3.96725
3096.76 4.08265
3096.87 4.21414
3096.97 4.36418
3097.08 4.53413
3097.18 4.72718
3097.29 4.94084
3097.40 5.17775
3097.50 5.43860
3097.61 5.72658
3097.72 6.03636
3097.82 6.37019
3097.93 6.72729
3098.03 7.11013
3098.14 7.50982
3098.25 7.92763
3098.35 8.36085
3098.57 9.26453
3098.78 10.1813
3098.90 10.6855
3099.01 11.1728
3099.13 11.6444
3099.25 12.0852
3099.35 12.4392
3099.45 12.7612
3099.55 13.0537
3099.65 13.3099
3099.77 13.5666
3099.90 13.7733
3100.00 13.8779
3100.07 13.9294
3100.15 13.9565
3100.23 13.9569
3100.32 13.9247
3100.40 13.8581
3100.49 13.7582
3100.58 13.6277
3100.67 13.4653
3100.75 13.2742
3100.84 13.0565
3100.93 12.8173
3101.08 12.3499
3101.23 11.8346
3101.38 11.2825
3101.53 10.7075
3101.69 10.1188
3101.84 9.53655
3101.99 8.96378
3102.07 8.68537
3102.14 8.41714
3102.22 8.15278
3102.29 7.89666
3102.37 7.64940
3102.44 7.41458
3102.52 7.18632
3102.59 6.97092
3102.67 6.76282
3102.75 6.56759
3102.82 6.38966
3102.89 6.22097
3102.96 6.06142
3103.03 5.91287
3103.10 5.77094
3103.18 5.63754
3103.25 5.51240
3103.32 5.39680
3103.39 5.28715
3103.46 5.18480
3103.54 5.08941
3103.61 5.00180
3103.68 4.91916
3103.75 4.84342
3103.89 4.70686
3104.04 4.58863
3104.18 4.48783
3104.32 4.40066
3104.47 4.32619
3104.61 4.26148
3104.75 4.20579
3104.90 4.15723
3105.04 4.11459
3105.31 4.04659
3105.58 3.99112
3105.85 3.94451
3106.12 3.90429
3106.39 3.86880
3106.67 3.83690
3107.21 3.78111
3107.75 3.73279
3108.29 3.68995
3108.83 3.65106
3109.37 3.61536
3110.39 3.55436
3111.41 3.49928
3112.43 3.44830
3113.45 3.40027
3114.41 3.35713
3115.36 3.31540
3117.28 3.23485
3119.19 3.15678
3121.10 3.08004
3123.01 3.00392
3124.92 2.92811
3126.83 2.85250
3128.75 2.77721
3130.15 2.72236
3131.55 2.66809
3132.95 2.61474
3134.35 2.56281
3135.76 2.51297
3137.16 2.46611
3137.86 2.44417
3138.56 2.42347
3139.26 2.40422
3139.96 2.38667
3140.66 2.37114
3141.36 2.35799
3142.06 2.34766
3142.77 2.34066
3143.47 2.33758
3144.17 2.33913
3144.87 2.34614
3145.57 2.35961
3146.27 2.38075
3146.97 2.41102
3147.67 2.45220
3148.37 2.50647
3149.07 2.57648
3149.43 2.61846
3149.78 2.66554
3150.13 2.71854
3150.48 2.77775
3150.83 2.84420
3151.18 2.91826
3151.62 3.02558
3152.07 3.14882
3152.52 3.29065
3152.96 3.45396
3153.41 3.64220
3153.63 3.74692
3153.85 3.85947
3154.08 3.98049
3154.30 4.11069
3154.52 4.25085
3154.75 4.40183
3155.10 4.66369
3155.45 4.95806
3155.62 5.12016
3155.80 5.29159
3155.97 5.47400
3156.15 5.66824
3156.32 5.87643
3156.50 6.09720
3156.67 6.33281
3156.85 6.58446
3157.02 6.85347
3157.20 7.14130
3157.37 7.44958
3157.55 7.78009
3157.69 8.05356
3157.82 8.34049
3157.96 8.64625
3158.09 8.96754
3158.23 9.31041
3158.36 9.67127
3158.50 10.0570
3158.63 10.4637
3158.77 10.8992
3158.90 11.3592
3159.04 11.8527
3159.18 12.3750
3159.31 12.9367
3159.45 13.5323
3159.58 14.1693
3159.72 14.8514
3159.89 15.8150
3160.07 16.8660
3160.24 18.0211
3160.42 19.2932
3160.59 20.7059
3160.77 22.2605
3160.86 23.1047
3160.94 23.9840
3161.03 24.9216
3161.12 25.8991
3161.21 26.9423
3161.29 28.0440
3161.38 29.2077
3161.47 30.4233
3161.56 31.7229
3161.64 33.0812
3161.73 34.5343
3161.82 36.0539
3161.91 37.6803
3162.00 39.4019
3162.08 41.2245
3162.17 43.1314
3162.26 45.1727
3162.35 47.3083
3162.43 49.5936
3162.52 51.9833
3162.61 54.5392
3162.70 57.2415
3162.78 60.0970
3162.87 63.0776
3162.96 66.2585
3163.05 69.5740
3163.13 73.1067
3163.22 76.7823
3163.31 80.6909
3163.40 84.7489
3163.48 89.0542
3163.57 93.5128
3163.66 98.2302
3163.75 103.101
3163.92 113.527
3164.03 120.119
3164.13 126.999
3164.23 134.162
3164.34 141.522
3164.54 157.055
3164.75 173.442
3165.10 202.452
3165.45 231.824
3165.60 243.758
3165.74 255.218
3165.89 266.211
3166.03 276.439
3166.18 285.899
3166.32 294.324
3166.47 301.659
3166.61 307.795
3166.81 313.972
3166.90 316.143
3167.00 317.670
3167.10 318.577
3167.26 318.680
3167.41 317.110
3167.57 313.894
3167.73 309.153
3167.89 302.934
3168.04 295.447
3168.20 286.751
3168.36 277.120
3168.63 258.545
3168.90 238.443
3169.18 217.695
3169.45 197.078
3169.59 186.911
3169.72 177.078
3169.86 167.557
3170.00 158.390
3170.14 149.549
3170.27 141.185
3170.41 133.249
3170.55 125.747
3170.69 118.630
3170.82 111.997
3170.96 105.786
3171.10 99.9822
3171.23 94.5320
3171.37 89.4958
3171.51 84.8128
3171.65 80.4621
3171.76 76.9365
3171.88 73.6588
3172.00 70.5600
3172.12 67.6792
3172.24 64.9549
3172.36 62.4208
3172.48 60.0223
3172.59 57.7890
3172.71 55.6725
3172.83 53.6990
3172.95 51.8259
3173.07 50.0763
3173.19 48.4127
3173.30 46.8560
3173.42 45.3730
3173.54 43.9825
3173.68 42.4500
3173.82 41.0206
3173.95 39.6758
3174.09 38.4087
3174.23 37.2050
3174.37 36.0765
3174.50 35.0093
3174.64 33.9988
3174.78 33.0342
3174.91 32.1255
3175.19 30.4414
3175.46 28.9152
3175.74 27.5267
3175.91 26.7040
3176.09 25.9267
3176.26 25.1912
3176.44 24.4983
3176.61 23.8373
3176.78 23.2130
3177.13 22.0509
3177.48 20.9929
3177.83 20.0313
3178.18 19.1514
3178.53 18.3436
3178.81 17.7522
3179.08 17.1988
3179.35 16.6763
3179.63 16.1855
3179.90 15.7206
3180.18 15.2825
3180.45 14.8677
3180.73 14.4743
3181.00 14.0994
3181.27 13.7443
3181.55 13.4049
3181.82 13.0827
3182.37 12.4802
3182.92 11.9300
3183.52 11.3795
3184.12 10.8752
3184.72 10.4113
3185.32 9.98346
3185.91 9.58593
3186.51 9.21642
3187.11 8.87051
3187.71 8.54659
3188.51 8.14311
3189.31 7.76931
3190.10 7.42074
3190.90 7.09411
3191.70 6.78624
3192.50 6.49548
3193.30 6.21933
3194.10 5.95600
3194.59 5.79717
3195.09 5.64241
3195.59 5.49143
3196.09 5.34396
3196.59 5.19976
3197.09 5.05861
3197.59 4.92033
3198.09 4.78477
3198.59 4.65178
3199.09 4.52127
3199.58 4.39316
3200.08 4.26742
3200.58 4.14405
3201.08 4.02309
3201.58 3.90465
3202.08 3.78886
3202.63 3.66482
3203.18 3.54466
3203.73 3.42891
3204.27 3.31847
3204.82 3.21384
3205.37 3.11640
3205.92 3.02764
3206.47 2.94963
3206.92 2.89529
3207.37 2.85139
3207.82 2.82000
3208.27 2.80372
3208.71 2.80578
3208.94 2.81494
3209.16 2.83021
3209.39 2.85242
3209.61 2.88211
3209.84 2.92042
3210.06 2.96796
3210.34 3.04077
3210.61 3.13133
3210.75 3.18458
3210.89 3.24302
3211.02 3.30741
3211.16 3.37821
3211.30 3.45651
3211.43 3.54170
3211.57 3.63492
3211.71 3.73679
3211.85 3.84888
3211.98 3.97034
3212.12 4.10277
3212.26 4.24712
3212.43 4.45048
3212.61 4.67736
3212.78 4.93049
3212.96 5.21128
3213.04 5.36544
3213.13 5.52651
3213.22 5.69671
3213.31 5.87662
3213.39 6.06906
3213.48 6.27032
3213.57 6.48322
3213.65 6.70850
3213.79 7.09321
3213.93 7.51145
3214.07 7.96974
3214.20 8.47247
3214.34 9.02879
3214.48 9.63623
3214.62 10.3049
3214.68 10.6671
3214.75 11.0419
3214.82 11.4415
3214.89 11.8615
3214.96 12.3032
3215.03 12.7608
3215.10 13.2492
3215.16 13.7556
3215.23 14.2964
3215.30 14.8573
3215.37 15.4566
3215.44 16.0785
3215.51 16.7433
3215.58 17.4335
3215.64 18.1715
3215.71 18.9380
3215.78 19.7578
3215.85 20.6094
3215.92 21.5204
3215.99 22.4812
3216.06 23.4945
3216.12 24.5473
3216.19 25.6734
3216.26 26.8433
3216.33 28.0944
3216.40 29.3937
3216.47 30.7828
3216.54 32.2464
3216.61 33.7882
3216.67 35.3877
3216.74 37.0955
3216.81 38.8659
3216.88 40.7545
3216.95 42.7104
3217.02 44.7948
3217.09 46.9835
3217.15 49.2801
3217.22 51.6526
3217.29 54.1744
3217.36 56.7757
3217.43 59.5361
3217.50 62.3788
3217.57 65.3902
3217.63 68.4854
3217.77 75.1148
3217.91 82.2811
3218.04 89.9921
3218.14 95.9647
3218.24 102.225
3218.34 108.767
3218.44 115.512
3218.54 122.586
3218.64 129.907
3218.84 145.131
3219.12 167.291
3219.39 190.052
3219.58 205.799
3219.77 221.157
3219.96 235.790
3220.15 249.290
3220.26 256.340
3220.36 262.834
3220.47 268.786
3220.58 274.150
3220.68 278.926
3220.79 282.986
3220.89 286.348
3221.00 288.988
3221.17 291.694
3221.31 292.437
3221.45 291.884
3221.59 290.075
3221.73 287.057
3221.87 282.896
3222.01 277.677
3222.15 271.496
3222.29 264.460
3222.50 252.165
3222.71 238.615
3222.93 224.201
3223.14 209.341
3223.35 194.556
3223.57 180.026
3223.78 166.012
3223.88 159.262
3223.99 152.711
3224.14 144.100
3224.28 135.973
3224.42 128.236
3224.57 121.006
3224.71 114.183
3224.86 107.855
3225.00 101.921
3225.15 96.4486
3225.25 92.6762
3225.36 89.1116
3225.46 85.7458
3225.57 82.5694
3225.68 79.5730
3225.78 76.7470
3225.89 74.0821
3225.99 71.5691
3226.10 69.1989
3226.21 66.9627
3226.31 64.8524
3226.42 62.8598
3226.52 60.9773
3226.63 59.1979
3226.74 57.5146
3226.84 55.9212
3226.95 54.4117
3227.05 52.9804
3227.16 51.6222
3227.27 50.3323
3227.37 49.1061
3227.48 47.9395
3227.69 45.7698
3227.90 43.7955
3228.11 41.9928
3228.33 40.3413
3228.54 38.8236
3228.71 37.6673
3228.89 36.5896
3229.06 35.5718
3229.23 34.6199
3229.41 33.7179
3229.58 32.8714
3229.75 32.0668
3229.93 31.3096
3230.10 30.5877
3230.27 29.9066
3230.45 29.2557
3230.62 28.6400
3230.79 28.0502
3230.97 27.4910
3231.31 26.4473
3231.53 25.8526
3231.74 25.2886
3231.95 24.7532
3232.16 24.2443
3232.37 23.7600
3232.59 23.2986
3232.80 22.8585
3233.01 22.4383
3233.43 21.6526
3233.86 20.9323
3234.28 20.2696
3234.70 19.6594
3234.97 19.2939
3235.24 18.9455
3235.78 18.2957
3236.32 17.7016
3236.86 17.1574
3237.40 16.6552
3237.94 16.1920
3238.48 15.7616
3239.02 15.3622
3239.45 15.0672
3239.87 14.7874
3240.29 14.5219
3240.72 14.2695
3241.14 14.0292
3241.57 13.8002
3242.41 13.3734
3243.26 12.9825
3244.11 12.6233
3244.96 12.2919
3245.80 11.9854
3246.65 11.7002
3247.50 11.4343
3248.35 11.1856
3249.20 10.9523
3250.04 10.7327
3250.89 10.5256
3251.74 10.3295
3252.59 10.1437
3253.51 9.95092
3254.44 9.76761
3255.36 9.59275
3255.82 9.50834
3256.29 9.42664
3256.53 9.38539
3256.77 9.34552
3257.01 9.30757
3257.25 9.27238
3257.49 9.24113
3257.73 9.21547
3257.97 9.19757
3258.09 9.19238
3258.21 9.19016
3258.33 9.19138
3258.45 9.19646
3258.58 9.20596
3258.70 9.22021
3258.82 9.23993
3258.94 9.26527
3259.06 9.29711
3259.18 9.33531
3259.30 9.38085
3259.42 9.43323
3259.54 9.49346
3259.66 9.56057
3259.78 9.63556
3259.90 9.71690
3260.02 9.80472
3260.14 9.89840
3260.40 10.1182
3260.66 10.3492
3260.79 10.4648
3260.92 10.5778
3261.05 10.6859
3261.18 10.7870
3261.28 10.8567
3261.37 10.9197
3261.47 10.9761
3261.57 11.0252
3261.65 11.0628
3261.74 11.0932
3261.83 11.1172
3261.92 11.1329
3262.00 11.1401
3262.12 11.1375
3262.25 11.1182
3262.38 11.0818
3262.50 11.0296
3262.62 10.9651
3262.74 10.8883
3262.87 10.7992
3262.99 10.7006
3263.15 10.5531
3263.31 10.3935
3263.64 10.0558
3263.80 9.88411
3263.96 9.71648
3264.12 9.55358
3264.29 9.39963
3264.40 9.29608
3264.52 9.19861
3264.63 9.10580
3264.74 9.01942
3264.86 8.93800
3264.97 8.86293
3265.09 8.79275
3265.20 8.72849
3265.32 8.66878
3265.43 8.61436
3265.55 8.56395
3265.66 8.51811
3265.78 8.47567
3265.89 8.43704
3266.12 8.36872
3266.35 8.31005
3266.58 8.25918
3266.80 8.21429
3267.03 8.17408
3267.26 8.13707
3267.49 8.10260
3267.95 8.03905
