Os-187(n,g) ENDFB-8.0
Energy(eV) XS(b)
1624.26 6.73630
1624.28 6.97135
1624.30 7.20360
1624.32 7.45779
1624.34 7.70880
1624.36 7.98337
1624.38 8.25434
1624.40 8.55053
1624.42 8.84263
1624.44 9.16169
1624.46 9.47609
1624.48 9.81923
1624.49 10.1571
1624.51 10.5255
1624.53 10.8878
1624.57 11.6705
1624.61 12.5072
1624.65 13.3995
1624.69 14.3491
1624.73 15.3837
1624.77 16.4527
1624.81 17.5816
1624.85 18.7704
1624.89 20.0187
1624.92 21.3255
1624.96 22.6894
1625.00 24.1082
1625.06 26.1579
1625.11 28.2574
1625.16 30.4742
1625.22 32.7121
1625.29 36.0830
1625.37 39.4482
1625.45 42.8696
1625.53 46.1404
1625.61 49.2622
1625.69 52.0740
1625.77 54.5963
1625.81 55.6957
1625.84 56.6526
1625.90 57.7390
1625.95 58.5810
1626.00 59.1902
1626.05 59.5584
1626.10 59.6805
1626.14 59.6209
1626.19 59.2840
1626.25 58.6550
1626.30 57.7443
1626.36 56.5899
1626.42 55.1135
1626.47 53.3955
1626.53 51.4643
1626.59 49.3505
1626.65 47.0064
1626.71 44.5804
1626.77 42.0700
1626.83 39.5092
1626.95 34.3645
1627.00 31.8384
1627.06 29.3766
1627.15 25.9454
1627.19 24.3137
1627.24 22.7448
1627.28 21.2424
1627.32 19.8093
1627.36 18.4476
1627.41 17.1584
1627.44 16.3020
1627.47 15.5079
1627.50 14.7209
1627.53 13.9933
1627.56 13.2743
1627.58 12.6114
1627.61 11.9581
1627.64 11.3572
1627.67 10.7665
1627.70 10.2246
1627.73 9.69295
1627.76 9.20620
1627.79 8.72970
1627.82 8.29423
1627.85 7.86869
1627.88 7.48042
1627.91 7.10158
1627.94 6.74485
1627.97 6.40914
1628.00 6.10361
1628.03 5.80616
1628.06 5.53566
1628.09 5.27251
1628.12 5.03335
1628.15 4.80077
1628.18 4.58944
1628.21 4.38397
1628.23 4.19727
1628.26 4.01572
1628.29 3.85072
1628.32 3.69019
1628.35 3.54421
1628.38 3.40210
1628.41 3.27277
1628.44 3.14675
1628.47 3.03194
1628.50 2.91995
1628.53 2.81780
1628.59 2.62687
1628.65 2.45615
1628.71 2.30300
1628.77 2.16515
1628.82 2.04063
1628.88 1.92776
1628.94 1.82507
1629.00 1.73133
1629.06 1.64547
1629.12 1.56655
1629.18 1.49381
1629.24 1.42655
1629.30 1.36419
1629.36 1.30528
1629.42 1.25132
1629.47 1.20094
1629.53 1.15378
1629.65 1.06802
1629.77 0.992077
1629.89 0.923882
1630.01 0.863340
1630.12 0.808850
1630.24 0.759596
1630.40 0.699635
1630.56 0.646779
1630.73 0.599914
1630.89 0.558144
1631.05 0.520739
1631.21 0.487095
1631.37 0.456714
1631.53 0.429179
1631.77 0.393099
1632.00 0.361643
1632.24 0.333932
1632.48 0.309389
1632.71 0.287456
1632.95 0.267935
1633.18 0.250408
1633.42 0.234613
1633.66 0.220270
1633.89 0.207312
1634.13 0.195517
1634.37 0.184752
1634.60 0.174900
1634.84 0.165862
1635.31 0.149891
1635.78 0.136240
1636.25 0.124528
1636.73 0.114370
1637.20 0.105551
1637.67 0.0978260
1638.14 0.0910638
1638.62 0.0851020
1639.09 0.0798592
1639.56 0.0752279
1640.03 0.0711613
1640.51 0.0675915
1640.98 0.0644985
1641.45 0.0618494
1641.92 0.0596537
1642.40 0.0579256
1642.87 0.0567163
1643.56 0.0561027
1644.16 0.0571555
1644.46 0.0585311
1644.76 0.0607606
1645.06 0.0643175
1645.36 0.0703019
1645.51 0.0751625
1645.66 0.0824245
1645.81 0.0940581
1645.89 0.102543
1645.96 0.113646
1646.03 0.127152
1646.10 0.144636
1646.17 0.167270
1646.24 0.196036
1646.31 0.233527
1646.38 0.281524
1646.45 0.342573
1646.52 0.418417
1646.55 0.463864
1646.59 0.514609
1646.62 0.571142
1646.66 0.633971
1646.69 0.703628
1646.73 0.780661
1646.76 0.865630
1646.80 0.956312
1646.83 1.05860
1646.87 1.17054
1646.90 1.29267
1646.94 1.42557
1646.97 1.56975
1647.01 1.72571
1647.04 1.89391
1647.08 2.06942
1647.12 2.28010
1647.15 2.50644
1647.19 2.74870
1647.23 3.00000
1647.27 3.27389
1647.30 3.55581
1647.34 3.86067
1647.38 4.17193
1647.42 4.50575
1647.45 4.84372
1647.49 5.20304
1647.53 5.56358
1647.60 6.32087
1647.68 7.10194
1647.84 8.78954
1647.92 9.58515
1648.00 10.3051
1648.04 10.6168
1648.08 10.8983
1648.11 11.1623
1648.15 11.3928
1648.19 11.6254
1648.24 11.8175
1648.29 12.0060
1648.33 12.0775
1648.33 12.0881
1648.36 12.1205
1648.37 12.1373
1648.40 12.1453
1648.40 12.1455
1648.41 12.1444
1648.42 12.1413
1648.44 12.1219
1648.47 12.0851
1648.50 12.0269
1648.55 11.8718
1648.60 11.6750
1648.64 11.4291
1648.68 11.1705
1648.73 10.8782
1648.77 10.5551
1648.81 10.2132
1648.88 9.53077
1648.96 8.79232
1649.11 7.24149
1649.17 6.55105
1649.24 5.88554
1649.30 5.24400
1649.37 4.63433
1649.40 4.33906
1649.44 4.05427
1649.47 3.78048
1649.50 3.52589
1649.53 3.27491
1649.57 3.04292
1649.60 2.81557
1649.63 2.60665
1649.66 2.43314
1649.69 2.26823
1649.71 2.11182
1649.74 1.96376
1649.77 1.82389
1649.80 1.69201
1649.83 1.56791
1649.85 1.45134
1649.88 1.34207
1649.91 1.23982
1649.94 1.14431
1649.97 1.05527
1650.02 0.895399
1650.08 0.757870
1650.13 0.640347
1650.19 0.540565
1650.25 0.456366
1650.30 0.385728
1650.36 0.326792
1650.41 0.277865
1650.47 0.237433
1650.53 0.204154
1650.58 0.178629
1650.63 0.157810
1650.68 0.140183
1650.73 0.125840
1650.84 0.103819
1650.94 0.0886822
1651.04 0.0779163
1651.14 0.0702343
1651.25 0.0644719
1651.35 0.0600838
1651.55 0.0536478
1651.76 0.0490822
1652.17 0.0426913
1652.52 0.0388003
1652.88 0.0358311
1653.59 0.0315524
1654.30 0.0285983
1655.00 0.0264187
1655.68 0.0248117
1656.35 0.0235118
1657.69 0.0215200
1659.04 0.0200590
1660.38 0.0189538
1662.17 0.0178716
1663.96 0.0171349
1665.75 0.0166738
1667.54 0.0164890
1669.93 0.0166529
1671.50 0.0170678
1673.07 0.0178432
1674.64 0.0191055
1675.42 0.0199925
1676.20 0.0211118
1677.02 0.0226216
1677.84 0.0246039
1678.67 0.0272579
1679.49 0.0309102
1680.08 0.0344987
1680.68 0.0392575
1681.28 0.0457729
1681.58 0.0499912
1681.87 0.0550723
1682.29 0.0640374
1682.49 0.0696547
1682.70 0.0762938
1682.90 0.0842876
1683.11 0.0939788
1683.31 0.106077
1683.52 0.121794
1683.65 0.134780
1683.78 0.151378
1683.91 0.173582
1683.97 0.187647
1684.04 0.204481
1684.11 0.225191
1684.17 0.250134
1684.24 0.280827
1684.30 0.318819
1684.37 0.366844
1684.43 0.425847
1684.50 0.499372
1684.56 0.590894
1684.61 0.679822
1684.66 0.783133
1684.72 0.907578
1684.77 1.05130
1684.79 1.13384
1684.82 1.22324
1684.85 1.31995
1684.87 1.42030
1684.90 1.53280
1684.92 1.64928
1684.95 1.77956
1684.97 1.91413
1685.00 2.06429
1685.02 2.22542
1685.05 2.39810
1685.08 2.57557
1685.10 2.77258
1685.13 2.97451
1685.15 3.19807
1685.18 3.42659
1685.20 3.67888
1685.23 3.94663
1685.26 4.23033
1685.28 4.51865
1685.31 4.83507
1685.33 5.15566
1685.36 5.50644
1685.38 5.86073
1685.41 6.24717
1685.43 6.65217
1685.46 7.07589
1685.49 7.50108
1685.51 7.96179
1685.54 8.44133
1685.59 9.43611
1685.64 10.5224
1685.69 11.6551
1685.74 12.8494
1685.79 14.0990
1685.83 15.1126
1685.87 16.1506
1685.95 18.2521
1686.03 20.3826
1686.11 22.4891
1686.16 23.8346
1686.21 25.1030
1686.26 26.3041
1686.32 27.4217
1686.37 28.4590
1686.42 29.3612
1686.46 30.0659
1686.52 30.7268
1686.57 31.2253
1686.60 31.4331
1686.62 31.5830
1686.65 31.6875
1686.68 31.7594
1686.70 31.7788
1686.71 31.7754
1686.75 31.7109
1686.78 31.5648
1686.82 31.3383
1686.86 31.0139
1686.92 30.3303
1686.95 29.8247
1686.99 29.2689
1687.05 28.1802
1687.11 26.9393
1687.18 25.3080
1687.25 23.5668
1687.31 21.9753
1687.37 20.3705
1687.49 17.1176
1687.56 15.2576
1687.63 13.4967
1687.67 12.6511
1687.70 11.8320
1687.74 11.0417
1687.77 10.2817
1687.81 9.53315
1687.84 8.83869
1687.88 8.17781
1687.91 7.55092
1687.95 6.95819
1687.98 6.39951
1688.02 5.87454
1688.05 5.38274
1688.09 4.92338
1688.12 4.49557
1688.16 4.09828
1688.19 3.73036
1688.23 3.39058
1688.26 3.07764
1688.30 2.79016
1688.33 2.52677
1688.37 2.24049
1688.42 1.99019
1688.46 1.76128
1688.50 1.56245
1688.54 1.38175
1688.58 1.22573
1688.62 1.08476
1688.66 0.963687
1688.71 0.854839
1688.75 0.761796
1688.79 0.678496
1688.83 0.607557
1688.87 0.544250
1688.91 0.490479
1688.96 0.442589
1689.00 0.401965
1689.07 0.343670
1689.14 0.298338
1689.21 0.262392
1689.28 0.233724
1689.35 0.210379
1689.42 0.191711
1689.49 0.176364
1689.56 0.163579
1689.70 0.143408
1689.84 0.128355
1689.98 0.116409
1690.12 0.106719
1690.31 0.0958870
1690.50 0.0871428
1690.70 0.0798606
1690.89 0.0737751
1691.27 0.0641456
1691.65 0.0569885
1691.93 0.0528347
1692.21 0.0493949
1692.77 0.0441237
1693.34 0.0403770
1693.90 0.0377054
1694.56 0.0355302
1695.22 0.0341433
1695.89 0.0333600
1696.55 0.0330711
1697.16 0.0331726
1697.78 0.0335931
1698.39 0.0343299
1699.00 0.0353867
1699.62 0.0367799
1700.23 0.0385338
1700.84 0.0406999
1701.45 0.0433361
1702.22 0.0474392
1702.98 0.0526664
1703.75 0.0593881
1704.13 0.0634751
1704.52 0.0681522
1705.08 0.0763762
1705.64 0.0866410
1705.92 0.0927716
1706.20 0.0997175
1706.48 0.107629
1706.76 0.116660
1707.14 0.131307
1707.34 0.139868
1707.53 0.149360
1707.72 0.160043
1707.91 0.171999
1708.10 0.185592
1708.29 0.200976
1708.43 0.213738
1708.57 0.227787
1708.71 0.243427
1708.85 0.260919
1709.00 0.280737
1709.14 0.303008
1709.28 0.328382
1709.42 0.357539
1709.56 0.391659
1709.70 0.431558
1709.84 0.479729
1709.91 0.507474
1709.98 0.538386
1710.05 0.573611
1710.12 0.612952
1710.19 0.657868
1710.26 0.709616
1710.33 0.770713
1710.40 0.841463
1710.47 0.925173
1710.54 1.02497
1710.59 1.10466
1710.64 1.19519
1710.68 1.29824
1710.73 1.41572
1710.76 1.48055
1710.78 1.54983
1710.80 1.62386
1710.83 1.70299
1710.85 1.78756
1710.88 1.87795
1710.90 1.97453
1710.92 2.07330
1710.95 2.18324
1710.97 2.30065
1710.99 2.42600
1711.02 2.55978
1711.04 2.70249
1711.07 2.85467
1711.09 3.01685
1711.11 3.18961
1711.14 3.37352
1711.16 3.56919
1711.19 3.77721
1711.21 3.99823
1711.23 4.23287
1711.26 4.48180
1711.28 4.74565
1711.31 5.01314
1711.32 5.20797
1711.34 5.41022
1711.37 5.83774
1711.40 6.29727
1711.43 6.79035
1711.47 7.31848
1711.50 7.88311
1711.53 8.48562
1711.56 9.10662
1711.59 9.78733
1711.62 10.5094
1711.66 11.2736
1711.69 12.0808
1711.72 12.9314
1711.75 13.8258
1711.78 14.7640
1711.82 15.7144
1711.85 16.9018
1711.89 18.1456
1711.93 19.4441
1711.96 20.7578
1711.98 21.4701
1712.02 22.9711
1712.06 24.4802
1712.10 26.3195
1712.15 28.1641
1712.19 30.0871
1712.24 31.9912
1712.38 38.0560
1712.44 40.9041
1712.51 43.5723
1712.59 46.3620
1712.66 48.6431
1712.73 50.5881
1712.80 52.1461
1712.83 52.7827
1712.87 53.2883
1712.91 53.7427
1712.95 54.0220
1713.00 54.1391
1713.02 54.1276
1713.06 53.9536
1713.11 53.5727
1713.15 53.0911
1713.18 52.4860
1713.22 51.7305
1713.26 50.8696
1713.31 49.7002
1713.35 48.3805
1713.39 47.1261
1713.43 45.8150
1713.51 42.9294
1713.58 39.8070
1713.66 36.5759
1713.76 32.0150
1713.87 27.5557
1713.94 24.3848
1713.98 22.8402
1714.02 21.3821
1714.06 19.9380
1714.10 18.5857
1714.14 17.2903
1714.17 16.0538
1714.21 14.8476
1714.25 13.7346
1714.29 12.6833
1714.33 11.6935
1714.37 10.7409
1714.40 9.87333
1714.44 9.06415
1714.48 8.31160
1714.52 7.63138
1714.55 7.00094
1714.59 6.41809
1714.63 5.89450
1714.66 5.39875
1714.70 4.95536
1714.74 4.53733
1714.77 4.16496
1714.81 3.81521
1714.85 3.49656
1714.88 3.20672
1714.92 2.95026
1714.96 2.71089
1714.99 2.49962
1715.03 2.30286
1715.07 2.12954
1715.11 1.96012
1715.14 1.81167
1715.18 1.67472
1715.22 1.55478
1715.26 1.44412
1715.30 1.34717
1715.34 1.25981
1715.37 1.18104
1715.41 1.10815
1715.45 1.04404
1715.49 0.985993
1715.53 0.933353
1715.60 0.840868
1715.68 0.764916
1715.74 0.716811
1715.79 0.674211
1715.85 0.636265
1715.90 0.602844
1716.01 0.544353
1716.13 0.496259
1716.24 0.455237
1716.35 0.420326
1716.46 0.389940
1716.57 0.363216
1716.72 0.331036
1716.88 0.303609
1717.03 0.279829
1717.18 0.259040
1717.34 0.240627
1717.49 0.224431
1717.64 0.210009
1717.80 0.197107
1717.99 0.182469
1718.19 0.169687
1718.38 0.158404
1718.58 0.148392
1718.77 0.139468
1718.97 0.131480
1719.36 0.117832
1719.66 0.108868
1719.97 0.101187
1720.28 0.0945238
1720.58 0.0887518
1720.89 0.0836980
1721.20 0.0792860
1721.81 0.0719858
1722.28 0.0674783
1722.76 0.0637631
1723.23 0.0607027
1723.70 0.0581944
1724.18 0.0561466
1724.65 0.0545038
1725.60 0.0522551
1726.27 0.0513830
1726.94 0.0510390
1727.61 0.0511825
1728.28 0.0517778
1728.94 0.0528305
1729.61 0.0543710
1730.28 0.0564367
1730.95 0.0590755
1731.62 0.0623648
1732.29 0.0664067
1733.07 0.0722923
1733.46 0.0757953
1733.85 0.0797483
1734.24 0.0842252
1734.63 0.0893169
1735.02 0.0951370
1735.41 0.101831
1735.70 0.107549
1735.99 0.113973
1736.29 0.121236
1736.58 0.129479
1736.87 0.138985
1737.17 0.150036
1737.46 0.163063
1737.75 0.178642
1737.90 0.188216
1738.06 0.198911
1738.21 0.211079
1738.36 0.225169
1738.52 0.241908
1738.67 0.262561
1738.82 0.289409
1738.90 0.306471
1738.98 0.326622
1739.05 0.348983
1739.12 0.376076
1739.19 0.409267
1739.25 0.449644
1739.32 0.500542
1739.39 0.563152
1739.46 0.642603
1739.50 0.689583
1739.53 0.740575
1739.57 0.799199
1739.60 0.864729
1739.64 0.937912
1739.67 1.01956
1739.71 1.11053
1739.74 1.21175
1739.78 1.32421
1739.81 1.44520
1739.85 1.58292
1739.88 1.73513
1739.92 1.90304
1739.95 2.08235
1739.99 2.28486
1740.02 2.50684
1740.06 2.74961
1740.09 3.00661
1740.13 3.32866
1740.17 3.67210
1740.21 4.05670
1740.24 4.46429
1740.28 4.91783
1740.32 5.39537
1740.36 5.90917
1740.40 6.46014
1740.44 7.06497
1740.47 7.69303
1740.51 8.37748
1740.55 9.08296
1740.59 9.84597
1740.63 10.6263
1740.67 11.4417
1740.70 12.2903
1740.75 13.2640
1740.79 14.2716
1740.83 15.3088
1740.87 16.3449
1740.95 18.5173
1741.04 20.6855
1741.14 23.3669
1741.19 24.6327
1741.25 25.8357
1741.33 27.5066
1741.33 27.6830
1741.37 28.2657
1741.43 29.4137
1741.47 29.9626
1741.51 30.4223
1741.56 30.8654
1741.59 31.1505
1741.62 31.2924
1741.65 31.4041
1741.69 31.4887
1741.70 31.4968
1741.71 31.4960
1741.73 31.4789
1741.74 31.4427
1741.78 31.3349
1741.80 31.1826
1741.85 30.8232
1741.91 30.2172
1741.95 29.7374
1741.98 29.1894
1742.04 28.2035
1742.10 27.0791
1742.15 26.1242
1742.19 25.1082
1742.24 24.0417
1742.28 22.9351
1742.34 21.4669
1742.40 19.9718
1742.51 16.9835
1742.57 15.6512
1742.62 14.3569
1742.67 13.1109
1742.72 11.9215
1742.78 10.7958
1742.83 9.73879
1742.88 8.75402
1742.91 8.29801
1742.94 7.86001
1742.97 7.25230
1743.01 6.69748
1743.05 6.17865
1743.08 5.69517
1743.12 5.24619
1743.16 4.83071
1743.20 4.44754
1743.23 4.09539
1743.27 3.77289
1743.31 3.47856
1743.34 3.21091
1743.38 2.96840
1743.42 2.74949
1743.45 2.55264
1743.49 2.37635
1743.53 2.21915
1743.56 2.10471
1743.59 2.00442
1743.62 1.91366
1743.65 1.83181
1743.67 1.75828
1743.70 1.69251
1743.73 1.63397
1743.76 1.58216
1743.82 1.49688
1743.88 1.43322
1743.94 1.38822
1743.99 1.35934
1744.05 1.34445
1744.11 1.34179
1744.17 1.35000
1744.23 1.36799
1744.28 1.39499
1744.34 1.43053
1744.40 1.47435
1744.46 1.52647
1744.50 1.56629
1744.53 1.60892
1744.57 1.65678
1744.61 1.70763
1744.65 1.76441
1744.69 1.82451
1744.73 1.88969
1744.76 1.96034
1744.80 2.03902
1744.84 2.12220
1744.86 2.16876
1744.88 2.21488
1744.90 2.26291
1744.92 2.31294
1744.94 2.36787
1744.96 2.42229
1744.98 2.47901
1745.00 2.53811
1745.01 2.59972
1745.03 2.66394
1745.05 2.73089
1745.07 2.80070
1745.09 2.87740
1745.11 2.95757
1745.13 3.04136
1745.15 3.12894
1745.17 3.22049
1745.19 3.31619
1745.21 3.41623
1745.23 3.51546
1745.25 3.61341
1745.27 3.70957
1745.28 3.80941
1745.30 3.91308
1745.32 4.02716
1745.33 4.13914
1745.35 4.25537
1745.37 4.37602
1745.39 4.52381
1745.41 4.67816
1745.43 4.83935
1745.45 5.00764
1745.47 5.18329
1745.49 5.36660
1745.51 5.55783
1745.53 5.74710
1745.55 5.95462
1745.57 6.17093
1745.59 6.39630
1745.61 6.61909
1745.63 6.86302
1745.65 7.11691
1745.67 7.38104
1745.69 7.64174
1745.72 8.07335
1745.74 8.51465
1745.77 8.98049
1745.80 9.47171
1745.83 9.98910
1745.86 10.5334
1745.89 11.1054
1745.92 11.7056
1745.95 12.3347
1745.98 12.9932
1746.01 13.6814
1746.03 14.3997
1746.06 15.1483
1746.09 15.9273
1746.12 16.7366
1746.15 17.5760
1746.18 18.4759
1746.21 19.3756
1746.24 20.3040
1746.27 21.2605
1746.33 23.2531
1746.38 25.3436
1746.44 27.5192
1746.50 29.7639
1746.56 32.0592
1746.62 34.3834
1746.71 37.9902
1746.80 41.5084
1746.85 43.6786
1746.91 45.7375
1746.97 47.6872
1747.03 49.4325
1747.09 50.9808
1747.14 52.2864
1747.19 53.1169
1747.23 53.7919
1747.27 54.3261
1747.31 54.7148
1747.36 54.9623
1747.40 55.0438
1747.43 55.0038
1747.48 54.7723
1747.53 54.3483
1747.58 53.7341
1747.62 52.9368
1747.68 51.7197
1747.74 50.2606
1747.79 48.9413
1747.83 47.5295
1747.88 45.9782
1747.93 44.3678
1747.98 42.2684
1748.04 40.0802
1748.16 35.5487
1748.27 30.9839
1748.38 26.6055
1748.47 23.5651
1748.51 22.0991
1748.55 20.7205
1748.59 19.3652
1748.63 18.1002
1748.67 16.8942
1748.71 15.7483
1748.77 14.2558
1748.80 13.5413
1748.83 12.8799
1748.86 12.2241
1748.88 11.6187
1748.91 11.0198
1748.94 10.4684
1748.97 9.92440
1749.00 9.42462
1749.03 8.93265
1749.06 8.48167
1749.08 8.03867
1749.11 7.63340
1749.14 7.24938
1749.17 6.88581
1749.20 6.52995
1749.23 6.20548
1749.25 5.88837
1749.28 5.59963
1749.31 5.31780
1749.34 5.06149
1749.37 4.81994
1749.40 4.59237
1749.42 4.37065
1749.45 4.16934
1749.48 3.97330
1749.51 3.79539
1749.54 3.62219
1749.57 3.46503
1749.59 3.31716
1749.62 3.17803
1749.65 3.04257
1749.68 2.91960
1749.71 2.79983
1749.74 2.69103
1749.79 2.48859
1749.85 2.30897
1749.91 2.14922
1749.96 2.00678
1750.02 1.87939
1750.08 1.76700
1750.13 1.66393
1750.19 1.57081
1750.25 1.48638
1750.31 1.40955
1750.36 1.33939
1750.42 1.27510
1750.48 1.21598
1750.53 1.16237
1750.59 1.11184
1750.65 1.06496
1750.76 0.980652
1750.87 0.906973
1750.99 0.842575
1751.10 0.784874
1751.21 0.733762
1751.33 0.687432
1751.44 0.645972
1751.53 0.614766
1751.63 0.585893
1751.72 0.559115
1751.81 0.534225
1752.00 0.489408
1752.19 0.450240
1752.37 0.415780
1752.56 0.385282
1752.74 0.358146
1752.93 0.333883
1753.16 0.307480
1753.38 0.284295
1753.61 0.263645
1753.84 0.245322
1754.07 0.228846
1754.29 0.214099
1754.52 0.200731
1754.75 0.188676
1755.02 0.175802
1755.29 0.164256
1755.56 0.153860
1755.82 0.144499
1756.09 0.135977
1756.36 0.128251
1756.90 0.114714
1757.35 0.104929
1757.81 0.0964052
1758.26 0.0889357
1758.72 0.0823668
1759.17 0.0765342
1759.63 0.0713424
1760.08 0.0667005
1760.54 0.0625418
1761.45 0.0553880
1762.36 0.0495059
1763.27 0.0446023
1764.17 0.0404855
1765.08 0.0369847
1765.99 0.0339849
1766.90 0.0313944
1767.81 0.0291498
1768.72 0.0271902
1769.63 0.0254755
1771.45 0.0226377
1773.27 0.0204213
1775.09 0.0186889
1776.91 0.0173522
1778.73 0.0163659
1780.38 0.0157755
1782.03 0.0155552
1783.31 0.0157486
1784.60 0.0165369
1785.24 0.0173808
1785.88 0.0188197
1786.20 0.0199254
1786.52 0.0214777
1786.84 0.0239047
1787.00 0.0258115
1787.16 0.0286778
1787.26 0.0312677
1787.36 0.0348033
1787.45 0.0397565
1787.55 0.0467671
1787.65 0.0568476
1787.75 0.0710204
1787.80 0.0801601
1787.85 0.0909845
1787.90 0.103769
1787.94 0.118821
1787.99 0.136874
1788.04 0.157589
1788.09 0.181710
1788.14 0.209681
1788.19 0.241978
1788.24 0.279101
1788.29 0.321575
1788.34 0.369938
1788.39 0.424736
1788.44 0.486513
1788.48 0.555798
1788.53 0.633094
1788.58 0.718863
1788.63 0.813509
1788.68 0.917363
1788.73 1.03067
1788.78 1.14835
1788.82 1.27208
1788.87 1.40712
1788.92 1.54751
1788.96 1.69898
1789.01 1.85459
1789.06 2.02043
1789.10 2.18866
1789.19 2.54269
1789.29 2.90730
1789.38 3.27106
1789.47 3.62104
1789.55 3.87713
1789.62 4.10655
1789.69 4.30684
1789.73 4.39429
1789.76 4.47242
1789.82 4.57256
1789.87 4.64681
1789.93 4.69729
1789.96 4.71251
1789.96 4.71328
1789.97 4.71570
1789.97 4.71767
1789.99 4.72029
1790.00 4.72114
1790.03 4.71802
1790.05 4.70831
1790.09 4.68441
1790.15 4.62404
1790.18 4.57483
1790.21 4.51800
1790.28 4.37666
1790.32 4.27162
1790.36 4.15799
1790.41 4.03133
1790.45 3.89878
1790.53 3.60825
1790.61 3.29620
1790.80 2.56441
1790.89 2.20963
1790.94 2.03722
1790.99 1.87429
1791.03 1.71459
1791.08 1.56242
1791.13 1.41832
1791.17 1.28546
1791.22 1.15833
1791.27 1.04243
1791.31 0.932734
1791.36 0.833806
1791.41 0.731783
1791.46 0.639802
1791.52 0.557390
1791.57 0.483998
1791.62 0.419027
1791.67 0.361843
1791.72 0.311796
1791.77 0.269017
1791.83 0.231199
1791.88 0.198625
1791.93 0.170706
1791.98 0.147315
1792.03 0.127029
1792.09 0.109876
1792.14 0.0954292
1792.19 0.0835195
1792.24 0.0733438
1792.29 0.0648554
1792.34 0.0577906
1792.40 0.0519204
1792.50 0.0430042
1792.60 0.0369035
1792.71 0.0326139
1792.81 0.0296096
1792.91 0.0274131
1793.02 0.0257908
1793.25 0.0233516
1793.47 0.0217626
1793.93 0.0197329
1794.39 0.0184857
1794.84 0.0176832
1795.75 0.0168468
1796.66 0.0166156
1797.91 0.0169132
1799.15 0.0177830
1800.39 0.0192580
1801.64 0.0215317
1802.51 0.0238014
1803.38 0.0268920
1804.25 0.0312186
1804.68 0.0340564
1805.12 0.0375250
1805.57 0.0420687
1806.03 0.0478979
1806.49 0.0555751
1806.71 0.0603757
1806.94 0.0660047
1807.14 0.0717531
1807.33 0.0785214
1807.53 0.0866014
1807.73 0.0964394
1807.93 0.108786
1808.12 0.125052
1808.22 0.135522
1808.32 0.148141
1808.42 0.163884
1808.52 0.184038
1808.63 0.215543
1808.69 0.235773
1808.74 0.259905
1808.80 0.288815
1808.86 0.323554
1808.91 0.365378
1808.97 0.415776
1809.03 0.476498
1809.09 0.549585
1809.14 0.637393
1809.20 0.742616
1809.26 0.868306
1809.29 0.941190
1809.31 1.01788
1809.34 1.10434
1809.37 1.19512
1809.40 1.29356
1809.43 1.40018
1809.47 1.57666
1809.51 1.76966
1809.55 1.99053
1809.59 2.23064
1809.63 2.50369
1809.68 2.79862
1809.72 3.13179
1809.76 3.48921
1809.78 3.68517
1809.80 3.89015
1809.82 4.10438
1809.84 4.31720
1809.86 4.55007
1809.88 4.79275
1809.92 5.29548
1809.97 5.85104
1810.01 6.43378
1810.05 7.05691
1810.09 7.72057
1810.12 8.21432
1810.15 8.70995
1810.18 9.24254
1810.20 9.77494
1810.26 10.9117
1810.32 12.1143
1810.37 13.3751
1810.43 14.6843
1810.49 16.0302
1810.55 17.3990
1810.61 18.9202
1810.67 20.4042
1810.73 21.8518
1810.79 23.2388
1810.87 24.8596
1810.91 25.6043
1810.95 26.2974
1811.00 27.1020
1811.05 27.7893
1811.06 27.9165
1811.09 28.2589
1811.12 28.5511
1811.17 29.0039
1811.20 29.1791
1811.23 29.3167
1811.25 29.4016
1811.29 29.4554
1811.30 29.4614
1811.31 29.4585
1811.35 29.4003
1811.38 29.2985
1811.41 29.1481
1811.46 28.7752
1811.51 28.2759
1811.55 27.7705
1811.59 27.1852
1811.65 26.3581
1811.70 25.4290
1811.75 24.4718
1811.80 23.4470
1811.85 22.3667
1811.89 21.2429
1812.00 18.7929
1812.10 16.3120
1812.20 13.8954
1812.26 12.7254
1812.31 11.6212
1812.36 10.5462
1812.41 9.54674
1812.46 8.58767
1812.51 7.70841
1812.54 7.20432
1812.57 6.73852
1812.60 6.27996
1812.63 5.85811
1812.67 5.44464
1812.70 5.06592
1812.73 4.69628
1812.76 4.35912
1812.79 4.03141
1812.82 3.73370
1812.85 3.44548
1812.88 3.18468
1812.91 2.93317
1812.94 2.70644
1812.97 2.49538
1813.00 2.29924
1813.03 2.14076
1813.05 1.99245
1813.08 1.85383
1813.10 1.72924
1813.13 1.60826
1813.15 1.49559
1813.18 1.39077
1813.21 1.29698
1813.26 1.12222
1813.31 0.974906
1813.36 0.846296
1813.41 0.738670
1813.46 0.645322
1813.51 0.567658
1813.57 0.500633
1813.62 0.445096
1813.67 0.397312
1813.72 0.357794
1813.77 0.324415
1813.82 0.296204
1813.90 0.260409
1813.98 0.232700
1814.06 0.211070
1814.14 0.194193
1814.22 0.180515
1814.30 0.169556
1814.46 0.152898
1814.62 0.140969
1814.78 0.132202
1814.94 0.125582
1815.10 0.120577
1815.28 0.116320
1815.47 0.113572
1815.66 0.112117
1815.85 0.111843
1816.07 0.113005
1816.30 0.115804
1816.52 0.120341
1816.74 0.126794
1816.97 0.135568
1817.19 0.147196
1817.42 0.162588
1817.53 0.172112
1817.64 0.183264
1817.77 0.197807
1817.89 0.215724
1818.01 0.238419
1818.13 0.267822
