Bi-209(n,tot) ENDFB-8.0
50756.9 24.5342
50757.7 25.1370
50758.5 25.6029
50759.3 25.8940
50760.0 26.0382
50760.5 26.0523
50761.3 25.9321
50762.1 25.6437
50762.9 25.2028
50763.7 24.6315
50764.5 23.9562
50765.3 23.2053
50766.9 21.5881
50768.2 20.2697
50769.5 19.0381
50770.8 17.9257
50771.4 17.4169
50772.1 16.9506
50772.8 16.4408
50773.6 15.9827
50774.3 15.5614
50775.1 15.1848
50775.9 14.8395
50776.6 14.5313
50778.1 13.9993
50779.4 13.6204
50780.7 13.2978
50781.9 13.0218
50783.2 12.7859
50784.5 12.5799
50785.8 12.4006
50788.3 12.1065
50790.6 11.8950
50793.0 11.7230
50795.3 11.5812
50797.6 11.4628
50802.2 11.2778
50806.9 11.1412
50810.8 11.0512
50814.8 10.9787
50818.7 10.9190
50822.7 10.8693
50826.6 10.8271
50830.6 10.7912
50838.4 10.7332
50846.3 10.6885
50854.2 10.6532
50862.1 10.6246
50870.0 10.6008
50877.9 10.5806
50885.8 10.5633
50901.6 10.5351
50909.0 10.5239
50920.1 10.5091
50931.3 10.4963
50946.1 10.4812
50961.0 10.4680
50975.8 10.4562
50990.7 10.4455
51009.2 10.4333
51027.8 10.4222
51046.4 10.4118
51064.9 10.4020
51092.8 10.3882
51120.6 10.3752
51148.5 10.3627
51176.3 10.3507
51232.0 10.3274
51287.7 10.3047
51343.4 10.2822
51399.1 10.2596
51510.4 10.2132
51629.2 10.1602
51748.0 10.1013
51911.4 10.0050
51993.1 9.94659
52074.8 9.87783
52178.7 9.76759
52230.7 9.69814
52282.7 9.61455
52314.2 9.55440
52345.8 9.48483
52377.3 9.40335
52408.9 9.30557
52429.3 9.23097
52449.7 9.14484
52470.2 9.04404
52490.6 8.92415
52504.5 8.82823
52518.4 8.71788
52532.3 8.58941
52546.3 8.43726
52556.5 8.30667
52566.7 8.15577
52576.9 7.97941
52587.1 7.77066
52595.5 7.56904
52603.8 7.33269
52612.2 7.05258
52616.3 6.89248
52620.5 6.71707
52625.6 6.47824
52630.7 6.21096
52635.8 5.91239
52640.9 5.58586
52645.1 5.30540
52649.3 5.03379
52651.4 4.91399
52653.5 4.81729
52654.5 4.78203
52655.6 4.75919
52656.6 4.75150
52657.6 4.76280
52658.6 4.79543
52659.6 4.85431
52660.6 4.94524
52661.6 5.07355
52662.1 5.15619
52662.6 5.24990
52663.1 5.35740
52663.6 5.47993
52664.1 5.62188
52664.6 5.77899
52665.0 5.95545
52665.5 6.15280
52666.1 6.42046
52666.7 6.71819
52667.3 7.05305
52667.9 7.42777
52668.4 7.84503
52669.0 8.30729
52669.6 8.81677
52670.2 9.37530
52670.7 9.92971
52671.2 10.5268
52671.8 11.1665
52672.3 11.8352
52672.8 12.5574
52673.3 13.3040
52673.9 14.1012
52674.4 14.9156
52675.1 16.0719
52675.8 17.2511
52677.2 19.6686
52678.6 22.0548
52679.3 23.1920
52680.0 24.2690
52680.7 25.2836
52681.4 26.1933
52682.1 27.0016
52682.8 27.7001
52683.5 28.2909
52684.2 28.7554
52684.9 29.1035
52685.6 29.3389
52686.2 29.4527
52686.8 29.4974
52687.9 29.4052
52689.1 29.1067
52690.2 28.6487
52691.4 28.0758
52692.5 27.4275
52694.8 26.0350
52697.3 24.5407
52699.7 23.1677
52702.2 21.9485
52704.7 20.8847
52707.1 19.9623
52709.6 19.1628
52712.0 18.4677
52714.5 17.8607
52717.6 17.1940
52720.8 16.6242
52723.9 16.1329
52727.0 15.7055
52731.9 15.1368
52736.9 14.6667
52741.8 14.2723
52746.7 13.9371
52751.6 13.6489
52756.5 13.3985
52766.4 12.9857
52776.2 12.6585
52786.1 12.3927
52795.9 12.1726
52805.7 11.9872
52815.6 11.8284
52825.4 11.6910
52845.1 11.4644
52863.9 11.2918
52882.7 11.1491
52901.4 11.0284
52920.2 10.9245
52948.8 10.7896
52977.5 10.6756
53006.1 10.5760
53034.7 10.4867
53084.8 10.3467
53134.9 10.2183
53185.0 10.0931
53235.1 9.96466
53269.1 9.87192
53303.0 9.77186
53337.0 9.66125
53371.0 9.53608
53390.7 9.45458
53410.4 9.36469
53430.1 9.26444
53449.7 9.15126
53467.6 9.03403
53485.5 8.89929
53494.5 8.82366
53503.4 8.74144
53512.3 8.65150
53521.3 8.55235
53531.1 8.42961
53541.0 8.28903
53545.9 8.21030
53550.8 8.12463
53555.7 8.03068
53560.6 7.92664
53563.8 7.85414
53566.9 7.77583
53570.0 7.69074
53573.2 7.59756
53576.3 7.49446
53579.4 7.37922
53582.6 7.24907
53584.1 7.17707
53585.7 7.10042
53587.5 7.00550
53589.3 6.90247
53591.1 6.79112
53592.8 6.67272
53593.7 6.61196
53594.6 6.55281
53595.5 6.49649
53596.4 6.44833
53597.3 6.41380
53598.2 6.40345
53599.1 6.43079
53599.6 6.46482
53600.0 6.51492
53600.4 6.58664
53600.9 6.68266
53601.3 6.80681
53601.8 6.95918
53602.3 7.19344
53602.9 7.47969
53603.4 7.82682
53603.9 8.23839
53604.4 8.71593
53605.0 9.25836
53605.5 9.86157
53606.0 10.5181
53606.6 11.2441
53607.1 11.9998
53608.2 13.5081
53608.7 14.1031
53609.1 14.6515
53609.6 15.1669
53610.0 15.6160
53610.5 16.0809
53611.1 16.4394
53611.5 16.6400
53611.9 16.7683
53612.3 16.8302
53612.7 16.8279
53613.1 16.7649
53613.6 16.6460
53614.0 16.4768
53614.4 16.2638
53614.9 15.9415
53615.4 15.5743
53616.5 14.7601
53617.5 13.9189
53618.5 13.1211
53619.4 12.4975
53620.3 11.9533
53621.2 11.4769
53622.1 11.0731
53623.0 10.7242
53623.9 10.4288
53624.8 10.1713
53625.7 9.95003
53627.3 9.61463
53628.9 9.34251
53630.5 9.11381
53632.1 8.91689
53633.7 8.74282
53635.3 8.58819
53638.5 8.31904
53641.0 8.13819
53643.4 7.97384
53645.9 7.82099
53648.3 7.67663
53653.2 7.40548
53658.1 7.14924
53665.3 6.78953
53672.5 6.44537
53679.6 6.12945
53683.2 5.99423
53686.8 5.88653
53689.8 5.82839
53691.3 5.81477
53692.8 5.81419
53694.6 5.83404
53696.4 5.88077
53698.2 5.96046
53700.0 6.08038
53700.9 6.15852
53701.8 6.24914
53702.7 6.35561
53703.6 6.47700
53704.5 6.61761
53705.4 6.77598
53706.3 6.95745
53707.2 7.15985
53708.1 7.39782
53709.0 7.66204
53709.9 7.96055
53710.9 8.28919
53711.8 8.65736
53712.7 9.05926
53713.6 9.50561
53714.6 9.98851
53715.2 10.3552
53715.8 10.7373
53717.1 11.5716
53718.4 12.4911
53719.7 13.4845
53721.0 14.5606
53722.3 15.7019
53724.9 18.1097
53727.4 20.5733
53728.7 21.7640
53730.0 22.8864
53731.5 24.0590
53732.9 25.1005
53734.4 25.9901
53735.8 26.7150
53737.3 27.2708
53738.7 27.6604
53740.2 27.8932
53741.6 27.9834
53743.6 27.9079
53745.6 27.6457
53747.6 27.2424
53749.6 26.7449
53753.6 25.5940
53757.5 24.3951
53762.3 23.0324
53767.1 21.8170
53771.8 20.7565
53776.6 19.8437
53781.4 19.0560
53786.1 18.3772
53790.9 17.7869
53795.7 17.2730
53800.4 16.8209
53805.2 16.4217
53810.0 16.0673
53814.7 15.7516
53823.8 15.2343
53832.9 14.8060
53842.0 14.4459
53851.1 14.1398
53860.6 13.8644
53870.2 13.6263
53889.2 13.2357
53906.6 12.9541
53923.9 12.7223
53941.2 12.5281
53958.5 12.3631
53979.3 12.1949
53998.4 12.0633
54017.5 11.9490
54036.5 11.8490
54055.6 11.7616
54069.4 11.7053
54083.3 11.6555
54090.2 11.6333
54097.2 11.6132
54104.1 11.5957
54111.0 11.5812
54116.4 11.5726
54121.8 11.5670
54127.3 11.5652
54132.7 11.5687
54138.1 11.5795
54143.5 11.6006
54148.9 11.6368
54154.3 11.6957
54158.9 11.7732
54161.2 11.8262
54163.4 11.8917
54165.7 11.9740
54168.0 12.0773
54170.3 12.2091
54172.5 12.3797
54174.9 12.6184
54176.1 12.7677
54177.3 12.9434
54178.5 13.1514
54179.7 13.3997
54180.9 13.6984
54182.1 14.0608
54182.8 14.3335
54183.6 14.6447
54184.3 15.0010
54185.1 15.4044
54185.8 15.8740
54186.6 16.4147
54187.4 17.0369
54188.1 17.7418
54188.7 18.3778
54189.3 19.0831
54189.9 19.8619
54190.5 20.7022
54191.1 21.6335
54191.7 22.6235
54192.3 23.7015
54192.9 24.8242
54194.1 27.3322
54195.4 29.8823
54196.0 31.1235
54196.6 32.2924
54197.2 33.3554
54197.8 34.2661
54198.4 34.9484
54198.9 35.4721
54199.5 35.8426
54200.0 36.0372
54200.4 36.0714
54201.0 35.9552
54201.6 35.6395
54202.2 35.1363
54202.7 34.4637
54203.3 33.6293
54203.9 32.6872
54204.5 31.6523
54205.1 30.5526
54206.8 27.2763
54207.6 25.6941
54208.5 24.2034
54209.0 23.2903
54209.6 22.4325
54210.1 21.6325
54210.7 20.8906
54211.2 20.2061
54211.8 19.5769
54212.3 19.0003
54212.9 18.4823
54213.7 17.7871
54214.5 17.1800
54215.3 16.6496
54216.1 16.1909
54216.9 15.7833
54217.7 15.4288
54218.5 15.1116
54219.3 14.8338
54220.7 14.4204
54222.1 14.0781
54223.5 13.7915
54224.9 13.5489
54226.3 13.3416
54227.7 13.1630
54230.4 12.8721
54232.6 12.6894
54234.8 12.5379
54237.0 12.4106
54239.2 12.3028
54243.6 12.1292
54248.0 11.9962
54252.1 11.8975
54256.2 11.8168
54260.3 11.7496
54264.4 11.6928
54268.5 11.6441
54272.6 11.6016
54280.8 11.5309
54289.0 11.4741
54297.2 11.4271
54305.4 11.3873
54313.6 11.3528
54321.8 11.3227
54330.0 11.2955
54346.4 11.2485
54361.6 11.2113
54376.9 11.1785
54392.1 11.1492
54407.3 11.1225
54422.5 11.0980
54437.8 11.0755
54468.2 11.0343
54494.0 11.0031
54519.8 10.9744
54545.5 10.9479
54571.3 10.9232
54622.9 10.8783
54674.4 10.8382
54735.3 10.7956
54796.2 10.7571
54857.1 10.7219
54918.0 10.6892
54974.3 10.6608
55030.5 10.6337
55058.6 10.6206
55086.7 10.6077
55114.8 10.5948
55142.9 10.5821
55162.9 10.5732
55182.8 10.5642
55202.7 10.5553
55222.6 10.5465
55242.5 10.5378
55262.4 10.5294
55272.4 10.5255
55282.3 10.5218
55292.3 10.5186
55302.2 10.5162
55310.1 10.5151
55318.1 10.5150
55326.0 10.5166
55333.9 10.5205
55341.8 10.5285
55345.7 10.5348
55349.7 10.5434
55353.6 10.5548
55357.6 10.5701
55361.5 10.5907
55365.5 10.6188
55368.0 10.6420
55370.5 10.6710
55373.0 10.7074
55375.4 10.7535
55377.9 10.8129
55380.4 10.8906
55382.9 10.9946
55385.4 11.1367
55387.9 11.3383
55389.1 11.4719
55390.4 11.6341
55391.6 11.8368
55392.9 12.0892
55394.1 12.4132
55394.7 12.6070
55395.4 12.8276
55396.1 13.1320
55396.8 13.4839
55397.6 13.8962
55398.3 14.3790
55399.0 14.9511
55399.8 15.6075
55400.5 16.3644
55401.2 17.2285
55402.0 18.3152
55402.8 19.5151
55403.6 20.8410
55404.4 22.2294
55405.4 23.9354
55406.3 25.5720
55406.8 26.3431
55407.3 27.0421
55407.8 27.6840
55408.2 28.2283
55408.7 28.6518
55409.1 28.9836
55409.6 29.2172
55410.0 29.3484
55410.3 29.3778
55410.8 29.3236
55411.3 29.1468
55411.7 28.8531
55412.2 28.4599
55412.7 27.9611
55413.2 27.3765
55413.7 26.7201
55414.1 26.0219
55415.1 24.5172
55416.0 22.9724
55416.9 21.4592
55417.9 20.0423
55418.4 19.2399
55419.0 18.4945
55419.6 17.8086
55420.1 17.1824
55420.7 16.6143
55421.3 16.1017
55421.8 15.6409
55422.4 15.2345
55423.4 14.6273
55424.3 14.1295
55425.3 13.7155
55426.3 13.3696
55427.2 13.0758
55428.2 12.8295
55429.1 12.6192
55430.1 12.4381
55431.9 12.1669
55433.6 11.9532
55435.4 11.7813
55437.1 11.6408
55438.9 11.5242
55440.6 11.4262
55444.1 11.2717
55447.4 11.1612
55450.8 11.0754
55454.1 11.0065
55457.4 10.9505
55460.7 10.9040
55464.1 10.8652
55467.4 10.8321
55470.7 10.8038
55477.0 10.7599
55483.3 10.7253
55489.6 10.6972
55495.9 10.6740
55502.2 10.6546
55508.5 10.6380
55514.8 10.6237
55521.1 10.6111
55526.7 10.6013
55537.9 10.5842
55549.1 10.5697
55560.3 10.5573
55571.5 10.5464
55582.7 10.5368
55593.9 10.5281
55616.2 10.5129
55633.0 10.5030
55649.8 10.4939
55683.4 10.4775
55717.0 10.4631
55750.6 10.4498
55784.2 10.4375
55817.8 10.4258
55862.6 10.4109
55907.3 10.3967
55996.9 10.3692
56086.5 10.3423
56176.0 10.3150
56243.2 10.2937
56310.4 10.2712
56377.6 10.2465
56444.7 10.2184
56478.3 10.2024
56511.9 10.1847
56545.5 10.1644
56579.1 10.1409
56612.7 10.1125
56640.7 10.0835
56654.7 10.0664
56668.7 10.0472
56682.7 10.0251
56696.7 9.99953
56710.7 9.96942
56724.7 9.93343
56732.0 9.91126
56739.4 9.88635
56746.7 9.85812
56754.0 9.82587
56761.4 9.78851
56768.7 9.74479
56776.1 9.69274
56783.4 9.63009
56787.3 9.59152
56791.1 9.54802
56795.0 9.49863
56798.8 9.44208
56802.7 9.37665
56806.5 9.30004
56810.4 9.20909
56814.2 9.09977
56816.3 9.02993
56818.4 8.95120
56820.5 8.86165
56822.6 8.75888
56824.7 8.63974
56826.8 8.50008
56828.9 8.33426
56830.0 8.23925
56831.0 8.13569
56832.2 7.99933
56833.5 7.84718
56834.7 7.67511
56835.9 7.48620
56836.5 7.38457
56837.1 7.28260
56837.7 7.18097
56838.4 7.08306
56839.0 6.99231
56839.6 6.91827
56840.2 6.86785
56840.8 6.85159
56841.4 6.88302
56842.0 6.97562
56842.3 7.05107
56842.6 7.14487
56843.0 7.26525
56843.3 7.40627
56843.6 7.57908
56843.9 7.78106
56844.2 8.01360
56844.5 8.26875
56844.8 8.56424
56845.1 8.88130
56845.4 9.24093
56845.7 9.61931
56846.0 10.0265
56846.3 10.4609
56846.6 10.9204
56846.9 11.3861
56847.5 12.3869
56848.1 13.4354
56848.9 14.9268
56849.7 16.3457
56850.0 16.7749
56850.6 17.6884
56850.9 18.0848
56851.3 18.4416
56851.6 18.7845
56851.9 19.0742
56852.3 19.3094
56852.6 19.4850
56852.9 19.6124
56853.3 19.6867
56853.6 19.7102
56854.0 19.6873
56854.4 19.5806
56854.9 19.4019
56855.4 19.1561
56855.9 18.8663
56856.8 18.1812
56857.8 17.4371
56858.6 16.7631
56859.5 16.1394
56860.4 15.5706
56861.2 15.0765
56862.1 14.6441
56862.9 14.2774
56863.8 13.9597
56864.7 13.6900
56865.5 13.4772
56866.2 13.2897
56867.8 12.9766
56869.3 12.7222
56870.9 12.5135
56872.5 12.3369
56874.0 12.1871
56875.6 12.0568
56877.1 11.9437
56879.9 11.7735
56882.7 11.6346
56885.4 11.5190
56888.2 11.4214
56891.0 11.3373
56893.7 11.2645
56896.5 11.2004
56899.2 11.1440
56904.4 11.0539
56909.6 10.9801
56914.8 10.9182
56920.0 10.8659
56925.2 10.8207
56930.4 10.7812
56935.5 10.7465
56940.7 10.7158
56950.4 10.6668
56960.1 10.6263
56969.8 10.5921
56979.4 10.5629
56989.1 10.5378
56998.8 10.5156
57008.5 10.4959
57018.2 10.4783
57034.8 10.4520
57051.4 10.4297
57068.0 10.4103
57084.5 10.3934
57101.1 10.3783
57117.7 10.3647
57145.4 10.3449
57173.0 10.3276
57200.7 10.3123
57228.4 10.2985
57267.1 10.2814
57305.8 10.2660
57383.2 10.2391
57449.6 10.2189
57516.0 10.2004
57648.7 10.1669
57737.2 10.1461
57825.7 10.1259
57892.1 10.1110
57958.5 10.0959
58002.8 10.0856
58024.9 10.0804
58047.0 10.0750
58069.1 10.0695
58091.3 10.0638
58113.4 10.0578
58124.4 10.0546
58135.5 10.0513
58146.6 10.0479
58157.6 10.0444
58168.7 10.0406
58179.8 10.0366
58186.3 10.0341
58192.9 10.0316
58199.5 10.0290
58206.0 10.0263
58212.6 10.0237
58215.9 10.0225
58219.2 10.0214
58222.5 10.0204
58225.7 10.0197
58229.0 10.0194
58232.3 10.0197
58235.1 10.0208
58237.8 10.0230
58240.6 10.0268
58243.4 10.0333
58244.8 10.0381
58246.1 10.0444
58247.5 10.0526
58248.9 10.0636
58250.3 10.0786
58251.7 10.0992
58253.1 10.1288
58254.4 10.1729
58255.6 10.2295
58256.2 10.2682
58256.8 10.3155
58257.4 10.3756
58257.9 10.4496
58258.5 10.5423
58259.1 10.6582
58259.7 10.8054
58260.3 10.9845
58260.9 11.2082
58261.4 11.4747
58262.0 11.7988
58262.6 12.1734
58263.2 12.6054
58263.8 13.0938
58264.6 13.8707
58265.4 14.7227
58267.1 16.4590
58267.6 16.9546
58268.1 17.3938
58268.6 17.7601
58269.1 18.0392
58269.6 18.1992
58270.0 18.2834
58270.1 18.2932
58270.4 18.2978
58270.6 18.2795
58271.1 18.1756
58271.6 17.9859
58272.0 17.7180
58272.7 17.2565
58273.3 16.7117
58274.6 15.4636
58275.8 14.2063
58276.5 13.6259
58277.1 13.1078
58277.8 12.6425
58278.4 12.2462
58279.0 11.9093
58279.6 11.6274
58280.4 11.3452
58281.2 11.1275
58282.0 10.9563
58282.7 10.8251
58283.5 10.7213
58284.3 10.6404
58285.1 10.5748
58285.8 10.5220
58286.6 10.4779
58287.4 10.4412
58288.9 10.3827
58290.5 10.3382
58292.0 10.3035
58293.9 10.2705
58295.7 10.2444
58297.5 10.2230
58299.4 10.2053
58301.2 10.1903
58303.0 10.1775
58306.7 10.1569
58310.3 10.1410
58314.0 10.1282
58317.7 10.1177
58321.3 10.1090
58326.1 10.0995
58330.9 10.0916
58335.7 10.0850
58340.5 10.0793
58345.3 10.0743
58350.1 10.0700
58359.6 10.0624
58369.2 10.0561
58378.8 10.0507
58388.3 10.0459
58397.9 10.0416
58412.6 10.0358
58427.2 10.0306
58441.9 10.0257
58456.5 10.0212
58471.1 10.0170
58485.8 10.0129
58515.1 10.0052
58544.4 9.99793
58573.6 9.99088
58602.9 9.98401
58632.2 9.97729
58722.3 9.95705
58812.4 9.93704
58902.6 9.91695
58992.7 9.89661
59181.9 9.85227
59371.2 9.80495
59560.4 9.75339
59749.6 9.69601
59848.8 9.66287
59947.9 9.62711
60047.0 9.58819
60146.1 9.54535
60218.2 9.51110
60290.3 9.47359
60326.4 9.45333
60362.4 9.43183
60398.5 9.40879
60416.5 9.39656
60434.5 9.38374
60452.5 9.37022
60462.1 9.36269
60471.7 9.35488
60481.3 9.34672
60490.8 9.33818
60500.4 9.32918
60510.0 9.31968
60514.8 9.31470
60519.6 9.30956
60524.3 9.30428
60529.1 9.29889
60533.1 9.29439
60537.0 9.28995
60541.0 9.28570
60544.9 9.28193
60546.9 9.28041
60548.8 9.27927
60550.8 9.27871
60552.8 9.27900
60554.7 9.28059
60556.7 9.28416
60558.7 9.29093
60560.7 9.30320
60562.1 9.31785
60563.5 9.34121
60564.2 9.35830
60564.9 9.38040
60565.6 9.41023
60566.3 9.44985
60567.0 9.50448
60567.7 9.57803
60568.4 9.67993
60569.1 9.81636
60569.8 10.0024
60570.5 10.2454
60571.2 10.5606
60571.6 10.7493
60571.9 10.9605
60572.5 11.3559
60573.1 11.8086
60573.6 12.3252
60574.2 12.9025
60574.7 13.5444
60575.3 14.2161
60576.4 15.6100
60576.9 16.2163
60577.4 16.7761
60577.9 17.2841
60578.4 17.7232
60578.8 17.9998
60579.1 18.2175
60579.5 18.3802
60579.8 18.4850
60580.0 18.5124
60580.1 18.5225
60580.3 18.5315
60580.5 18.5245
60580.8 18.4630
60581.2 18.3398
60581.6 18.1635
60582.0 17.8932
60582.4 17.5607
60582.8 17.1754
60583.2 16.7475
60584.2 15.6673
60585.2 14.5452
60586.1 13.4849
60586.6 13.0011
60587.1 12.5647
60587.6 12.1127
60588.2 11.7147
60588.7 11.3697
60589.2 11.0744
60589.8 10.8248
60590.3 10.6156
60590.9 10.4417
60591.4 10.3001
60591.9 10.1808
60592.5 10.0824
60593.0 10.0008
60593.5 9.93420
60594.1 9.87728
60594.6 9.82925
60595.7 9.75376
60596.4 9.71227
60597.2 9.67753
60598.7 9.62276
60600.2 9.58066
60601.7 9.54746
60603.2 9.52018
60604.7 9.49758
60606.2 9.47829
60607.6 9.46181
60610.6 9.43476
60613.6 9.41345
60616.6 9.39605
60619.6 9.38144
60623.4 9.36573
60627.3 9.35253
60631.1 9.34111
60634.9 9.33108
60638.7 9.32208
60642.6 9.31395
60647.3 9.30464
60652.1 9.29607
60661.7 9.28059
60671.3 9.26667
60680.8 9.25377
60690.4 9.24157
60700.0 9.22982
60719.1 9.20702
60738.2 9.18468
60757.4 9.16238
60795.6 9.11683
60837.7 9.06383
60879.8 9.00654
60921.9 8.94379
60964.0 8.87429
61006.1 8.79652
61048.2 8.70863
61090.3 8.60831
61132.3 8.49240
61161.0 8.40230
61189.7 8.30130
61218.4 8.18751
61247.1 8.05772
61268.2 7.95048
61289.2 7.83117
61310.3 7.69756
61331.3 7.54717
61352.4 7.37662
61373.4 7.18206
61394.5 6.95870
61415.5 6.70108
61436.6 6.40301
61447.1 6.23735
61457.6 6.06022
61468.1 5.87220
61478.6 5.67514
61489.2 5.47330
61499.7 5.27485
61506.4 5.15708
61513.1 5.05405
61519.8 4.97543
61523.1 4.94982
61526.5 4.93666
61529.1 4.93694
61531.7 4.94846
61534.4 4.97323
61537.0 5.01359
61539.6 5.07229
61542.3 5.15248
61544.9 5.25781
61547.5 5.39246
61549.8 5.53727
61552.1 5.71061
61554.4 5.91786
61556.7 6.16137
61559.0 6.44788
61561.2 6.77979
61563.5 7.16351
61564.7 7.37647
61565.8 7.60438
61567.6 8.00539
61569.5 8.44708
61571.3 8.93385
61573.1 9.46774
61575.0 10.0536
61576.8 10.6858
61578.6 11.3674
61580.5 12.0969
61582.9 13.1444
61585.3 14.2598
61587.8 15.4390
61590.2 16.6545
61595.1 19.1226
61597.6 20.3178
61600.0 21.4528
61602.8 22.6284
61605.5 23.6650
61608.3 24.5404
61611.0 25.2420
61613.8 25.7671
61616.5 26.1212
61619.3 26.3173
61622.0 26.3727
61625.5 26.2735
61628.9 26.0249
61632.4 25.6652
61635.8 25.2277
61642.7 24.2242
61649.6 23.1695
61656.8 22.1011
61664.1 21.1145
61671.3 20.2245
61678.5 19.4319
61685.8 18.7275
61693.0 18.1038
61700.2 17.5493
61707.4 17.0564
61716.6 16.5038
61725.8 16.0232
61735.0 15.6020
61744.2 15.2303
61758.7 14.7279
61773.1 14.3066
61787.6 13.9487
61802.0 13.6413
61816.5 13.3747
61830.9 13.1415
61859.8 12.7531
61883.5 12.4949
61907.1 12.2766
61930.8 12.0896
61954.4 11.9278
61983.3 11.7572
62012.2 11.6106
62041.1 11.4832
62070.0 11.3713
62109.4 11.2388
62148.8 11.1252
62188.2 11.0261
62227.7 10.9390
62285.5 10.8283
62343.3 10.7337
62401.1 10.6515
62458.9 10.5790
62532.4 10.4979
62606.0 10.4263
62663.8 10.3752
62692.7 10.3511
62721.6 10.3277
62750.5 10.3051
62779.4 10.2830
62793.9 10.2722
62808.3 10.2617
62822.8 10.2513
62837.2 10.2411
62848.4 10.2336
62859.6 10.2263
62870.7 10.2196
62881.9 10.2137
62893.1 10.2091
62904.2 10.2065
62909.8 10.2065
62915.4 10.2079
62921.0 10.2111
62926.6 10.2169
62931.0 10.2242
62935.4 10.2348
62939.9 10.2500
62944.3 10.2718
62948.7 10.3041
62953.2 10.3525
62955.4 10.3858
62957.6 10.4273
62959.8 10.4801
62962.0 10.5479
62963.6 10.6080
62965.1 10.6815
62966.7 10.7723
62968.3 10.8859
62969.8 11.0300
62971.4 11.2155
62972.9 11.4580
62974.5 11.7794
62975.4 12.0148
62976.3 12.2907
62977.2 12.6173
62978.1 13.0024
62979.0 13.4591
62979.9 13.9836
62980.8 14.5838
62981.7 15.2588
62982.7 16.0964
62983.7 16.9976
62985.8 18.8395
62986.8 19.7151
62987.4 20.1006
62987.9 20.4401
62988.4 20.7262
62988.9 20.9523
62989.5 21.1134
62990.0 21.2060
62990.4 21.2289
62991.0 21.1921
62991.6 21.0611
62992.2 20.8414
62992.8 20.5413
62993.5 20.1714
62994.1 19.7438
62995.3 18.7767
62997.6 16.8378
62998.8 15.9322
62999.9 15.1261
63000.9 14.5227
63001.8 13.9962
63002.8 13.5423
63003.8 13.1540
63004.8 12.8233
63005.7 12.5418
63006.7 12.3018
63007.7 12.0965
63009.5 11.7793
63011.4 11.5383
63013.2 11.3501
63015.1 11.2004
63016.9 11.0785
63018.8 10.9788
63020.6 10.8958
63022.5 10.8257
63026.2 10.7143
63029.9 10.6305
63033.6 10.5652
63037.3 10.5132
63041.0 10.4708
63044.7 10.4358
63048.4 10.4064
63052.1 10.3815
63057.0 10.3533
63062.0 10.3296
63066.9 10.3094
63071.9 10.2920
63081.7 10.2633
63091.6 10.2404
63101.5 10.2218
63111.4 10.2057
63121.2 10.1917
63131.1 10.1794
63148.0 10.1610
63165.0 10.1450
63176.3 10.1354
63204.5 10.1138
63232.7 10.0946
63260.9 10.0771
63289.1 10.0607
63317.3 10.0453
63345.6 10.0304
63402.0 10.0021
63441.5 9.98298
63481.0 9.96401
63500.8 9.95451
63520.5 9.94492
63540.3 9.93519
63560.0 9.92524
63572.0 9.91902
63584.0 9.91264
63596.0 9.90605
63608.0 9.89922
63620.0 9.89207
63632.0 9.88459
63638.0 9.88069
63644.0 9.87671
63650.0 9.87264
63656.0 9.86856
63660.9 9.86523
63665.8 9.86205
63670.8 9.85919
63675.7 9.85698
63678.2 9.85631
63680.7 9.85610
63683.1 9.85655
63685.6 9.85792
63688.1 9.86065
63690.5 9.86539
63693.0 9.87320
63695.5 9.88585
63697.2 9.89971
63699.0 9.91974
63700.8 9.94981
63701.6 9.97039
63702.5 9.99637
63703.4 10.0301
63704.3 10.0738
63705.2 10.1318
63706.0 10.2101
63706.9 10.3171
63707.8 10.4640
63708.7 10.6658
63709.6 10.9404
63710.3 11.2290
63711.0 11.5834
63711.7 12.0235
63712.4 12.5436
63713.1 13.1609
63713.8 13.8542
63714.5 14.6312
63715.2 15.4497
63716.4 16.9330
63717.1 17.6359
63717.7 18.2639
63718.2 18.7366
63718.7 19.1176
63719.2 19.4031
63719.8 19.5834
63720.0 19.6293
63720.1 19.6442
63720.4 19.6518
63720.7 19.6258
63721.3 19.4778
63721.8 19.2032
63722.4 18.8247
63723.0 18.2915
63723.7 17.6719
63724.9 16.2937
63726.3 14.7988
63727.0 14.1226
63727.6 13.5115
63728.3 12.9728
63729.0 12.5081
63729.7 12.1144
63730.4 11.7857
63731.2 11.4580
63732.0 11.2022
63732.9 11.0034
63733.7 10.8485
63734.6 10.7269
63735.4 10.6301
63736.2 10.5520
63737.1 10.4886
63737.9 10.4350
63738.8 10.3897
63740.4 10.3174
63742.1 10.2617
63743.8 10.2178
63745.6 10.1800
63747.3 10.1492
63749.1 10.1236
63750.9 10.1019
63754.5 10.0672
63758.0 10.0405
63761.6 10.0194
63765.1 10.0023
63768.7 9.98812
63772.3 9.97616
63775.6 9.96649
63780.6 9.95410
63785.7 9.94359
63790.7 9.93455
63795.7 9.92666
63804.1 9.91543
63812.5 9.90595
63820.9 9.89772
63829.2 9.89047
63842.7 9.88023
63859.4 9.86909
63876.2 9.85923
63892.9 9.85025
63909.7 9.84192
63938.2 9.82878
63966.7 9.81652
63995.2 9.80488
64023.7 9.79370
64080.7 9.77230
64137.7 9.75165
64251.6 9.71185
64365.6 9.67315
64580.1 9.60134
64875.1 9.50163
65170.1 9.39750
65465.1 9.28579
