Nd-145(n,g) ENDFB-8.0
1434.36 0.518470
1434.54 0.476829
1434.73 0.440558
1434.92 0.408761
1435.10 0.380870
1435.29 0.356015
1435.48 0.333894
1435.66 0.314125
1435.85 0.296395
1436.04 0.280442
1436.23 0.266046
1436.41 0.253022
1436.60 0.241213
1436.78 0.230922
1436.96 0.221570
1437.31 0.205124
1437.67 0.191311
1438.03 0.179734
1438.38 0.170006
1438.74 0.161918
1439.10 0.155288
1439.45 0.149994
1439.79 0.146085
1440.13 0.143253
1440.47 0.141487
1440.81 0.140810
1441.19 0.141397
1441.56 0.143522
1441.94 0.147416
1442.31 0.153427
1442.68 0.162073
1442.87 0.167613
1443.06 0.174131
1443.24 0.181788
1443.43 0.190790
1443.62 0.201400
1443.80 0.213888
1444.01 0.230339
1444.21 0.250473
1444.31 0.262279
1444.42 0.275508
1444.52 0.290425
1444.62 0.307375
1444.72 0.326820
1444.82 0.349381
1444.93 0.375913
1445.03 0.407596
1445.13 0.446071
1445.23 0.493617
1445.28 0.521734
1445.33 0.553381
1445.39 0.589136
1445.44 0.629667
1445.49 0.675751
1445.54 0.728282
1445.59 0.788286
1445.64 0.856933
1445.69 0.935550
1445.74 1.02564
1445.77 1.07651
1445.79 1.12887
1445.82 1.18483
1445.84 1.24464
1445.88 1.34620
1445.92 1.45569
1445.96 1.57656
1446.00 1.70986
1446.04 1.86076
1446.07 2.02270
1446.11 2.20056
1446.15 2.39562
1446.19 2.61502
1446.23 2.84887
1446.26 3.10389
1446.30 3.38140
1446.34 3.69100
1446.38 4.01816
1446.42 4.37175
1446.46 4.75299
1446.48 5.00852
1446.50 5.26442
1446.53 5.54317
1446.55 5.82176
1446.57 6.12459
1446.60 6.42661
1446.64 7.06579
1446.69 7.76789
1446.74 8.51984
1446.78 9.32137
1446.83 10.1530
1446.87 10.8935
1446.91 11.6451
1446.94 12.4247
1446.98 13.2306
1447.06 14.9346
1447.14 16.6906
1447.23 18.9233
1447.32 21.1408
1447.42 23.3206
1447.51 25.3412
1447.56 26.3644
1447.61 27.3120
1447.66 28.1081
1447.71 28.8215
1447.75 29.4445
1447.80 29.9599
1447.84 30.3765
1447.89 30.6897
1447.94 30.8926
1447.98 30.9901
1448.00 31.0011
1448.01 30.9992
1448.03 30.9753
1448.05 30.9266
1448.10 30.7543
1448.15 30.4466
1448.20 30.0208
1448.25 29.4210
1448.30 28.7076
1448.36 27.8809
1448.41 26.9705
1448.47 25.8538
1448.52 24.6472
1448.58 23.4814
1448.63 22.2698
1448.73 19.7883
1448.84 17.2607
1448.95 14.8034
1448.99 13.7787
1449.04 12.7867
1449.08 11.8316
1449.13 10.9365
1449.18 10.0643
1449.22 9.25476
1449.27 8.47344
1449.31 7.75504
1449.34 7.34592
1449.36 6.96745
1449.39 6.59043
1449.42 6.24265
1449.44 5.89717
1449.47 5.57936
1449.50 5.26450
1449.52 4.97561
1449.55 4.69014
1449.58 4.42888
1449.60 4.17135
1449.63 3.93624
1449.66 3.70502
1449.68 3.49442
1449.71 3.29521
1449.73 3.10697
1449.77 2.87667
1449.80 2.66345
1449.84 2.46636
1449.87 2.28958
1449.90 2.12151
1449.94 1.97117
1449.97 1.82859
1450.00 1.70134
1450.04 1.58092
1450.07 1.47056
1450.11 1.36949
1450.14 1.27961
1450.17 1.19481
1450.21 1.11947
1450.24 1.04845
1450.27 0.985386
1450.33 0.894999
1450.38 0.816470
1450.43 0.748185
1450.48 0.688722
1450.54 0.636837
1450.59 0.591449
1450.64 0.551621
1450.70 0.517169
1450.75 0.486086
1450.80 0.458487
1450.91 0.411802
1451.01 0.373943
1451.12 0.342916
1451.24 0.312234
1451.37 0.286641
1451.49 0.264892
1451.62 0.246131
1451.74 0.229752
1451.87 0.215314
1451.99 0.202486
1452.12 0.191102
1452.33 0.174191
1452.54 0.159943
1452.75 0.147691
1452.96 0.137155
1453.18 0.127934
1453.39 0.119881
1453.60 0.112767
1453.81 0.106447
1454.10 0.0988666
1454.39 0.0923374
1454.67 0.0866480
1454.96 0.0816546
1455.54 0.0733096
1456.11 0.0666632
1456.58 0.0622470
1457.04 0.0584767
1457.50 0.0552220
1457.96 0.0523905
1458.88 0.0477223
1459.80 0.0440628
1460.65 0.0413465
1461.50 0.0391007
1462.34 0.0372282
1463.19 0.0356573
1464.03 0.0343296
1464.88 0.0332072
1465.72 0.0322571
1466.57 0.0314597
1466.88 0.0312017
1467.18 0.0309596
1467.80 0.0305166
1467.85 0.0304810
1468.00 0.0303814
1468.16 0.0302860
1468.46 0.0301051
1469.06 0.0297841
1470.28 0.0292878
1471.49 0.0289687
1472.70 0.0288189
1473.82 0.0288300
1474.94 0.0289900
1476.06 0.0293104
1477.19 0.0298106
1478.31 0.0305210
1479.43 0.0314867
1480.55 0.0327744
1481.67 0.0344773
1482.79 0.0367620
1483.92 0.0398901
1484.48 0.0418930
1485.04 0.0442883
1485.60 0.0471846
1486.16 0.0507318
1486.52 0.0534211
1486.87 0.0565309
1487.23 0.0601573
1487.59 0.0644274
1487.95 0.0695113
1488.30 0.0756391
1488.66 0.0831294
1489.02 0.0924070
1489.28 0.100974
1489.55 0.111341
1489.82 0.124089
1490.09 0.140025
1490.22 0.149644
1490.35 0.160672
1490.49 0.173469
1490.62 0.188560
1490.76 0.206726
1490.89 0.229177
1491.02 0.257807
1491.09 0.275315
1491.16 0.295278
1491.23 0.320471
1491.30 0.349992
1491.37 0.385312
1491.44 0.427845
1491.51 0.479332
1491.58 0.541890
1491.65 0.618071
1491.68 0.662198
1491.72 0.710912
1491.75 0.766292
1491.79 0.825775
1491.82 0.891363
1491.86 0.963634
1491.89 1.04320
1491.93 1.13073
1491.96 1.22689
1492.00 1.33243
1492.03 1.44811
1492.07 1.57472
1492.10 1.71309
1492.14 1.86408
1492.17 2.02857
1492.21 2.20744
1492.24 2.40161
1492.28 2.61200
1492.32 2.84626
1492.35 3.09230
1492.39 3.35726
1492.42 3.64199
1492.46 3.94729
1492.49 4.27390
1492.53 4.62253
1492.56 4.99376
1492.60 5.38812
1492.63 5.80602
1492.67 6.24776
1492.70 6.71348
1492.74 7.20321
1492.77 7.71680
1492.81 8.25395
1492.84 8.81416
1492.89 9.67031
1492.93 10.4090
1492.97 11.1573
1493.02 11.9493
1493.06 12.7444
1493.14 14.4071
1493.22 16.1143
1493.34 18.4833
1493.45 20.7345
1493.52 22.0351
1493.59 23.2074
1493.64 23.9774
1493.70 24.6657
1493.77 25.4617
1493.84 26.0681
1493.89 26.4112
1493.96 26.6368
1494.00 26.6703
1494.01 26.6683
1494.04 26.6300
1494.07 26.5462
1494.13 26.2675
1494.17 26.0258
1494.21 25.7302
1494.25 25.3409
1494.29 24.8907
1494.33 24.3831
1494.37 23.8221
1494.45 22.5576
1494.53 21.1540
1494.61 19.6157
1494.68 18.0217
1494.81 15.4832
1494.93 13.0111
1495.01 11.4672
1495.05 10.7274
1495.09 10.0298
1495.13 9.34054
1495.17 8.67947
1495.21 8.04783
1495.25 7.46120
1495.28 6.98780
1495.31 6.54905
1495.35 6.11759
1495.38 5.71952
1495.41 5.32980
1495.44 4.97181
1495.48 4.62283
1495.51 4.30359
1495.54 3.99366
1495.57 3.71128
1495.61 3.43821
1495.64 3.19037
1495.67 2.95159
1495.70 2.73567
1495.74 2.52839
1495.77 2.34159
1495.81 2.12671
1495.85 1.93123
1495.89 1.75382
1495.93 1.59698
1495.97 1.45142
1496.01 1.32013
1496.05 1.20191
1496.09 1.09817
1496.13 1.00254
1496.17 0.916820
1496.21 0.840072
1496.24 0.773046
1496.28 0.711512
1496.32 0.656539
1496.36 0.607441
1496.40 0.564631
1496.44 0.525352
1496.48 0.490249
1496.56 0.431414
1496.64 0.383469
1496.72 0.345118
1496.80 0.313385
1496.88 0.287520
1496.96 0.265649
1497.04 0.247396
1497.12 0.231581
1497.20 0.218059
1497.36 0.195593
1497.52 0.177712
1497.67 0.163137
1497.89 0.146839
1498.11 0.133686
1498.33 0.122866
1498.54 0.113876
1498.76 0.106251
1498.98 0.0997563
1499.19 0.0941821
1499.41 0.0893865
1499.73 0.0834370
1500.04 0.0785486
1500.36 0.0745019
1500.68 0.0711332
1501.32 0.0659626
1501.95 0.0623495
1502.65 0.0596704
1503.34 0.0579740
1504.03 0.0570308
1504.73 0.0567039
1505.36 0.0568675
1506.00 0.0574299
1506.63 0.0583670
1507.27 0.0596684
1507.90 0.0613434
1508.54 0.0634052
1509.18 0.0658919
1509.81 0.0688421
1510.42 0.0721570
1511.02 0.0760297
1511.63 0.0805556
1512.24 0.0858590
1512.85 0.0921009
1513.45 0.0994912
1514.06 0.108307
1514.36 0.113373
1514.67 0.118935
1515.07 0.127294
1515.48 0.136884
1515.88 0.147988
1516.28 0.160942
1516.56 0.171038
1516.83 0.182367
1517.11 0.195144
1517.38 0.209574
1517.66 0.226092
1517.93 0.245064
1518.07 0.255670
1518.21 0.267019
1518.34 0.279277
1518.48 0.292546
1518.64 0.309371
1518.80 0.327937
1518.96 0.348502
1519.12 0.371225
1519.28 0.396768
1519.43 0.425457
1519.51 0.441256
1519.59 0.457863
1519.67 0.475563
1519.75 0.494460
1519.82 0.512039
1519.89 0.530712
1519.96 0.550582
1520.03 0.571447
1520.10 0.594051
1520.16 0.618246
1520.23 0.644205
1520.30 0.671710
1520.37 0.701800
1520.44 0.734358
1520.51 0.769706
1520.58 0.807643
1520.65 0.849732
1520.71 0.895276
1520.78 0.946251
1520.85 1.00193
1520.89 1.03756
1520.93 1.07557
1520.97 1.11619
1521.01 1.15856
1521.05 1.20512
1521.09 1.25515
1521.13 1.30899
1521.17 1.36551
1521.21 1.42805
1521.25 1.49567
1521.29 1.56888
1521.33 1.64620
1521.37 1.73219
1521.41 1.82319
1521.45 1.92461
1521.49 2.03211
1521.53 2.15208
1521.57 2.28280
1521.61 2.42529
1521.64 2.57657
1521.68 2.74554
1521.72 2.92972
1521.76 3.13039
1521.80 3.34325
1521.84 3.58062
1521.88 3.83876
1521.92 4.11923
1521.96 4.41573
1522.00 4.74505
1522.04 5.10157
1522.08 5.48696
1522.12 5.89211
1522.15 6.17909
1522.17 6.46826
1522.20 6.77079
1522.22 7.08705
1522.25 7.43092
1522.27 7.77630
1522.30 8.13646
1522.32 8.51172
1522.37 9.32519
1522.42 10.1868
1522.48 11.1324
1522.53 12.1259
1522.57 12.9681
1522.61 13.8522
1522.65 14.7774
1522.68 15.7182
1522.72 16.7214
1522.76 17.7617
1522.84 19.9156
1522.92 22.2114
1523.00 24.5623
1523.16 29.3941
1523.24 31.7850
1523.32 34.0531
1523.40 36.1765
1523.48 38.1037
1523.56 39.8047
1523.64 41.2074
1523.68 41.8500
1523.73 42.3797
1523.77 42.7914
1523.82 43.0815
1523.86 43.2375
1523.90 43.2889
1523.91 43.2872
1523.93 43.2619
1523.95 43.2096
1523.99 43.0174
1524.04 42.7120
1524.08 42.2963
1524.12 41.7468
1524.17 41.0853
1524.21 40.3178
1524.26 39.4513
1524.31 38.4266
1524.35 37.3323
1524.40 36.1323
1524.45 34.8875
1524.54 32.2052
1524.64 29.3757
1524.76 25.6961
1524.88 22.1105
1524.98 19.4038
1525.02 18.0987
1525.07 16.8680
1525.12 15.6634
1525.17 14.5382
1525.21 13.4466
1525.26 12.4356
1525.31 11.4630
1525.36 10.5694
1525.40 9.71627
1525.45 8.93813
1525.50 8.20041
1525.55 7.53205
1525.59 6.90242
1525.64 6.33542
1525.68 5.84678
1525.73 5.40655
1525.77 5.00113
1525.81 4.62844
1525.86 4.28642
1525.90 3.97300
1525.94 3.68618
1525.99 3.42401
1526.03 3.17929
1526.07 2.96131
1526.12 2.76254
1526.16 2.58136
1526.20 2.41625
1526.24 2.26578
1526.29 2.12863
1526.33 2.00357
1526.38 1.87687
1526.43 1.76465
1526.47 1.66085
1526.52 1.56868
1526.57 1.48316
1526.62 1.40695
1526.66 1.33597
1526.71 1.27245
1526.76 1.21302
1526.81 1.15960
1526.85 1.10937
1526.90 1.06399
1526.95 1.02113
1527.00 0.982211
1527.09 0.911573
1527.16 0.862917
1527.24 0.819531
1527.31 0.779585
1527.38 0.743638
1527.46 0.710262
1527.53 0.679996
1527.60 0.652067
1527.68 0.626219
1527.75 0.601916
1527.82 0.579625
1527.97 0.539176
1528.12 0.503787
1528.26 0.472823
1528.36 0.454602
1528.45 0.437723
1528.64 0.407498
1528.83 0.381299
1529.02 0.358467
1529.21 0.338477
1529.40 0.320911
1529.59 0.305428
1529.78 0.291750
1529.93 0.282259
1530.08 0.273619
1530.37 0.258636
1530.67 0.246184
1530.96 0.235954
1531.25 0.227571
1531.55 0.220858
1531.84 0.215591
1532.13 0.211672
1532.55 0.208212
1532.96 0.207036
1533.34 0.207904
1533.72 0.210654
1534.10 0.215376
1534.48 0.222243
1534.86 0.231519
1535.05 0.237176
1535.24 0.243593
1535.43 0.250843
1535.62 0.259016
1535.81 0.268217
1536.00 0.278514
1536.14 0.286902
1536.28 0.295988
1536.41 0.305907
1536.55 0.316748
1536.69 0.328614
1536.83 0.341623
1536.97 0.355915
1537.10 0.371650
1537.27 0.392495
1537.43 0.416038
1537.51 0.428968
1537.60 0.442763
1537.68 0.457502
1537.76 0.473275
1537.84 0.490187
1537.92 0.508355
1538.01 0.527912
1538.09 0.549017
1538.17 0.571852
1538.25 0.596631
1538.33 0.623610
1538.42 0.653092
1538.51 0.690866
1538.56 0.711637
1538.61 0.733205
1538.65 0.756608
1538.70 0.781005
1538.75 0.807586
1538.80 0.835414
1538.84 0.865873
1538.89 0.897912
1538.94 0.933152
1538.99 0.970409
1539.03 1.01160
1539.08 1.05538
1539.13 1.10404
1539.18 1.15603
1539.22 1.20281
1539.25 1.25325
1539.29 1.30773
1539.33 1.36665
1539.37 1.43046
1539.41 1.49968
1539.45 1.57483
1539.49 1.65434
1539.53 1.74302
1539.57 1.83958
1539.60 1.94478
1539.64 2.05945
1539.68 2.18448
1539.72 2.32083
1539.76 2.46953
1539.80 2.62733
1539.82 2.73405
1539.85 2.84657
1539.87 2.96518
1539.89 3.08484
1539.92 3.21625
1539.94 3.35467
1539.97 3.50042
1539.99 3.64728
1540.01 3.80836
1540.04 3.97777
1540.06 4.15586
1540.08 4.33501
1540.11 4.53115
1540.13 4.73703
1540.16 4.95301
1540.18 5.16982
1540.20 5.40666
1540.23 5.65467
1540.25 5.91422
1540.27 6.17410
1540.30 6.45724
1540.32 6.75292
1540.35 7.06148
1540.37 7.36954
1540.39 7.70418
1540.42 8.05256
1540.46 8.77558
1540.51 9.55397
1540.56 10.3891
1540.61 11.3014
1540.65 12.2741
1540.70 13.3070
1540.75 14.3757
1540.80 15.5242
1540.84 16.7020
1540.89 17.9561
1540.94 19.2301
1540.99 20.6867
1541.04 22.1852
1541.15 25.2404
1541.34 30.9183
1541.43 33.6113
1541.52 36.0643
1541.60 37.8782
1541.68 39.4417
1541.73 40.2612
1541.78 40.9485
1541.85 41.7923
1541.89 42.0952
1541.93 42.3068
1541.96 42.4372
1542.00 42.4787
1542.01 42.4770
1542.03 42.4556
1542.05 42.4123
1542.09 42.2540
1542.12 42.0033
1542.16 41.6620
1542.23 40.9121
1542.29 39.9389
1542.35 38.8002
1542.42 37.4880
1542.48 36.0241
1542.54 34.4318
1542.60 32.7358
1542.66 30.9609
1542.79 27.2737
1542.91 23.5281
1542.97 21.7118
1543.04 19.9464
1543.12 17.6349
1543.16 16.5473
1543.21 15.4997
1543.25 14.4943
1543.29 13.5328
1543.33 12.6163
1543.37 11.7457
1543.40 11.1328
1543.44 10.5450
1543.47 9.98231
1543.50 9.44448
1543.53 8.93121
1543.56 8.44214
1543.59 7.97679
1543.62 7.53467
1543.65 7.11518
1543.68 6.71771
1543.71 6.34158
1543.75 5.98611
1543.78 5.65054
1543.81 5.33414
1543.84 5.03614
1543.87 4.75576
1543.90 4.49221
1543.93 4.24473
1543.96 4.01254
1543.99 3.79486
1544.02 3.59095
1544.06 3.40007
1544.09 3.22150
1544.12 3.05454
1544.15 2.89850
1544.18 2.75275
1544.21 2.61663
1544.24 2.48957
1544.27 2.37096
1544.30 2.26028
1544.33 2.15698
1544.36 2.06359
1544.40 1.97341
1544.43 1.88923
1544.46 1.81063
1544.49 1.73721
1544.52 1.66860
1544.55 1.60445
1544.61 1.48828
1544.67 1.38636
1544.74 1.29667
1544.80 1.21745
1544.86 1.14722
1544.92 1.08470
1544.98 1.02881
1545.05 0.978621
1545.11 0.933369
1545.17 0.892392
1545.23 0.855134
1545.29 0.821129
1545.36 0.789978
1545.43 0.756070
1545.50 0.725671
1545.58 0.697920
1545.65 0.672500
1545.72 0.648837
1545.80 0.627344
1545.94 0.589136
1546.09 0.556110
1546.24 0.527797
1546.38 0.503096
1546.53 0.481792
1546.64 0.467232
1546.75 0.454172
1546.87 0.442470
1546.98 0.432097
1547.09 0.422764
1547.21 0.414484
1547.32 0.407183
1547.43 0.400850
1547.66 0.390613
1547.88 0.383543
1548.11 0.379386
1548.33 0.378041
1548.56 0.379517
1548.78 0.383895
1549.01 0.391422
1549.12 0.396462
1549.23 0.402372
1549.35 0.409325
1549.46 0.417360
1549.57 0.426581
1549.68 0.437014
1549.80 0.448996
1549.91 0.462500
1550.02 0.477999
1550.13 0.495503
1550.23 0.511545
1550.32 0.529272
1550.38 0.542712
1550.44 0.557288
1550.50 0.573137
1550.56 0.590422
1550.63 0.609340
1550.69 0.630120
1550.75 0.653040
1550.81 0.678431
1550.87 0.706691
1550.94 0.738294
1551.00 0.773809
1551.06 0.813916
1551.12 0.859422
1551.18 0.911287
1551.21 0.939951
1551.25 0.970646
1551.28 1.00354
1551.31 1.03883
1551.34 1.08436
1551.38 1.13396
1551.42 1.18804
1551.45 1.24537
1551.49 1.30961
1551.53 1.37778
1551.56 1.45422
1551.60 1.53535
1551.64 1.62633
1551.67 1.72569
1551.71 1.83415
1551.75 1.94916
1551.78 2.07792
1551.82 2.21428
1551.86 2.36669
1551.89 2.52781
1551.92 2.67739
1551.96 2.83761
1551.99 3.00907
1552.02 3.19239
1552.05 3.38819
1552.08 3.59710
1552.11 3.81973
1552.14 4.05672
1552.17 4.30868
1552.20 4.57620
1552.23 4.85988
1552.27 5.16028
1552.30 5.47794
1552.33 5.81334
1552.36 6.16697
1552.39 6.53922
1552.43 7.08707
1552.47 7.65818
1552.52 8.26536
1552.56 8.90880
1552.60 9.60506
1552.64 10.3213
1552.69 11.0726
1552.73 11.8578
1552.79 13.0754
1552.85 14.3568
1552.91 15.6934
1552.97 17.0519
1553.22 22.7633
1553.30 24.5119
1553.38 26.1427
1553.44 27.3449
1553.50 28.4430
1553.57 29.4190
1553.63 30.2563
1553.69 30.9306
1553.75 31.4449
1553.82 31.8070
1553.88 31.9701
1553.90 31.9797
1553.97 31.8784
1554.03 31.5768
1554.08 31.2290
1554.13 30.7790
1554.17 30.2686
1554.22 29.6774
1554.29 28.6104
1554.36 27.4030
1554.45 25.6169
1554.54 23.6884
1554.63 21.6589
1554.72 19.6097
1554.80 17.7296
1554.88 15.8942
1554.96 14.1340
1555.00 13.2900
1555.04 12.4930
1555.09 11.6300
1555.13 10.8048
1555.18 10.0190
1555.22 9.27392
1555.27 8.57016
1555.31 7.90801
1555.36 7.28734
1555.40 6.70764
1555.44 6.28458
1555.47 5.88533
1555.51 5.50928
1555.54 5.16558
1555.58 4.83330
1555.61 4.52208
1555.65 4.23110
1555.68 3.96701
1555.72 3.71341
1555.75 3.47746
1555.79 3.25825
1555.82 3.06050
1555.85 2.87169
1555.89 2.69699
1555.92 2.53554
1555.96 2.39060
1555.98 2.29882
1556.00 2.21552
1556.03 2.13292
1556.05 2.05801
1556.07 1.98377
1556.09 1.91649
1556.12 1.84986
1556.14 1.78950
1556.18 1.67566
1556.23 1.57368
1556.27 1.48238
1556.32 1.40239
1556.36 1.32909
1556.41 1.26349
1556.45 1.20478
1556.50 1.15220
1556.54 1.10508
1556.59 1.06283
1556.63 1.02491
1556.68 0.991560
1556.72 0.960848
1556.77 0.933199
1556.81 0.908280
1556.86 0.885799
1556.90 0.865499
1556.95 0.847154
1556.99 0.830567
1557.04 0.815564
1557.08 0.801994
1557.13 0.789725
1557.17 0.778640
1557.22 0.768640
1557.31 0.751551
1557.40 0.737878
1557.48 0.728022
1557.56 0.720461
1557.64 0.714812
1557.72 0.711064
1557.79 0.709314
1557.85 0.708592
1557.91 0.708841
1557.98 0.710031
1558.04 0.712184
1558.10 0.715224
1558.17 0.719175
1558.23 0.724041
1558.29 0.729933
1558.36 0.736681
1558.42 0.744525
1558.48 0.753248
1558.55 0.763164
1558.61 0.774007
1558.67 0.785975
1558.74 0.799128
1558.79 0.812344
1558.85 0.826430
1558.91 0.841673
1558.97 0.858149
1559.02 0.876272
1559.08 0.895521
1559.14 0.916310
1559.19 0.938773
1559.25 0.963060
1559.31 0.989344
1559.37 1.01783
1559.42 1.04873
1559.47 1.07501
1559.51 1.10312
1559.56 1.13320
1559.60 1.16546
1559.65 1.20009
1559.69 1.23731
1559.74 1.27740
1559.78 1.32062
1559.83 1.36730
1559.87 1.41780
1559.92 1.47250
1559.96 1.53184
1560.01 1.59631
1560.03 1.63141
1560.05 1.66644
1560.08 1.70465
1560.10 1.74282
1560.12 1.78447
1560.14 1.82609
1560.17 1.87966
1560.20 1.93613
1560.22 1.99568
1560.25 2.05610
1560.28 2.12222
1560.30 2.18934
1560.33 2.26282
1560.36 2.33741
1560.38 2.41908
1560.41 2.50200
1560.44 2.59279
1560.46 2.68495
1560.49 2.78585
1560.51 2.88825
1560.54 3.00031
1560.57 3.11401
1560.59 3.21953
1560.61 3.32499
1560.64 3.44017
1560.66 3.55523
1560.68 3.68081
1560.70 3.80620
1560.73 3.94297
1560.75 4.07943
1560.77 4.22819
1560.79 4.37649
1560.82 4.53803
1560.84 4.69894
1560.86 4.87405
1560.88 5.04833
1560.90 5.22941
1560.93 5.41748
1560.95 5.62174
1560.97 5.82462
1561.02 6.26309
1561.06 6.73420
1561.11 7.23911
1561.15 7.77884
1561.20 8.35417
1561.24 8.96570
1561.29 9.61373
1561.33 10.2983
1561.38 11.0190
1561.42 11.7752
1561.47 12.5659
1561.51 13.3895
1561.56 14.2441
1561.60 15.1274
1561.65 16.0159
1561.69 17.0307
1561.74 18.0673
1561.84 20.1833
1562.02 24.0625
1562.11 25.9016
1562.20 27.6057
1562.29 29.1238
1562.34 29.7979
1562.38 30.4079
1562.43 31.0154
1562.48 31.5183
1562.53 31.9241
1562.58 32.2285
1562.64 32.4526
1562.70 32.5275
1562.72 32.5212
1562.77 32.4122
1562.83 32.1748
1562.88 31.8114
1562.94 31.3269
1562.99 30.7982
1563.04 30.1837
1563.09 29.4896
1563.13 28.7389
1563.20 27.6415
1563.26 26.4496
1563.33 25.1817
1563.39 23.8774
1563.52 21.1497
1563.64 18.4234
1563.72 16.8389
1563.79 15.3080
1563.87 13.8471
1563.94 12.4689
1564.01 11.3653
1564.07 10.3482
1564.13 9.38747
1564.20 8.51380
1564.23 8.09728
1564.26 7.69892
1564.29 7.31846
1564.32 6.96668
1564.35 6.62057
1564.39 6.30137
1564.42 5.98808
1564.45 5.69984
1564.48 5.39191
1564.52 5.10187
1564.55 4.82903
1564.59 4.57978
1564.62 4.33874
1564.66 4.11900
1564.69 3.90690
1564.73 3.71389
1564.76 3.52791
1564.80 3.35411
1564.83 3.19180
1564.86 3.04449
1564.90 2.90287
1564.93 2.77445
1564.97 2.65108
1565.00 2.53926
1565.03 2.44079
1565.07 2.34846
1565.10 2.26190
1565.13 2.18320
1565.19 2.03539
1565.26 1.90719
1565.32 1.79228
1565.38 1.69230
1565.45 1.60233
1565.51 1.52370
1565.57 1.45259
1565.64 1.39010
1565.70 1.33327
1565.76 1.28304
1565.83 1.23709
1565.89 1.19626
1565.95 1.15926
1566.02 1.12567
1566.10 1.08419
1566.19 1.04805
1566.28 1.01573
1566.36 0.987443
1566.45 0.962078
1566.54 0.939849
1566.62 0.919928
1566.71 0.902514
1566.80 0.886984
1566.88 0.873509
1567.06 0.851447
1567.23 0.835311
1567.40 0.824400
1567.59 0.817748
1567.77 0.815876
1567.90 0.817157
1568.02 0.820445
1568.15 0.825681
1568.28 0.832830
1568.40 0.841872
1568.53 0.852809
1568.66 0.865656
1568.78 0.880323
1568.91 0.897092
1569.04 0.915920
1569.17 0.936890
1569.29 0.960103
1569.42 0.985682
1569.55 1.01377
1569.67 1.04452
1569.80 1.07787
1569.95 1.12154
1570.10 1.16993
1570.25 1.22354
1570.40 1.28294
1570.55 1.34882
1570.70 1.42198
1570.77 1.46158
1570.85 1.50337
1570.92 1.54750
1571.00 1.59349
1571.13 1.67857
1571.25 1.77228
1571.38 1.87573
1571.44 1.93197
1571.51 1.99026
1571.57 2.05266
1571.63 2.11743
1571.70 2.18687
1571.76 2.25908
1571.82 2.33664
1571.89 2.41742
1571.95 2.50296
1572.01 2.59360
1572.08 2.69132
1572.14 2.79350
1572.20 2.90390
1572.27 3.01958
1572.33 3.14480
1572.39 3.27628
1572.46 3.41891
1572.52 3.56895
1572.59 3.73202
1572.65 3.90389
1572.71 4.09100
1572.78 4.28851
1572.84 4.50382
1572.90 4.73138
1572.97 4.97566
1573.03 5.23797
1573.10 5.57566
1573.18 5.94323
1573.25 6.34320
1573.33 6.77810
1573.40 7.25048
1573.48 7.76285
1573.55 8.31757
1573.63 8.90852
1573.69 9.45597
1573.75 10.0288
1573.82 10.6458
1573.88 11.2880
1573.95 11.9759
1574.01 12.6875
1574.07 13.4445
1574.14 14.2218
1574.20 15.0422
1574.26 15.8774
1574.39 17.6310
1574.52 19.4493
1574.64 21.2741
1574.79 23.4019
1574.94 25.3872
1575.02 26.2939
1575.09 27.1260
1575.17 27.8710
1575.24 28.5175
1575.33 29.1490
1575.42 29.6051
1575.51 29.8851
1575.60 29.9762
1575.65 29.9429
1575.74 29.7549
1575.82 29.4101
1575.90 28.9143
1575.99 28.2774
1576.07 27.5021
1576.15 26.6216
1576.24 25.6437
1576.32 24.5857
1576.41 23.3825
1576.50 22.1436
1576.67 19.5856
1576.85 17.0592
1576.94 15.8518
1577.03 14.6917
1577.12 13.5261
1577.21 12.4407
1577.30 11.4269
1577.39 10.4866
1577.49 9.61084
1577.58 8.81705
1577.63 8.44639
1577.67 8.09269
1577.72 7.75546
1577.76 7.43420
1577.81 7.12189
1577.86 6.83124
1577.90 6.55487
1577.95 6.29220
1577.99 6.04263
1578.04 5.80558
1578.09 5.58046
1578.13 5.36670
1578.22 4.97103
1578.32 4.61424
1578.41 4.29232
1578.50 4.00153
1578.56 3.81861
1578.63 3.64770
1578.69 3.48787
1578.75 3.33828
1578.82 3.19812
1578.88 3.06668
1578.94 2.94328
1579.00 2.82909
1579.07 2.71987
1579.13 2.61701
1579.19 2.52003
1579.26 2.42850
1579.32 2.34202
1579.38 2.26024
1579.51 2.11056
1579.60 2.00897
1579.69 1.91579
1579.78 1.82918
1579.88 1.74854
1579.97 1.67253
1580.06 1.60230
1580.15 1.53658
1580.24 1.47499
1580.34 1.41657
1580.43 1.36226
1580.52 1.31115
1580.61 1.26299
1580.71 1.21706
1580.80 1.17416
1580.98 1.09519
1581.17 1.02389
1581.35 0.959984
1581.54 0.901858
1581.72 0.849385
1581.91 0.801347
1582.09 0.757717
1582.27 0.717754
1582.46 0.681053
1582.63 0.648502
1582.81 0.618539
1582.99 0.590739
1583.16 0.564895
1583.34 0.540827
1583.51 0.518374
1583.69 0.497394
1583.87 0.477761
1584.04 0.459362
1584.22 0.442095
1584.39 0.425871
1584.57 0.410607
1584.92 0.382672
1585.27 0.357778
1585.64 0.334486
1586.01 0.313669
1586.38 0.294992
1586.75 0.278177
1587.12 0.262990
1587.49 0.249236
1587.86 0.236749
1588.23 0.225415
1588.56 0.215940
1588.90 0.207237
1589.23 0.199181
1589.57 0.191756
