Xe-131(n,g) ENDFB-8.0
461.530 51.6435
461.550 54.6828
461.570 57.9268
461.590 61.3688
461.610 65.0162
461.630 68.8765
461.651 72.9563
461.671 77.2619
461.691 81.7991
461.711 86.5485
461.731 91.5615
461.752 96.8183
461.772 102.321
461.792 108.071
461.812 114.067
461.832 120.308
461.853 126.791
461.873 133.478
461.913 147.602
461.953 162.578
461.994 178.307
462.034 194.618
462.075 211.431
462.115 228.518
462.196 262.592
462.258 287.855
462.289 299.790
462.320 311.060
462.361 324.565
462.401 336.525
462.449 348.435
462.473 353.364
462.497 357.560
462.525 361.552
462.553 364.416
462.582 366.143
462.610 366.703
462.620 366.616
462.654 365.269
462.687 362.311
462.721 357.786
462.754 351.760
462.780 346.172
462.806 339.824
462.831 332.746
462.857 324.995
462.907 308.151
462.957 289.460
463.021 263.818
463.084 237.056
463.184 195.020
463.234 174.872
463.284 155.758
463.309 146.628
463.334 137.827
463.359 129.372
463.384 121.276
463.409 113.549
463.434 106.197
463.459 99.2223
463.484 92.6240
463.503 87.7612
463.523 83.1440
463.542 78.7433
463.561 74.5550
463.581 70.5744
463.600 66.7963
463.619 63.2150
463.639 59.8242
463.658 56.6176
463.677 53.5885
463.696 50.7300
463.716 48.0350
463.735 45.4966
463.754 43.1076
463.774 40.8608
463.793 38.7494
463.818 36.2042
463.843 33.8597
463.868 31.7016
463.893 29.7163
463.918 27.8906
463.943 26.2120
463.968 24.6689
463.993 23.2500
464.018 21.9451
464.043 20.7445
464.068 19.6391
464.093 18.6207
464.118 17.6815
464.143 16.8146
464.168 16.0134
464.193 15.2720
464.218 14.5851
464.243 13.9477
464.268 13.3553
464.293 12.8040
464.318 12.2900
464.343 11.8101
464.368 11.3612
464.393 10.9422
464.418 10.5475
464.443 10.1765
464.468 9.82721
464.493 9.49790
464.543 8.89287
464.593 8.35133
464.643 7.86209
464.693 7.41884
464.743 7.01549
464.793 6.64694
464.843 6.30895
464.893 5.99797
464.943 5.71096
464.993 5.44586
465.043 5.19939
465.093 4.97019
465.143 4.75659
465.193 4.55714
465.243 4.37056
465.293 4.19571
465.343 4.03159
465.393 3.87760
465.443 3.73234
465.493 3.59541
465.543 3.46615
465.593 3.34399
465.693 3.11894
465.792 2.91678
465.892 2.73411
465.992 2.56877
466.092 2.41831
466.192 2.28123
466.270 2.18326
466.347 2.09178
466.424 2.00601
466.501 1.92568
466.579 1.85013
466.656 1.77918
466.733 1.71227
466.810 1.64926
466.888 1.58970
466.965 1.53348
467.119 1.42983
467.274 1.33665
467.428 1.25257
467.528 1.20246
467.628 1.15539
467.728 1.11114
467.828 1.06952
467.928 1.03024
468.028 0.993180
468.228 0.925076
468.428 0.863997
468.628 0.809058
468.828 0.759411
469.028 0.714437
469.264 0.666501
469.500 0.623490
469.737 0.584757
469.973 0.549757
470.209 0.518027
470.446 0.489165
470.682 0.462822
470.918 0.438714
471.118 0.419856
471.318 0.402297
471.518 0.385907
471.718 0.370603
471.918 0.356277
472.118 0.342862
472.318 0.330275
472.518 0.318450
472.718 0.307322
472.918 0.296847
473.317 0.277646
473.717 0.260505
474.117 0.245147
474.353 0.236809
474.590 0.228966
475.062 0.214623
475.535 0.201855
476.007 0.190451
476.480 0.180238
476.953 0.171067
477.425 0.162778
477.898 0.155266
478.298 0.149457
478.698 0.144104
479.097 0.139164
479.497 0.134602
479.897 0.130384
480.297 0.126481
480.697 0.122869
481.097 0.119524
481.897 0.113556
482.696 0.108443
483.496 0.104075
484.296 0.100368
484.950 0.0977789
485.605 0.0955577
486.259 0.0936811
486.913 0.0921322
487.568 0.0908982
488.222 0.0899717
488.876 0.0893498
489.531 0.0890348
490.330 0.0890774
491.130 0.0896143
491.930 0.0906853
492.730 0.0923475
493.529 0.0946813
493.929 0.0961328
494.329 0.0977954
494.729 0.0996899
495.129 0.101839
495.529 0.104269
495.929 0.107007
496.365 0.110385
496.801 0.114228
497.237 0.118621
497.674 0.123647
498.110 0.129402
498.546 0.136007
498.982 0.143616
499.200 0.147855
499.418 0.152420
499.709 0.159069
500.000 0.166442
500.314 0.175328
500.628 0.185333
500.941 0.196645
501.098 0.202860
501.255 0.209485
501.412 0.216566
501.569 0.224138
501.726 0.232246
501.883 0.240943
502.040 0.250286
502.197 0.260343
502.353 0.271189
502.510 0.282904
502.692 0.297700
502.874 0.313964
503.055 0.331913
503.237 0.351764
503.419 0.373819
503.600 0.398389
503.782 0.425888
503.873 0.440884
503.963 0.456804
504.079 0.478530
504.195 0.502058
504.310 0.527596
504.426 0.555380
504.541 0.585684
504.657 0.618826
504.773 0.655178
504.888 0.695176
504.996 0.736054
505.103 0.780969
505.210 0.830580
505.318 0.885479
505.425 0.946585
505.532 1.01477
505.586 1.05194
505.640 1.09136
505.693 1.13323
505.747 1.17767
505.838 1.25980
505.883 1.30435
505.929 1.35151
505.974 1.40151
506.019 1.45457
506.065 1.51099
506.110 1.57106
506.156 1.63527
506.201 1.70375
506.247 1.77706
506.292 1.85574
506.337 1.94035
506.383 2.03160
506.428 2.13027
506.474 2.23729
506.509 2.32644
506.544 2.42183
506.579 2.52411
506.614 2.63406
506.649 2.75256
506.684 2.88062
506.719 3.01940
506.754 3.17023
506.789 3.33468
506.825 3.51451
506.860 3.71177
506.895 3.92881
506.930 4.16834
506.965 4.43343
507.000 4.72762
507.035 5.05392
507.058 5.28524
507.080 5.53364
507.103 5.80057
507.126 6.08760
507.149 6.39642
507.171 6.72882
507.194 7.08672
507.217 7.47218
507.239 7.88734
507.262 8.33452
507.285 8.81611
507.307 9.33464
507.330 9.89276
507.353 10.4932
507.376 11.1389
507.398 11.8326
507.420 12.5435
507.442 13.3038
507.463 14.1162
507.485 14.9792
507.507 15.9036
507.528 16.8881
507.550 17.9354
507.572 19.0427
507.593 20.2227
507.615 21.4727
507.637 22.7948
507.658 24.1843
507.680 25.6558
507.702 27.2044
507.723 28.8312
507.745 30.5288
507.768 32.3975
507.790 34.3528
507.813 36.3940
507.836 38.5199
507.859 40.7285
507.881 43.0173
507.927 47.8216
507.972 52.9091
508.018 58.2100
508.063 63.6758
508.108 69.2349
508.183 78.3165
508.257 87.0190
508.302 91.9718
508.348 96.5050
508.393 100.532
508.439 103.956
508.469 105.857
508.498 107.438
508.528 108.689
508.558 109.598
508.589 110.167
508.620 110.353
508.630 110.329
508.664 109.955
508.697 109.135
508.731 107.878
508.764 106.203
508.814 102.993
508.864 99.0007
508.912 94.4957
508.960 89.4726
508.995 85.5599
509.030 81.4827
509.100 73.0202
509.196 61.2506
509.244 55.5384
509.293 50.0459
509.341 44.8256
509.365 42.3374
509.389 39.9467
509.413 37.6372
509.437 35.4307
509.461 33.3109
509.485 31.2963
509.505 29.7150
509.524 28.1988
509.544 26.7472
509.564 25.3597
509.584 24.0355
509.603 22.7733
509.623 21.5720
509.643 20.4358
509.662 19.3515
509.682 18.3235
509.702 17.3498
509.721 16.4287
509.741 15.5583
509.761 14.7365
509.780 13.9613
509.800 13.2344
509.824 12.3983
509.848 11.6223
509.872 10.9028
509.896 10.2389
509.920 9.62164
509.944 9.05283
509.969 8.52453
509.993 8.03807
510.017 7.58648
510.041 7.16908
510.065 6.78326
510.089 6.42797
510.113 6.09795
510.137 5.79379
510.161 5.51095
510.185 5.24994
510.211 4.98555
510.238 4.74267
510.264 4.51757
510.290 4.31025
510.316 4.11757
510.343 3.93958
510.369 3.77364
510.395 3.61985
510.421 3.47599
510.448 3.34221
510.474 3.21664
510.500 3.09947
510.526 2.98912
510.553 2.88580
510.605 2.69645
510.653 2.54075
510.701 2.40018
510.749 2.27240
510.798 2.15577
510.846 2.04867
510.894 1.95040
510.942 1.85974
510.990 1.77585
511.038 1.69787
511.086 1.62550
511.134 1.55804
511.183 1.49503
511.231 1.43595
511.279 1.38067
511.327 1.32876
511.375 1.27994
511.423 1.23386
511.471 1.19049
511.568 1.11080
511.664 1.03931
511.760 0.975029
511.856 0.916884
511.953 0.864203
512.049 0.816214
512.145 0.772451
512.233 0.735866
512.320 0.702024
512.408 0.670653
512.495 0.641513
512.583 0.614394
512.670 0.589109
512.758 0.565495
512.845 0.543406
512.933 0.522711
513.020 0.503295
513.108 0.485054
513.195 0.467893
513.283 0.451730
513.370 0.436487
513.545 0.408495
513.641 0.394371
513.738 0.381079
513.930 0.356691
514.123 0.334900
514.315 0.315349
514.508 0.297742
514.700 0.281831
514.893 0.267406
515.085 0.254289
515.251 0.243894
515.418 0.234281
515.584 0.225363
515.750 0.217082
515.916 0.209370
516.083 0.202182
516.249 0.195466
516.415 0.189189
516.581 0.183308
516.748 0.177798
517.080 0.167765
517.413 0.158887
517.745 0.150997
517.955 0.146461
518.165 0.142235
518.585 0.134608
519.005 0.127936
519.425 0.122074
519.845 0.116907
520.265 0.112341
520.685 0.108297
521.105 0.104693
521.490 0.101727
521.875 0.0990491
522.260 0.0966321
522.645 0.0944492
523.030 0.0924770
523.415 0.0906949
524.185 0.0876318
524.955 0.0851417
525.725 0.0831332
526.495 0.0815345
527.265 0.0802921
527.965 0.0794474
528.665 0.0788225
529.365 0.0783906
530.065 0.0781444
530.835 0.0780753
531.605 0.0781986
532.375 0.0785017
533.145 0.0789777
534.685 0.0804141
536.225 0.0824739
537.765 0.0851450
539.305 0.0884444
540.845 0.0924047
542.385 0.0970795
543.785 0.102017
545.185 0.107685
545.885 0.110820
546.585 0.114177
547.285 0.117772
547.985 0.121617
548.685 0.125740
549.385 0.130157
550.085 0.134893
550.785 0.139981
551.485 0.145443
552.185 0.151305
552.885 0.157590
553.585 0.164405
554.355 0.172547
555.125 0.181430
555.895 0.191143
556.665 0.201788
557.435 0.213485
558.205 0.226375
558.975 0.240624
559.745 0.256427
560.480 0.273174
561.215 0.291790
561.950 0.312564
562.318 0.323866
562.685 0.335842
563.053 0.348548
563.420 0.362045
563.788 0.376400
564.155 0.391686
564.523 0.407981
564.890 0.425365
565.258 0.443931
565.625 0.463810
565.958 0.483061
566.290 0.503631
566.623 0.525629
566.955 0.549183
567.288 0.574437
567.454 0.587756
567.620 0.601555
567.786 0.615877
567.953 0.630731
568.119 0.646165
568.285 0.662191
568.530 0.686981
568.653 0.699927
568.775 0.713259
568.898 0.726994
569.020 0.741147
569.143 0.755737
569.204 0.763208
569.265 0.770782
569.370 0.784054
569.436 0.792542
569.501 0.801161
569.567 0.809928
569.633 0.818845
569.698 0.827931
569.764 0.837162
569.895 0.856111
569.978 0.868478
570.061 0.881109
570.228 0.907247
570.394 0.934628
570.560 0.963299
570.726 0.993379
570.893 1.02492
571.059 1.05808
571.225 1.09290
571.313 1.11196
571.400 1.13153
571.488 1.15165
571.575 1.17232
571.663 1.19358
571.750 1.21545
571.838 1.23793
571.925 1.26108
572.013 1.28489
572.100 1.30942
572.188 1.33467
572.275 1.36069
572.363 1.38751
572.450 1.41515
572.538 1.44365
572.625 1.47306
572.721 1.50651
572.818 1.54112
572.914 1.57702
573.010 1.61419
573.106 1.65278
573.203 1.69277
573.299 1.73434
573.395 1.77746
573.491 1.82231
573.588 1.86889
573.684 1.91740
573.780 1.96783
573.876 2.02039
573.973 2.07511
574.069 2.13222
574.165 2.19174
574.261 2.25394
574.358 2.31884
574.454 2.38676
574.550 2.45774
574.646 2.53212
574.743 2.60996
574.839 2.69165
574.935 2.77729
575.031 2.86732
575.128 2.96185
575.224 3.06140
575.320 3.16613
575.416 3.27663
575.513 3.39310
575.609 3.51625
575.705 3.64633
575.801 3.78418
575.898 3.93013
575.994 4.08517
576.090 4.24973
576.186 4.42500
576.283 4.61156
576.379 4.81084
576.475 5.02360
576.571 5.25160
576.668 5.49584
576.764 5.75851
576.860 6.04095
576.956 6.34590
577.053 6.67518
577.149 7.03229
577.245 7.41973
577.341 7.84203
577.389 8.06721
577.438 8.30267
577.486 8.54959
577.534 8.80767
577.582 9.07817
577.630 9.36192
577.678 9.66049
577.726 9.97363
577.774 10.3030
577.823 10.6499
577.871 11.0162
577.919 11.4021
577.967 11.8097
578.015 12.2408
578.061 12.6769
578.107 13.1371
578.153 13.6255
578.199 14.1422
578.245 14.6921
578.291 15.2755
578.337 15.8969
578.383 16.5598
578.429 17.2696
578.474 18.0279
578.520 18.8430
578.566 19.7170
578.612 20.6603
578.658 21.6761
578.704 22.7747
578.750 23.9655
578.798 25.3269
578.846 26.8126
578.894 28.4414
578.943 30.2313
578.991 32.2073
579.015 33.2709
579.039 34.3845
579.063 35.5605
579.087 36.7929
579.111 38.0957
579.135 39.4620
579.159 40.9073
579.183 42.4306
579.207 44.0365
579.231 45.7225
579.255 47.5077
579.279 49.3826
579.304 51.3680
579.328 53.4532
579.352 55.6612
579.376 57.9895
579.400 60.4441
579.424 63.0201
579.448 65.7453
579.472 68.6031
579.496 71.6237
579.520 74.7880
579.544 78.1287
579.568 81.6388
579.592 85.3241
579.616 89.1737
579.640 93.2249
579.664 97.4489
579.689 101.885
579.713 106.501
579.737 111.337
579.761 116.378
579.809 127.056
579.857 138.558
579.905 150.870
579.962 166.434
580.019 182.992
580.076 200.407
580.133 218.461
580.325 281.185
580.377 297.331
580.428 312.632
580.480 326.860
580.532 339.684
580.568 347.695
580.604 354.803
580.640 360.970
580.676 366.097
580.712 370.156
580.748 373.081
580.784 374.854
580.820 375.447
580.842 375.224
580.878 373.907
580.914 371.421
580.951 367.794
580.987 363.083
581.023 357.313
581.059 350.580
581.095 342.917
581.131 334.449
581.166 325.320
581.202 315.581
581.273 294.535
581.345 272.058
581.416 248.878
581.490 224.924
581.563 201.576
581.637 179.350
581.674 168.784
581.710 158.632
581.747 148.924
581.784 139.677
581.821 130.908
581.858 122.620
581.894 114.817
581.931 107.494
581.968 100.642
582.005 94.2661
582.033 89.6204
582.062 85.2479
582.090 81.1233
582.118 77.2374
582.147 73.5679
582.175 70.1307
582.204 66.9026
582.232 63.8734
582.261 61.0233
582.289 58.3625
582.317 55.8708
582.346 53.5389
582.374 51.3500
582.403 49.3108
582.431 47.4047
582.459 45.6237
582.496 43.4895
582.533 41.5369
582.570 39.7513
582.607 38.1195
582.643 36.6293
582.680 35.2696
582.717 34.0303
582.754 32.9026
582.791 31.8784
582.827 30.9504
582.864 30.1125
582.901 29.3590
582.938 28.6852
582.975 28.0870
583.011 27.5609
583.048 27.1052
583.102 26.5589
583.155 26.1504
583.209 25.8752
583.262 25.7337
583.316 25.7262
583.369 25.8557
583.405 26.0177
583.440 26.2419
583.475 26.5305
583.510 26.8856
583.545 27.3108
583.580 27.8063
583.615 28.3758
583.650 29.0220
583.686 29.7497
583.721 30.5577
583.756 31.4505
583.791 32.4306
583.826 33.5002
583.861 34.6614
583.896 35.9156
583.931 37.2639
583.968 38.7790
584.005 40.3978
584.042 42.1190
584.078 43.9403
584.115 45.8581
584.152 47.8677
584.226 52.1298
584.299 56.6710
584.373 61.3946
584.520 70.9026
584.607 76.2099
584.651 78.6632
584.694 80.9408
584.738 83.0153
584.782 84.8470
584.825 86.4133
584.869 87.6896
584.909 88.5935
584.949 89.2190
584.990 89.5567
585.030 89.6008
585.057 89.4656
585.101 88.9664
585.144 88.1265
585.188 86.9571
585.232 85.4778
585.275 83.7021
585.319 81.6573
585.363 79.3708
585.406 76.8785
585.467 73.0916
585.529 69.0426
585.651 60.5218
585.755 53.1614
585.808 49.5829
585.860 46.1194
585.913 42.7982
585.965 39.6406
586.017 36.6618
586.070 33.8716
586.122 31.2746
586.175 28.8714
586.227 26.6587
586.279 24.6304
586.332 22.7781
586.384 21.0918
586.437 19.5606
586.489 18.1727
586.525 17.3008
586.561 16.4888
586.596 15.7285
586.632 15.0205
586.668 14.3575
586.704 13.7400
586.739 13.1628
586.775 12.6232
586.811 12.1169
586.846 11.6441
586.882 11.2011
586.918 10.7855
586.954 10.3943
586.989 10.0276
587.025 9.68257
587.061 9.35757
587.113 8.91369
587.166 8.50542
587.218 8.12900
587.270 7.78108
587.323 7.45875
587.375 7.15942
587.428 6.88083
587.480 6.62099
587.532 6.37814
587.585 6.15071
587.637 5.93733
587.690 5.73678
587.794 5.36992
587.899 5.04303
587.975 4.82631
588.052 4.62578
588.128 4.43951
588.204 4.26607
588.280 4.10401
588.356 3.95265
588.433 3.81082
588.509 3.67767
588.585 3.55227
588.661 3.43431
588.814 3.21782
588.966 3.02397
589.119 2.84950
589.223 2.73936
589.328 2.63637
589.433 2.53989
589.538 2.44935
589.643 2.36423
589.747 2.28410
589.957 2.13718
590.167 2.00585
590.376 1.88786
590.586 1.78139
590.795 1.68493
590.957 1.61644
591.119 1.55269
591.281 1.49323
591.443 1.43773
591.605 1.38575
591.767 1.33706
591.929 1.29132
592.091 1.24834
592.415 1.16972
592.739 1.09981
593.063 1.03745
593.387 0.981675
593.596 0.948711
593.806 0.917986
594.016 0.889334
594.225 0.862613
594.435 0.837693
594.644 0.814461
595.064 0.772674
595.483 0.736591
595.902 0.705716
596.321 0.679699
596.740 0.658333
597.121 0.642871
597.502 0.631237
597.884 0.623601
598.265 0.620268
598.551 0.620875
598.836 0.624451
599.122 0.631370
599.408 0.642140
599.694 0.657451
599.837 0.667087
599.980 0.678226
600.122 0.691030
600.265 0.705689
600.408 0.722422
600.551 0.741489
600.723 0.767890
600.894 0.798740
601.066 0.834842
601.237 0.877179
601.323 0.901112
601.409 0.927091
601.494 0.955398
601.580 0.986221
601.666 1.01992
601.752 1.05676
601.837 1.09716
601.923 1.14158
602.028 1.20215
602.133 1.27071
602.237 1.34874
602.290 1.39188
602.342 1.43812
602.395 1.48779
602.447 1.54126
602.499 1.59897
602.552 1.66141
602.604 1.72919
602.657 1.80303
602.709 1.88378
602.761 1.97249
602.800 2.04292
602.838 2.11866
602.876 2.20059
602.914 2.28954
602.952 2.38649
602.990 2.49258
603.028 2.60921
603.066 2.73798
603.104 2.88123
603.143 3.04050
603.181 3.21885
603.219 3.41948
603.257 3.64614
603.276 3.77092
603.295 3.90324
603.314 4.04517
603.333 4.19594
603.352 4.35791
603.371 4.53023
603.397 4.78779
603.424 5.07081
603.450 5.38205
603.476 5.72457
603.502 6.10168
603.528 6.51698
603.555 6.97438
603.581 7.47809
603.607 8.03263
603.633 8.64283
603.659 9.31386
603.672 9.67388
603.686 10.0512
603.699 10.4465
603.712 10.8605
603.725 11.2941
603.738 11.7479
603.751 12.2229
603.764 12.7197
603.777 13.2392
603.790 13.7823
603.805 14.4030
603.819 15.0539
603.833 15.7361
603.848 16.4507
603.862 17.1989
603.876 17.9817
603.890 18.8004
603.905 19.6498
603.923 20.7743
603.940 21.9604
603.958 23.2105
603.976 24.5190
603.994 25.9025
604.012 27.3475
604.030 28.8719
604.048 30.4605
604.065 32.1324
604.083 33.8804
604.101 35.7056
604.119 37.5982
604.137 39.5802
604.155 41.6299
604.173 43.7707
604.190 45.9787
604.217 49.3716
604.243 52.9327
604.269 56.6587
604.295 60.5443
604.321 64.5828
604.348 68.7656
604.374 73.0826
604.400 77.5214
604.429 82.4896
604.457 87.5658
604.514 97.9291
604.619 117.098
604.672 126.355
604.724 135.109
604.772 142.444
604.819 149.026
604.872 155.238
604.898 157.872
604.924 160.163
604.951 162.157
604.978 163.764
605.015 165.319
605.052 166.094
605.070 166.187
605.076 166.174
605.096 165.981
605.116 165.557
605.156 164.025
605.197 161.556
605.238 158.221
605.280 153.896
605.322 148.788
605.364 142.981
605.406 136.577
605.464 127.064
605.521 116.945
605.605 101.544
605.689 86.2517
605.732 78.8426
605.774 71.7177
605.816 64.9169
605.858 58.4856
605.898 52.7067
605.938 47.3300
605.959 44.7906
605.979 42.3515
605.999 40.0129
606.019 37.7744
606.039 35.6354
606.059 33.5947
606.079 31.6510
606.099 29.8025
606.119 28.0472
606.139 26.3830
606.160 24.8074
606.180 23.3178
606.201 21.8435
606.222 20.4576
606.243 19.1565
606.264 17.9424
606.285 16.8001
606.306 15.7369
606.327 14.7389
606.348 13.8122
606.369 12.9443
606.390 12.1362
606.411 11.3847
606.432 10.6895
606.454 10.0407
606.475 9.44152
606.496 8.88311
606.517 8.36794
606.532 8.01431
606.547 7.68205
606.563 7.36785
606.578 7.07076
606.593 6.78810
606.609 6.52265
606.624 6.27171
606.639 6.03448
606.655 5.80878
606.670 5.59680
606.685 5.39636
606.701 5.20678
606.731 4.85778
606.762 4.54515
606.792 4.26387
606.823 4.01202
606.854 3.78461
606.884 3.58017
606.915 3.39472
606.946 3.22716
606.976 3.07482
607.007 2.93592
607.049 2.76356
607.091 2.61064
607.133 2.47385
607.175 2.35079
607.218 2.23922
607.260 2.13803
607.302 2.04556
607.344 1.96070
607.386 1.88230
607.428 1.80996
607.470 1.74280
607.512 1.68027
607.555 1.62175
607.597 1.56711
607.639 1.51584
607.681 1.46765
607.738 1.40630
607.796 1.34968
607.853 1.29711
607.911 1.24833
607.968 1.20282
608.026 1.16040
608.083 1.12066
608.140 1.08348
608.255 1.01572
608.370 0.955650
608.485 0.902105
608.600 0.854176
608.684 0.822071
608.768 0.792324
608.853 0.764636
608.937 0.738878
609.021 0.714812
609.105 0.692341
609.274 0.651546
609.442 0.615566
609.611 0.583658
609.779 0.555222
609.948 0.529765
610.094 0.509851
610.239 0.491646
610.385 0.474946
610.530 0.459586
610.676 0.445415
610.821 0.432329
610.967 0.420213
611.112 0.408973
611.403 0.388807
611.694 0.371305
611.985 0.356037
612.276 0.342661
612.537 0.332069
612.797 0.322619
613.058 0.314175
613.318 0.306627
613.578 0.299874
613.839 0.293827
614.360 0.283572
614.880 0.275437
615.401 0.269127
615.922 0.264411
616.443 0.261116
616.933 0.259201
617.423 0.258365
618.097 0.258892
618.771 0.261315
619.445 0.265647
620.119 0.271964
620.456 0.275907
620.793 0.280404
621.130 0.285484
621.467 0.291179
621.804 0.297529
622.141 0.304578
622.478 0.312380
622.815 0.320992
623.275 0.334169
623.734 0.349179
624.194 0.366257
624.653 0.385668
625.113 0.407796
625.343 0.420024
625.572 0.433109
625.802 0.447128
626.032 0.462152
626.262 0.478265
626.492 0.495554
626.829 0.523287
627.166 0.554192
627.503 0.588734
627.840 0.627472
628.008 0.648619
628.177 0.671077
628.345 0.694953
628.514 0.720363
628.682 0.747438
628.851 0.776323
629.019 0.807177
629.187 0.840159
629.433 0.892408
629.678 0.950325
629.923 1.01474
630.168 1.08664
630.290 1.12579
630.413 1.16725
630.536 1.21128
630.658 1.25804
630.781 1.30783
630.903 1.36084
631.026 1.41738
631.148 1.47779
631.271 1.54247
631.416 1.62533
631.562 1.71543
631.707 1.81368
631.780 1.86622
631.853 1.92112
631.926 1.97869
631.998 2.03902
632.071 2.10229
632.144 2.16862
632.217 2.23838
632.289 2.31163
632.362 2.38882
632.435 2.47001
632.519 2.56970
632.603 2.67571
632.688 2.78887
632.772 2.90954
632.856 3.03874
632.940 3.17698
633.025 3.32530
633.109 3.48473
633.151 3.56918
633.193 3.65665
633.235 3.74775
633.277 3.84222
633.320 3.94070
633.362 4.04294
633.404 4.14940
633.446 4.26031
633.488 4.37622
633.530 4.49685
633.572 4.62278
633.614 4.75434
633.657 4.89220
633.699 5.03611
633.741 5.18680
633.783 5.34471
633.825 5.51074
633.867 5.68464
633.909 5.86739
633.951 6.05963
633.994 6.26255
634.036 6.47598
634.078 6.70125
634.120 6.93930
634.162 7.19181
634.204 7.45877
634.246 7.74207
634.288 8.04318
634.331 8.36375
634.373 8.70564
634.415 9.07095
634.457 9.46206
634.507 9.96172
634.532 10.2281
634.556 10.5064
634.581 10.7974
634.606 11.1020
634.631 11.4211
634.656 11.7556
634.681 12.1067
634.706 12.4754
634.731 12.8629
634.756 13.2708
634.781 13.7002
634.805 14.1530
634.830 14.6306
634.855 15.1329
634.876 15.5825
634.897 16.0541
634.918 16.5488
634.939 17.0657
634.961 17.6112
634.982 18.1817
635.003 18.7845
635.024 19.4154
635.045 20.0826
635.066 20.7851
635.087 21.5250
635.108 22.3009
635.129 23.1224
635.150 23.9842
635.171 24.8972
635.192 25.8554
635.213 26.8708
635.234 27.9418
635.255 29.0715
635.276 30.2573
635.298 31.5139
635.319 32.8326
635.340 34.2294
635.361 35.6947
635.382 37.2460
635.403 38.8803
635.424 40.6013
635.445 42.4040
635.466 44.3093
635.487 46.3031
635.508 48.4079
635.529 50.6077
635.550 52.9269
635.571 55.3591
635.592 57.9076
635.613 60.5628
635.635 63.3531
635.656 66.2550
635.677 69.2988
635.698 72.4579
635.719 75.7646
635.740 79.2057
635.761 82.7826
635.782 86.4783
635.824 94.2960
635.866 102.656
635.893 108.276
635.920 114.085
635.947 120.097
635.973 126.301
636.027 139.246
636.081 152.807
636.165 175.022
636.249 197.651
636.333 219.836
636.375 230.453
636.418 240.579
636.460 250.258
636.503 259.137
636.546 267.111
636.589 274.061
636.638 280.603
636.686 285.535
636.735 288.777
636.784 290.247
636.800 290.339
636.816 290.231
636.869 288.504
636.922 284.712
636.975 278.949
637.028 271.353
637.072 263.622
637.117 254.854
637.161 245.172
637.206 234.725
637.251 223.667
637.295 212.155
637.384 188.399
637.473 164.570
637.518 152.924
637.563 141.630
637.605 131.199
637.648 121.204
637.690 111.691
637.733 102.717
637.775 94.2629
637.818 86.3804
637.861 79.0359
637.903 72.2586
637.925 68.9182
637.948 65.7234
637.970 62.6711
637.992 59.7582
638.015 56.9813
638.037 54.3364
638.059 51.8197
638.081 49.4375
638.104 47.1640
638.126 45.0058
638.148 42.9587
638.171 41.0179
638.193 39.1791
638.215 37.4379
638.237 35.7896
638.260 34.2369
638.286 32.4990
638.312 30.8785
638.339 29.3562
638.365 27.9373
638.391 26.6048
638.418 25.3628
638.444 24.2005
638.470 23.1126
638.497 22.0901
638.523 21.1361
638.549 20.2388
638.576 19.4007
638.602 18.6115
638.628 17.8733
638.655 17.1798
638.681 16.5276
638.726 15.5078
638.770 14.5853
638.815 13.7485
638.859 12.9889
638.904 12.2943
638.949 11.6588
638.993 11.0757
639.038 10.5403
639.082 10.0452
639.127 9.58713
639.171 9.16236
639.216 8.76837
639.261 8.40045
639.305 8.05694
639.350 7.73559
639.394 7.43506
639.439 7.15223
639.483 6.88624
639.528 6.63569
639.573 6.39985
639.662 5.96536
639.751 5.57613
639.840 5.22505
639.929 4.90778
640.018 4.61935
640.107 4.35682
640.184 4.14819
640.261 3.95469
640.338 3.77486
640.415 3.60741
640.492 3.45120
640.569 3.30521
640.646 3.16856
640.723 3.04061
640.800 2.92031
640.877 2.80719
640.954 2.70070
641.031 2.60031
641.108 2.50555
641.185 2.41601
641.339 2.25119
641.428 2.16346
641.518 2.08097
641.607 2.00315
641.696 1.92981
641.785 1.86044
641.874 1.79492
642.052 1.67404
642.231 1.56528
642.409 1.46704
642.587 1.37801
642.766 1.29707
642.879 1.24930
642.993 1.20421
643.220 1.12131
643.447 1.04691
643.673 0.979943
643.900 0.919386
644.127 0.864474
644.354 0.814487
644.581 0.768846
644.759 0.735706
644.938 0.704738
645.116 0.675756
645.294 0.648596
645.473 0.623107
645.651 0.599154
645.829 0.576616
646.008 0.555383
646.186 0.535354
646.364 0.516441
646.721 0.481638
647.077 0.450404
647.434 0.422270
647.823 0.394624
648.212 0.369759
648.601 0.347306
648.990 0.326960
649.379 0.308471
649.768 0.291626
650.157 0.276233
650.546 0.262107
650.903 0.250144
651.259 0.239034
651.616 0.228703
651.972 0.219081
652.329 0.210105
652.686 0.201716
653.042 0.193865
653.399 0.186505
653.755 0.179595
654.112 0.173100
654.469 0.166985
654.825 0.161220
655.538 0.150640
656.251 0.141174
656.965 0.132666
657.678 0.124988
658.391 0.118034
659.104 0.111714
659.817 0.105950
660.531 0.100678
661.244 0.0958451
661.957 0.0914155
662.670 0.0873305
663.383 0.0835377
664.097 0.0800208
664.810 0.0767560
665.523 0.0737187
666.236 0.0708873
666.949 0.0682436
667.663 0.0657706
668.376 0.0634532
669.089 0.0612785
669.802 0.0592348
670.515 0.0573110
671.942 0.0537870
673.368 0.0506411
