Ni-64(n,g) ENDFB-8.0
193152 0.000283535
193279 0.000255196
193533 0.000213305
193787 0.000184434
194041 0.000163600
194268 0.000149626
194495 0.000138685
194950 0.000122927
195404 0.000112216
195859 0.000104739
196607 9.67658E-05
197356 9.21372E-05
198853 8.87526E-05
199601 8.96263E-05
200350 9.23193E-05
201099 9.78957E-05
201847 0.000108294
202435 0.000123317
202729 0.000135025
203023 0.000151539
203237 0.000168261
203451 0.000191093
203665 0.000223331
203772 0.000244761
203879 0.000271187
204019 0.000316479
204160 0.000379326
204230 0.000420503
204300 0.000470406
204370 0.000532279
204440 0.000608991
204514 0.000713293
204587 0.000851299
204661 0.00103954
204698 0.00116068
204734 0.00130574
204788 0.00157563
204841 0.00194523
204868 0.00218241
204895 0.00246683
204922 0.00281484
204948 0.00324476
204985 0.00402500
205004 0.00452778
205022 0.00513295
205040 0.00587025
205059 0.00678102
205077 0.00792299
205095 0.00936776
205105 0.0102487
205114 0.0112626
205123 0.0124370
205132 0.0137899
205141 0.0153952
205151 0.0172972
205160 0.0195730
205169 0.0222927
205178 0.0256555
205183 0.0276258
205187 0.0298285
205192 0.0323005
205196 0.0350864
205201 0.0382396
205206 0.0418246
205215 0.0506198
205224 0.0623193
205233 0.0781723
205238 0.0881978
205242 0.0997148
205246 0.110979
205250 0.123849
205252 0.130942
205254 0.138500
205256 0.146537
205257 0.154605
205260 0.166550
205262 0.178819
205265 0.191843
205267 0.205563
205270 0.220494
205272 0.235305
205274 0.250410
205277 0.265594
205278 0.274389
205280 0.282455
205281 0.290978
205282 0.298687
205285 0.313842
205288 0.326983
205290 0.338681
205293 0.347684
205298 0.357929
205300 0.358711
205303 0.357121
205305 0.352426
205308 0.344811
205311 0.334994
205313 0.322584
205316 0.308346
205319 0.292742
205321 0.276856
205323 0.264942
205326 0.251032
205328 0.237182
205330 0.223559
205332 0.210300
205334 0.197515
205337 0.185284
205341 0.162689
205345 0.142721
205350 0.125338
205358 0.0977729
205365 0.0824803
205371 0.0702266
205377 0.0603512
205384 0.0524424
205390 0.0458421
205396 0.0404582
205402 0.0358820
205409 0.0320827
205416 0.0282769
205423 0.0251026
205431 0.0224300
205438 0.0201608
205453 0.0165448
205468 0.0138180
205480 0.0119914
205493 0.0105144
205505 0.00928598
205518 0.00826911
205543 0.00667593
205568 0.00550928
205589 0.00476905
205609 0.00417250
205630 0.00368209
205650 0.00327336
205691 0.00263964
205732 0.00217728
205759 0.00193475
205787 0.00173263
205841 0.00141617
205896 0.00118229
205951 0.00100606
206001 0.000878380
206051 0.000775336
206101 0.000691041
206151 0.000621302
206251 0.000513404
206351 0.000434966
206433 0.000385721
206515 0.000346489
206679 0.000287583
206843 0.000246477
207007 0.000216829
207244 0.000186896
207481 0.000166491
207718 0.000152201
207955 0.000141667
208392 0.000129124
208829 0.000121977
209704 0.000116706
210396 0.000118108
211089 0.000123777
211781 0.000135487
212127 0.000145110
212473 0.000159230
212819 0.000181546
212993 0.000197742
213166 0.000219280
213339 0.000248963
213512 0.000292954
213685 0.000359435
213771 0.000407315
213858 0.000470613
213931 0.000541374
214004 0.000635366
214077 0.000764108
214149 0.000944909
214186 0.00106492
214222 0.00121437
214259 0.00140267
214295 0.00164313
214332 0.00195515
214368 0.00237298
214405 0.00295556
214423 0.00333503
214441 0.00379499
214468 0.00469108
214482 0.00526824
214496 0.00595716
214509 0.00679963
214523 0.00783581
214537 0.00912816
214550 0.0107510
214557 0.0117422
214564 0.0128574
214571 0.0141373
214578 0.0156146
214585 0.0173573
214591 0.0193658
214598 0.0217272
214605 0.0245213
214610 0.0268584
214615 0.0294595
214620 0.0324848
214624 0.0358691
214629 0.0398218
214634 0.0442545
214639 0.0493180
214641 0.0521096
214644 0.0550856
214647 0.0594918
214650 0.0642735
214654 0.0694349
214657 0.0747953
214660 0.0806667
214663 0.0866525
214670 0.0994202
214677 0.114398
214681 0.121350
214685 0.127571
214689 0.132772
214693 0.136690
214694 0.138099
214696 0.139113
214698 0.139718
214700 0.139905
214703 0.139508
214705 0.138620
214707 0.137240
214709 0.135393
214711 0.133228
214713 0.130565
214715 0.127695
214719 0.120969
214723 0.113410
214727 0.105377
214736 0.0891217
214742 0.0763366
214746 0.0705536
214749 0.0651613
214753 0.0601713
214756 0.0555807
214759 0.0513763
214763 0.0475377
214768 0.0427884
214772 0.0387048
214777 0.0351136
214781 0.0319528
214786 0.0291659
214791 0.0267029
214795 0.0245202
214800 0.0225802
214807 0.0200902
214813 0.0179760
214820 0.0161692
214827 0.0146368
214834 0.0132900
214840 0.0121186
214847 0.0110944
214854 0.0102069
214867 0.00876304
214880 0.00761186
214893 0.00667278
214906 0.00589811
214919 0.00524765
214932 0.00470448
214957 0.00384780
214982 0.00323661
215007 0.00276505
215031 0.00239171
215056 0.00209232
215081 0.00184776
215105 0.00164701
215154 0.00133843
215201 0.00112513
215248 0.000965198
215295 0.000840029
215342 0.000741453
215388 0.000662403
215435 0.000598019
215529 0.000500789
215588 0.000454776
215647 0.000418311
215765 0.000360874
215883 0.000321157
216002 0.000291892
216120 0.000270574
216238 0.000255087
216474 0.000233026
216790 0.000219594
217105 0.000213760
217420 0.000216098
217735 0.000225110
218050 0.000242535
218366 0.000273994
218533 0.000300931
218701 0.000340685
218868 0.000402292
218952 0.000447423
219035 0.000507840
219129 0.000603559
219176 0.000668117
219223 0.000748796
219269 0.000851641
219316 0.000985840
219363 0.00116279
219410 0.00140845
219434 0.00157828
219459 0.00178551
219484 0.00204311
219508 0.00236893
219533 0.00279145
219558 0.00334806
219582 0.00410084
219594 0.00458060
219607 0.00515792
219619 0.00586695
219631 0.00673344
219644 0.00781621
219656 0.00919404
219668 0.0109846
219681 0.0133678
219687 0.0148796
219693 0.0166369
219699 0.0187717
219705 0.0213133
219712 0.0248280
219719 0.0293191
219726 0.0351856
219732 0.0429170
219739 0.0537317
219743 0.0607334
219746 0.0691612
219749 0.0793778
219753 0.0918302
219756 0.107050
219759 0.125033
219762 0.140424
219764 0.157213
219766 0.176146
219769 0.197315
219771 0.220731
219773 0.246302
219776 0.273804
219778 0.302862
219779 0.321089
219781 0.339546
219782 0.358059
219784 0.376438
219785 0.394473
219786 0.411944
219789 0.443196
219792 0.470724
219795 0.490990
219797 0.504154
219800 0.508442
219803 0.503871
219804 0.498219
219806 0.491064
219807 0.481431
219808 0.469956
219810 0.456827
219811 0.443336
219812 0.432222
219814 0.410888
219816 0.388267
219817 0.364841
219819 0.342390
219821 0.318668
219823 0.296636
219824 0.273996
219826 0.253484
219830 0.214556
219833 0.180658
219837 0.151934
219840 0.128073
219845 0.102203
219850 0.0830577
219854 0.0685291
219859 0.0574015
219864 0.0487593
219868 0.0419407
219873 0.0364754
219878 0.0320292
219883 0.0282913
219887 0.0252411
219897 0.0204704
219906 0.0169165
219916 0.0142500
219925 0.0121580
219935 0.0105189
219944 0.00919717
219953 0.00811649
219971 0.00659210
219988 0.00547608
220005 0.00462269
220022 0.00396462
220039 0.00344132
220056 0.00302289
220073 0.00268113
220090 0.00239847
220125 0.00196388
220159 0.00164662
220193 0.00140808
220228 0.00122513
220262 0.00108182
220296 0.000967504
220365 0.000798887
220433 0.000683922
220502 0.000600869
220571 0.000539186
220639 0.000492691
220776 0.000429173
220913 0.000389357
221133 0.000352964
221352 0.000334697
221791 0.000324944
222340 0.000337520
222889 0.000365694
223437 0.000408783
223986 0.000469323
224274 0.000511727
224562 0.000564546
224850 0.000632756
225138 0.000725246
225289 0.000789003
225440 0.000868650
225591 0.000971274
225742 0.00110899
225872 0.00127281
226002 0.00150374
226068 0.00165809
226133 0.00185073
226198 0.00209353
226263 0.00241213
226301 0.00264444
226339 0.00292238
226376 0.00326010
226414 0.00367649
226452 0.00419981
226489 0.00486698
226527 0.00573865
226565 0.00690784
226585 0.00772364
226606 0.00870864
226627 0.00991222
226647 0.0113935
226668 0.0132462
226688 0.0155818
226699 0.0170180
226709 0.0186712
226719 0.0205794
226729 0.0227677
226739 0.0252328
226749 0.0281101
226759 0.0314978
226769 0.0354689
226774 0.0377748
226779 0.0402440
226784 0.0429429
226789 0.0458959
226794 0.0491992
226798 0.0527509
226803 0.0566465
226808 0.0609206
226813 0.0656090
226818 0.0706375
226823 0.0761283
226828 0.0821075
226832 0.0885927
226837 0.0955890
226842 0.103084
226847 0.111040
226850 0.116043
226853 0.121169
226855 0.126390
226858 0.131492
226861 0.136802
226864 0.141911
226867 0.147137
226870 0.152068
226875 0.161533
226881 0.169826
226887 0.176464
226892 0.181014
226896 0.182723
226900 0.183302
226903 0.182970
226906 0.181973
226909 0.180332
226912 0.178164
226914 0.175355
226917 0.172145
226920 0.168362
226923 0.164322
226927 0.158174
226931 0.151562
226935 0.144640
226938 0.137732
226942 0.130597
226946 0.123523
226954 0.110056
226969 0.0862790
226977 0.0762872
226985 0.0676849
226993 0.0597766
227001 0.0530029
227010 0.0472030
227018 0.0422291
227026 0.0379515
227034 0.0342596
227042 0.0310603
227050 0.0283078
227062 0.0250557
227073 0.0223295
227084 0.0200279
227095 0.0180869
227106 0.0164057
227117 0.0149644
227129 0.0136997
227140 0.0126045
227156 0.0112239
227173 0.0100720
227189 0.00910173
227205 0.00827752
227222 0.00757189
227238 0.00696349
227255 0.00643554
227271 0.00597744
227301 0.00528094
227330 0.00472101
227360 0.00426465
227390 0.00389068
227420 0.00357899
227450 0.00331780
227479 0.00309714
227509 0.00291003
227560 0.00265024
227610 0.00244854
227661 0.00229155
227712 0.00216500
227762 0.00206413
227813 0.00198356
227914 0.00186842
227997 0.00180766
228081 0.00176932
228164 0.00174823
228247 0.00174099
228343 0.00174767
228438 0.00176519
228533 0.00179316
228581 0.00181009
228629 0.00183031
228676 0.00185152
228724 0.00187576
228772 0.00190082
228819 0.00192823
228867 0.00195763
228915 0.00198878
228962 0.00202170
229010 0.00205638
229075 0.00210700
229141 0.00216089
229206 0.00221812
229239 0.00224805
229272 0.00227875
229305 0.00231034
229337 0.00234272
229370 0.00237609
229403 0.00241017
229436 0.00244524
229468 0.00248113
229501 0.00251799
229534 0.00255560
229584 0.00261576
229635 0.00267799
229686 0.00274244
229711 0.00277552
229736 0.00280914
229762 0.00284333
229787 0.00287811
229812 0.00291340
229837 0.00294922
229863 0.00298570
229888 0.00302277
229913 0.00306041
229939 0.00309864
229977 0.00315793
230016 0.00321857
230054 0.00328055
230093 0.00334369
230131 0.00340833
230169 0.00347410
230208 0.00354134
230246 0.00360967
230287 0.00368345
230328 0.00375840
230368 0.00383465
230409 0.00391215
230449 0.00399084
230490 0.00407064
230531 0.00415147
230571 0.00423325
230619 0.00433100
230667 0.00442973
230715 0.00452923
230763 0.00462905
230811 0.00472934
230859 0.00482956
230907 0.00492946
230955 0.00502849
231007 0.00513417
231058 0.00523811
231110 0.00533982
231162 0.00543876
231214 0.00553443
231265 0.00562624
231317 0.00571359
231369 0.00579569
231420 0.00587201
231472 0.00593917
231575 0.00605935
231782 0.00620515
231900 0.00622399
231981 0.00620629
232063 0.00616895
232144 0.00611342
232225 0.00603277
232306 0.00593458
232387 0.00582259
232469 0.00569319
232550 0.00555119
232631 0.00540084
232712 0.00524169
232793 0.00507628
232875 0.00490799
232956 0.00473729
233037 0.00456632
233199 0.00422824
233318 0.00398982
233436 0.00376066
233604 0.00345458
233771 0.00317117
233939 0.00291341
234107 0.00268040
234442 0.00228171
234778 0.00196444
235102 0.00172523
235426 0.00154208
235750 0.00141218
236074 0.00133962
236197 0.00133040
236506 0.00137070
236660 0.00144195
236814 0.00156870
236907 0.00168624
236999 0.00184922
237073 0.00202401
237146 0.00225501
237219 0.00256574
237293 0.00299093
237335 0.00331326
237378 0.00370981
237420 0.00420452
237462 0.00482994
237501 0.00555162
237540 0.00646615
237559 0.00701829
237578 0.00764683
237597 0.00836354
237617 0.00917965
237638 0.0102292
237659 0.0114498
237680 0.0128762
237702 0.0145410
237716 0.0158709
237731 0.0173329
237746 0.0189403
237761 0.0206912
237776 0.0225750
237790 0.0245645
237820 0.0286585
237840 0.0312623
237850 0.0324183
237860 0.0334286
237870 0.0342576
237880 0.0348738
237890 0.0352523
237900 0.0353769
237910 0.0352398
237918 0.0349379
237927 0.0344740
237935 0.0338609
237943 0.0331245
237959 0.0313105
237976 0.0292108
238041 0.0204092
238065 0.0176226
238090 0.0152376
238114 0.0132210
238138 0.0115286
238162 0.0101490
238185 0.00898645
238209 0.00800387
238233 0.00717307
238252 0.00658305
238271 0.00606414
238310 0.00519617
238348 0.00450689
238387 0.00395404
238434 0.00341356
238481 0.00298665
238528 0.00264263
238575 0.00236262
238644 0.00203881
238713 0.00178851
238781 0.00158954
238850 0.00142937
238944 0.00125481
239038 0.00111868
239133 0.00101010
239227 0.000921902
239398 0.000798368
239570 0.000706272
239741 0.000635620
239913 0.000579373
240204 0.000506325
240495 0.000451931
240787 0.000409220
241078 0.000374810
241627 0.000324956
242175 0.000287816
242724 0.000258881
243272 0.000235700
244027 0.000210569
244781 0.000191009
246290 0.000163370
248072 0.000144406
248964 0.000139141
249855 0.000136711
250678 0.000137544
251501 0.000142925
252324 0.000154912
252735 0.000166484
253147 0.000183824
253352 0.000196865
253558 0.000213878
253764 0.000236050
253969 0.000264998
254175 0.000308844
254381 0.000372836
254484 0.000419161
254587 0.000475740
254689 0.000552843
254792 0.000656054
254861 0.000747202
254955 0.000913740
255002 0.00102374
255049 0.00115779
255097 0.00132403
255144 0.00153283
255191 0.00180046
255238 0.00214749
255283 0.00259215
255328 0.00319783
255351 0.00358597
255373 0.00405061
255396 0.00461180
255418 0.00529596
255442 0.00619202
255465 0.00732740
255477 0.00801537
255489 0.00880098
255501 0.00970216
255512 0.0107312
255520 0.0115358
255528 0.0124154
255536 0.0134028
255544 0.0144862
255553 0.0157074
255561 0.0170523
255569 0.0185723
255577 0.0202482
255583 0.0216785
255589 0.0232070
255595 0.0248920
255601 0.0266861
255607 0.0286536
255614 0.0307334
255620 0.0329545
255626 0.0353098
255634 0.0388716
255643 0.0425601
255660 0.0499461
255669 0.0533267
255678 0.0561427
255682 0.0572846
255686 0.0582154
255690 0.0589140
255695 0.0593642
255700 0.0595619
255705 0.0593515
255710 0.0588777
255714 0.0581448
255719 0.0571706
255723 0.0560075
255727 0.0546275
255732 0.0530847
255740 0.0496736
255749 0.0459308
255758 0.0421439
255775 0.0348945
255784 0.0317187
255792 0.0288055
255801 0.0261621
255809 0.0237817
255817 0.0216485
255826 0.0197428
255834 0.0180426
255842 0.0165435
255851 0.0151433
255860 0.0139109
255868 0.0128112
255877 0.0118279
255886 0.0109466
255894 0.0101551
255911 0.00879910
255925 0.00787429
255940 0.00708518
255954 0.00640644
255968 0.00582234
255982 0.00531007
255996 0.00486214
256024 0.00412332
256044 0.00368825
256065 0.00332110
256105 0.00273670
256146 0.00229831
256187 0.00196073
256221 0.00173132
256255 0.00154267
256324 0.00125267
256393 0.00104327
256462 0.000887303
256528 0.000773658
256593 0.000683056
256659 0.000610576
256725 0.000551413
256856 0.000462100
256987 0.000398876
257113 0.000355000
257238 0.000321396
257488 0.000274397
257738 0.000244932
257989 0.000225451
258339 0.000208811
258689 0.000199811
259390 0.000193609
259941 0.000196749
260491 0.000204690
261042 0.000216968
261592 0.000233758
262143 0.000255841
262694 0.000284299
263244 0.000320913
263795 0.000368432
264195 0.000412314
264596 0.000466556
264996 0.000534419
265196 0.000574917
265397 0.000620768
265672 0.000694440
265947 0.000783217
266085 0.000834374
266223 0.000891200
266360 0.000954301
266498 0.00102420
266636 0.00110288
266773 0.00119059
266911 0.00128930
267048 0.00140124
267186 0.00152727
267324 0.00167134
267599 0.00202330
267756 0.00227298
267834 0.00241148
267912 0.00256359
267951 0.00264446
267990 0.00272884
268029 0.00281686
268068 0.00290856
268107 0.00300411
268147 0.00310377
268186 0.00320774
268225 0.00331568
268250 0.00338763
268275 0.00346123
268300 0.00353679
268325 0.00361435
268350 0.00369429
268375 0.00377599
268400 0.00385983
268425 0.00394583
268455 0.00405372
268486 0.00416494
268516 0.00427954
268547 0.00439755
268577 0.00451900
268608 0.00464384
268638 0.00477218
268669 0.00490355
268693 0.00500832
268716 0.00511467
268740 0.00522346
268763 0.00533374
268787 0.00544639
268811 0.00556038
268834 0.00567612
268858 0.00579351
268882 0.00591297
268905 0.00603336
268929 0.00615505
268952 0.00627790
268976 0.00640227
269000 0.00652693
269023 0.00665219
269047 0.00677783
269064 0.00686952
269081 0.00696118
269099 0.00705272
269116 0.00714402
269133 0.00723496
269150 0.00732538
269184 0.00750380
269219 0.00767937
269253 0.00785036
269288 0.00801559
269322 0.00817336
269369 0.00837716
269417 0.00856203
269464 0.00872468
269511 0.00885823
269606 0.00904546
269700 0.00910985
269795 0.00903780
269842 0.00895714
269889 0.00884337
269936 0.00870237
269984 0.00853902
270031 0.00835167
270078 0.00814599
270126 0.00792643
270173 0.00769386
270220 0.00745214
270267 0.00720583
270315 0.00695530
270362 0.00670450
270409 0.00645446
270456 0.00620744
270559 0.00568580
270663 0.00519432
270763 0.00475059
270864 0.00434319
271066 0.00364111
271268 0.00307320
271470 0.00261786
271654 0.00228047
271838 0.00200449
272022 0.00177754
272206 0.00159075
272574 0.00131115
272943 0.00112728
273244 0.00103610
273545 0.000999214
273713 0.00100798
273880 0.00104507
274047 0.00112416
274215 0.00126740
274298 0.00137788
274382 0.00152673
274457 0.00170659
274533 0.00194848
274608 0.00228024
274683 0.00274706
274729 0.00313258
274775 0.00362424
274822 0.00426475
274845 0.00465731
274868 0.00511081
274893 0.00568867
274918 0.00637457
274943 0.00719338
274968 0.00817550
274991 0.00925632
275014 0.0105369
275026 0.0112659
275037 0.0120608
275049 0.0129266
275060 0.0138682
275075 0.0152451
275091 0.0167581
275106 0.0184254
275121 0.0202128
275136 0.0221123
275152 0.0240475
275182 0.0277503
275197 0.0292456
275211 0.0304036
275218 0.0308322
275226 0.0311406
275233 0.0313300
275240 0.0313907
275250 0.0312701
275260 0.0309253
275268 0.0304820
275275 0.0299158
275283 0.0292363
275291 0.0284598
275307 0.0266733
275323 0.0247168
275355 0.0207026
275371 0.0187992
275386 0.0170432
275408 0.0148724
275430 0.0129966
275452 0.0113942
275474 0.0100329
275495 0.00890226
275516 0.00793837
275537 0.00711448
275559 0.00640830
275579 0.00582448
275599 0.00531761
275620 0.00487371
275640 0.00448372
275681 0.00383363
275721 0.00332126
275764 0.00289222
275806 0.00254751
275849 0.00226547
275892 0.00203356
275977 0.00167494
276062 0.00141495
276147 0.00122069
276232 0.00107162
276349 0.000918143
276465 0.000804391
276581 0.000716713
276697 0.000647869
276867 0.000570624
277037 0.000512749
277208 0.000468107
277378 0.000432988
277719 0.000382098
278059 0.000348098
278400 0.000325330
278741 0.000310941
279360 0.000302293
279701 0.000306882
280041 0.000319209
280382 0.000341318
280723 0.000377090
281094 0.000440262
281280 0.000486311
281466 0.000546673
281613 0.000608490
281760 0.000687024
281907 0.000788754
282054 0.000922911
282140 0.00102142
282225 0.00113995
282310 0.00128454
282395 0.00146282
282480 0.00168647
282565 0.00197158
282608 0.00214434
282651 0.00234244
282693 0.00257094
282736 0.00283562
282790 0.00323946
282844 0.00373659
282871 0.00403087
282898 0.00436203
282925 0.00473588
282952 0.00515815
282974 0.00553210
282995 0.00594762
283016 0.00641079
283038 0.00692878
283059 0.00751000
283080 0.00816448
283102 0.00890413
283123 0.00974517
283165 0.0118072
283187 0.0130554
283208 0.0144768
283219 0.0152727
283229 0.0161219
283240 0.0170434
283251 0.0180228
283261 0.0190832
283272 0.0202103
283283 0.0214196
283293 0.0227154
283301 0.0237262
283309 0.0248704
283318 0.0260734
283326 0.0273358
283335 0.0286576
283343 0.0300377
283351 0.0314740
283360 0.0329628
283368 0.0344802
283376 0.0359041
283383 0.0373541
283391 0.0388219
283398 0.0402780
283406 0.0417496
283413 0.0431850
283421 0.0446077
283429 0.0459640
283433 0.0467481
283438 0.0475050
283442 0.0482310
283446 0.0489070
283451 0.0495598
283455 0.0501698
283464 0.0512359
283473 0.0521032
283482 0.0527310
283500 0.0532410
283515 0.0528581
283523 0.0523904
283530 0.0517594
283538 0.0509604
283545 0.0500293
283553 0.0489577
283561 0.0477916
283568 0.0465182
283576 0.0451710
283583 0.0437680
283591 0.0423452
283598 0.0408803
283606 0.0394253
283614 0.0379538
283621 0.0365150
283632 0.0344465
283643 0.0324464
283654 0.0305302
283665 0.0287082
283687 0.0253512
283709 0.0224129
283731 0.0198461
283753 0.0176443
283797 0.0140836
283841 0.0114002
283876 0.00975249
283911 0.00842291
283946 0.00733779
283981 0.00644601
284032 0.00540538
284083 0.00459741
284134 0.00395533
284185 0.00344020
284255 0.00288202
284325 0.00245228
284395 0.00211438
284465 0.00184415
284535 0.00162454
284604 0.00144423
284744 0.00116800
284872 0.000985601
284999 0.000846268
285126 0.000738073
285253 0.000652296
285393 0.000577098
285533 0.000516865
285813 0.000427764
286092 0.000366588
286372 0.000323176
286652 0.000291854
286932 0.000269333
287389 0.000246645
287847 0.000238460
288254 0.000245262
288458 0.000255353
288661 0.000272535
288763 0.000283666
288865 0.000300804
288966 0.000318859
289068 0.000344513
289170 0.000378591
289272 0.000424477
289373 0.000488014
289475 0.000578273
289551 0.000674175
289628 0.000808364
289666 0.000896878
289704 0.00100497
289742 0.00113799
289780 0.00130206
289809 0.00145534
289837 0.00164343
289866 0.00187566
289895 0.00216681
289923 0.00253979
289952 0.00302145
289981 0.00366158
290009 0.00454701
290035 0.00564813
290047 0.00635381
290060 0.00719939
290073 0.00822303
290085 0.00947902
290098 0.0110414
290105 0.0119751
290111 0.0130097
290118 0.0143561
290125 0.0158851
290132 0.0176777
290139 0.0197284
290147 0.0221478
290154 0.0249286
290157 0.0265091
290161 0.0282159
290165 0.0300575
290168 0.0319847
290173 0.0349216
290178 0.0381475
290183 0.0416655
290188 0.0453851
290192 0.0494328
290197 0.0535944
290207 0.0622661
290215 0.0693545
290219 0.0725615
290224 0.0753052
290228 0.0776146
290232 0.0792902
290236 0.0803246
290240 0.0806738
290243 0.0804320
290247 0.0797431
290249 0.0788595
290252 0.0777052
290255 0.0763005
290258 0.0746696
290263 0.0708387
290268 0.0665293
290274 0.0618085
290279 0.0569654
290290 0.0476573
290295 0.0431726
290301 0.0390429
290307 0.0352922
290312 0.0319762
290318 0.0289571
290323 0.0262718
290329 0.0238891
290334 0.0218125
290343 0.0191082
290351 0.0168650
290359 0.0149505
290367 0.0133467
290376 0.0119618
290384 0.0107874
290392 0.00976150
290400 0.00888217
290414 0.00767805
290427 0.00670176
290441 0.00590063
290454 0.00523623
290481 0.00421080
290508 0.00346385
290534 0.00290134
290561 0.00247174
290588 0.00213534
290615 0.00186714
290642 0.00165034
290668 0.00147385
290722 0.00120097
290776 0.00100456
290829 0.000859323
290883 0.000748797
290937 0.000662784
290990 0.000594572
291044 0.000540658
291151 0.000457961
291275 0.000393370
291398 0.000348896
291522 0.000317169
291646 0.000294344
291893 0.000263852
292141 0.000246757
292471 0.000236027
292801 0.000232840
293163 0.000236356
293526 0.000245381
293889 0.000259568
294252 0.000279318
294615 0.000305742
294978 0.000340475
295341 0.000386154
295704 0.000447031
295935 0.000496933
296166 0.000557809
296397 0.000634048
296628 0.000730416
296809 0.000825316
296991 0.000942693
297172 0.00108987
297263 0.00117793
297353 0.00127759
297485 0.00144867
297551 0.00154800
297617 0.00165828
297683 0.00178075
297749 0.00191763
297815 0.00207149
297881 0.00224443
297980 0.00254766
298030 0.00272247
298079 0.00291539
298129 0.00312886
298178 0.00336559
298277 0.00392410
298364 0.00451942
298407 0.00486563
298450 0.00524869
298472 0.00545574
298494 0.00567263
298515 0.00590186
298537 0.00614192
298559 0.00639546
298580 0.00666005
298602 0.00694011
298624 0.00723368
298644 0.00752896
298665 0.00783677
298686 0.00815890
298706 0.00849567
298728 0.00886827
298750 0.00925586
298771 0.00966202
298782 0.00987135
298793 0.0100828
298804 0.0103002
298815 0.0105216
298826 0.0107467
298837 0.0109734
298848 0.0112058
298858 0.0114393
298869 0.0116781
298880 0.0119175
298891 0.0121595
298902 0.0124037
298912 0.0126499
298923 0.0128953
298934 0.0131441
298945 0.0133913
298955 0.0136410
298966 0.0138882
298977 0.0141367
298988 0.0143838
298999 0.0146288
299009 0.0148688
299020 0.0151076
299031 0.0153400
299042 0.0155697
299052 0.0157916
299064 0.0160288
299076 0.0162552
299088 0.0164737
299099 0.0166794
299123 0.0170554
299146 0.0173711
299170 0.0176249
299193 0.0178120
299240 0.0179622
299283 0.0178286
299305 0.0176666
299326 0.0174462
299348 0.0171700
299369 0.0168460
299391 0.0164788
299412 0.0160748
299434 0.0156386
299455 0.0151805
299477 0.0147046
299498 0.0142168
299520 0.0137200
299542 0.0132234
299563 0.0127289
299585 0.0122399
299616 0.0115437
299647 0.0108723
299678 0.0102303
299710 0.00962090
299763 0.00865800
299817 0.00779501
299924 0.00635086
300031 0.00522879
300138 0.00435247
300238 0.00371241
300337 0.00319892
300437 0.00278232
300536 0.00244186
300635 0.00216048
300735 0.00192633
300933 0.00156297
301123 0.00130986
301313 0.00111876
301502 0.000971683
301692 0.000856634
301891 0.000761820
302089 0.000686687
302487 0.000578378
302848 0.000514000
303209 0.000470939
303570 0.000444647
303932 0.000431085
304076 0.000428995
304510 0.000432965
304943 0.000452723
305377 0.000490199
305810 0.000549918
306063 0.000598327
306316 0.000659047
306569 0.000736503
306822 0.000835184
307020 0.000932485
307219 0.00105235
307318 0.00112261
307418 0.00120135
307517 0.00128976
307616 0.00138890
307716 0.00150148
307815 0.00162857
307914 0.00177338
308014 0.00193919
308113 0.00212868
308212 0.00234755
308411 0.00289328
308519 0.00326767
308574 0.00348059
308628 0.00371238
308655 0.00383593
308682 0.00396486
308709 0.00409938
308736 0.00423972
308763 0.00438614
308790 0.00453885
308818 0.00469802
308845 0.00486292
308872 0.00503534
308899 0.00521516
308926 0.00540225
308953 0.00559669
308968 0.00571126
308984 0.00582831
308999 0.00594784
309015 0.00606898
309030 0.00619331
309046 0.00631922
309061 0.00644835
309077 0.00657898
309092 0.00671277
309108 0.00684883
309123 0.00698710
309139 0.00712657
309154 0.00726897
309169 0.00741236
309185 0.00755846
309200 0.00770523
309217 0.00786125
309233 0.00801782
309249 0.00817663
309265 0.00833547
309281 0.00849603
309297 0.00865607
309313 0.00881624
309329 0.00897623
309340 0.00908525
309351 0.00919390
309362 0.00930205
309373 0.00940956
309395 0.00962211
309417 0.00983030
309439 0.0100331
309461 0.0102293
309483 0.0104176
309505 0.0105965
309535 0.0108188
309564 0.0110182
309593 0.0111912
309623 0.0113341
309652 0.0114510
309681 0.0115345
309740 0.0116007
309805 0.0115117
309837 0.0114070
309869 0.0112634
309901 0.0110843
309934 0.0108742
309966 0.0106354
309998 0.0103737
310031 0.0100922
310063 0.00979490
310095 0.00948615
310127 0.00917102
310160 0.00885044
310192 0.00852869
310224 0.00820842
310256 0.00789260
310315 0.00733239
310374 0.00679949
310432 0.00629707
310491 0.00582952
310554 0.00536678
310617 0.00494421
310742 0.00420938
310868 0.00360481
310994 0.00310979
311120 0.00269965
311245 0.00236191
311371 0.00208064
311496 0.00184523
311685 0.00155956
311873 0.00133446
312062 0.00115452
312250 0.00100909
312481 0.000866879
312711 0.000753701
312942 0.000662210
313172 0.000587417
313465 0.000510560
313758 0.000449061
314052 0.000399452
314345 0.000358406
314806 0.000307722
315267 0.000269037
315727 0.000238998
316188 0.000215455
316649 0.000196978
317110 0.000182488
318031 0.000163369
318701 0.000157779
319120 0.000159363
319539 0.000167777
319749 0.000177125
319958 0.000192643
320063 0.000203568
320167 0.000218898
320272 0.000238392
320377 0.000266694
320461 0.000298391
320544 0.000342483
320628 0.000405460
320670 0.000447702
320712 0.000500908
320754 0.000568718
320796 0.000656774
320838 0.000774004
320880 0.000934907
320921 0.00116017
