Co-59(n,g) ENDFB-8.0
Energy(eV) XS(b)
813080 0.00624246
813580 0.00624228
814080 0.00624210
814590 0.00624191
815090 0.00624173
815600 0.00624154
816110 0.00624136
816610 0.00624118
817120 0.00624099
817630 0.00624081
818130 0.00624063
818640 0.00624044
819150 0.00624026
819660 0.00624007
820170 0.00623988
820680 0.00623970
821190 0.00623951
821700 0.00623933
822210 0.00623914
822730 0.00623895
823240 0.00623877
823750 0.00623858
824270 0.00623839
824780 0.00623821
825290 0.00623802
825810 0.00623784
826320 0.00623765
826840 0.00623746
827360 0.00623727
827870 0.00623709
828390 0.00623690
828910 0.00623671
829430 0.00623652
829950 0.00623633
830470 0.00623614
830990 0.00623595
831510 0.00623576
832030 0.00623558
832550 0.00623539
833070 0.00623520
833590 0.00623501
834120 0.00623482
834640 0.00623463
835160 0.00623444
835690 0.00623425
836210 0.00623406
836740 0.00623386
837260 0.00623368
837790 0.00623348
838320 0.00623329
838840 0.00623310
839370 0.00623291
839900 0.00623272
840430 0.00623252
840960 0.00623233
841490 0.00623214
842020 0.00623195
842550 0.00623175
843080 0.00623156
843610 0.00623137
844140 0.00623118
844680 0.00623098
845210 0.00623079
845740 0.00623059
846280 0.00623040
846810 0.00623021
847350 0.00623001
847880 0.00622982
848420 0.00622962
848960 0.00622942
849490 0.00622923
850030 0.00622904
850570 0.00622884
851110 0.00622864
851650 0.00622845
852190 0.00622825
852730 0.00622806
853270 0.00622786
853810 0.00622766
854350 0.00622747
854900 0.00622727
855440 0.00622707
855980 0.00622687
856530 0.00622667
857070 0.00622648
857620 0.00622628
858160 0.00622608
858710 0.00622588
859260 0.00622568
859800 0.00622549
860350 0.00622529
860900 0.00622509
861450 0.00622489
862000 0.00622469
862550 0.00622449
863100 0.00622429
863650 0.00622409
864200 0.00622389
864750 0.00622369
865300 0.00622349
865860 0.00622328
866410 0.00622309
866960 0.00622289
867520 0.00622268
868070 0.00622248
868630 0.00622228
869190 0.00622208
869740 0.00622188
870300 0.00622167
870860 0.00622147
871410 0.00622127
871970 0.00622107
872530 0.00622086
873090 0.00622066
873650 0.00622045
874210 0.00622025
874780 0.00622004
875340 0.00621984
875900 0.00621964
876460 0.00621943
877030 0.00621923
877590 0.00621902
878160 0.00621882
878720 0.00621861
879290 0.00621841
879850 0.00621820
880420 0.00621800
880990 0.00621779
881560 0.00621758
882130 0.00621737
882690 0.00621717
883260 0.00621696
883830 0.00621676
884410 0.00621655
884980 0.00621634
885550 0.00621613
886120 0.00621592
886690 0.00621572
887270 0.00621551
887840 0.00621530
888420 0.00621509
888990 0.00621488
889570 0.00621467
890140 0.00621446
890720 0.00621425
891300 0.00621404
891880 0.00621383
892460 0.00621362
893040 0.00621341
893610 0.00621320
894200 0.00621299
894780 0.00621278
895360 0.00621257
895940 0.00621236
896520 0.00621215
897110 0.00621193
897690 0.00621172
898270 0.00621151
898860 0.00621130
899440 0.00621108
900000 0.00621088
900030 0.00621089
900620 0.00621102
901200 0.00621115
901790 0.00621128
902380 0.00621142
902970 0.00621155
903560 0.00621168
904150 0.00621182
904740 0.00621195
905330 0.00621208
905920 0.00621222
906510 0.00621235
907110 0.00621248
907700 0.00621262
908290 0.00621275
908890 0.00621289
909480 0.00621302
910080 0.00621315
910680 0.00621329
911270 0.00621342
911870 0.00621356
912470 0.00621369
913070 0.00621383
913670 0.00621396
914270 0.00621410
914870 0.00621423
915470 0.00621437
916070 0.00621450
916670 0.00621464
917280 0.00621478
917880 0.00621491
918490 0.00621505
919090 0.00621518
919700 0.00621532
920300 0.00621546
920910 0.00621559
921510 0.00621573
922120 0.00621587
922730 0.00621600
923340 0.00621614
923950 0.00621628
924560 0.00621642
925170 0.00621655
925780 0.00621669
926390 0.00621683
927010 0.00621697
927620 0.00621711
928230 0.00621724
928850 0.00621738
929460 0.00621752
930080 0.00621766
930690 0.00621780
931310 0.00621794
931930 0.00621808
932550 0.00621822
933170 0.00621836
933790 0.00621850
934400 0.00621863
935030 0.00621878
935650 0.00621892
936270 0.00621906
936890 0.00621920
937510 0.00621934
938140 0.00621948
938760 0.00621962
939390 0.00621976
940010 0.00621990
940640 0.00622004
941270 0.00622018
941890 0.00622032
942520 0.00622046
943150 0.00622061
943780 0.00622075
944410 0.00622089
945040 0.00622103
945670 0.00622117
946300 0.00622132
946930 0.00622146
947570 0.00622160
948200 0.00622174
948840 0.00622189
949470 0.00622203
950110 0.00622218
950740 0.00622232
951380 0.00622246
952020 0.00622261
952660 0.00622275
953290 0.00622289
953930 0.00622304
954570 0.00622318
955210 0.00622332
955860 0.00622347
956500 0.00622362
957140 0.00622376
957780 0.00622390
958430 0.00622405
959070 0.00622419
959720 0.00622434
960360 0.00622449
961010 0.00622463
961660 0.00622478
962310 0.00622492
962950 0.00622507
963600 0.00622522
964250 0.00622536
964900 0.00622551
965560 0.00622566
966210 0.00622580
966860 0.00622595
967510 0.00622610
968170 0.00622625
968820 0.00622639
969480 0.00622654
970130 0.00622669
970790 0.00622684
971450 0.00622698
972100 0.00622713
972760 0.00622728
973420 0.00622743
974080 0.00622758
974740 0.00622773
975400 0.00622788
976070 0.00622803
976730 0.00622817
977390 0.00622832
978050 0.00622847
978720 0.00622862
979380 0.00622877
980050 0.00622892
980720 0.00622907
981380 0.00622922
982050 0.00622937
982720 0.00622952
983390 0.00622968
984060 0.00622983
984730 0.00622998
985400 0.00623013
986070 0.00623028
986750 0.00623043
987420 0.00623058
988090 0.00623074
988770 0.00623089
989450 0.00623104
990120 0.00623119
990800 0.00623135
991480 0.00623150
992150 0.00623165
992830 0.00623180
993510 0.00623196
994190 0.00623211
994870 0.00623226
995560 0.00623242
996240 0.00623257
996920 0.00623273
997610 0.00623288
998290 0.00623303
998980 0.00623319
999660 0.00623334
1.00000E+06 0.00623342
1.00030E+06 0.00623363
1.00100E+06 0.00623411
1.00170E+06 0.00623460
1.00240E+06 0.00623508
1.00310E+06 0.00623557
1.00380E+06 0.00623605
1.00450E+06 0.00623654
1.00520E+06 0.00623702
1.00590E+06 0.00623751
1.00660E+06 0.00623799
1.00730E+06 0.00623848
1.00800E+06 0.00623896
1.00860E+06 0.00623938
1.00930E+06 0.00623986
1.01000E+06 0.00624035
1.01070E+06 0.00624083
1.01140E+06 0.00624132
1.01210E+06 0.00624180
1.01280E+06 0.00624229
1.01350E+06 0.00624277
1.01420E+06 0.00624325
1.01490E+06 0.00624374
1.01560E+06 0.00624422
1.01630E+06 0.00624471
1.01700E+06 0.00624519
1.01780E+06 0.00624575
1.01850E+06 0.00624623
1.01920E+06 0.00624672
1.01990E+06 0.00624720
1.02060E+06 0.00624769
1.02130E+06 0.00624817
1.02200E+06 0.00624866
1.02270E+06 0.00624914
1.02340E+06 0.00624963
1.02410E+06 0.00625011
1.02480E+06 0.00625060
1.02560E+06 0.00625115
1.02630E+06 0.00625164
1.02700E+06 0.00625212
1.02770E+06 0.00625261
1.02840E+06 0.00625309
1.02910E+06 0.00625358
1.02980E+06 0.00625406
1.03060E+06 0.00625461
1.03130E+06 0.00625510
1.03200E+06 0.00625558
1.03270E+06 0.00625607
1.03340E+06 0.00625655
1.03420E+06 0.00625711
1.03490E+06 0.00625759
1.03560E+06 0.00625808
1.03630E+06 0.00625856
1.03710E+06 0.00625912
1.03780E+06 0.00625960
1.03850E+06 0.00626009
1.03920E+06 0.00626057
1.04000E+06 0.00626112
1.04070E+06 0.00626161
1.04140E+06 0.00626209
1.04220E+06 0.00626265
1.04290E+06 0.00626313
1.04360E+06 0.00626362
1.04430E+06 0.00626410
1.04510E+06 0.00626466
1.04580E+06 0.00626514
1.04660E+06 0.00626570
1.04730E+06 0.00626618
1.04800E+06 0.00626667
1.04880E+06 0.00626722
1.04950E+06 0.00626770
1.05020E+06 0.00626819
1.05100E+06 0.00626874
1.05170E+06 0.00626923
1.05250E+06 0.00626978
1.05320E+06 0.00627027
1.05390E+06 0.00627075
1.05470E+06 0.00627131
1.05540E+06 0.00627179
1.05620E+06 0.00627235
1.05690E+06 0.00627283
1.05770E+06 0.00627338
1.05840E+06 0.00627387
1.05920E+06 0.00627442
1.05990E+06 0.00627491
1.06070E+06 0.00627546
1.06140E+06 0.00627595
1.06220E+06 0.00627650
1.06290E+06 0.00627699
1.06370E+06 0.00627754
1.06440E+06 0.00627802
1.06520E+06 0.00627858
1.06590E+06 0.00627906
1.06670E+06 0.00627962
1.06740E+06 0.00628010
1.06820E+06 0.00628066
1.06900E+06 0.00628121
1.06970E+06 0.00628170
1.07050E+06 0.00628225
1.07120E+06 0.00628273
1.07200E+06 0.00628329
1.07280E+06 0.00628384
1.07350E+06 0.00628433
1.07430E+06 0.00628488
1.07510E+06 0.00628544
1.07580E+06 0.00628592
1.07660E+06 0.00628647
1.07740E+06 0.00628703
1.07810E+06 0.00628751
1.07890E+06 0.00628807
1.07970E+06 0.00628862
1.08040E+06 0.00628911
1.08120E+06 0.00628966
1.08200E+06 0.00629022
1.08280E+06 0.00629077
1.08350E+06 0.00629125
1.08430E+06 0.00629181
1.08510E+06 0.00629236
1.08590E+06 0.00629292
1.08660E+06 0.00629340
1.08740E+06 0.00629396
1.08820E+06 0.00629451
1.08900E+06 0.00629506
1.08980E+06 0.00629562
1.09050E+06 0.00629610
1.09130E+06 0.00629666
1.09210E+06 0.00629721
1.09290E+06 0.00629776
1.09370E+06 0.00629832
1.09450E+06 0.00629887
1.09520E+06 0.00629936
1.09600E+06 0.00629991
1.09680E+06 0.00630047
1.09760E+06 0.00630102
1.09840E+06 0.00630157
1.09920E+06 0.00630213
1.10000E+06 0.00630268
1.10080E+06 0.00630009
1.10160E+06 0.00629750
1.10240E+06 0.00629491
1.10320E+06 0.00629232
1.10400E+06 0.00628973
1.10480E+06 0.00628713
1.10560E+06 0.00628454
1.10630E+06 0.00628228
1.10710E+06 0.00627968
1.10790E+06 0.00627709
1.10880E+06 0.00627418
1.10960E+06 0.00627159
1.11040E+06 0.00626900
1.11120E+06 0.00626640
1.11200E+06 0.00626381
1.11280E+06 0.00626122
1.11360E+06 0.00625863
1.11440E+06 0.00625604
1.11520E+06 0.00625345
1.11600E+06 0.00625086
1.11680E+06 0.00624827
1.11760E+06 0.00624567
1.11800E+06 0.00624438
1.11807E+06 0.00624414
1.11808E+06 0.00624414
1.11840E+06 0.00624308
1.11850E+06 0.00624276
1.11920E+06 0.00624049
1.12010E+06 0.00623758
1.12090E+06 0.00623498
1.12170E+06 0.00623239
1.12250E+06 0.00622980
1.12330E+06 0.00622721
1.12410E+06 0.00622462
1.12500E+06 0.00622170
1.12580E+06 0.00621911
1.12660E+06 0.00621652
1.12740E+06 0.00621393
1.12820E+06 0.00621134
1.12910E+06 0.00620842
1.12990E+06 0.00620583
1.13070E+06 0.00620324
1.13150E+06 0.00620065
1.13240E+06 0.00619773
1.13320E+06 0.00619514
1.13400E+06 0.00619255
1.13490E+06 0.00618964
1.13570E+06 0.00618705
1.13650E+06 0.00618445
1.13740E+06 0.00618154
1.13820E+06 0.00617895
1.13900E+06 0.00617636
1.13990E+06 0.00617344
1.14070E+06 0.00617085
1.14150E+06 0.00616826
1.14240E+06 0.00616534
1.14320E+06 0.00616275
1.14410E+06 0.00615984
1.14490E+06 0.00615725
1.14570E+06 0.00615465
1.14660E+06 0.00615174
1.14740E+06 0.00614915
1.14830E+06 0.00614623
1.14910E+06 0.00614364
1.15000E+06 0.00614073
1.15080E+06 0.00613813
1.15170E+06 0.00613522
1.15250E+06 0.00613263
1.15340E+06 0.00612971
1.15420E+06 0.00612712
1.15510E+06 0.00612421
1.15590E+06 0.00612162
1.15680E+06 0.00611870
1.15760E+06 0.00611611
1.15850E+06 0.00611319
1.15930E+06 0.00611060
1.16020E+06 0.00610769
1.16100E+06 0.00610510
1.16190E+06 0.00610218
1.16280E+06 0.00609927
1.16360E+06 0.00609667
1.16450E+06 0.00609376
1.16540E+06 0.00609084
1.16620E+06 0.00608825
1.16710E+06 0.00608534
1.16800E+06 0.00608242
1.16880E+06 0.00607983
1.16970E+06 0.00607692
1.17060E+06 0.00607400
1.17140E+06 0.00607141
1.17230E+06 0.00606849
1.17320E+06 0.00606558
1.17400E+06 0.00606299
1.17490E+06 0.00606007
1.17580E+06 0.00605716
1.17670E+06 0.00605424
1.17750E+06 0.00605165
1.17840E+06 0.00604873
1.17930E+06 0.00604582
1.18020E+06 0.00604290
1.18110E+06 0.00603999
1.18190E+06 0.00603740
1.18280E+06 0.00603448
1.18370E+06 0.00603157
1.18460E+06 0.00602865
1.18550E+06 0.00602574
1.18640E+06 0.00602282
1.18730E+06 0.00601991
1.18810E+06 0.00601732
1.18900E+06 0.00601440
1.18990E+06 0.00601148
1.19080E+06 0.00600857
1.19170E+06 0.00600565
1.19260E+06 0.00600274
1.19350E+06 0.00599982
1.19440E+06 0.00599691
1.19530E+06 0.00599399
1.19620E+06 0.00599108
1.19710E+06 0.00598816
1.19800E+06 0.00598525
1.19890E+06 0.00598233
1.19980E+06 0.00597942
1.20000E+06 0.00597877
1.20070E+06 0.00597310
1.20160E+06 0.00596581
1.20250E+06 0.00595852
1.20340E+06 0.00595123
1.20430E+06 0.00594394
1.20520E+06 0.00593664
1.20610E+06 0.00592935
1.20710E+06 0.00592125
1.20800E+06 0.00591396
1.20890E+06 0.00590667
1.20980E+06 0.00589938
1.21050E+06 0.00589371
1.21070E+06 0.00589209
1.21083E+06 0.00589108
1.21083E+06 0.00589107
1.21100E+06 0.00588966
1.21160E+06 0.00588480
1.21250E+06 0.00587751
1.21350E+06 0.00586941
1.21440E+06 0.00586212
1.21530E+06 0.00585483
1.21620E+06 0.00584753
1.21710E+06 0.00584024
1.21810E+06 0.00583214
1.21900E+06 0.00582485
1.21990E+06 0.00581756
1.22080E+06 0.00581027
1.22180E+06 0.00580217
1.22270E+06 0.00579488
1.22360E+06 0.00578759
1.22450E+06 0.00578030
1.22550E+06 0.00577220
1.22640E+06 0.00576490
1.22730E+06 0.00575761
1.22830E+06 0.00574951
1.22920E+06 0.00574222
1.23010E+06 0.00573493
1.23110E+06 0.00572683
1.23200E+06 0.00571954
1.23300E+06 0.00571144
1.23390E+06 0.00570415
1.23480E+06 0.00569686
1.23580E+06 0.00568876
1.23670E+06 0.00568147
1.23770E+06 0.00567336
1.23860E+06 0.00566607
1.23960E+06 0.00565797
1.24050E+06 0.00565068
1.24150E+06 0.00564258
1.24240E+06 0.00563529
1.24340E+06 0.00562719
1.24430E+06 0.00561990
1.24530E+06 0.00561180
1.24620E+06 0.00560451
1.24720E+06 0.00559641
1.24820E+06 0.00558830
1.24910E+06 0.00558101
1.25010E+06 0.00557291
1.25100E+06 0.00556562
1.25200E+06 0.00555752
1.25300E+06 0.00554942
1.25390E+06 0.00554213
1.25490E+06 0.00553403
1.25580E+06 0.00552674
1.25680E+06 0.00551864
1.25780E+06 0.00551054
1.25880E+06 0.00550243
1.25970E+06 0.00549514
1.26070E+06 0.00548704
1.26170E+06 0.00547894
1.26260E+06 0.00547165
1.26360E+06 0.00546355
1.26460E+06 0.00545545
1.26560E+06 0.00544735
1.26650E+06 0.00544006
1.26750E+06 0.00543196
1.26850E+06 0.00542386
1.26950E+06 0.00541575
1.27050E+06 0.00540765
1.27150E+06 0.00539955
1.27240E+06 0.00539226
1.27340E+06 0.00538416
1.27440E+06 0.00537606
1.27540E+06 0.00536796
1.27640E+06 0.00535986
1.27740E+06 0.00535176
1.27840E+06 0.00534366
1.27940E+06 0.00533556
1.28040E+06 0.00532745
1.28140E+06 0.00531935
1.28240E+06 0.00531125
1.28340E+06 0.00530315
1.28440E+06 0.00529505
1.28540E+06 0.00528695
1.28640E+06 0.00527885
1.28740E+06 0.00527075
1.28840E+06 0.00526265
1.28940E+06 0.00525455
1.29040E+06 0.00524645
1.29140E+06 0.00523834
1.29240E+06 0.00523024
1.29340E+06 0.00522214
1.29440E+06 0.00521404
1.29540E+06 0.00520594
1.29640E+06 0.00519784
1.29750E+06 0.00518893
1.29850E+06 0.00518083
1.29950E+06 0.00517273
1.30000E+06 0.00516868
1.30050E+06 0.00516652
1.30150E+06 0.00516222
1.30250E+06 0.00515791
1.30360E+06 0.00515317
1.30460E+06 0.00514886
1.30560E+06 0.00514456
1.30660E+06 0.00514025
1.30770E+06 0.00513551
1.30870E+06 0.00513120
1.30970E+06 0.00512690
1.31080E+06 0.00512216
1.31180E+06 0.00511785
1.31280E+06 0.00511355
1.31371E+06 0.00510964
1.31371E+06 0.00510964
1.31380E+06 0.00510924
1.31390E+06 0.00510881
1.31400E+06 0.00510838
1.31490E+06 0.00510450
1.31590E+06 0.00510019
1.31700E+06 0.00509546
1.31800E+06 0.00509115
1.31900E+06 0.00508684
1.32010E+06 0.00508210
1.32110E+06 0.00507780
1.32220E+06 0.00507306
1.32320E+06 0.00506875
1.32430E+06 0.00506401
1.32530E+06 0.00505971
1.32640E+06 0.00505497
1.32740E+06 0.00505066
1.32850E+06 0.00504592
1.32950E+06 0.00504162
1.33060E+06 0.00503688
1.33160E+06 0.00503257
1.33270E+06 0.00502783
1.33370E+06 0.00502353
1.33480E+06 0.00501879
1.33580E+06 0.00501448
1.33690E+06 0.00500974
1.33800E+06 0.00500501
1.33900E+06 0.00500070
1.34010E+06 0.00499596
1.34120E+06 0.00499122
1.34220E+06 0.00498692
1.34330E+06 0.00498218
1.34440E+06 0.00497744
1.34540E+06 0.00497313
1.34650E+06 0.00496839
1.34760E+06 0.00496366
1.34870E+06 0.00495892
1.34970E+06 0.00495461
1.35080E+06 0.00494987
1.35190E+06 0.00494514
1.35300E+06 0.00494040
1.35410E+06 0.00493566
1.35510E+06 0.00493135
1.35620E+06 0.00492662
1.35730E+06 0.00492188
1.35840E+06 0.00491714
1.35950E+06 0.00491240
1.36060E+06 0.00490766
1.36170E+06 0.00490293
1.36280E+06 0.00489819
1.36390E+06 0.00489345
1.36490E+06 0.00488914
1.36600E+06 0.00488441
1.36710E+06 0.00487967
1.36820E+06 0.00487493
1.36930E+06 0.00487019
1.37040E+06 0.00486545
1.37150E+06 0.00486072
1.37270E+06 0.00485555
1.37380E+06 0.00485081
1.37490E+06 0.00484607
1.37600E+06 0.00484133
1.37710E+06 0.00483660
1.37820E+06 0.00483186
1.37930E+06 0.00482712
1.38040E+06 0.00482238
1.38150E+06 0.00481764
1.38260E+06 0.00481291
1.38380E+06 0.00480774
1.38490E+06 0.00480300
1.38600E+06 0.00479826
1.38710E+06 0.00479352
1.38820E+06 0.00478879
1.38940E+06 0.00478362
1.39050E+06 0.00477888
1.39160E+06 0.00477414
1.39280E+06 0.00476897
1.39390E+06 0.00476424
1.39500E+06 0.00475950
1.39610E+06 0.00475476
1.39730E+06 0.00474959
1.39840E+06 0.00474485
1.39960E+06 0.00473969
1.40000E+06 0.00473796
1.40070E+06 0.00473494
1.40180E+06 0.00473019
1.40300E+06 0.00472500
1.40410E+06 0.00472025
1.40530E+06 0.00471507
1.40640E+06 0.00471032
1.40750E+06 0.00470557
1.40870E+06 0.00470038
1.40980E+06 0.00469563
1.41100E+06 0.00469045
1.41210E+06 0.00468570
1.41330E+06 0.00468051
1.41450E+06 0.00467533
1.41560E+06 0.00467058
1.41680E+06 0.00466539
1.41790E+06 0.00466064
1.41910E+06 0.00465546
1.42030E+06 0.00465028
1.42140E+06 0.00464552
1.42260E+06 0.00464034
1.42370E+06 0.00463559
1.42490E+06 0.00463040
1.42610E+06 0.00462522
1.42730E+06 0.00462004
1.42840E+06 0.00461529
1.42960E+06 0.00461010
1.43080E+06 0.00460492
1.43200E+06 0.00459974
1.43310E+06 0.00459498
1.43430E+06 0.00458980
1.43550E+06 0.00458462
1.43670E+06 0.00457943
1.43790E+06 0.00457425
1.43900E+06 0.00456950
1.44020E+06 0.00456432
1.44140E+06 0.00455913
1.44260E+06 0.00455395
1.44380E+06 0.00454876
1.44500E+06 0.00454358
1.44620E+06 0.00453840
1.44740E+06 0.00453321
1.44860E+06 0.00452803
1.44980E+06 0.00452285
1.45100E+06 0.00451766
1.45220E+06 0.00451248
1.45340E+06 0.00450730
1.45460E+06 0.00450211
1.45580E+06 0.00449693
1.45700E+06 0.00449175
1.45800E+06 0.00448743
1.45820E+06 0.00448656
1.45830E+06 0.00448613
1.45881E+06 0.00448394
1.45881E+06 0.00448393
1.45940E+06 0.00448138
1.46060E+06 0.00447620
1.46180E+06 0.00447101
1.46310E+06 0.00446540
1.46430E+06 0.00446021
1.46550E+06 0.00445503
1.46670E+06 0.00444985
1.46790E+06 0.00444466
1.46920E+06 0.00443905
1.47040E+06 0.00443386
1.47160E+06 0.00442868
1.47280E+06 0.00442350
1.47410E+06 0.00441788
1.47530E+06 0.00441270
1.47650E+06 0.00440751
1.47780E+06 0.00440190
1.47900E+06 0.00439672
1.48020E+06 0.00439153
1.48150E+06 0.00438592
1.48270E+06 0.00438073
1.48360E+06 0.00437685
1.48390E+06 0.00437555
1.48400E+06 0.00437512
1.48449E+06 0.00437300
1.48449E+06 0.00437300
1.48520E+06 0.00436993
1.48640E+06 0.00436475
1.48770E+06 0.00435914
1.48890E+06 0.00435395
1.49020E+06 0.00434834
1.49140E+06 0.00434315
1.49270E+06 0.00433754
1.49390E+06 0.00433235
1.49520E+06 0.00432674
1.49640E+06 0.00432155
1.49770E+06 0.00431594
1.49900E+06 0.00431032
1.50000E+06 0.00430600
1.50020E+06 0.00430483
1.50150E+06 0.00429720
1.50280E+06 0.00428956
1.50400E+06 0.00428252
1.50530E+06 0.00427488
1.50660E+06 0.00426725
1.50700E+06 0.00426490
1.50708E+06 0.00426443
1.50708E+06 0.00426443
1.50780E+06 0.00426020
1.50910E+06 0.00425257
1.51040E+06 0.00424494
1.51160E+06 0.00423789
1.51290E+06 0.00423026
1.51420E+06 0.00422262
1.51550E+06 0.00421499
1.51680E+06 0.00420736
1.51810E+06 0.00419972
1.51930E+06 0.00419268
1.52060E+06 0.00418504
1.52190E+06 0.00417741
1.52320E+06 0.00416978
1.52450E+06 0.00416214
1.52580E+06 0.00415451
1.52710E+06 0.00414688
1.52840E+06 0.00413924
1.52970E+06 0.00413161
1.53100E+06 0.00412397
1.53230E+06 0.00411634
1.53360E+06 0.00410871
1.53490E+06 0.00410107
1.53620E+06 0.00409344
1.53750E+06 0.00408581
1.53880E+06 0.00407817
1.54010E+06 0.00407054
1.54150E+06 0.00406232
1.54280E+06 0.00405469
1.54410E+06 0.00404705
1.54540E+06 0.00403942
1.54670E+06 0.00403179
1.54800E+06 0.00402415
1.54940E+06 0.00401593
1.55070E+06 0.00400830
1.55200E+06 0.00400066
1.55340E+06 0.00399244
1.55470E+06 0.00398481
1.55600E+06 0.00397718
1.55730E+06 0.00396954
1.55870E+06 0.00396132
1.56000E+06 0.00395369
1.56140E+06 0.00394547
1.56270E+06 0.00393784
1.56400E+06 0.00393020
1.56540E+06 0.00392198
1.56670E+06 0.00391435
1.56810E+06 0.00390613
1.56940E+06 0.00389849
1.57080E+06 0.00389027
1.57210E+06 0.00388264
1.57350E+06 0.00387442
1.57490E+06 0.00386620
1.57620E+06 0.00385856
1.57760E+06 0.00385034
1.57890E+06 0.00384271
1.58030E+06 0.00383449
1.58170E+06 0.00382627
1.58300E+06 0.00381864
1.58440E+06 0.00381041
1.58580E+06 0.00380219
1.58710E+06 0.00379456
1.58850E+06 0.00378634
1.58990E+06 0.00377812
1.59130E+06 0.00376990
1.59270E+06 0.00376168
1.59400E+06 0.00375404
1.59540E+06 0.00374582
1.59680E+06 0.00373760
1.59820E+06 0.00372938
1.59960E+06 0.00372116
1.60000E+06 0.00371881
1.60100E+06 0.00371612
1.60240E+06 0.00371234
1.60380E+06 0.00370857
1.60520E+06 0.00370479
1.60660E+06 0.00370102
1.60800E+06 0.00369724
1.60940E+06 0.00369347
1.61080E+06 0.00368969
1.61220E+06 0.00368592
1.61360E+06 0.00368214
1.61500E+06 0.00367836
1.61640E+06 0.00367459
1.61780E+06 0.00367081
1.61920E+06 0.00366704
1.62060E+06 0.00366326
1.62210E+06 0.00365922
1.62350E+06 0.00365544
1.62490E+06 0.00365167
1.62630E+06 0.00364789
1.62770E+06 0.00364412
1.62920E+06 0.00364007
1.63060E+06 0.00363630
1.63200E+06 0.00363252
1.63350E+06 0.00362848
1.63490E+06 0.00362470
1.63630E+06 0.00362093
1.63780E+06 0.00361688
1.63920E+06 0.00361311
1.64070E+06 0.00360906
1.64210E+06 0.00360529
1.64360E+06 0.00360124
1.64500E+06 0.00359747
1.64650E+06 0.00359342
1.64790E+06 0.00358965
1.64940E+06 0.00358560
1.65080E+06 0.00358183
1.65230E+06 0.00357779
1.65370E+06 0.00357401
1.65520E+06 0.00356997
1.65670E+06 0.00356592
1.65810E+06 0.00356215
1.65960E+06 0.00355810
1.66110E+06 0.00355406
1.66250E+06 0.00355028
1.66400E+06 0.00354624
1.66550E+06 0.00354219
1.66700E+06 0.00353815
1.66840E+06 0.00353437
1.66990E+06 0.00353033
1.67140E+06 0.00352628
1.67290E+06 0.00352224
1.67440E+06 0.00351819
1.67590E+06 0.00351415
1.67740E+06 0.00351010
1.67890E+06 0.00350606
1.68040E+06 0.00350201
1.68190E+06 0.00349797
1.68340E+06 0.00349392
1.68490E+06 0.00348988
1.68640E+06 0.00348583
1.68790E+06 0.00348179
1.68940E+06 0.00347774
1.69090E+06 0.00347370
1.69240E+06 0.00346965
1.69390E+06 0.00346561
1.69540E+06 0.00346157
1.69690E+06 0.00345752
1.69850E+06 0.00345321
1.70000E+06 0.00344916
1.70150E+06 0.00344519
1.70300E+06 0.00344122
1.70460E+06 0.00343699
1.70610E+06 0.00343302
1.70760E+06 0.00342905
1.70920E+06 0.00342482
1.71070E+06 0.00342085
1.71220E+06 0.00341688
1.71380E+06 0.00341264
1.71530E+06 0.00340867
1.71690E+06 0.00340444
1.71840E+06 0.00340047
1.72000E+06 0.00339624
1.72150E+06 0.00339227
1.72310E+06 0.00338803
1.72460E+06 0.00338406
1.72620E+06 0.00337983
1.72770E+06 0.00337586
1.72930E+06 0.00337163
1.73090E+06 0.00336739
1.73240E+06 0.00336342
1.73400E+06 0.00335919
1.73560E+06 0.00335496
1.73710E+06 0.00335099
1.73870E+06 0.00334675
1.74030E+06 0.00334252
1.74190E+06 0.00333828
1.74340E+06 0.00333431
1.74500E+06 0.00333008
1.74660E+06 0.00332585
1.74820E+06 0.00332161
1.74980E+06 0.00331738
1.75000E+06 0.00331685
1.75140E+06 0.00331314
1.75300E+06 0.00330891
1.75460E+06 0.00330468
1.75620E+06 0.00330044
1.75780E+06 0.00329621
1.75940E+06 0.00329197
1.76100E+06 0.00328774
1.76260E+06 0.00328351
1.76420E+06 0.00327927
1.76580E+06 0.00327504
1.76740E+06 0.00327080
1.76900E+06 0.00326657
1.77070E+06 0.00326207
1.77230E+06 0.00325784
1.77390E+06 0.00325360
1.77400E+06 0.00325334
1.77410E+06 0.00325307
1.77453E+06 0.00325193
1.77453E+06 0.00325193
1.77550E+06 0.00324937
1.77710E+06 0.00324514
1.77880E+06 0.00324064
1.78040E+06 0.00323640
1.78200E+06 0.00323217
1.78370E+06 0.00322767
1.78530E+06 0.00322344
1.78700E+06 0.00321894
1.78860E+06 0.00321470
1.79020E+06 0.00321047
1.79190E+06 0.00320597
1.79350E+06 0.00320174
1.79520E+06 0.00319724
1.79680E+06 0.00319300
1.79850E+06 0.00318851
1.80000E+06 0.00318454
1.80020E+06 0.00318415
1.80180E+06 0.00318109
1.80350E+06 0.00317783
1.80510E+06 0.00317476
1.80680E+06 0.00317151
1.80850E+06 0.00316825
1.81020E+06 0.00316499
1.81180E+06 0.00316192
1.81350E+06 0.00315867
1.81520E+06 0.00315541
1.81690E+06 0.00315215
1.81860E+06 0.00314889
1.82020E+06 0.00314583
1.82190E+06 0.00314257
1.82360E+06 0.00313931
1.82530E+06 0.00313605
