Sn-117(n,g) ENDFB-8.0
201.460 1.72698
201.474 1.62358
201.487 1.52663
201.501 1.43649
201.511 1.36981
201.522 1.30716
201.532 1.24776
201.543 1.19150
201.553 1.13823
201.564 1.08783
201.574 1.04018
201.585 0.995155
201.596 0.952233
201.606 0.912106
201.617 0.874240
201.627 0.838524
201.638 0.804845
201.648 0.773097
201.669 0.714986
201.690 0.663177
201.711 0.617438
201.732 0.576847
201.753 0.540805
201.774 0.508769
201.795 0.480254
201.816 0.454825
201.837 0.432098
201.859 0.410542
201.882 0.391374
201.904 0.374113
201.926 0.358648
201.948 0.344609
201.971 0.331925
201.993 0.320313
202.015 0.309732
202.060 0.290988
202.104 0.274904
202.149 0.260902
202.193 0.248560
202.248 0.235276
202.302 0.223586
202.356 0.213187
202.411 0.203853
202.465 0.195411
202.520 0.187727
202.574 0.180694
202.628 0.174226
202.683 0.168252
202.737 0.162712
202.846 0.152744
202.955 0.144009
203.063 0.136281
203.182 0.128777
203.301 0.122087
203.380 0.118006
203.489 0.112820
203.597 0.108068
203.706 0.103691
203.815 0.0996437
203.924 0.0958870
204.033 0.0923887
204.141 0.0891217
204.250 0.0860654
204.468 0.0804923
204.685 0.0755402
204.903 0.0711071
205.120 0.0671153
205.269 0.0646107
205.417 0.0622657
205.714 0.0579926
206.011 0.0542025
206.307 0.0508207
206.604 0.0477810
206.901 0.0450329
207.197 0.0425408
207.494 0.0402746
207.712 0.0387393
207.929 0.0373013
208.364 0.0346860
208.799 0.0323722
209.235 0.0303170
209.670 0.0284837
210.105 0.0268441
210.540 0.0253742
210.975 0.0240543
211.292 0.0231794
211.727 0.0220828
212.162 0.0211001
212.597 0.0202221
213.032 0.0194430
213.467 0.0187586
213.902 0.0181678
214.338 0.0176717
214.773 0.0172757
215.247 0.0169692
215.722 0.0168156
216.078 0.0168222
216.434 0.0169589
216.790 0.0172613
217.146 0.0177825
217.502 0.0186028
217.680 0.0191611
217.858 0.0198467
218.036 0.0206913
218.214 0.0217381
218.392 0.0230442
218.570 0.0246869
218.729 0.0265178
218.887 0.0288079
219.045 0.0317179
219.203 0.0354820
219.282 0.0377976
219.362 0.0404817
219.441 0.0436249
219.520 0.0473464
219.599 0.0518135
219.678 0.0572724
219.757 0.0641048
219.797 0.0682224
219.836 0.0729333
219.871 0.0776838
219.905 0.0831222
219.940 0.0894216
219.975 0.0967854
220.009 0.105470
220.044 0.115797
220.078 0.128168
220.113 0.143078
220.148 0.161187
220.182 0.183124
220.200 0.195810
220.217 0.209802
220.234 0.225230
220.252 0.242236
220.269 0.260970
220.286 0.281593
220.303 0.304274
220.321 0.329191
220.338 0.356528
220.355 0.386479
220.373 0.419241
220.390 0.455017
220.407 0.494246
220.425 0.536684
220.442 0.582750
220.459 0.632643
220.477 0.686554
220.494 0.744666
220.511 0.807146
220.528 0.874144
220.546 0.946219
220.563 1.02265
220.580 1.10390
220.598 1.19004
220.615 1.28105
220.632 1.37691
220.650 1.47753
220.667 1.58281
220.688 1.71724
220.709 1.85723
220.730 2.00285
220.751 2.15345
220.793 2.46638
220.835 2.78842
220.889 3.20376
220.917 3.40409
220.944 3.59473
220.973 3.78973
221.003 3.96628
221.030 4.10857
221.058 4.22959
221.084 4.32484
221.111 4.39598
221.138 4.44313
221.166 4.46151
221.170 4.46177
221.184 4.45786
221.198 4.44672
221.225 4.40285
221.245 4.35486
221.265 4.29373
221.283 4.22558
221.301 4.14703
221.332 3.98865
221.363 3.80574
221.399 3.56792
221.436 3.30949
221.567 2.30980
221.592 2.12837
221.617 1.95294
221.641 1.78471
221.666 1.62528
221.691 1.47410
221.715 1.33237
221.740 1.20040
221.752 1.13837
221.765 1.07880
221.776 1.02487
221.788 0.973536
221.799 0.924310
221.811 0.877164
221.822 0.831683
221.834 0.788613
221.857 0.708338
221.880 0.635267
221.903 0.569614
221.926 0.510597
221.949 0.457747
221.972 0.410392
221.995 0.368464
222.018 0.331278
222.041 0.298382
222.064 0.269226
222.087 0.243655
222.110 0.221156
222.133 0.201379
222.158 0.182805
222.183 0.166642
222.207 0.152568
222.232 0.140344
222.257 0.129623
222.281 0.120237
222.306 0.111997
222.331 0.104766
222.380 0.0926411
222.429 0.0830157
222.479 0.0752009
222.528 0.0687646
222.577 0.0633492
222.627 0.0587404
222.676 0.0547488
222.725 0.0512665
222.824 0.0454535
222.923 0.0408002
223.028 0.0367568
223.133 0.0334305
223.239 0.0306537
223.344 0.0283071
223.449 0.0263029
223.554 0.0245751
223.765 0.0217567
223.976 0.0195615
224.186 0.0178122
224.397 0.0163908
224.607 0.0152193
224.923 0.0138097
225.239 0.0127026
225.555 0.0118048
225.871 0.0110625
226.186 0.0104402
226.502 0.00991161
227.134 0.00905981
227.766 0.00840238
228.397 0.00788104
229.029 0.00744235
229.661 0.00707216
230.819 0.00652091
231.977 0.00608363
233.135 0.00572481
234.293 0.00542331
235.451 0.00516495
236.609 0.00494079
237.767 0.00474422
238.925 0.00457041
239.768 0.00445694
242.294 0.00416738
244.821 0.00393608
247.348 0.00375524
249.875 0.00361282
251.980 0.00352221
254.086 0.00345480
256.191 0.00341030
258.297 0.00339181
259.824 0.00339823
261.350 0.00342588
262.877 0.00348239
264.403 0.00358140
265.930 0.00373850
266.693 0.00385926
267.457 0.00402026
268.220 0.00423973
268.983 0.00454813
269.747 0.00499575
270.128 0.00529097
270.510 0.00566617
270.865 0.00611610
271.220 0.00669569
271.576 0.00745492
271.931 0.00848096
272.286 0.00993271
272.464 0.0108970
272.642 0.0120852
272.819 0.0135747
272.997 0.0154787
273.175 0.0179811
273.352 0.0213860
273.471 0.0244242
273.589 0.0284119
273.648 0.0309240
273.708 0.0339226
273.767 0.0375727
273.826 0.0421141
273.885 0.0479074
273.945 0.0554392
274.004 0.0654386
274.033 0.0716647
274.063 0.0789114
274.093 0.0873616
274.122 0.0972256
274.152 0.108743
274.181 0.122182
274.211 0.137846
274.241 0.156066
274.270 0.177202
274.300 0.201643
274.324 0.224863
274.349 0.250914
274.374 0.280048
274.398 0.312377
274.423 0.348407
274.448 0.388250
274.473 0.432123
274.497 0.480019
274.522 0.532491
274.547 0.589477
274.571 0.651058
274.596 0.716982
274.621 0.787747
274.645 0.862991
274.670 0.942533
274.695 1.02576
274.719 1.11302
274.744 1.20353
274.793 1.39218
274.892 1.77983
274.922 1.89258
274.951 2.00083
274.981 2.10290
275.010 2.19710
275.047 2.29930
275.083 2.38468
275.106 2.42910
275.129 2.46528
275.155 2.49556
275.180 2.51448
275.210 2.52200
275.238 2.51504
275.265 2.49472
275.293 2.46110
275.321 2.41502
275.351 2.35303
275.380 2.27882
275.406 2.20583
275.431 2.12599
275.457 2.04005
275.482 1.94906
275.523 1.79759
275.563 1.64042
275.644 1.32467
275.684 1.17255
275.704 1.09927
275.724 1.02857
275.745 0.959965
275.765 0.894334
275.785 0.831176
275.805 0.771233
275.825 0.713993
275.845 0.660073
275.865 0.608956
275.886 0.561143
275.906 0.516124
275.926 0.474293
275.946 0.435159
275.966 0.399020
275.988 0.363341
276.009 0.330602
276.031 0.300654
276.052 0.273338
276.074 0.248492
276.095 0.225952
276.117 0.205554
276.138 0.187135
276.160 0.170538
276.181 0.155611
276.203 0.142207
276.224 0.130189
276.267 0.109792
276.310 0.0934799
276.353 0.0804448
276.396 0.0700131
276.439 0.0616320
276.482 0.0548560
276.525 0.0493316
276.568 0.0447818
276.654 0.0378034
276.719 0.0338572
276.783 0.0306669
276.912 0.0258038
277.041 0.0222486
277.170 0.0195276
277.299 0.0173805
277.428 0.0156490
277.557 0.0142292
277.686 0.0130496
277.944 0.0112173
278.202 0.00987453
278.460 0.00885652
278.718 0.00806472
279.105 0.00717243
279.492 0.00652546
279.879 0.00604644
280.266 0.00568634
281.040 0.00518381
281.814 0.00487269
282.588 0.00468416
283.361 0.00458044
284.909 0.00454655
285.898 0.00462014
286.887 0.00476861
287.876 0.00498933
288.865 0.00533242
289.854 0.00584364
290.348 0.00619002
290.843 0.00662156
291.337 0.00716495
291.832 0.00785298
292.326 0.00876071
292.820 0.00999731
293.121 0.0109774
293.422 0.0121956
293.723 0.0137344
294.024 0.0157249
294.175 0.0169519
294.325 0.0183795
294.476 0.0200541
294.626 0.0220350
294.777 0.0244059
294.927 0.0272771
295.078 0.0308057
295.228 0.0352191
295.352 0.0397568
295.475 0.0454265
295.537 0.0488272
295.599 0.0527150
295.661 0.0572084
295.723 0.0624724
295.784 0.0687413
295.846 0.0763544
295.908 0.0858074
295.970 0.0978265
296.001 0.105113
296.032 0.113469
296.063 0.123102
296.093 0.134256
296.124 0.147218
296.155 0.162327
296.186 0.179979
296.217 0.200627
296.245 0.222610
296.274 0.247899
296.302 0.277063
296.330 0.310651
296.358 0.349258
296.386 0.393529
296.415 0.444149
296.443 0.501840
296.471 0.567593
296.485 0.603530
296.499 0.641705
296.513 0.682214
296.527 0.725150
296.542 0.770603
296.556 0.818663
296.570 0.869413
296.584 0.922935
296.598 0.979305
296.612 1.03859
296.626 1.10087
296.640 1.16618
296.654 1.23457
296.668 1.30609
296.683 1.38456
296.698 1.46652
296.713 1.55197
296.728 1.64092
296.757 1.82915
296.787 2.03007
296.816 2.24430
296.846 2.46931
296.875 2.70521
296.905 2.94863
296.975 3.54567
297.045 4.14202
297.093 4.53262
297.117 4.71561
297.141 4.88722
297.171 5.08088
297.201 5.25275
297.230 5.39998
297.260 5.51970
297.289 5.60886
297.317 5.66853
297.339 5.69330
297.360 5.70135
297.394 5.67930
297.411 5.65218
297.439 5.58686
297.466 5.49552
297.496 5.36872
297.525 5.21572
297.555 5.03811
297.585 4.83931
297.613 4.63311
297.641 4.41348
297.698 3.94592
297.779 3.25142
297.819 2.91002
297.860 2.58086
297.892 2.32921
297.924 2.09149
297.957 1.86779
297.973 1.76184
297.989 1.66057
298.005 1.56278
298.021 1.46915
298.038 1.37970
298.054 1.29494
298.070 1.21378
298.086 1.13717
298.102 1.06412
298.118 0.995425
298.135 0.930155
298.151 0.868642
298.167 0.810770
298.183 0.756740
298.199 0.705754
298.215 0.658022
298.232 0.613405
298.248 0.572010
298.264 0.533180
298.280 0.497038
298.296 0.463441
298.312 0.432434
298.329 0.403493
298.345 0.376682
298.361 0.351870
298.377 0.329064
298.410 0.288282
298.442 0.253665
298.474 0.224158
298.507 0.199190
298.539 0.177938
298.571 0.159947
298.604 0.144599
298.636 0.131553
298.674 0.118652
298.711 0.107861
298.749 0.0987248
298.787 0.0909680
298.825 0.0842908
298.862 0.0785225
298.938 0.0690375
299.013 0.0615452
299.089 0.0554650
299.164 0.0504160
299.240 0.0461526
299.315 0.0424924
299.391 0.0393197
299.542 0.0341028
299.693 0.0300000
299.844 0.0267075
300.016 0.0236723
300.189 0.0212225
300.361 0.0192149
300.534 0.0175495
300.706 0.0161523
300.879 0.0149696
301.224 0.0130852
301.569 0.0116609
301.914 0.0105609
302.259 0.00969737
302.604 0.00901113
303.014 0.00837043
303.423 0.00786478
303.833 0.00745583
304.243 0.00712564
305.062 0.00664141
305.882 0.00632158
306.701 0.00611276
307.521 0.00598279
308.340 0.00591133
309.159 0.00588526
310.195 0.00590394
311.230 0.00597001
312.265 0.00607685
313.300 0.00622081
315.198 0.00657745
317.095 0.00705961
318.044 0.00735349
318.993 0.00768759
319.942 0.00806717
320.891 0.00849892
321.710 0.00892031
322.530 0.00939373
323.349 0.00992760
324.168 0.0105322
324.988 0.0112209
325.807 0.0120094
326.627 0.0129150
327.446 0.0139706
327.921 0.0146640
328.395 0.0154271
328.870 0.0162702
329.344 0.0172053
329.818 0.0182472
330.293 0.0194134
330.767 0.0207255
331.242 0.0222101
331.608 0.0234962
331.975 0.0249235
332.341 0.0265145
332.708 0.0282953
333.075 0.0302971
333.441 0.0325598
333.808 0.0351378
334.174 0.0380959
334.412 0.0402485
334.649 0.0426190
334.886 0.0452385
335.123 0.0481443
335.360 0.0513810
335.598 0.0550023
335.835 0.0590733
336.072 0.0636738
336.255 0.0676552
336.439 0.0720634
336.622 0.0769652
336.805 0.0824386
336.989 0.0885785
337.172 0.0955019
337.355 0.103354
337.538 0.112313
337.657 0.118803
337.776 0.125921
337.894 0.133755
338.013 0.142404
338.131 0.151988
338.250 0.162651
338.369 0.174565
338.487 0.187939
338.606 0.203042
338.725 0.220165
338.784 0.229607
338.843 0.239712
338.902 0.250547
338.962 0.262184
339.021 0.274710
339.080 0.288220
339.140 0.302825
339.199 0.318654
339.258 0.335856
339.318 0.354602
339.377 0.375100
339.436 0.397597
339.495 0.422387
339.555 0.449831
339.614 0.480390
339.673 0.514655
339.703 0.533445
339.733 0.553412
339.762 0.574836
339.792 0.597742
339.822 0.622493
339.851 0.649168
339.881 0.678245
339.911 0.709892
339.940 0.744764
339.970 0.783163
340.000 0.826007
340.029 0.873809
340.059 0.927874
340.088 0.989030
340.103 1.02301
340.118 1.05915
340.133 1.09789
340.148 1.13951
340.163 1.18457
340.177 1.23278
340.192 1.28477
340.207 1.34090
340.222 1.40199
340.237 1.46766
340.252 1.53876
340.266 1.61583
340.281 1.69999
340.296 1.79074
340.311 1.88926
340.326 1.99626
340.341 2.11333
340.355 2.23972
340.370 2.37707
340.385 2.52633
340.403 2.72073
340.420 2.93397
340.438 3.16905
340.455 3.42806
340.473 3.71495
340.490 4.02887
340.508 4.37394
340.525 4.75285
340.543 5.17096
340.560 5.62654
340.578 6.12504
340.595 6.66975
340.613 7.26765
340.630 7.91552
340.648 8.62028
340.665 9.38567
340.680 10.0880
340.695 10.8342
340.710 11.6312
340.725 12.4814
340.740 13.3934
340.754 14.3572
340.769 15.3811
340.784 16.4673
340.799 17.6259
340.814 18.8434
340.828 20.1292
340.843 21.4852
340.858 22.9130
340.873 24.4139
340.888 25.9894
340.902 27.6402
340.925 30.3573
340.948 33.2470
340.971 36.3206
340.994 39.5762
341.017 43.0095
341.040 46.6143
341.063 50.3819
341.086 54.3013
341.113 59.0988
341.140 64.0614
341.167 69.1577
341.194 74.3319
341.239 83.2480
341.285 92.1030
341.315 97.6966
341.345 103.072
341.374 108.194
341.404 112.958
341.427 116.366
341.450 119.499
341.479 123.107
341.509 126.139
341.539 128.569
341.568 130.342
341.597 131.419
341.625 131.832
341.630 131.840
341.632 131.836
341.640 131.795
341.648 131.707
341.663 131.394
341.685 130.608
341.706 129.494
341.737 127.261
341.759 125.326
341.780 123.082
341.801 120.547
341.823 117.742
341.861 112.011
341.900 105.620
341.943 97.9711
341.985 89.9219
342.036 80.1427
342.086 70.4071
342.129 62.3889
342.171 54.7292
342.193 51.0699
342.214 47.5398
342.235 44.1481
342.257 40.9023
342.278 37.8081
342.299 34.8695
342.320 32.0889
342.342 29.4672
342.363 27.0040
342.384 24.6976
342.406 22.5453
342.427 20.5433
342.445 18.9315
342.464 17.4251
342.482 16.0205
342.501 14.7138
342.519 13.5008
342.537 12.3772
342.556 11.3385
342.574 10.3803
342.593 9.49819
342.611 8.68758
342.629 7.94409
342.648 7.26337
342.657 6.94523
342.666 6.64121
342.675 6.35079
342.685 6.07349
342.694 5.80880
342.703 5.55626
342.712 5.31538
342.721 5.08572
342.732 4.83212
342.743 4.59240
342.753 4.36589
342.764 4.15390
342.775 3.95180
342.785 3.76279
342.796 3.58272
342.807 3.41443
342.817 3.25419
342.828 3.10451
342.839 2.96206
342.849 2.82905
342.860 2.70252
342.871 2.58441
342.881 2.47208
342.892 2.36724
342.903 2.26755
342.913 2.17451
342.924 2.08603
342.934 2.00346
342.945 1.92493
342.956 1.85161
342.966 1.78186
342.977 1.71672
342.988 1.65473
342.998 1.59680
343.020 1.49004
343.041 1.39487
343.062 1.30986
343.077 1.25682
343.091 1.20793
343.106 1.16249
343.120 1.12020
343.135 1.08053
343.149 1.04378
343.178 0.977292
343.208 0.918683
343.237 0.867044
343.266 0.820931
343.295 0.779768
343.324 0.742533
343.353 0.708877
343.382 0.678069
343.411 0.649910
343.440 0.623867
343.469 0.599839
343.498 0.577427
343.527 0.556592
343.570 0.528301
343.612 0.502542
343.655 0.478911
343.698 0.457142
343.740 0.437015
343.783 0.418349
343.825 0.400990
343.868 0.384808
343.911 0.369694
343.953 0.355550
344.038 0.329834
344.124 0.307088
344.209 0.286858
344.294 0.268758
344.379 0.252532
344.464 0.237910
344.550 0.224686
344.635 0.212687
344.720 0.201766
344.805 0.191799
344.890 0.182679
344.976 0.174303
345.061 0.166613
345.146 0.159529
345.231 0.152990
345.317 0.146937
345.402 0.141338
345.572 0.131321
345.743 0.122654
345.913 0.115132
346.084 0.108573
346.254 0.102845
346.456 0.0969822
346.657 0.0919664
346.858 0.0876733
347.060 0.0840057
347.261 0.0808842
347.463 0.0782433
347.664 0.0760289
347.865 0.0741973
348.113 0.0724186
348.361 0.0711202
348.609 0.0702659
348.857 0.0698297
349.198 0.0698821
349.539 0.0706742
349.880 0.0722148
350.220 0.0745403
350.391 0.0760182
350.561 0.0777196
350.732 0.0796605
350.902 0.0818553
351.073 0.0843262
351.243 0.0870931
351.414 0.0901839
351.584 0.0936293
351.785 0.0982107
351.987 0.103408
352.188 0.109314
352.390 0.116038
352.591 0.123717
352.793 0.132503
352.893 0.137373
352.994 0.142599
353.095 0.148212
353.195 0.154250
353.358 0.165008
353.521 0.177187
353.602 0.183890
353.683 0.191037
353.765 0.198687
353.846 0.206867
353.928 0.215647
354.009 0.225063
354.090 0.235203
354.172 0.246115
354.253 0.257909
354.334 0.270652
354.416 0.284467
354.497 0.299478
354.582 0.316671
354.667 0.335511
354.753 0.356243
354.838 0.379137
354.923 0.404510
355.008 0.432745
355.051 0.448076
355.093 0.464305
355.136 0.481504
355.179 0.499756
355.221 0.519200
355.264 0.539850
355.306 0.561867
355.349 0.585383
355.392 0.610547
355.434 0.637533
355.477 0.666540
355.519 0.697800
355.562 0.731589
355.605 0.768231
355.647 0.808119
355.690 0.851731
355.732 0.899653
355.775 0.952614
355.818 1.01153
355.860 1.07756
355.884 1.11720
355.907 1.15950
355.930 1.20517
355.953 1.25417
355.977 1.30738
356.000 1.36482
356.023 1.42756
356.046 1.49571
356.070 1.57060
356.093 1.65242
356.116 1.74284
356.139 1.84217
356.163 1.95251
356.186 2.07429
356.209 2.20952
356.232 2.35997
356.253 2.51316
356.275 2.68250
356.296 2.86985
356.317 3.07725
356.339 3.30694
356.360 3.56134
356.381 3.84311
356.403 4.15510
356.413 4.32420
356.424 4.50040
356.435 4.68746
356.445 4.88231
356.456 5.08909
356.466 5.30437
356.477 5.53271
356.488 5.77033
356.498 6.02220
356.509 6.28414
356.520 6.56161
356.530 6.84997
356.541 7.15521
356.552 7.47217
356.562 7.80742
356.573 8.15526
356.589 8.72921
356.606 9.34469
356.622 10.0039
356.639 10.7048
356.655 11.4580
356.672 12.2567
356.688 13.1128
356.705 14.0181
356.721 14.9857
356.738 16.0123
356.754 17.0998
356.771 18.2429
356.787 19.4571
356.803 20.7292
356.820 22.0760
356.836 23.4822
356.858 25.4198
356.879 27.4648
356.900 29.6263
356.922 31.9035
356.943 34.2950
356.964 36.7980
356.986 39.4087
357.007 42.1222
357.028 44.9321
357.049 47.8310
357.071 50.8101
357.092 53.8594
357.135 60.1221
357.177 66.5143
357.224 73.4954
357.270 80.3075
357.278 81.4060
357.296 83.9860
357.315 86.4925
357.352 91.2371
357.394 96.1783
357.416 98.3958
357.437 100.406
357.458 102.204
357.479 103.777
357.501 105.113
357.522 106.202
357.542 107.006
357.563 107.568
357.600 107.969
357.613 107.918
357.638 107.541
357.662 106.802
357.690 105.547
357.718 103.866
357.747 101.738
357.775 99.2162
357.804 96.3344
357.832 93.1415
357.873 87.9891
357.914 82.3703
357.943 78.2920
357.971 74.1159
358.028 65.5993
358.085 57.1277
358.113 52.9971
358.142 48.9769
358.168 45.4282
358.193 42.0217
358.219 38.7569
358.245 35.6443
358.271 32.6921
358.297 29.9058
358.322 27.2888
358.348 24.8421
358.362 23.5680
358.377 22.3448
358.391 21.1722
358.405 20.0494
358.419 18.9757
358.433 17.9502
358.448 16.9719
358.462 16.0398
358.476 15.1527
358.490 14.3094
358.504 13.5086
358.519 12.7489
358.533 12.0292
358.547 11.3479
358.561 10.7036
358.575 10.0949
358.594 9.36839
358.612 8.69449
358.630 8.07023
358.648 7.49580
358.666 6.96198
358.684 6.46933
358.702 6.01518
358.720 5.59914
358.738 5.21412
358.756 4.86013
358.774 4.53492
358.792 4.23790
358.810 3.96375
358.829 3.71224
358.847 3.48157
358.865 3.27117
358.879 3.11752
358.893 2.97396
358.907 2.83980
358.921 2.71442
358.936 2.59720
358.950 2.48758
358.964 2.38502
358.978 2.28903
358.992 2.19914
359.007 2.11492
359.021 2.03596
359.035 1.96187
359.049 1.89230
359.063 1.82693
359.078 1.76545
359.092 1.70758
359.120 1.60161
359.149 1.50716
359.177 1.42261
359.205 1.34659
359.234 1.27794
359.262 1.21565
359.291 1.15890
359.319 1.10697
359.348 1.05908
359.376 1.01507
359.404 0.974315
359.433 0.936449
359.461 0.901156
359.490 0.868163
359.518 0.837238
359.546 0.808181
359.603 0.754995
359.660 0.707467
359.717 0.664716
359.774 0.626051
359.828 0.592394
359.882 0.561620
359.936 0.533336
359.990 0.507263
360.045 0.483164
360.099 0.460834
360.153 0.440096
360.207 0.420796
360.262 0.402767
360.316 0.385956
360.370 0.370225
360.424 0.355479
360.478 0.341637
360.533 0.328624
360.587 0.316372
360.641 0.304824
360.698 0.293417
360.755 0.282666
360.868 0.262938
360.982 0.245290
361.095 0.229437
361.209 0.215140
361.323 0.202199
361.436 0.190446
361.550 0.179738
361.638 0.172101
361.725 0.164966
361.813 0.158290
361.901 0.152034
362.077 0.140646
362.252 0.130565
362.428 0.121586
362.603 0.113562
362.779 0.106353
362.954 0.0998590
363.182 0.0923595
363.409 0.0857421
363.636 0.0798706
363.863 0.0746368
364.090 0.0699514
364.318 0.0657402
364.545 0.0619413
364.772 0.0585026
365.082 0.0543147
365.392 0.0506254
365.701 0.0473595
366.011 0.0444551
366.321 0.0418585
366.631 0.0395264
366.941 0.0374250
367.250 0.0355266
367.705 0.0330589
368.159 0.0309128
368.614 0.0290362
369.068 0.0273878
369.523 0.0259342
369.977 0.0246478
370.431 0.0235061
370.886 0.0224903
371.629 0.0210600
372.373 0.0198754
373.117 0.0188862
373.860 0.0180602
374.604 0.0173755
375.347 0.0168124
376.091 0.0163553
376.834 0.0159920
377.661 0.0156867
378.487 0.0154771
379.313 0.0153635
380.139 0.0153182
381.131 0.0153691
382.122 0.0155221
383.113 0.0157989
384.105 0.0161969
385.096 0.0167275
386.088 0.0174089
387.079 0.0182683
388.071 0.0193453
388.608 0.0200393
389.145 0.0208238
389.682 0.0217139
390.219 0.0227360
390.756 0.0239158
391.293 0.0252855
391.830 0.0268913
392.367 0.0287959
392.739 0.0303341
393.110 0.0320952
393.482 0.0341292
393.854 0.0365013
394.226 0.0392964
394.598 0.0426302
394.969 0.0466720
395.155 0.0490314
395.341 0.0516654
395.568 0.0553308
395.795 0.0595893
396.023 0.0645848
396.250 0.0705094
396.477 0.0776239
396.591 0.0817351
396.704 0.0862894
396.818 0.0913566
396.931 0.0970210
397.045 0.103386
397.159 0.110581
397.283 0.119571
397.407 0.130001
397.531 0.142242
397.593 0.149183
397.654 0.156755
397.716 0.165074
397.778 0.174237
397.840 0.184381
397.902 0.195654
397.964 0.208312
398.026 0.222599
398.088 0.238943
398.150 0.257816
398.186 0.270316
398.222 0.284082
398.259 0.299420
398.295 0.316530
398.331 0.335854
398.367 0.357710
398.403 0.382743
398.439 0.411450
398.476 0.444766
398.512 0.483444
398.548 0.528828
398.584 0.582014
398.602 0.612151
398.620 0.644903
398.638 0.680516
398.656 0.719034
398.674 0.761171
398.692 0.806766
398.710 0.856657
398.728 0.910645
398.753 0.992162
398.778 1.08316
398.802 1.18549
398.827 1.29951
398.839 1.36171
398.851 1.42744
398.864 1.49688
398.876 1.56960
398.888 1.64696
398.900 1.72791
398.913 1.81394
398.925 1.90387
398.937 1.99936
398.949 2.09990
398.962 2.20570
398.974 2.31604
398.986 2.43293
398.998 2.55469
399.011 2.68353
399.023 2.81756
399.035 2.95920
399.047 3.10757
399.060 3.26291
399.072 3.42405
399.084 3.59386
399.096 3.76976
399.121 4.14626
399.135 4.37915
399.149 4.62316
399.164 4.87852
399.178 5.14548
399.192 5.42424
399.206 5.71498
399.220 6.01787
399.235 6.33305
399.263 7.00060
399.291 7.71802
399.320 8.48511
399.348 9.30097
399.370 9.96549
399.392 10.6540
399.414 11.3715
399.436 12.1096
399.480 13.6532
399.524 15.2649
399.581 17.4110
399.637 19.5621
399.684 21.2815
399.730 22.9140
399.766 24.0930
399.802 25.1723
399.831 25.9411
399.859 26.6245
399.888 27.2173
399.916 27.7108
399.952 28.1912
399.987 28.4861
400.009 28.5828
400.030 28.6140
400.046 28.5956
400.069 28.5032
400.092 28.3337
400.120 28.0356
400.148 27.6367
400.175 27.1409
400.203 26.5560
400.230 25.8844
400.258 25.1355
400.301 23.8438
400.343 22.4226
400.399 20.4396
400.454 18.3688
400.509 16.2731
400.564 14.2228
400.590 13.2711
400.617 12.3494
400.643 11.4550
400.669 10.5982
400.696 9.77546
400.722 8.99515
400.748 8.25578
400.775 7.55843
400.805 6.81258
400.820 6.45947
400.835 6.12255
400.850 5.79722
400.865 5.48765
400.880 5.18953
400.895 4.90658
400.910 4.63480
400.925 4.37749
400.940 4.13095
400.955 3.89811
400.970 3.67553
400.985 3.46581
401.000 3.26708
401.015 3.07897
401.029 2.91495
401.043 2.75931
401.057 2.61173
401.071 2.47192
401.084 2.33957
401.098 2.21439
401.112 2.09607
401.126 1.98433
401.140 1.87886
401.153 1.77939
401.167 1.68564
401.181 1.59733
401.195 1.51419
401.209 1.43597
401.222 1.36242
401.236 1.29376
401.250 1.22878
401.264 1.16775
401.277 1.11045
401.291 1.05669
401.305 1.00624
401.319 0.958930
401.346 0.872958
401.374 0.797392
401.402 0.730981
401.429 0.672600
401.457 0.621417
401.479 0.583948
401.502 0.550148
401.525 0.519620
401.547 0.492124
401.570 0.467096
401.592 0.444378
401.615 0.423713
401.637 0.404954
401.683 0.371957
401.728 0.344182
401.773 0.320496
401.818 0.300078
401.863 0.282257
401.908 0.266619
401.953 0.252709
401.998 0.240291
402.044 0.229076
402.089 0.218930
402.179 0.201207
402.259 0.187757
402.339 0.176066
402.420 0.165795
402.500 0.156734
402.580 0.148676
402.660 0.141492
402.741 0.135044
402.821 0.129250
402.981 0.119279
403.142 0.111064
403.302 0.104235
403.463 0.0985190
403.613 0.0939858
403.764 0.0901177
403.914 0.0868106
404.065 0.0839828
404.215 0.0815630
404.366 0.0794989
404.516 0.0777417
404.667 0.0762552
404.968 0.0739646
405.269 0.0724301
405.569 0.0715153
405.870 0.0711242
406.091 0.0711286
406.312 0.0713552
406.532 0.0717871
406.753 0.0724113
407.195 0.0742003
407.636 0.0766735
408.077 0.0798173
408.519 0.0836426
408.739 0.0858222
408.960 0.0881881
409.181 0.0907485
409.401 0.0935122
409.782 0.0988039
410.164 0.104813
410.545 0.111629
410.735 0.115374
410.926 0.119363
411.117 0.123616
411.307 0.128151
411.498 0.132990
411.688 0.138156
411.879 0.143678
412.070 0.149587
412.260 0.155920
412.451 0.162716
412.671 0.171227
412.892 0.180497
413.113 0.190614
413.333 0.201678
413.554 0.213808
413.775 0.227143
413.996 0.241843
414.216 0.258093
414.437 0.276133
414.658 0.296224
414.768 0.307142
414.878 0.318688
414.989 0.330923
415.099 0.343902
415.209 0.357700
415.320 0.372359
415.430 0.387983
415.540 0.404625
415.651 0.422410
415.761 0.441409
415.871 0.461754
415.982 0.483578
416.112 0.511511
416.242 0.541981
416.373 0.575337
416.503 0.611962
416.634 0.652306
416.764 0.696900
416.894 0.746370
417.025 0.801467
417.135 0.853175
417.246 0.910158
417.356 0.973292
417.466 1.04339
