Ba-134(n,tot) ENDFB-8.0
1.16168E+07 4.86422
1.16248E+07 4.86524
1.16328E+07 4.86627
1.16408E+07 4.86730
1.16488E+07 4.86833
1.16568E+07 4.86936
1.16647E+07 4.87040
1.16727E+07 4.87144
1.16807E+07 4.87248
1.16887E+07 4.87353
1.16967E+07 4.87457
1.17046E+07 4.87563
1.17126E+07 4.87668
1.17206E+07 4.87774
1.17286E+07 4.87880
1.17366E+07 4.87987
1.17446E+07 4.88093
1.17525E+07 4.88201
1.17605E+07 4.88308
1.17685E+07 4.88416
1.17765E+07 4.88524
1.17845E+07 4.88632
1.17925E+07 4.88741
1.18004E+07 4.88850
1.18084E+07 4.88959
1.18164E+07 4.89068
1.18244E+07 4.89178
1.18324E+07 4.89288
1.18404E+07 4.89399
1.18483E+07 4.89510
1.18563E+07 4.89621
1.18643E+07 4.89732
1.18723E+07 4.89844
1.18803E+07 4.89956
1.18883E+07 4.90068
1.18962E+07 4.90180
1.19042E+07 4.90293
1.19122E+07 4.90406
1.19202E+07 4.90520
1.19282E+07 4.90633
1.19361E+07 4.90747
1.19441E+07 4.90862
1.19521E+07 4.90976
1.19601E+07 4.91091
1.19681E+07 4.91206
1.19761E+07 4.91322
1.19840E+07 4.91438
1.19920E+07 4.91554
1.20000E+07 4.91670
1.20077E+07 4.91722
1.20153E+07 4.91773
1.20230E+07 4.91825
1.20306E+07 4.91877
1.20383E+07 4.91929
1.20459E+07 4.91982
1.20536E+07 4.92034
1.20613E+07 4.92087
1.20689E+07 4.92140
1.20766E+07 4.92193
1.20842E+07 4.92247
1.20919E+07 4.92301
1.20995E+07 4.92355
1.21072E+07 4.92409
1.21149E+07 4.92463
1.21225E+07 4.92518
1.21302E+07 4.92572
1.21378E+07 4.92627
1.21455E+07 4.92683
1.21531E+07 4.92738
1.21608E+07 4.92794
1.21684E+07 4.92849
1.21761E+07 4.92905
1.21838E+07 4.92962
1.21914E+07 4.93018
1.21991E+07 4.93075
1.22067E+07 4.93132
1.22144E+07 4.93189
1.22220E+07 4.93246
1.22297E+07 4.93303
1.22374E+07 4.93361
1.22450E+07 4.93419
1.22527E+07 4.93477
1.22603E+07 4.93535
1.22680E+07 4.93594
1.22756E+07 4.93652
1.22833E+07 4.93711
1.22909E+07 4.93770
1.22986E+07 4.93830
1.23063E+07 4.93889
1.23139E+07 4.93949
1.23216E+07 4.94009
1.23292E+07 4.94069
1.23369E+07 4.94129
1.23445E+07 4.94190
1.23522E+07 4.94251
1.23599E+07 4.94311
1.23675E+07 4.94373
1.23752E+07 4.94434
1.23828E+07 4.94495
1.23905E+07 4.94557
1.23981E+07 4.94619
1.24058E+07 4.94681
1.24134E+07 4.94743
1.24211E+07 4.94806
1.24288E+07 4.94869
1.24364E+07 4.94932
1.24441E+07 4.94995
1.24517E+07 4.95058
1.24594E+07 4.95121
1.24670E+07 4.95185
1.24747E+07 4.95249
1.24824E+07 4.95313
1.24900E+07 4.95377
1.24980E+07 4.95443
1.25059E+07 4.95509
1.25139E+07 4.95575
1.25219E+07 4.95641
1.25299E+07 4.95708
1.25378E+07 4.95774
1.25458E+07 4.95841
1.25538E+07 4.95908
1.25617E+07 4.95975
1.25697E+07 4.96043
1.25777E+07 4.96111
1.25856E+07 4.96179
1.25936E+07 4.96247
1.26016E+07 4.96315
1.26095E+07 4.96384
1.26175E+07 4.96452
1.26255E+07 4.96521
1.26334E+07 4.96591
1.26414E+07 4.96660
1.26494E+07 4.96730
1.26574E+07 4.96799
1.26653E+07 4.96870
1.26733E+07 4.96940
1.26813E+07 4.97010
1.26892E+07 4.97081
1.26972E+07 4.97152
1.27052E+07 4.97223
1.27131E+07 4.97294
1.27211E+07 4.97365
1.27291E+07 4.97437
1.27370E+07 4.97509
1.27450E+07 4.97581
1.27530E+07 4.97653
1.27609E+07 4.97726
1.27689E+07 4.97798
1.27769E+07 4.97871
1.27849E+07 4.97944
1.27928E+07 4.98018
1.28008E+07 4.98091
1.28088E+07 4.98165
1.28167E+07 4.98239
1.28247E+07 4.98313
1.28327E+07 4.98387
1.28406E+07 4.98462
1.28486E+07 4.98537
1.28566E+07 4.98612
1.28645E+07 4.98687
1.28725E+07 4.98762
1.28805E+07 4.98838
1.28884E+07 4.98913
1.28964E+07 4.98989
1.29044E+07 4.99066
1.29124E+07 4.99142
1.29203E+07 4.99219
1.29283E+07 4.99296
1.29363E+07 4.99373
1.29442E+07 4.99450
1.29522E+07 4.99527
1.29602E+07 4.99605
1.29681E+07 4.99683
1.29761E+07 4.99761
1.29841E+07 4.99839
1.29920E+07 4.99918
1.30000E+07 4.99996
1.30077E+07 5.00049
1.30153E+07 5.00102
1.30230E+07 5.00155
1.30307E+07 5.00208
1.30383E+07 5.00261
1.30460E+07 5.00314
1.30537E+07 5.00368
1.30613E+07 5.00421
1.30690E+07 5.00475
1.30767E+07 5.00529
1.30844E+07 5.00583
1.30920E+07 5.00637
1.30997E+07 5.00692
1.31074E+07 5.00746
1.31150E+07 5.00801
1.31227E+07 5.00856
1.31304E+07 5.00910
1.31380E+07 5.00966
1.31457E+07 5.01021
1.31534E+07 5.01076
1.31610E+07 5.01132
1.31687E+07 5.01188
1.31764E+07 5.01243
1.31840E+07 5.01299
1.31917E+07 5.01356
1.31994E+07 5.01412
1.32070E+07 5.01468
1.32147E+07 5.01525
1.32224E+07 5.01582
1.32300E+07 5.01639
1.32377E+07 5.01696
1.32454E+07 5.01753
1.32530E+07 5.01810
1.32607E+07 5.01868
1.32684E+07 5.01925
1.32760E+07 5.01983
1.32837E+07 5.02041
1.32914E+07 5.02099
1.32990E+07 5.02157
1.33067E+07 5.02216
1.33144E+07 5.02274
1.33220E+07 5.02333
1.33297E+07 5.02392
1.33374E+07 5.02451
1.33450E+07 5.02510
1.33527E+07 5.02569
1.33604E+07 5.02628
1.33680E+07 5.02688
1.33757E+07 5.02748
1.33834E+07 5.02807
1.33910E+07 5.02868
1.33987E+07 5.02928
1.34064E+07 5.02988
1.34140E+07 5.03048
1.34217E+07 5.03109
1.34294E+07 5.03170
1.34370E+07 5.03231
1.34447E+07 5.03292
1.34524E+07 5.03353
1.34600E+07 5.03414
1.34677E+07 5.03476
1.34754E+07 5.03537
1.34830E+07 5.03599
1.34907E+07 5.03661
1.34987E+07 5.03721
1.35066E+07 5.03781
1.35146E+07 5.03841
1.35225E+07 5.03902
1.35305E+07 5.03963
1.35385E+07 5.04024
1.35464E+07 5.04085
1.35544E+07 5.04146
1.35623E+07 5.04207
1.35703E+07 5.04268
1.35783E+07 5.04330
1.35862E+07 5.04392
1.35942E+07 5.04454
1.36021E+07 5.04516
1.36101E+07 5.04578
1.36180E+07 5.04641
1.36260E+07 5.04703
1.36340E+07 5.04766
1.36419E+07 5.04829
1.36499E+07 5.04892
1.36578E+07 5.04955
1.36658E+07 5.05019
1.36737E+07 5.05082
1.36817E+07 5.05146
1.36897E+07 5.05210
1.36976E+07 5.05274
1.37056E+07 5.05338
1.37135E+07 5.05402
1.37215E+07 5.05467
1.37294E+07 5.05532
1.37374E+07 5.05596
1.37454E+07 5.05661
1.37533E+07 5.05727
1.37613E+07 5.05792
1.37692E+07 5.05858
1.37772E+07 5.05923
1.37852E+07 5.05989
1.37931E+07 5.06055
1.38011E+07 5.06121
1.38090E+07 5.06187
1.38170E+07 5.06254
1.38249E+07 5.06321
1.38329E+07 5.06387
1.38409E+07 5.06454
1.38488E+07 5.06522
1.38568E+07 5.06589
1.38647E+07 5.06656
1.38727E+07 5.06724
1.38806E+07 5.06792
1.38886E+07 5.06860
1.38966E+07 5.06928
1.39045E+07 5.06996
1.39125E+07 5.07065
1.39204E+07 5.07134
1.39284E+07 5.07202
1.39363E+07 5.07271
1.39443E+07 5.07341
1.39523E+07 5.07410
1.39602E+07 5.07480
1.39682E+07 5.07549
1.39761E+07 5.07619
1.39841E+07 5.07689
1.39921E+07 5.07760
1.40000E+07 5.07830
1.40156E+07 5.07868
1.40313E+07 5.07906
1.40469E+07 5.07944
1.40625E+07 5.07983
1.40781E+07 5.08022
1.40938E+07 5.08061
1.41094E+07 5.08101
1.41250E+07 5.08141
1.41406E+07 5.08181
1.41563E+07 5.08221
1.41719E+07 5.08261
1.41875E+07 5.08302
1.42031E+07 5.08343
1.42188E+07 5.08385
1.42344E+07 5.08426
1.42500E+07 5.08468
1.42656E+07 5.08510
1.42813E+07 5.08553
1.42969E+07 5.08595
1.43125E+07 5.08638
1.43281E+07 5.08682
1.43438E+07 5.08725
1.43594E+07 5.08769
1.43750E+07 5.08813
1.43906E+07 5.08858
1.44063E+07 5.08902
1.44219E+07 5.08947
1.44375E+07 5.08993
1.44531E+07 5.09038
1.44688E+07 5.09084
1.44844E+07 5.09130
1.45000E+07 5.09177
1.45327E+07 5.09259
1.45654E+07 5.09342
1.45981E+07 5.09427
1.46309E+07 5.09512
1.46636E+07 5.09599
1.46963E+07 5.09686
1.47290E+07 5.09775
1.47617E+07 5.09864
1.47915E+07 5.09939
1.48213E+07 5.10014
1.48511E+07 5.10090
1.48809E+07 5.10166
1.49106E+07 5.10244
1.49404E+07 5.10322
1.49702E+07 5.10401
1.50000E+07 5.10481
1.50150E+07 5.10478
1.50301E+07 5.10476
1.50451E+07 5.10473
1.50601E+07 5.10471
1.50751E+07 5.10469
1.50902E+07 5.10467
1.51052E+07 5.10466
1.51202E+07 5.10464
1.51353E+07 5.10462
1.51503E+07 5.10461
1.51653E+07 5.10460
1.51803E+07 5.10459
1.51954E+07 5.10458
1.52104E+07 5.10458
1.52254E+07 5.10457
1.52404E+07 5.10457
1.52555E+07 5.10457
1.52705E+07 5.10457
1.52855E+07 5.10457
1.53005E+07 5.10457
1.53156E+07 5.10458
1.53306E+07 5.10458
1.53456E+07 5.10459
1.53606E+07 5.10460
1.53757E+07 5.10461
1.53907E+07 5.10463
1.54057E+07 5.10464
1.54208E+07 5.10466
1.54358E+07 5.10468
1.54508E+07 5.10470
1.54658E+07 5.10472
1.54809E+07 5.10474
1.54959E+07 5.10477
1.55109E+07 5.10480
1.55259E+07 5.10483
1.55410E+07 5.10486
1.55560E+07 5.10489
1.55710E+07 5.10493
1.55861E+07 5.10496
1.56011E+07 5.10500
1.56161E+07 5.10504
1.56311E+07 5.10508
1.56462E+07 5.10512
1.56612E+07 5.10517
1.56762E+07 5.10522
1.56912E+07 5.10527
1.57063E+07 5.10532
1.57213E+07 5.10537
1.57363E+07 5.10543
1.57513E+07 5.10548
1.57664E+07 5.10554
1.57814E+07 5.10560
1.57964E+07 5.10566
1.58114E+07 5.10573
1.58265E+07 5.10579
1.58415E+07 5.10586
1.58565E+07 5.10593
1.58716E+07 5.10601
1.58866E+07 5.10608
1.59016E+07 5.10616
1.59166E+07 5.10623
1.59317E+07 5.10631
1.59467E+07 5.10640
1.59617E+07 5.10648
1.59713E+07 5.10649
1.59809E+07 5.10651
1.59904E+07 5.10652
1.60000E+07 5.10654
1.60313E+07 5.10581
1.60625E+07 5.10510
1.60938E+07 5.10438
1.61250E+07 5.10368
1.61563E+07 5.10298
1.61875E+07 5.10229
1.62188E+07 5.10161
1.62500E+07 5.10094
1.62813E+07 5.10027
1.63125E+07 5.09961
1.63438E+07 5.09895
1.63750E+07 5.09831
1.64063E+07 5.09767
1.64375E+07 5.09704
1.64688E+07 5.09642
1.65000E+07 5.09580
1.65313E+07 5.09519
1.65625E+07 5.09460
1.65938E+07 5.09400
1.66250E+07 5.09342
1.66563E+07 5.09285
1.66875E+07 5.09228
1.67188E+07 5.09172
1.67500E+07 5.09117
1.67813E+07 5.09063
1.68125E+07 5.09009
1.68438E+07 5.08956
1.68750E+07 5.08905
1.69063E+07 5.08854
1.69375E+07 5.08804
1.69688E+07 5.08755
1.70000E+07 5.08706
1.70272E+07 5.08652
1.70543E+07 5.08598
1.70815E+07 5.08544
1.71086E+07 5.08491
1.71358E+07 5.08439
1.71629E+07 5.08387
1.71901E+07 5.08336
1.72173E+07 5.08285
1.72444E+07 5.08234
1.72716E+07 5.08185
1.72987E+07 5.08135
1.73259E+07 5.08087
1.73530E+07 5.08039
1.73802E+07 5.07991
1.74074E+07 5.07944
1.74345E+07 5.07898
1.74345E+07 5.07898
1.74699E+07 5.07828
1.75052E+07 5.07758
1.75406E+07 5.07690
1.75759E+07 5.07622
1.76112E+07 5.07556
1.76466E+07 5.07490
1.76819E+07 5.07425
1.77173E+07 5.07360
1.77526E+07 5.07297
1.77880E+07 5.07234
1.78233E+07 5.07173
1.78586E+07 5.07112
1.78940E+07 5.07052
1.79293E+07 5.06994
1.79647E+07 5.06935
1.80000E+07 5.06878
1.80313E+07 5.06747
1.80625E+07 5.06617
1.80938E+07 5.06488
1.81250E+07 5.06359
1.81563E+07 5.06232
1.81875E+07 5.06105
1.82188E+07 5.05979
1.82500E+07 5.05854
1.82813E+07 5.05729
1.83125E+07 5.05606
1.83438E+07 5.05483
1.83750E+07 5.05362
1.84063E+07 5.05241
1.84375E+07 5.05121
1.84688E+07 5.05002
1.85000E+07 5.04883
1.85313E+07 5.04766
1.85625E+07 5.04650
1.85938E+07 5.04534
1.86250E+07 5.04419
1.86563E+07 5.04306
1.86875E+07 5.04193
1.87188E+07 5.04081
1.87500E+07 5.03970
1.87813E+07 5.03860
1.88125E+07 5.03750
1.88438E+07 5.03642
1.88750E+07 5.03535
1.89063E+07 5.03428
1.89375E+07 5.03322
1.89688E+07 5.03218
1.90000E+07 5.03114
1.90625E+07 5.02863
1.91250E+07 5.02615
1.91875E+07 5.02372
1.92500E+07 5.02132
1.93125E+07 5.01896
1.93750E+07 5.01664
1.94375E+07 5.01437
1.95000E+07 5.01213
1.95625E+07 5.00993
1.96250E+07 5.00777
1.96875E+07 5.00566
1.97500E+07 5.00358
1.98125E+07 5.00154
1.98750E+07 4.99955
1.99375E+07 4.99760
2.00000E+07 4.99568
