Ni-61(n,g) ENDFB-8.0
Energy(eV) XS(b)
10179.9 0.239798
10180.5 0.203134
10181.1 0.174657
10181.7 0.149628
10182.4 0.130170
10183.1 0.114725
10183.8 0.102387
10184.4 0.0920534
10185.1 0.0835247
10186.5 0.0699691
10187.8 0.0597518
10189.2 0.0519305
10190.5 0.0457521
10191.9 0.0407799
10193.9 0.0349394
10195.9 0.0304870
10198.0 0.0270028
10200.0 0.0242346
10204.0 0.0201276
10208.1 0.0173080
10212.2 0.0152845
10216.2 0.0137649
10220.3 0.0125931
10224.3 0.0116752
10230.6 0.0105960
10236.9 0.00981038
10249.5 0.00876238
10262.1 0.00809780
10274.8 0.00765045
10287.4 0.00733317
10300.0 0.00709955
10325.2 0.00678029
10349.2 0.00657992
10373.3 0.00643697
10421.3 0.00624903
10469.4 0.00612469
10517.4 0.00603996
10613.5 0.00594722
10709.6 0.00591051
10800.9 0.00592638
10892.2 0.00598326
10983.5 0.00608147
11074.8 0.00622406
11166.1 0.00641634
11257.4 0.00667204
11348.7 0.00699690
11440.0 0.00741076
11492.8 0.00770326
11545.7 0.00803767
11598.5 0.00842406
11651.4 0.00887633
11704.2 0.00939858
11757.1 0.0100180
11810.0 0.0107509
11862.8 0.0116171
11889.2 0.0121197
11915.7 0.0126727
11942.1 0.0132846
11968.5 0.0139663
11994.9 0.0147224
12021.4 0.0155726
12047.8 0.0165287
12074.2 0.0176044
12095.9 0.0185975
12117.5 0.0197057
12139.1 0.0209470
12160.7 0.0223426
12182.3 0.0239198
12204.0 0.0257101
12225.6 0.0277486
12247.2 0.0301106
12261.0 0.0318156
12274.8 0.0337280
12288.7 0.0357764
12302.5 0.0380856
12316.3 0.0406659
12330.1 0.0435558
12337.0 0.0451341
12343.9 0.0468089
12350.8 0.0485895
12357.7 0.0504742
12364.3 0.0524066
12370.9 0.0544649
12374.3 0.0555462
12377.6 0.0566597
12380.9 0.0578103
12384.2 0.0589996
12387.5 0.0602333
12390.8 0.0615056
12394.1 0.0628223
12397.4 0.0641854
12400.7 0.0656016
12404.0 0.0670645
12407.3 0.0685808
12410.6 0.0701529
12415.4 0.0725474
12417.8 0.0737913
12420.2 0.0750708
12423.5 0.0768962
12426.8 0.0787883
12430.1 0.0807619
12433.4 0.0828093
12436.7 0.0849472
12440.0 0.0871672
12443.3 0.0894807
12446.6 0.0918930
12449.9 0.0944176
12453.2 0.0970452
12456.5 0.0997984
12459.8 0.102668
12463.1 0.105678
12464.8 0.107230
12466.4 0.108819
12468.1 0.110445
12469.7 0.112108
12471.4 0.113812
12473.0 0.115556
12474.7 0.117353
12476.4 0.119183
12478.0 0.121058
12479.7 0.122979
12481.3 0.124959
12483.0 0.126978
12484.6 0.129047
12486.3 0.131169
12487.9 0.133359
12489.6 0.135592
12491.2 0.137884
12492.9 0.140235
12494.5 0.142650
12496.2 0.145129
12497.8 0.147674
12499.5 0.150290
12501.1 0.152993
12502.8 0.155755
12504.4 0.158594
12506.1 0.161513
12507.7 0.164515
12509.4 0.167604
12511.0 0.170781
12512.7 0.174052
12514.3 0.177440
12516.0 0.180908
12517.6 0.184480
12519.3 0.188160
12520.9 0.191953
12522.6 0.195863
12524.2 0.199894
12525.9 0.204053
12527.6 0.208371
12529.2 0.212800
12530.9 0.217373
12532.5 0.222096
12534.2 0.227004
12535.8 0.232047
12537.5 0.237259
12539.1 0.242649
12540.8 0.248259
12542.4 0.254029
12544.1 0.260001
12545.7 0.266186
12547.4 0.272592
12549.0 0.279230
12550.7 0.286111
12552.3 0.293246
12554.0 0.300694
12555.6 0.308377
12557.3 0.316353
12558.9 0.324637
12560.6 0.333297
12562.2 0.342245
12563.9 0.351549
12565.5 0.361229
12567.2 0.371364
12568.9 0.381855
12570.5 0.392781
12572.2 0.404168
12573.8 0.416038
12575.5 0.428418
12577.1 0.441336
12578.8 0.454822
12580.4 0.468992
12582.1 0.483711
12583.7 0.499098
12585.4 0.515188
12587.0 0.532127
12588.7 0.549754
12590.3 0.568212
12592.0 0.587550
12593.6 0.607944
12595.3 0.629203
12596.9 0.651502
12598.6 0.674903
12600.2 0.699470
12601.9 0.725269
12603.5 0.752371
12605.2 0.780851
12606.8 0.810973
12608.5 0.842457
12610.1 0.875564
12611.8 0.910383
12613.4 0.947006
12615.1 0.985525
12616.7 1.02604
12618.4 1.06864
12620.1 1.11370
12621.7 1.16077
12623.4 1.21021
12625.0 1.26210
12626.7 1.31652
12628.3 1.37353
12630.0 1.43317
12631.6 1.49547
12633.3 1.56042
12634.9 1.62801
12636.6 1.69815
12638.2 1.77072
12639.9 1.84556
12641.5 1.92242
12644.8 2.08091
12648.1 2.24273
12651.4 2.40301
12654.7 2.55544
12658.0 2.69253
12659.5 2.74759
12661.0 2.79707
12662.5 2.84024
12664.0 2.87646
12665.5 2.90516
12667.0 2.92586
12668.5 2.93822
12670.0 2.94204
12672.4 2.93025
12674.8 2.89696
12676.8 2.85503
12678.7 2.80094
12680.7 2.73610
12682.6 2.66207
12684.6 2.58051
12686.5 2.49310
12688.5 2.40147
12690.4 2.30717
12694.3 2.11592
12698.2 1.92771
12702.1 1.74849
12704.1 1.66363
12706.0 1.58231
12707.9 1.50701
12709.8 1.43558
12711.7 1.36725
12713.5 1.30270
12715.4 1.24118
12717.3 1.18325
12719.2 1.12816
12721.1 1.07638
12723.0 1.02721
12724.9 0.981039
12726.7 0.937226
12728.6 0.896094
12730.5 0.857066
12732.4 0.820420
12734.3 0.785815
12736.2 0.753130
12738.1 0.721767
12740.0 0.692147
12741.9 0.664162
12743.8 0.637842
12745.7 0.612815
12747.6 0.589132
12749.5 0.566709
12751.4 0.545575
12755.2 0.506331
12759.0 0.471073
12762.9 0.439153
12766.7 0.410339
12770.5 0.384129
12774.3 0.360357
12778.1 0.338633
12781.9 0.318843
12785.8 0.300679
12789.6 0.284061
12793.4 0.268784
12797.2 0.254715
12800.3 0.243975
12803.4 0.233945
12806.6 0.224550
12809.7 0.215738
12812.8 0.207436
12815.9 0.199599
12819.0 0.192206
12822.2 0.185230
12828.4 0.172393
12834.6 0.160921
12840.9 0.150615
12847.1 0.141327
12854.8 0.131170
12862.4 0.122153
12870.0 0.114116
12877.6 0.106927
12885.3 0.100474
12892.9 0.0946631
12900.5 0.0894154
12908.2 0.0846692
12919.3 0.0785236
12930.4 0.0731590
12941.5 0.0684703
12952.5 0.0643479
12963.6 0.0606914
12974.7 0.0574580
12985.8 0.0545875
12996.9 0.0520395
13012.2 0.0489905
13027.4 0.0463899
13042.7 0.0441776
13058.0 0.0423073
13073.2 0.0407272
13088.5 0.0394132
13103.7 0.0383366
13119.0 0.0374754
13132.9 0.0368695
13146.7 0.0364226
13160.6 0.0361269
13174.5 0.0359812
13189.7 0.0359963
13205.0 0.0361943
13220.3 0.0365855
13235.5 0.0371854
13250.8 0.0380102
13266.0 0.0390969
13281.3 0.0404883
13296.5 0.0422495
13306.6 0.0436692
13316.7 0.0453482
13326.7 0.0473596
13336.8 0.0498113
13346.8 0.0528359
13351.9 0.0547010
13356.9 0.0568660
13361.9 0.0594352
13366.9 0.0625480
13372.0 0.0664049
13377.0 0.0713344
13379.8 0.0747667
13382.5 0.0788775
13385.3 0.0839182
13388.1 0.0901787
13390.9 0.0982203
13393.6 0.108841
13395.0 0.115570
13396.4 0.123507
13397.8 0.133131
13399.2 0.144810
13400.4 0.157482
13401.6 0.172991
13402.8 0.192725
13404.0 0.218142
13404.6 0.234039
13405.3 0.252713
13405.9 0.274936
13406.5 0.301273
13407.1 0.334014
13407.7 0.373953
13408.0 0.398381
13408.3 0.424981
13408.6 0.454932
13408.9 0.488723
13409.1 0.521539
13409.4 0.558053
13409.7 0.598698
13409.9 0.643948
13410.2 0.694309
13410.4 0.750323
13410.7 0.812561
13411.0 0.881618
13411.2 0.958106
13411.5 1.04265
13411.7 1.13586
13412.0 1.23834
13412.3 1.35068
13412.5 1.47338
13412.8 1.60693
13413.0 1.75168
13413.4 1.93927
13413.7 2.13655
13414.0 2.35657
13414.3 2.58471
13414.6 2.83536
13414.9 3.09117
13415.2 3.35842
13415.5 3.63511
13416.3 4.42851
13416.7 4.82032
13417.1 5.19961
13417.6 5.61422
13417.8 5.80477
13418.1 5.97444
13418.3 6.15515
13418.6 6.30808
13418.9 6.43828
13419.1 6.54397
13419.3 6.61319
13419.6 6.66313
13419.8 6.69330
13420.0 6.70339
13420.3 6.68587
13420.6 6.63362
13420.9 6.54756
13421.2 6.42918
13421.4 6.28611
13421.7 6.11704
13422.0 5.92456
13422.3 5.71948
13422.6 5.47258
13422.9 5.21845
13423.5 4.66969
13424.5 3.70319
13425.0 3.24433
13425.2 3.02507
13425.5 2.81408
13425.9 2.49579
13426.1 2.34621
13426.3 2.20331
13426.5 2.06721
13426.7 1.93799
13426.9 1.81564
13427.1 1.70573
13427.3 1.59661
13427.5 1.49410
13427.7 1.39802
13427.9 1.30818
13428.1 1.22434
13428.3 1.14626
13428.5 1.07368
13428.6 1.00957
13429.0 0.903012
13429.3 0.812604
13429.7 0.731573
13430.0 0.663202
13430.4 0.602156
13430.7 0.550757
13431.1 0.504882
13431.4 0.466205
13431.8 0.431584
13432.1 0.402267
13432.4 0.375873
13432.8 0.353367
13433.1 0.332946
13433.5 0.315385
13434.2 0.285354
13435.0 0.257751
13435.8 0.235778
13436.6 0.217927
13437.4 0.203345
13438.2 0.190957
13438.9 0.180580
13440.5 0.163908
13442.1 0.151328
13443.7 0.141626
13445.3 0.134019
13446.9 0.127985
13449.2 0.121231
13451.6 0.116355
13453.9 0.112812
13456.2 0.110290
13458.6 0.108523
13460.9 0.107357
13465.6 0.106380
13470.2 0.106759
13474.9 0.108144
13479.6 0.110324
13484.2 0.113169
13488.9 0.116620
13491.2 0.118562
13493.6 0.120635
13495.9 0.122855
13498.2 0.125204
13500.6 0.127691
13502.9 0.130318
13505.5 0.133356
13508.0 0.136571
13510.6 0.139972
13513.1 0.143554
13515.6 0.147350
13518.2 0.151341
13520.7 0.155568
13523.3 0.160009
13525.0 0.163117
13526.7 0.166339
13529.0 0.170967
13531.3 0.175810
13533.7 0.180923
13536.0 0.186278
13538.4 0.191937
13539.5 0.194877
13540.7 0.197868
13541.9 0.200964
13543.0 0.204115
13544.2 0.207377
13545.3 0.210698
13546.5 0.213989
13547.6 0.217335
13548.7 0.220798
13549.8 0.224321
13550.9 0.227970
13552.0 0.231681
13553.2 0.235526
13554.3 0.239440
13555.4 0.243495
13556.5 0.247624
13557.6 0.251904
13558.7 0.256263
13559.8 0.260783
13561.0 0.265389
13562.1 0.270123
13563.2 0.274993
13564.3 0.280276
13565.5 0.285721
13566.7 0.291334
13567.8 0.297071
13569.0 0.303039
13570.2 0.309142
13571.3 0.315492
13572.5 0.321990
13573.7 0.328754
13574.8 0.335738
13576.0 0.342951
13577.2 0.350337
13578.3 0.358035
13579.5 0.365991
13580.7 0.374218
13581.8 0.382653
13583.0 0.391454
13584.2 0.400562
13585.4 0.409992
13586.5 0.419673
13587.7 0.429787
13588.8 0.440176
13590.0 0.451037
13591.2 0.462200
13592.3 0.473878
13593.5 0.485995
13594.7 0.498571
13595.8 0.511516
13597.0 0.525074
13598.2 0.539161
13599.4 0.553802
13600.5 0.568892
13601.7 0.584718
13602.9 0.601184
13604.0 0.618320
13605.2 0.636004
13606.4 0.654576
13607.5 0.673923
13608.7 0.694083
13609.9 0.714915
13611.0 0.736819
13612.2 0.759665
13613.4 0.783499
13614.5 0.808153
13615.7 0.834104
13616.9 0.861197
13618.0 0.889488
13619.2 0.918777
13620.4 0.949628
13621.5 0.981857
13622.7 1.01553
13623.9 1.05040
13625.0 1.08714
13626.2 1.12518
13627.4 1.16525
13628.5 1.20673
13629.5 1.24432
13630.5 1.28293
13631.5 1.32337
13632.5 1.36488
13633.6 1.40832
13634.6 1.45286
13635.6 1.49895
13636.6 1.54660
13637.6 1.59634
13638.6 1.64719
13639.6 1.70016
13640.6 1.75419
13641.6 1.81034
13642.6 1.86745
13644.6 1.98592
13645.9 2.06879
13647.3 2.15302
13648.6 2.23948
13650.0 2.32643
13652.7 2.50207
13655.3 2.67433
13658.0 2.83617
13660.7 2.97947
13662.1 3.04172
13663.4 3.09577
13664.8 3.14115
13666.1 3.17706
13668.1 3.21116
13670.0 3.22219
13672.0 3.20968
13673.9 3.17416
13675.9 3.11707
13677.9 3.04066
13679.3 2.97188
13680.8 2.89558
13682.3 2.81275
13683.7 2.72477
13685.2 2.63236
13686.7 2.53806
13689.6 2.34636
13692.6 2.15588
13695.5 1.97337
13698.5 1.80195
13701.4 1.64356
13703.5 1.54116
13705.5 1.44582
13707.5 1.35651
13709.6 1.27390
13711.6 1.19688
13713.7 1.12587
13715.7 1.06010
13717.8 0.999207
13719.6 0.947075
13721.5 0.898710
13723.4 0.853570
13725.2 0.811428
13727.1 0.771872
13729.0 0.735122
13730.9 0.700770
13732.7 0.668638
13734.6 0.638402
13736.5 0.610232
13738.4 0.583819
13740.2 0.559033
13742.1 0.535634
13744.0 0.513760
13745.8 0.493182
13747.7 0.473807
13749.6 0.455454
13751.5 0.438240
13753.3 0.421992
13755.2 0.406644
13757.1 0.392059
13759.0 0.378336
13762.7 0.353031
13766.4 0.330225
13770.2 0.309722
13773.9 0.291190
13777.7 0.274398
13781.8 0.257792
13785.8 0.242841
13789.9 0.229283
13794.0 0.217019
13798.1 0.205852
13802.2 0.195727
13806.3 0.186500
13810.3 0.178082
13814.1 0.170965
13817.8 0.164421
13821.6 0.158371
13825.3 0.152805
13829.1 0.147657
13832.8 0.142921
13840.3 0.134519
13847.8 0.127403
13855.3 0.121420
13862.8 0.116452
13870.3 0.112410
13878.4 0.108986
13886.6 0.106543
13894.8 0.105062
13902.9 0.104561
13909.1 0.104858
13915.2 0.105774
13921.3 0.107363
13927.5 0.109694
13933.6 0.112871
13939.7 0.117001
13945.8 0.122253
13952.0 0.128883
13957.4 0.136169
13962.9 0.145037
13965.6 0.150181
13968.3 0.155843
13971.0 0.162103
13973.8 0.169034
13976.8 0.177770
13979.9 0.187578
13983.0 0.198697
13986.0 0.211258
13989.1 0.225585
13992.1 0.241883
13995.2 0.260650
13998.3 0.282264
14000.2 0.297236
14002.0 0.313597
14003.9 0.331613
14005.8 0.351506
14007.6 0.373660
14009.5 0.398148
14011.4 0.425446
14013.3 0.455990
14015.0 0.488746
14016.8 0.525499
14018.6 0.566905
14020.4 0.613478
14021.3 0.639368
14022.2 0.666697
14023.1 0.695894
14024.0 0.727129
14024.9 0.760980
14025.8 0.796906
14026.7 0.835509
14027.5 0.877053
14028.5 0.924455
14029.4 0.975862
14030.4 1.03172
14031.3 1.09185
14032.2 1.15812
14033.2 1.22973
14034.1 1.30896
14035.0 1.39493
14036.0 1.49041
14036.9 1.59560
14037.9 1.71171
14038.8 1.83867
14039.7 1.98072
14040.7 2.13652
14041.1 2.22160
14041.6 2.31126
14042.1 2.40577
14042.5 2.50322
14043.0 2.60810
14043.5 2.71864
14043.9 2.83510
14044.4 2.95507
14044.9 3.08404
14045.3 3.21971
14045.8 3.36231
14046.3 3.50877
14046.7 3.66562
14047.2 3.82988
14048.1 4.17685
14049.1 4.55667
14050.0 4.95927
14051.0 5.42681
14052.0 5.91338
14054.1 6.88729
14055.1 7.34519
14056.1 7.75135
14056.6 7.93200
14057.1 8.09288
14057.6 8.23164
14058.1 8.34417
14058.6 8.42723
14059.1 8.48712
14059.5 8.52301
14060.0 8.53443
14060.5 8.52118
14061.0 8.48348
14061.4 8.42026
14061.9 8.33503
14062.4 8.22535
14062.9 8.09723
14063.3 7.95025
14063.8 7.78624
14064.7 7.41082
14065.7 6.99090
14067.6 6.08901
14068.6 5.62184
14069.5 5.17245
14070.5 4.73993
14071.4 4.33872
14072.4 3.96362
14072.9 3.78969
14073.4 3.62353
14073.9 3.46507
14074.3 3.31416
14074.8 3.17063
14075.3 3.03425
14075.8 2.89690
14076.3 2.76702
14076.8 2.64427
14077.3 2.52829
14077.8 2.41874
14078.4 2.31527
14078.9 2.21754
14079.4 2.12697
14079.9 2.03964
14080.4 1.95710
14080.9 1.87906
14081.4 1.80525
14081.9 1.73540
14082.4 1.66927
14083.4 1.54840
14084.5 1.43857
14085.5 1.33957
14086.5 1.25014
14087.5 1.16989
14088.5 1.09628
14089.5 1.02930
14090.6 0.968201
14091.6 0.912874
14093.0 0.844146
14094.4 0.782915
14095.7 0.728156
14097.1 0.679340
14098.5 0.635032
14099.9 0.594983
14101.3 0.558671
14102.7 0.525876
14103.7 0.503501
14104.7 0.482564
14106.8 0.444538
14108.8 0.410983
14110.8 0.381370
14112.9 0.354858
14114.9 0.331257
14116.9 0.309956
14119.0 0.290849
14121.0 0.273481
14123.0 0.257799
14125.1 0.243454
14127.1 0.230424
14129.1 0.218442
14131.2 0.207505
14133.2 0.197402
14135.2 0.188138
14139.3 0.171568
14143.4 0.157322
14147.5 0.144966
14151.5 0.134183
14155.6 0.124715
14159.7 0.116356
14163.7 0.108937
14167.8 0.102322
14172.6 0.0953851
14177.4 0.0892608
14182.2 0.0838253
14187.1 0.0789784
14191.9 0.0746432
14196.7 0.0707560
14201.5 0.0672350
14206.3 0.0640373
14214.4 0.0592648
14222.6 0.0551766
14230.7 0.0516441
14238.9 0.0485723
14247.0 0.0458866
14255.1 0.0435282
14263.3 0.0414498
14271.4 0.0396140
14279.6 0.0379908
14287.7 0.0365565
14304.0 0.0341858
14320.3 0.0324102
14336.5 0.0312140
14345.4 0.0308309
14354.3 0.0306772
14361.7 0.0307659
14369.1 0.0311093
14376.5 0.0317947
14383.9 0.0329650
14391.3 0.0348637
14398.7 0.0379307
14402.4 0.0401336
14406.1 0.0429631
14409.8 0.0466827
14413.5 0.0517530
14416.1 0.0564428
14418.7 0.0624390
14421.3 0.0702578
14423.9 0.0807483
14425.2 0.0874372
14426.5 0.0953401
14427.8 0.104932
14429.1 0.116546
14430.4 0.131068
14431.6 0.149325
14432.9 0.173318
14433.6 0.188283
14434.2 0.205658
14435.2 0.237261
14435.6 0.256657
14436.1 0.279382
14436.6 0.306940
14437.0 0.339298
14437.5 0.378443
14437.9 0.426217
14438.4 0.486362
14438.9 0.559256
14439.3 0.649572
14439.8 0.761511
14440.0 0.830103
14440.3 0.903309
14440.5 0.984551
14440.7 1.07458
14440.9 1.17416
14441.2 1.28410
14441.4 1.40520
14441.6 1.53826
14441.9 1.67747
14442.1 1.82903
14442.3 1.99358
14442.5 2.17169
14442.7 2.36391
14443.0 2.57067
14443.2 2.79231
14443.4 3.02907
14443.6 3.28104
14443.8 3.54818
14444.1 3.83028
14444.3 4.12694
14444.5 4.43757
14444.7 4.76140
14444.9 5.09741
14445.2 5.44440
14445.6 6.21553
14446.1 6.99551
14446.5 7.78035
14447.0 8.54692
14447.5 9.34497
14447.8 9.71993
14448.0 10.0545
14448.2 10.3129
14448.4 10.5484
14448.7 10.7589
14448.9 10.9345
14449.0 11.0775
14449.2 11.1906
14449.4 11.2812
14449.6 11.3486
14449.8 11.3974
14450.0 11.4136
14450.0 11.4130
14450.1 11.4062
14450.2 11.3938
14450.4 11.3480
14450.6 11.2759
14450.8 11.1838
14451.1 10.9492
14451.5 10.6500
14451.8 10.2512
14452.2 9.78657
14452.5 9.29754
14452.9 8.78608
14453.2 8.24802
14453.5 7.69285
14454.1 6.70311
14454.7 5.74968
14455.0 5.28346
14455.2 4.85012
14455.5 4.42160
14455.8 4.02962
14456.1 3.66060
14456.4 3.32745
14456.6 3.01708
14456.9 2.72960
14457.2 2.46479
14457.4 2.22214
14457.7 2.00089
14458.0 1.80011
14458.3 1.61233
14458.5 1.44974
14458.8 1.30401
14459.1 1.17385
14459.3 1.05794
14459.6 0.955002
14459.9 0.863804
14460.1 0.783157
14460.4 0.707015
14460.7 0.640473
14461.0 0.582352
14461.3 0.533223
14461.6 0.488643
14461.9 0.449630
14462.4 0.386342
14463.0 0.336213
14463.6 0.297345
14464.2 0.266125
14464.7 0.240626
14465.3 0.219115
14465.9 0.201312
14467.0 0.172909
14468.2 0.151056
14469.3 0.133987
14471.1 0.113864
14472.8 0.0987735
14474.6 0.0871052
14476.3 0.0778691
14478.1 0.0704240
14479.8 0.0643334
14483.3 0.0550664
14486.8 0.0483511
14490.3 0.0433101
14493.8 0.0394328
14497.3 0.0363939
14501.6 0.0334296
14506.0 0.0311234
14510.3 0.0292917
14514.7 0.0278179
14523.4 0.0255410
14532.0 0.0238943
14540.7 0.0226576
14549.4 0.0216982
14566.8 0.0203043
14587.0 0.0192068
14607.3 0.0184379
14627.6 0.0178643
14647.8 0.0174218
14668.1 0.0170754
14688.4 0.0168039
14728.9 0.0164213
14775.2 0.0161804
14821.5 0.0160820
14864.0 0.0161078
14906.5 0.0162180
14948.9 0.0164084
14991.4 0.0166783
15033.8 0.0170173
15076.3 0.0174344
15118.8 0.0179291
15161.2 0.0185041
15213.3 0.0193536
15239.4 0.0198498
15265.4 0.0204092
15291.5 0.0210445
15317.5 0.0218337
15343.6 0.0229050
15356.6 0.0236417
15369.7 0.0246735
15382.2 0.0262059
15388.5 0.0273430
15394.7 0.0288947
15401.0 0.0312349
15404.2 0.0328900
15407.3 0.0350412
15410.4 0.0379362
15413.6 0.0419416
15416.7 0.0478193
15418.3 0.0518864
15419.8 0.0570729
15421.4 0.0639737
15423.0 0.0735076
15424.5 0.0876173
15425.3 0.0976861
15426.1 0.110808
15426.9 0.128932
15427.7 0.154034
15428.5 0.190452
15428.9 0.214065
15429.3 0.242447
15429.7 0.277481
15430.0 0.318481
15430.4 0.367396
15430.8 0.425465
15431.2 0.493987
15431.6 0.574274
15432.0 0.667605
15432.4 0.775150
15432.6 0.855241
15432.9 0.942322
15433.2 1.03656
15433.4 1.13399
15433.7 1.24241
15433.9 1.35339
15434.2 1.47558
15434.4 1.59929
15435.0 1.87416
15435.5 2.16233
15436.5 2.76360
15436.9 3.01225
15437.3 3.24305
15437.8 3.45536
15438.2 3.64277
15438.4 3.73269
15438.6 3.80923
15438.9 3.87857
15439.1 3.93403
15439.3 3.97480
15439.5 4.00471
15439.7 4.02666
15439.9 4.03831
15440.0 4.04111
15440.2 4.03605
15440.4 4.02196
15440.6 3.99893
15440.8 3.96713
15441.0 3.92443
15441.2 3.87259
15441.6 3.74682
15441.9 3.59587
15442.3 3.42580
15442.7 3.23712
15443.1 3.03424
15443.5 2.75717
15444.0 2.47317
15444.5 2.19097
15445.0 1.92364
15445.4 1.66581
15445.9 1.42785
15446.4 1.21272
15446.9 1.02564
15447.2 0.915164
15447.5 0.814790
15447.8 0.724191
15448.1 0.645405
15448.4 0.572659
15448.7 0.510089
15449.0 0.452902
15449.3 0.404175
15449.6 0.360016
15449.9 0.322674
15450.5 0.260777
15451.2 0.214176
15451.8 0.179221
15452.5 0.147900
15453.3 0.125600
15454.0 0.109393
15454.8 0.0972961
15455.5 0.0879964
15456.3 0.0806390
15457.8 0.0697762
15459.3 0.0620082
15460.7 0.0562418
15463.7 0.0482324
15466.7 0.0430593
15469.7 0.0395148
15472.7 0.0369630
15475.7 0.0350655
15482.2 0.0323461
15488.8 0.0307594
15495.3 0.0297896
15501.8 0.0291857
15514.9 0.0286070
15527.9 0.0284631
15545.3 0.0286343
15562.7 0.0290377
15580.2 0.0295873
15597.6 0.0302580
15615.0 0.0310501
15632.4 0.0319920
15649.8 0.0331894
15658.5 0.0339675
15667.2 0.0349530
15677.0 0.0365599
15681.9 0.0377471
15686.8 0.0394110
15691.7 0.0419428
15696.6 0.0461777
15699.0 0.0495852
15701.5 0.0547185
15702.7 0.0584273
15703.9 0.0634232
15705.2 0.0707168
15705.8 0.0758153
15706.4 0.0824325
15706.9 0.0902374
15707.5 0.100263
15708.0 0.113775
15708.6 0.131432
15709.1 0.155409
15709.6 0.186688
15710.2 0.227850
15710.7 0.281450
15711.3 0.351753
15711.8 0.439203
15712.1 0.492696
15712.4 0.550005
15712.6 0.613229
15712.9 0.682608
15713.2 0.761252
15713.5 0.843649
15713.7 0.932506
15714.0 1.02774
15714.3 1.12916
15714.5 1.23644
15715.1 1.46672
15715.4 1.62516
15715.8 1.78393
15716.4 2.10733
15716.8 2.26703
15717.1 2.42178
15717.5 2.56873
15717.8 2.70502
15718.1 2.81073
15718.4 2.90500
15718.7 2.98635
15719.0 3.05137
15719.3 3.11244
15719.6 3.14896
15720.0 3.16217
15720.0 3.16200
15720.2 3.15845
15720.3 3.15031
15720.6 3.12041
15721.0 3.06715
15721.3 2.99622
15721.7 2.87992
15722.1 2.73862
15722.5 2.57675
15722.9 2.39915
15723.2 2.28990
15723.8 1.99774
15724.4 1.70875
15725.0 1.42722
15725.3 1.29453
15725.6 1.17256
15725.9 1.05392
15726.3 0.943339
15726.6 0.841132
15726.9 0.750324
15727.2 0.664825
15727.5 0.589981
15727.8 0.520507
15728.1 0.460514
15728.4 0.397315
15728.8 0.344328
15729.1 0.298877
15729.5 0.260152
15729.8 0.227360
15730.2 0.199743
15730.5 0.176591
15730.9 0.157255
15731.6 0.127419
15732.3 0.107156
15733.0 0.0930900
15733.7 0.0831768
15734.4 0.0759333
15735.1 0.0706295
15736.5 0.0633129
15737.9 0.0584450
15739.3 0.0549825
15742.1 0.0503259
15744.9 0.0473879
15747.8 0.0454153
15750.6 0.0440496
15756.2 0.0423756
15761.8 0.0414983
15773.0 0.0408622
15786.6 0.0409589
15800.2 0.0414765
15813.8 0.0421856
15827.3 0.0430258
15854.5 0.0449983
15881.6 0.0471936
15908.8 0.0496168
15936.0 0.0522602
15963.1 0.0551343
15990.3 0.0582534
16016.5 0.0615198
16042.7 0.0650511
16068.9 0.0688574
16082.0 0.0708409
16095.1 0.0729512
16108.2 0.0750829
16121.4 0.0773510
16147.6 0.0820703
16173.8 0.0871243
16200.0 0.0925282
16219.2 0.0967303
16238.4 0.101115
16257.7 0.105661
16276.9 0.110375
16315.3 0.120286
16353.8 0.130595
16430.6 0.151211
16469.1 0.160484
16488.3 0.164643
16507.5 0.168377
16533.1 0.172489
16558.8 0.175512
16584.4 0.177327
16610.0 0.177862
16636.2 0.177086
16653.3 0.175812
16670.5 0.174112
16687.7 0.171988
16704.8 0.169390
16722.0 0.166602
16739.2 0.163658
16756.3 0.160973
16764.9 0.159943
16773.5 0.159436
16781.7 0.160023
16785.8 0.161094
16789.9 0.163137
16793.9 0.166878
16796.0 0.169817
16798.0 0.173885
16800.1 0.179765
16802.1 0.188666
16803.1 0.195069
16804.2 0.203680
16805.2 0.215867
16806.2 0.234113
16807.0 0.256084
16807.8 0.288464
16808.3 0.310176
16808.7 0.336686
16809.1 0.369013
16809.5 0.407266
16809.9 0.454633
16810.3 0.511673
16810.7 0.579910
16811.1 0.660921
16811.5 0.756279
16811.9 0.867478
16812.3 0.995843
16812.7 1.13863
16813.2 1.33803
16813.7 1.56454
16814.2 1.81705
16814.7 2.08709
16815.2 2.38168
16815.7 2.68309
16816.6 3.30020
16817.0 3.55016
16817.5 3.78481
16817.9 3.99799
16818.3 4.18378
16818.5 4.27028
16818.7 4.34335
16818.9 4.40931
16819.1 4.46164
16819.5 4.52188
16819.8 4.55364
16820.0 4.55991
16820.1 4.55956
16820.2 4.55399
16820.4 4.54170
16820.7 4.49901
16821.1 4.41642
16821.4 4.30493
16821.7 4.18218
16822.0 4.04420
16822.4 3.88457
16822.7 3.71581
16823.0 3.51191
16823.4 3.30379
16824.0 2.87185
16824.2 2.75023
16824.8 2.37851
16825.1 2.20207
16825.4 2.03159
16825.7 1.86268
16826.0 1.70751
16826.3 1.56100
16826.6 1.42363
16827.0 1.25789
16827.3 1.10480
16827.7 0.968685
16828.1 0.848902
16828.5 0.744506
16828.9 0.654339
16829.3 0.577111
16829.7 0.511467
16830.1 0.456050
16830.5 0.409543
16830.9 0.370706
16831.2 0.338399
16831.6 0.311596
16832.4 0.270988
