V-51(n,tot) ENDFB-8.0
616036 3.09932
616150 2.67509
616264 2.42313
616340 2.24860
616423 2.47546
616547 2.47699
616755 3.57699
616962 4.81744
617087 4.90050
617170 5.05380
617310 4.14935
617450 3.88920
617481 3.91394
617528 4.08503
617605 4.38879
617683 4.55015
617729 4.68024
617760 4.86310
618072 4.33011
618540 3.43779
619008 2.69988
619320 2.44140
619351 2.77955
619398 2.83796
619475 3.02611
619552 3.33430
619599 3.49565
619630 3.83760
619745 3.52557
619918 2.86885
620205 2.07174
620493 1.81015
620665 1.69942
620780 1.57830
620822 1.73483
620885 1.73314
620948 1.89683
620990 2.34740
621030 2.34720
621100 2.77526
621170 2.98160
621229 2.71624
621317 2.37489
621465 2.09488
621612 2.42486
621701 2.50471
621760 2.05440
621802 2.91902
621865 3.18453
621928 3.10755
621970 3.36330
622065 3.06408
622208 3.01791
622445 2.34228
622682 2.48954
622825 2.88769
622920 2.09060
623025 2.27072
623130 3.70280
623430 2.57426
623880 1.73217
624630 1.18226
625380 0.997284
625830 0.930263
626130 0.739720
626285 0.948945
626518 0.927610
626905 1.02469
627292 1.08382
627525 1.19958
627680 1.74770
627755 1.25461
627867 1.30733
628055 1.41330
628242 1.54467
628355 1.65702
628430 1.24060
628488 1.64588
628575 1.83531
628662 1.91914
628720 2.13670
628790 2.08660
628965 2.89397
629140 3.94540
629183 3.79757
629247 3.39454
629355 2.83132
629462 2.61156
629527 2.49430
629570 2.33980
629756 2.52945
630035 2.68129
630314 2.91857
630500 3.26010
630530 3.11450
630559 3.25459
630602 3.23213
630675 3.38056
630748 3.48497
630791 3.46827
630820 3.69420
630860 3.34530
630890 3.84950
630930 3.83220
631105 4.63032
631280 5.33130
631438 4.60293
631675 3.85639
632070 3.47481
632465 3.76711
632702 3.77768
632860 3.43000
632943 3.99503
633068 4.15709
633275 4.33955
633483 5.32287
633607 6.07152
633690 6.46110
633744 6.22772
633825 5.75352
633960 4.83308
634095 4.32356
634176 4.26956
634230 4.18520
634284 4.26784
634365 4.34808
634500 4.47954
634635 5.13700
634716 5.71949
634770 5.92140
634864 5.72156
635005 5.12307
635240 4.49173
635475 4.51522
635616 4.46290
635710 4.25300
635786 4.43559
635900 4.40693
636090 4.43462
636280 4.60929
636394 4.71278
636470 4.91230
636528 4.78632
636615 4.68621
636760 4.46719
636905 4.40996
636992 4.43546
637050 4.28830
637087 4.38094
637143 4.56942
637235 4.65819
637327 5.14653
637383 5.63992
637420 5.66960
637470 5.34130
637545 5.31223
637620 5.35334
637670 5.14980
637732 5.32560
637825 5.42156
637980 5.50716
638135 5.97986
638228 6.44549
638290 6.70920
638630 4.98845
639140 3.73410
639990 3.04495
640840 2.63514
641350 2.32836
641690 2.03590
641815 2.38191
642002 2.36624
642315 2.13337
642628 2.38106
642815 2.71471
642940 2.95010
643010 2.69760
643115 2.49868
643290 2.22404
643465 2.08368
643570 1.99646
643640 1.74130
643732 1.98308
643870 1.85255
644100 1.82410
644330 2.03297
644468 2.14200
644560 2.46360
644600 2.45810
644780 3.26350
645075 2.90988
645370 2.41940
645441 2.57885
645547 2.63505
645725 2.88752
645902 3.55474
646009 3.89441
646080 3.92230
646150 3.54170
646213 3.64148
646307 3.72893
646465 4.33367
646622 4.81737
646717 4.83023
646780 4.98470
646899 4.62130
647077 4.62503
647375 4.47236
647673 4.18922
647851 4.07398
647970 3.69220
648052 3.91928
648175 3.92611
648380 3.76895
648585 3.93334
648708 4.19587
648790 4.39300
648902 3.82715
649070 3.62554
649238 3.61380
649350 3.38550
649432 3.66032
649555 3.67991
649760 3.78401
649965 4.08965
650088 4.31014
650170 4.64760
650210 4.49290
650255 4.81235
650322 5.19050
650435 5.87668
650547 6.40176
650615 6.66586
650660 7.02850
650700 6.90700
650810 7.73860
650850 7.70650
650902 8.03940
650980 8.26560
651058 8.36861
651110 8.48250
651317 7.59955
651628 5.69897
652145 3.76447
652663 3.37867
652973 2.95906
653180 2.43170
653714 2.50899
654515 3.37361
655850 3.91486
657185 4.26015
657986 5.00774
658520 5.18110
658580 5.14034
658640 4.98300
658686 5.38817
658755 5.46807
658824 5.68536
658870 6.33480
659020 5.74860
659095 5.91027
659170 6.85060
659369 6.21204
659668 5.26467
660165 4.43106
660663 4.31409
660961 4.13793
661160 3.83620
661206 4.11485
661275 4.24829
661344 4.28764
661390 4.39900
661430 4.38380
661461 4.47203
661508 4.64048
661585 5.21641
661662 5.68682
661709 5.77110
661740 5.86860
661956 5.73941
662280 4.86492
662820 3.31950
663360 2.83097
663684 2.79736
663900 2.57050
664035 3.02239
664170 3.63980
664251 3.28918
664372 2.76031
664575 2.24649
664778 2.14932
664899 2.08979
664980 1.97700
665089 2.06931
665252 2.10397
665525 2.16308
665798 2.44425
665961 2.92643
666070 3.54120
666420 2.42671
666945 2.74976
667820 2.06293
668695 2.21234
669220 3.05103
669570 1.55910
669621 3.41287
669698 3.85054
669825 3.74307
669953 3.88395
670029 3.73447
670080 3.99200
670142 3.74612
670235 3.72199
670328 3.73801
670390 3.56350
670434 3.69777
670500 3.74828
670610 3.91851
670720 4.49661
670786 4.85606
670830 4.92140
670955 4.25756
671143 3.34923
671455 3.27897
671767 3.26051
671955 2.69609
672080 2.63430
672123 2.77566
672187 2.72084
672295 2.72379
672403 2.79455
672467 2.90681
672510 3.26870
673021 2.58124
673787 2.38742
675065 2.32724
676342 2.23715
677109 2.23621
677620 1.98590
677804 2.14945
678080 2.16929
678540 2.24562
679000 2.53873
679276 2.77962
679460 3.02050
679500 2.99860
679540 3.23949
679600 3.50909
679700 3.98779
679800 4.65829
679860 5.03580
679900 5.16940
680056 4.46890
680290 3.76111
680680 3.40647
681070 3.59779
681304 3.59151
681460 3.37610
681548 3.94434
681680 4.04030
681812 4.01429
681900 4.36570
681940 4.20960
681996 4.56303
682080 4.87839
682164 5.13486
682220 5.38360
682317 4.94916
682463 4.71983
682705 4.49923
682948 4.20612
683093 4.03269
683190 3.83270
683279 4.00259
683413 4.03197
683635 4.09194
683857 4.38753
683991 4.65209
684080 4.89590
684136 4.68283
684220 4.65610
684360 4.42768
684500 4.18076
684584 4.12738
684640 3.89210
684754 4.04590
684925 4.05587
685210 4.10287
685495 4.24346
685666 4.32644
685780 4.46870
685820 4.39870
685865 4.69392
685933 4.94548
686045 5.48459
686158 6.48275
686225 7.06921
686270 7.26120
686440 5.77859
686695 4.82616
687120 4.47500
687545 4.42058
687800 4.38681
687970 4.24520
688060 4.41316
688195 4.38751
688420 4.38734
688645 4.56985
688780 4.75597
688870 5.04020
688910 5.02610
688968 5.25533
689055 5.72116
689142 6.14072
689200 6.28770
689265 6.18270
689363 5.69171
689525 4.90156
689687 4.43558
689785 4.17669
689850 3.99000
689932 4.12109
690055 4.32475
690178 4.68955
690260 5.10710
690445 4.48004
690723 3.83916
691185 3.31235
691648 2.95309
691925 2.68414
692110 2.52000
692230 3.06453
692350 3.34080
692435 3.15074
692520 2.85870
692586 2.95350
692685 3.26050
692784 3.58200
692850 3.70260
692945 3.48105
693088 3.34624
693325 3.05816
693562 2.82265
693705 2.80701
693800 2.73570
693960 2.95595
694120 3.38010
694182 3.14983
694275 3.14719
694430 2.89561
694585 2.51709
694678 2.38856
694740 2.12010
694919 2.26877
695188 2.24935
695635 2.25062
696082 2.74340
696351 3.17671
696530 3.40360
696638 3.23372
696800 3.12048
697070 2.98746
697340 3.02625
697502 3.06058
697610 2.89660
697726 3.12050
697900 3.11691
698190 3.20022
698480 3.34756
698654 3.39905
698770 3.62530
698810 3.60320
698878 3.79036
698980 4.23779
699082 4.62543
699150 4.70630
699187 4.50234
699242 4.40223
699335 4.15764
699428 3.98481
699483 3.93594
699520 3.71360
699622 3.85988
699775 3.91634
699928 3.91646
700000 3.94899
700000 3.88202
700000 3.88215
700045 3.93898
700110 4.24130
700156 4.01184
700225 4.00239
700340 3.96839
700455 4.12422
700524 4.22676
700570 3.90150
700628 4.24152
700715 4.40590
700802 4.46980
700860 4.63120
701281 4.08528
701912 3.89256
702965 3.91588
704017 4.07914
704649 4.10029
705070 3.74700
705125 3.92408
705208 3.95216
705345 4.07502
705483 4.39648
705565 4.62924
705620 4.88150
705660 4.76540
705698 4.88194
705755 4.96779
705850 5.19202
705945 5.44912
706002 5.52825
706040 5.57590
706517 4.45630
707233 4.13128
708425 3.48079
709617 3.03491
710333 2.87379
710810 1.73750
710969 2.00433
711207 1.87549
711605 2.11253
712003 2.82766
712241 3.18435
712400 3.61780
712480 3.60730
712590 4.07273
712700 4.26640
712885 4.07809
713162 3.86717
713625 3.44989
714088 3.23824
714365 3.20563
714550 3.02780
714619 3.19622
714722 3.20357
714895 3.14778
715067 3.36341
715171 3.63597
715240 3.87810
715370 3.49514
715500 3.03190
715586 3.12519
715715 3.43334
715844 3.72857
715930 3.79890
715990 3.53281
716080 3.44372
716230 3.33319
716380 3.17167
716470 3.12013
716530 3.01540
716621 3.16926
716758 3.14784
716985 3.25220
717213 3.36300
717349 3.35806
717440 3.53410
717570 3.47060
717705 3.76474
717840 4.36430
718035 3.99809
718230 3.81190
718430 3.98635
718730 4.09578
719030 4.33534
719230 4.74110
719316 4.63082
719445 4.35330
719574 4.10116
719660 4.03600
719700 4.11631
719760 4.36444
719860 4.67082
719960 5.02403
720020 5.28501
720060 5.31210
720313 4.01900
720693 3.20489
721325 2.54025
721957 2.18773
722337 2.17599
722590 1.96480
722660 2.08420
722765 2.18136
722940 2.14746
723115 2.35996
723220 2.78409
723290 3.14320
723340 3.12600
723405 3.66583
723470 3.83340
723775 3.06010
724080 2.68910
724280 2.80374
724480 3.20280
724570 3.09431
724660 2.78090
724765 2.94080
724923 3.15131
725185 3.70039
725448 4.19442
725605 4.37498
725710 4.56770
725949 4.40469
726307 4.21328
726905 4.21686
727503 4.14381
727861 3.90753
728100 3.78390
728238 3.86082
728445 3.89710
728790 3.81644
729135 4.40678
729342 5.26215
729480 5.84890
729685 5.18585
729992 4.14797
730505 2.80308
731018 2.57543
731325 2.68655
731530 2.44170
731584 3.02180
731665 3.10318
731746 3.05159
731800 3.39530
731840 3.33380
731876 3.62472
731930 3.70075
732020 4.01872
732110 4.38213
732164 4.42910
732200 4.58510
732263 4.49222
732357 4.19130
732515 3.66112
732672 3.35979
732767 3.16468
732830 2.89770
732973 3.08776
733188 3.01314
733545 3.36771
733903 3.86828
734117 4.02462
734260 4.43130
734359 4.00674
734507 4.06489
734755 4.02032
735002 3.99292
735151 4.15619
735250 3.91340
735314 4.48922
735410 4.69869
735506 4.77410
735570 5.11160
735900 3.99491
736395 3.24296
737220 2.91305
738045 2.86279
738540 2.73430
738870 2.39560
739010 2.55301
739220 2.51603
739570 2.61565
739920 2.91115
740130 3.14665
740270 3.51980
740320 3.40040
740384 3.58155
740480 3.71561
740576 3.85042
740640 4.03290
741111 2.87575
741817 2.45340
742995 2.26590
744172 1.78939
744879 1.54399
745350 1.22930
745510 1.38451
745670 1.77740
745720 1.76300
745830 2.33482
745940 2.56260
746305 2.07329
746852 2.09275
747765 1.73491
748677 1.29057
749225 1.36848
749590 1.14230
749641 1.32909
749718 1.44082
749845 1.67310
749972 2.15723
750000 2.28411
750049 2.50615
750100 2.74350
750170 2.52938
750275 2.24704
750450 1.97930
750625 1.88382
750730 1.80098
750800 1.69610
750921 1.83477
751103 1.92125
751405 2.00337
751708 2.06680
751889 2.18227
752010 2.41060
752050 2.36270
752200 2.53332
752425 3.07019
752650 3.59098
752800 3.73300
752959 3.58523
753198 3.28357
753595 2.94088
753993 2.78358
754231 2.62928
754390 2.46410
754483 2.54194
754622 2.57283
754855 2.95849
755087 3.67112
755227 3.99377
755320 4.10480
755550 3.80853
755895 3.47837
756470 2.91124
757045 2.62342
757390 2.59932
757620 2.44530
757819 2.50602
758117 2.59091
758615 2.92424
759112 3.58031
759411 3.93207
759610 3.98320
759766 3.88920
760000 3.68314
760390 2.96733
760780 2.38975
761014 2.21347
761170 1.94590
761246 2.02051
761360 2.07710
761550 2.46570
761740 3.56426
761854 4.18805
761930 4.20170
762101 3.23510
762357 2.33630
762785 1.76603
763213 1.61335
763469 1.51524
763640 1.44920
763712 1.53470
763820 1.49001
764000 1.76134
764180 2.31459
764288 2.58753
764360 2.83410
764546 2.52545
764825 2.08856
765290 1.67544
765755 1.61905
766034 1.58058
766220 1.46870
766373 1.57823
766603 1.60041
766985 1.68328
767368 1.82659
767597 2.05500
767750 2.47600
767800 2.45440
767895 2.89525
767990 3.12390
768096 3.05652
768255 2.84999
768520 2.52486
768785 2.45699
768944 2.44357
769050 2.32920
769263 2.34098
769583 2.54116
770115 2.58106
770648 2.59543
770967 3.31918
771180 4.42370
771500 3.03861
771980 2.24759
772780 2.51759
773580 2.91373
774060 2.66449
774380 2.15270
774438 2.67937
774525 2.79154
774670 3.00257
774815 3.34320
774902 3.35430
774960 3.45960
775010 3.30640
775064 3.40292
775145 3.49807
775280 3.67457
775415 4.06674
775496 4.42824
775550 4.69480
775590 4.68950
775715 5.12584
775840 5.29750
776021 4.73340
776293 4.12019
776745 3.70418
777198 3.82657
777469 3.78541
777650 3.45960
777757 3.57712
777918 3.65084
778185 3.85800
778453 4.56635
778613 5.22974
778720 5.68370
778942 4.76088
779275 3.81586
779830 3.22991
780385 3.09975
780718 2.91663
780940 2.75210
781004 2.85135
781100 2.82175
781260 2.83381
781420 3.01537
781516 3.18369
781580 3.39370
781649 3.36854
781752 3.11665
781925 2.84271
782097 2.76998
782201 2.66193
782270 2.58560
782369 2.63607
782517 2.63473
782765 2.90978
783012 3.78563
783161 4.31919
783260 4.42820
783428 3.89254
783680 3.43448
784100 2.95765
784520 2.51777
784772 2.30374
784940 2.19500
785440 2.78020
785530 2.61619
785665 2.24106
785890 1.89713
786115 1.77099
786250 1.65303
786340 1.63710
786454 1.73122
786625 1.77130
786910 2.03521
787195 2.35817
787366 2.54064
787480 2.82060
787530 2.71230
787590 2.79853
787680 3.01676
787770 3.20352
787830 3.23380
788156 1.93199
788645 1.68395
789460 1.77553
790275 1.93593
790764 2.07956
791090 1.44680
791160 2.16655
791265 2.21828
791440 2.15373
791615 2.35165
791720 2.39033
791790 2.64100
791840 2.62190
791895 2.77440
791977 3.14628
792115 3.53907
792253 3.44986
792335 3.47190
792390 3.73640
792440 3.65780
792800 4.61510
792906 4.51288
793065 3.91547
793330 3.11178
793595 2.80200
793754 2.64888
793860 2.60390
793940 2.66167
794060 2.67964
794260 2.83973
794460 3.16897
794580 3.33382
794660 3.40060
794777 3.03266
794953 2.74432
795245 2.20716
795538 1.90936
795713 1.90694
795830 1.70830
795916 1.74023
796045 1.82596
796260 1.96591
796475 2.49388
796604 2.99411
796690 3.20220
796736 3.04379
796805 2.77917
796920 2.35490
797035 2.10164
797104 1.97593
797150 1.80740
797257 2.04503
797417 2.06422
797685 2.20355
797952 2.49164
798113 2.61507
798220 2.81070
798270 2.80800
798320 2.88261
798395 3.09658
798470 3.30744
798520 3.37650
798571 3.32206
798648 3.29416
798775 3.26143
798902 3.31000
798979 3.33532
799030 3.25040
799142 3.54044
799310 3.70674
799478 3.83889
799590 4.06820
799720 3.92249
799850 3.57390
799900 3.66710
800000 3.27851
800002 3.27373
800080 3.18743
800158 3.09747
800210 2.96660
800260 3.02990
800360 2.88290
800482 2.99118
800665 3.25813
800848 3.75189
800970 4.26340
801230 4.05874
801490 3.56310
801577 3.68170
801708 3.75805
801925 4.20277
802143 5.04873
802273 5.45958
802360 5.57170
802550 4.98337
802835 4.45154
803310 3.37772
803785 2.25102
804070 1.87903
804260 1.70040
804337 1.79014
804453 1.81440
804645 2.04539
804838 2.63752
804953 3.19340
805030 3.73950
805227 2.81380
805523 2.78052
806015 2.89056
806508 3.35428
806803 3.58322
807000 2.58640
807098 3.62989
807245 3.78524
807490 4.38093
807735 5.18742
807882 5.17975
807980 5.54070
808030 5.50250
808210 6.00959
808390 6.20730
808609 5.24756
808938 4.69246
809485 4.24452
810032 3.50069
810361 3.15144
810580 3.10370
810637 3.23804
810722 3.25909
810865 3.54740
811008 3.80200
811093 3.76739
811150 3.84700
811548 3.36227
812145 2.82439
813140 2.52702
814135 2.32920
814732 2.10116
815130 2.06960
815325 2.25322
815617 2.34542
816105 2.96619
816592 3.64013
816885 3.76980
817080 3.93880
817191 3.80785
817357 3.52863
817635 3.16670
817913 2.99978
818079 2.88951
818190 2.76820
818264 2.85248
818375 2.95054
818486 3.17288
818560 3.47810
818856 2.81865
819300 2.69860
820040 2.87591
820780 2.45731
821224 2.16496
821520 2.16570
821568 2.46933
821640 2.53199
821760 2.69670
821880 2.96246
821952 3.04657
822000 3.22270
822454 2.90168
823135 2.81344
824270 2.38180
825405 1.89449
826086 1.82842
826540 1.64580
826810 1.87318
827080 2.34700
827134 2.35008
827215 2.14072
827350 1.78124
827485 1.65466
827566 1.61504
827620 1.56540
827679 1.66077
827768 1.68065
827915 2.01370
828063 2.63155
828151 2.94280
828210 3.14170
828339 2.80671
828533 2.26401
828855 1.79374
829177 1.86655
829371 1.88276
829500 1.75180
829608 2.17417
829770 2.30420
830040 2.30112
830310 2.55884
830472 2.75052
830580 2.85640
830689 2.68302
830852 2.28994
831125 1.65908
831397 1.44823
831561 1.45251
831670 1.36700
832210 1.94680
832370 1.73134
832530 1.58330
832666 1.76502
832870 1.75225
833210 1.82043
833550 2.15139
833754 2.33271
833890 2.46010
833950 2.38810
834015 2.45719
834112 2.49257
834275 2.72196
834437 2.82954
834535 3.05645
834600 3.71510
834938 2.82587
835445 2.70902
836290 2.82871
837135 3.34727
837642 3.52875
837980 2.56450
838073 3.62754
838213 3.85106
838445 3.73527
838678 3.91172
838817 3.95449
838910 4.16200
838970 4.08450
839030 4.20934
839120 4.33751
839270 4.67087
839420 5.09194
839510 5.26672
839570 5.33700
839791 4.60079
840123 3.34933
840675 2.26537
841227 2.13863
841559 2.04113
841780 2.00310
841906 2.29664
842095 2.37613
842410 2.88068
842725 3.31059
842914 3.28376
843040 3.49010
843100 3.43260
843295 3.76710
843490 4.21830
843540 4.20250
843606 4.34675
843705 4.64461
843804 4.96089
843870 5.13790
843931 5.04799
844022 4.89384
844175 4.25253
844327 3.70587
844419 3.59847
844480 3.44260
844525 3.53581
844593 3.55227
844705 3.77066
844818 4.10971
844885 4.19332
844930 4.21750
845169 3.18632
845528 2.58265
846125 2.33073
846722 2.27813
847081 2.28793
847320 2.15030
847470 2.41311
847695 2.59759
848070 3.27636
848445 4.09436
848670 4.29162
848820 4.34510
848990 4.19070
849063 4.24471
849173 4.30102
849355 4.54422
849537 4.88913
849647 5.06152
849720 5.17660
849781 5.10716
849873 5.06129
850025 4.86201
850178 4.65008
850269 4.59083
850330 4.51590
850670 5.09250
850904 4.17121
851255 3.24381
851606 2.62740
851840 2.25900
851902 2.29854
851995 2.29225
852150 2.33800
852305 2.65482
852398 2.86028
852460 2.86690
852612 2.58563
852840 2.39927
853220 2.11517
853600 1.91100
853828 1.82428
853980 1.60790
854206 1.71045
854545 1.70275
855110 1.73335
855675 2.03330
856014 2.29004
856240 2.46820
856319 2.26992
856438 2.06996
856635 1.66662
856832 1.49100
856951 1.54117
857030 1.46010
857138 1.63137
857300 1.74422
857570 1.79491
857840 2.28335
858002 2.72722
858110 2.82340
858178 2.76044
858280 2.53997
858382 2.32719
858450 2.27790
858638 2.30708
858920 2.65968
859390 2.85936
859860 2.74290
860142 2.88637
860330 3.02970
860398 2.97225
860500 2.84619
860670 2.56664
860840 2.46733
860942 2.46355
861010 2.34710
861124 2.37315
861295 2.48157
861580 2.64779
861865 3.14101
862036 3.61342
862150 3.81740
862346 3.38690
862640 3.13663
862934 3.07814
863130 2.98860
863261 3.10185
863457 3.16621
863785 3.23667
864113 3.41404
864309 3.57483
864440 3.70100
864500 3.61410
864850 4.29280
865080 4.01689
865310 3.64310
865731 3.79393
866362 3.70326
867415 4.14814
868468 4.50562
869099 4.45191
869520 4.82430
869630 4.76110
869769 5.03483
869978 5.38319
870325 6.02526
870673 6.48345
870881 6.59538
871020 6.70540
871381 6.47644
871922 5.58947
872825 4.82694
873728 4.38258
874269 3.71894
874630 3.40080
874759 3.56141
874953 3.88234
875275 4.11597
875597 4.10307
875791 4.17349
875920 4.24790
876237 4.13126
876713 4.04589
877505 3.95892
878298 3.56738
878773 3.12520
879090 2.80720
879160 2.94126
879265 3.01684
879370 3.29075
879440 3.77740
879599 3.01577
879838 2.96481
880235 3.21097
880632 3.57317
880871 3.62230
881030 2.86550
881084 3.58803
881165 3.90084
881300 3.90977
881435 4.00943
881516 4.11214
881570 4.26040
881685 4.09131
881800 4.03440
881848 4.07001
881920 4.05671
882040 4.39378
882160 4.80248
882232 4.88735
882280 4.99890
882350 4.73605
882455 4.51305
882560 4.37775
882630 4.27080
882677 4.39845
882747 4.45247
882865 4.68974
882982 4.80078
883053 4.77089
883100 4.94330
883370 4.41848
883640 4.15210
883705 4.21108
883803 4.27867
883965 4.54829
884127 4.82681
884225 4.96349
884290 5.14600
884468 5.05007
884735 4.76552
885180 4.59560
885625 4.72057
885892 4.62577
886070 4.41260
886148 4.62923
886265 4.64071
886460 4.76355
886655 5.05549
886772 5.10493
886850 5.11230
887385 4.16496
887920 3.53390
887968 3.56517
888040 3.63637
888160 4.01580
888280 4.36935
888352 4.50837
888400 4.71930
888532 4.62782
888730 4.01623
889060 3.28259
889390 3.14883
889588 3.04788
889720 2.96780
889846 3.04764
890035 3.12234
890350 3.31417
890665 3.80078
890854 4.12619
890980 4.21120
891329 3.54682
891853 3.24214
892725 3.34314
893597 3.29842
894121 3.16281
894470 3.08330
894561 3.68448
894698 3.91974
894925 3.91625
895153 3.90825
895289 3.94203
895380 4.14690
895525 4.01141
895743 3.63758
896105 3.20200
896467 3.08897
896685 3.01988
896830 2.95100
896939 3.10204
897102 3.16669
897375 3.48494
897648 4.18092
897811 4.48083
897920 4.46610
898103 3.91679
898377 3.17644
898835 2.53763
899292 2.42572
899567 2.38844
899750 2.35950
900000 2.53026
900000 2.53905
900000 2.53919
900205 2.82511
900420 3.26760
900597 2.93577
900863 2.90439
901305 2.94574
901747 2.72406
902013 2.62572
902190 2.60350
902300 2.70797
902465 2.97792
902630 3.21758
902740 3.26820
902802 3.23913
902895 3.13962
903050 3.01188
903205 3.00132
903298 2.99327
903360 2.94980
903421 3.04625
903513 3.07439
903665 3.30976
903818 3.54594
903909 3.57040
903970 3.65810
904090 3.37708
904210 3.29100
904358 3.39882
904580 3.53872
904950 4.61714
905320 5.75549
905542 5.93653
905690 6.02570
905974 5.40465
906400 4.98238
907110 4.74087
907820 4.14903
908246 3.74101
908530 3.73970
908697 3.81796
908948 3.90956
909365 4.09754
909783 4.54455
910033 4.92712
910200 5.15160
910486 5.03611
910915 4.60110
911630 3.69585
912345 3.19859
912774 3.11714
913060 3.02200
913184 3.06294
913370 3.14078
913556 3.32974
913680 3.56820
914200 3.20964
914980 2.91708
916280 2.86414
917580 2.53693
918360 2.14801
918880 2.05910
919214 2.20642
919715 2.15761
920550 3.02294
921385 3.90216
921886 3.90689
922220 4.13810
922594 4.12692
923155 3.87385
924090 3.73531
925025 3.72976
925586 3.50514
925960 3.32660
926470 3.99550
926540 3.87507
926645 3.90066
926820 3.86719
926995 3.70165
927100 3.63593
927170 3.55530
927336 3.64473
927585 3.69559
928000 4.14097
928415 4.66275
928664 4.80184
928830 4.93920
929020 4.87140
929290 5.09166
929695 5.68072
930100 6.28089
930370 6.52090
930588 6.31997
930915 5.96989
931460 5.48648
932005 5.24183
932332 4.84905
932550 4.15960
932745 4.36689
932940 4.70890
933036 4.56344
933180 4.04326
933420 3.38179
933660 3.15982
933804 3.06198
933900 3.02160
934010 3.09276
934175 3.00413
934450 3.37005
934725 4.23347
934890 4.64541
935000 4.88060
935200 4.20134
935500 3.30345
936000 2.66756
936500 2.61108
936800 2.51637
937000 2.46960
937137 2.72687
937342 2.91769
937685 3.45149
938027 3.70732
938233 3.63390
938370 3.83050
938448 3.77727
938565 3.67772
938760 3.32394
938955 3.05492
939072 2.98489
939150 2.84780
939364 2.90951
939685 3.04659
940220 3.00554
940755 3.75961
941076 4.79877
941290 5.32720
941539 4.43122
941912 3.55420
942535 2.99691
943158 2.84906
943531 2.74423
943780 2.70540
943878 2.79830
944025 2.85863
944270 3.14660
944515 3.65272
944662 3.95985
944760 4.17940
945020 3.90950
945119 3.95492
945267 3.99562
945515 4.09313
945763 4.37635
945911 4.60915
946010 4.72630
946365 3.94439
946898 2.94418
947027 2.88537
947027 2.88532
947047 2.87604
947088 2.85729
947090 2.85639
947785 2.53858
948672 2.42000
949205 2.05329
949560 2.05710
950196 2.21978
951150 2.78038
952104 3.40961
952740 3.69430
952810 3.66690
952896 3.79807
953025 3.92345
953240 4.06794
953455 4.14521
953584 4.21675
953670 4.35340
953917 4.23617
954288 4.05952
954905 3.73064
955523 3.37551
955893 3.20538
956140 3.14550
956234 3.23032
956375 3.48977
956516 3.77803
956610 3.91410
956690 3.68409
956810 3.29653
956930 3.01500
957010 2.97350
957102 3.02650
957240 3.24849
957378 3.51264
957470 3.64060
957611 3.32164
957822 2.95658
958175 2.59530
958527 2.47571
958739 2.41624
958880 2.30210
959378 2.44224
960125 2.43983
961370 2.42369
962615 2.62536
963362 2.79317
963860 2.90700
963930 2.86380
964269 3.40516
964777 3.36692
965625 3.43484
966473 4.03979
966981 4.23265
967320 4.33110
967930 3.93717
968540 3.75570
968670 3.86786
968865 4.21837
969190 4.63169
969515 4.69741
969710 4.78875
969840 4.96790
969900 4.95190
969982 5.17740
970105 5.33912
970310 5.71456
970515 6.09393
970638 6.19197
970720 6.28320
971070 5.69741
971595 4.41512
972470 3.45721
973345 2.59707
973870 1.67061
974220 1.63320
974378 1.63826
974615 1.76592
975010 2.27516
975405 4.08158
975642 5.42146
975800 5.66780
975931 5.43013
976127 4.83578
976455 4.05367
976783 3.73373
976979 3.62357
977110 3.57670
977206 3.65431
977350 3.79706
977590 4.07421
977830 4.53355
977974 4.88597
978070 5.07650
978479 4.42009
979092 4.01702
980115 3.89484
981137 3.58034
981751 3.24489
982160 3.04860
982405 3.47640
982650 3.78770
982768 3.57302
982945 3.26791
983240 2.92305
983535 2.82621
983712 2.79647
983830 2.71530
984122 2.84225
984560 3.11466
984998 3.42666
985290 3.62400
985521 3.39209
985867 3.15075
986445 2.78271
987022 2.27971
987369 2.04685
987600 2.05970
987754 2.22010
987985 2.34897
988216 2.54323
988370 2.81990
988450 2.73920
988534 3.04132
988660 3.18316
988870 3.41413
989080 3.79136
989206 3.99042
989290 4.16050
989918 3.64919
990860 3.40693
992430 3.36135
994000 2.91158
994942 2.54146
995570 2.45590
995705 2.54890
995908 2.60533
996245 2.67702
996583 3.37355
996785 4.19051
996920 4.75380
997198 4.80731
997615 3.99128
998310 2.77912
999005 2.48448
999422 2.33619
999700 2.18010
999999 2.30696
1.00000E+06 2.32811
1.00000E+06 2.32917
1.00020E+06 2.54020
1.00030E+06 2.42890
1.00080E+06 2.90750
1.00094E+06 2.82232
1.00115E+06 2.64012
1.00150E+06 2.45008
1.00185E+06 2.41065
1.00206E+06 2.38143
1.00220E+06 2.34880
1.00237E+06 2.48495
1.00263E+06 2.61740
1.00305E+06 3.34872
1.00347E+06 4.67686
1.00373E+06 5.49360
1.00390E+06 5.99450
1.00418E+06 5.52004
1.00460E+06 4.86611
1.00530E+06 3.57969
1.00600E+06 2.77580
1.00642E+06 2.66209
1.00670E+06 2.45640
1.00720E+06 3.01760
1.00760E+06 2.83170
1.00772E+06 2.90387
1.00790E+06 3.24685
1.00808E+06 3.71039
1.00820E+06 3.99690
1.00837E+06 3.78768
1.00863E+06 3.35591
1.00905E+06 2.82891
1.00947E+06 2.73203
1.00973E+06 2.73519
1.00990E+06 2.67210
1.01030E+06 2.85738
1.01070E+06 3.38320
