Sn-117(n,tot) ENDFB-8.0
788.998 31.9307
789.054 33.6897
789.110 35.2985
789.148 36.2936
789.186 37.1937
789.191 37.3062
789.205 37.6073
789.219 37.8915
789.247 38.4146
789.278 38.9139
789.306 39.3031
789.334 39.6226
789.359 39.8456
789.402 40.1033
789.410 40.1329
789.431 40.1799
789.479 40.1361
789.510 39.9924
789.539 39.7846
789.567 39.5047
789.599 39.1153
789.630 38.6441
789.661 38.0949
789.693 37.4722
789.750 36.1700
789.807 34.6743
789.870 32.8451
789.932 30.8778
790.024 27.8644
790.115 24.8097
790.178 22.7487
790.240 20.7666
790.272 19.8116
790.303 18.8858
790.334 17.9916
790.366 17.1339
790.396 16.3449
790.426 15.5917
790.456 14.8703
790.486 14.1858
790.516 13.5339
790.545 12.9190
790.575 12.3366
790.605 11.7901
790.635 11.2753
790.665 10.7947
790.695 10.3441
790.725 9.92547
790.755 9.53479
790.785 9.17341
790.815 8.83866
790.845 8.52918
790.868 8.30840
790.891 8.10189
790.913 7.90804
790.936 7.72626
790.959 7.55522
790.982 7.39581
791.005 7.24668
791.027 7.10727
791.050 6.97648
791.073 6.85491
791.096 6.74145
791.119 6.63561
791.142 6.53691
791.164 6.44490
791.187 6.35913
791.210 6.27919
791.233 6.20437
791.256 6.13495
791.278 6.07023
791.301 6.00988
791.347 5.90106
791.392 5.80618
791.438 5.72306
791.484 5.65033
791.529 5.58627
791.575 5.52959
791.612 5.48814
791.649 5.45033
791.723 5.38394
791.797 5.32733
791.872 5.27845
791.946 5.23551
792.020 5.19740
792.094 5.16310
792.168 5.13201
792.242 5.10352
792.316 5.07731
792.465 5.03038
792.613 4.98937
792.761 4.95308
792.887 4.92536
793.012 4.89997
793.138 4.87657
793.263 4.85493
793.514 4.81598
793.765 4.78179
794.016 4.75135
794.267 4.72394
794.518 4.69898
794.769 4.67605
794.986 4.65760
795.202 4.64022
795.636 4.60804
796.069 4.57857
796.503 4.55112
796.936 4.52515
797.370 4.50025
797.803 4.47609
798.237 4.45239
798.784 4.42274
799.332 4.39302
799.879 4.36285
800.427 4.33189
800.974 4.29980
801.522 4.26622
802.070 4.23077
802.617 4.19307
803.210 4.14916
803.507 4.12580
803.803 4.10139
804.100 4.07581
804.397 4.04895
804.693 4.02069
804.990 3.99091
805.241 3.96439
805.492 3.93657
805.743 3.90733
805.994 3.87657
806.245 3.84413
806.495 3.80992
806.746 3.77374
806.997 3.73547
807.203 3.70247
807.408 3.66787
807.613 3.63155
807.819 3.59346
808.024 3.55348
808.229 3.51160
808.435 3.46777
808.537 3.44512
808.640 3.42204
808.766 3.39319
808.891 3.36374
809.017 3.33377
809.142 3.30344
809.267 3.27288
809.393 3.24239
809.518 3.21236
809.644 3.18338
809.764 3.15744
809.824 3.14545
809.883 3.13436
809.943 3.12441
810.003 3.11593
810.063 3.10933
810.123 3.10514
810.183 3.10404
810.243 3.10695
810.303 3.11507
810.363 3.12997
810.422 3.15373
810.482 3.18907
810.512 3.21220
810.542 3.23954
810.572 3.27178
810.602 3.30961
810.633 3.35621
810.665 3.41087
810.696 3.47477
810.728 3.54898
810.759 3.63546
810.790 3.73569
810.822 3.85158
810.853 3.98479
810.884 4.13857
810.916 4.31517
810.947 4.51754
810.979 4.74815
811.010 5.01207
811.041 5.31153
811.057 5.47676
811.073 5.65277
811.088 5.84018
811.104 6.03830
811.120 6.25031
811.135 6.47567
811.151 6.71508
811.167 6.96926
811.182 7.23898
811.198 7.52503
811.214 7.82820
811.229 8.14723
811.245 8.48707
811.261 8.84662
811.277 9.22679
811.292 9.62853
811.308 10.0528
811.324 10.5006
811.339 10.9728
811.355 11.4674
811.371 11.9917
811.386 12.5436
811.402 13.1242
811.418 13.7347
811.433 14.3761
811.449 15.0496
811.465 15.7563
811.480 16.4925
811.496 17.2689
811.512 18.0818
811.528 18.9326
811.543 19.8222
811.559 20.7520
811.575 21.7229
811.590 22.7361
811.606 23.7858
811.629 25.4065
811.652 27.1172
811.674 28.9279
811.697 30.8414
811.720 32.8604
811.743 34.9874
811.766 37.2244
811.788 39.5733
811.820 42.9944
811.851 46.6337
811.883 50.4927
811.914 54.5581
811.945 58.8539
811.977 63.3492
812.008 68.0670
812.039 72.9697
812.079 79.5097
812.119 86.3162
812.159 93.3736
812.199 100.644
812.262 112.414
812.325 124.388
812.387 136.359
812.450 148.079
812.504 157.807
812.558 166.978
812.621 176.667
812.684 185.143
812.715 188.847
812.747 192.152
812.778 195.054
812.809 197.517
812.839 199.441
812.869 200.951
812.920 202.562
812.925 202.653
812.942 202.858
812.959 202.924
812.992 202.646
813.046 201.067
813.099 198.178
813.157 193.591
813.210 188.174
813.263 181.720
813.316 174.378
813.369 166.283
813.446 153.462
813.523 139.857
813.629 120.730
813.683 111.277
813.736 102.079
813.789 93.1997
813.842 84.7534
813.868 80.6915
813.895 76.7714
813.921 72.9827
813.948 69.3297
813.973 65.9585
813.998 62.7293
814.024 59.6298
814.049 56.6606
814.074 53.8106
814.100 51.1014
814.125 48.5204
814.150 46.0658
814.176 43.7264
814.201 41.5180
814.226 39.4281
814.252 37.4534
814.277 35.5904
814.302 33.8353
814.328 32.1842
814.353 30.6330
814.379 29.1052
814.406 27.6835
814.433 26.3521
814.459 25.1163
814.486 23.9616
814.512 22.8921
814.539 21.8985
814.565 20.9761
814.592 20.1175
814.618 19.3247
814.645 18.5903
814.671 17.9102
814.698 17.2783
814.724 16.6959
814.751 16.1568
814.777 15.6580
814.797 15.3183
814.816 14.9971
814.835 14.6935
814.855 14.4063
814.874 14.1347
814.893 13.8776
814.912 13.6343
814.932 13.4038
814.951 13.1855
814.970 12.9785
815.009 12.5959
815.048 12.2508
815.086 11.9394
815.125 11.6563
815.163 11.3985
815.202 11.1632
815.240 10.9480
815.279 10.7495
815.318 10.5664
815.356 10.3966
815.395 10.2392
815.448 10.0392
815.501 9.85627
815.554 9.68807
815.607 9.53288
815.660 9.38848
815.713 9.25407
815.766 9.12802
815.819 9.00986
815.872 8.89835
815.925 8.79325
816.031 8.59923
816.137 8.42408
816.244 8.26494
816.350 8.11957
816.456 7.98619
816.562 7.86331
816.668 7.74969
816.774 7.64431
816.880 7.54628
816.986 7.45485
817.092 7.36935
817.194 7.29274
817.295 7.22059
817.498 7.08819
817.700 6.96954
817.903 6.86265
818.105 6.76575
818.308 6.67756
818.510 6.59689
818.713 6.52289
818.925 6.45158
819.137 6.38592
819.349 6.32525
819.562 6.26903
819.774 6.21677
819.986 6.16807
820.198 6.12258
820.410 6.08001
820.719 6.02268
821.028 5.97022
821.336 5.92201
821.645 5.87757
821.954 5.83642
822.262 5.79823
822.571 5.76267
822.880 5.72949
823.304 5.68730
823.729 5.64866
824.153 5.61311
824.577 5.58030
825.002 5.54990
825.426 5.52167
826.275 5.47078
826.777 5.44373
827.278 5.41861
828.281 5.37336
829.285 5.33372
830.288 5.29858
831.137 5.27176
831.985 5.24724
832.834 5.22470
833.683 5.20387
835.381 5.16651
837.078 5.13376
838.313 5.11224
839.548 5.09229
840.782 5.07365
842.017 5.05611
843.715 5.03344
844.564 5.02263
845.412 5.01212
846.261 5.00190
847.110 4.99202
847.959 4.98267
848.383 4.97832
848.808 4.97432
849.116 4.97178
849.425 4.96973
849.734 4.96856
849.888 4.96857
850.042 4.96929
850.197 4.97125
850.274 4.97298
850.351 4.97542
850.428 4.97884
850.505 4.98355
850.583 4.98999
850.660 4.99869
850.737 5.01032
850.814 5.02572
850.891 5.04586
850.968 5.07183
851.046 5.10498
851.084 5.12466
851.123 5.14659
851.161 5.17106
851.200 5.19820
851.238 5.22818
851.277 5.26107
851.320 5.30201
851.364 5.34704
851.407 5.39641
851.451 5.45023
851.494 5.50857
851.537 5.57144
851.581 5.63877
851.624 5.71045
851.668 5.78625
851.711 5.86589
851.754 5.94898
851.798 6.03506
851.885 6.21387
851.971 6.39686
852.044 6.54796
852.116 6.69293
852.189 6.82771
852.225 6.88980
852.261 6.94748
852.295 6.99720
852.328 7.04225
852.362 7.08253
852.396 7.11747
852.437 7.15263
852.478 7.17911
852.529 7.19956
852.580 7.20593
852.606 7.20367
852.640 7.19503
852.649 7.19190
852.660 7.18699
852.692 7.16990
852.724 7.14753
852.778 7.09702
852.833 7.03237
852.885 6.95919
852.937 6.87602
852.989 6.78404
853.040 6.68518
853.095 6.57475
853.150 6.46042
853.259 6.22698
853.314 6.11131
853.369 5.99836
853.423 5.88941
853.478 5.78552
853.521 5.70760
853.564 5.63369
853.608 5.56400
853.651 5.49870
853.694 5.43786
853.737 5.38150
853.780 5.32957
853.824 5.28197
853.867 5.23856
853.910 5.19916
853.953 5.16357
853.996 5.13157
854.040 5.10291
854.083 5.07734
854.126 5.05461
854.169 5.03449
854.212 5.01671
854.256 5.00105
854.342 4.97522
854.428 4.95539
854.515 4.94018
854.601 4.92847
854.688 4.91937
854.774 4.91219
854.860 4.90639
854.953 4.90129
855.045 4.89698
855.229 4.88987
855.505 4.88117
855.782 4.87351
856.058 4.86630
856.335 4.85927
856.750 4.84874
857.164 4.83796
857.579 4.82669
857.994 4.81472
858.408 4.80185
858.823 4.78789
859.238 4.77258
859.445 4.76434
859.652 4.75565
859.906 4.74436
860.159 4.73229
860.413 4.71933
860.666 4.70546
860.920 4.69063
861.046 4.68288
861.173 4.67495
861.300 4.66689
861.427 4.65881
861.553 4.65094
861.680 4.64369
861.807 4.63782
861.870 4.63582
861.933 4.63481
861.997 4.63515
862.060 4.63735
862.124 4.64212
862.187 4.65032
862.250 4.66317
862.314 4.68214
862.377 4.70925
862.409 4.72659
862.440 4.74686
862.472 4.77059
862.504 4.79816
862.535 4.83008
862.567 4.86676
862.599 4.90904
862.630 4.95745
862.662 5.01272
862.694 5.07539
862.731 5.16074
862.769 5.25914
862.806 5.37270
862.843 5.50257
862.881 5.65126
862.900 5.73293
862.918 5.81994
862.937 5.91305
862.956 6.01154
862.975 6.11616
862.993 6.22717
863.012 6.34550
863.031 6.47017
863.049 6.60206
863.068 6.74146
863.087 6.88945
863.106 7.04474
863.124 7.20837
863.143 7.38061
863.162 7.56273
863.181 7.75305
863.199 7.95276
863.218 8.16213
863.237 8.38138
863.255 8.61074
863.293 9.10065
863.317 9.44471
863.342 9.80751
863.366 10.1894
863.391 10.5889
863.415 11.0095
863.440 11.4496
863.464 11.9094
863.489 12.3867
863.538 13.4031
863.586 14.4921
863.635 15.6540
863.684 16.8782
863.748 18.5482
863.811 20.2889
863.874 22.0787
863.938 23.8809
864.007 25.8241
864.076 27.6943
864.139 29.3023
864.203 30.7669
864.237 31.4923
864.272 32.1563
864.318 32.9425
864.367 33.6398
864.399 34.0089
864.430 34.3126
864.457 34.5145
864.494 34.7129
864.510 34.7700
864.535 34.8203
864.584 34.7907
864.632 34.5995
864.679 34.2538
864.731 33.7068
864.778 33.0592
864.826 32.2850
864.873 31.3956
864.921 30.4051
864.998 28.6024
865.076 26.6406
865.171 24.1239
865.266 21.5922
865.313 20.3502
865.361 19.1435
865.408 17.9764
865.455 16.8618
865.503 15.8010
865.550 14.8035
865.574 14.3286
865.598 13.8701
865.621 13.4281
865.645 13.0028
865.682 12.3770
865.719 11.7911
865.755 11.2445
865.774 10.9864
865.792 10.7378
865.810 10.4972
865.829 10.2670
865.847 10.0459
865.865 9.83351
865.884 9.62867
865.902 9.43338
865.920 9.24628
865.938 9.06718
865.957 8.89492
865.975 8.73117
865.994 8.57390
866.012 8.42458
866.030 8.28136
866.049 8.14556
866.067 8.01614
866.085 7.89288
866.104 7.77492
866.122 7.66332
866.158 7.45631
866.195 7.26895
866.232 7.10057
866.262 6.97437
866.292 6.85874
866.322 6.75288
866.353 6.65599
866.383 6.56735
866.413 6.48624
866.443 6.41204
866.473 6.34413
866.504 6.28195
866.534 6.22498
866.564 6.17274
866.594 6.12478
866.655 6.04016
866.715 5.96839
866.775 5.90687
866.836 5.85382
866.896 5.80766
866.956 5.76719
867.017 5.73126
867.077 5.69914
867.138 5.67016
867.198 5.64386
867.293 5.60683
867.388 5.57410
867.483 5.54482
867.577 5.51839
867.767 5.47222
867.957 5.43308
868.147 5.39932
868.336 5.36986
868.526 5.34387
868.716 5.32077
868.888 5.30185
869.061 5.28465
869.406 5.25447
869.751 5.22882
870.096 5.20671
870.441 5.18742
870.786 5.17045
871.131 5.15538
871.476 5.14190
871.925 5.12635
872.373 5.11266
872.822 5.10052
873.270 5.08970
873.719 5.07999
874.167 5.07126
874.616 5.06339
875.064 5.05631
875.616 5.04863
876.168 5.04208
876.720 5.03670
877.272 5.03268
877.600 5.03109
877.928 5.03026
878.256 5.03043
878.584 5.03194
878.747 5.03336
878.911 5.03538
879.075 5.03816
879.239 5.04192
879.403 5.04707
879.567 5.05431
879.731 5.06495
879.813 5.07226
879.895 5.08152
879.964 5.09135
880.033 5.10359
880.102 5.11897
880.171 5.13839
880.240 5.16301
880.309 5.19426
880.378 5.23389
880.412 5.25749
880.447 5.28402
880.481 5.31379
880.516 5.34716
880.550 5.38450
880.585 5.42623
880.619 5.47276
880.654 5.52455
880.688 5.58207
880.723 5.64581
880.757 5.71628
880.792 5.79399
880.826 5.87947
880.861 5.97325
880.895 6.07586
880.930 6.18779
880.964 6.30955
880.999 6.44160
881.031 6.57536
881.063 6.71844
881.096 6.87200
881.128 7.03531
881.160 7.20955
881.193 7.39375
881.225 7.58909
881.257 7.79429
881.290 8.01051
881.322 8.23618
881.355 8.47237
881.387 8.71720
881.419 8.97164
881.452 9.23348
881.516 9.77858
881.590 10.4245
881.663 11.0848
881.736 11.7446
881.809 12.3862
881.853 12.7482
881.896 13.0927
881.939 13.4165
881.982 13.7160
882.029 14.0135
882.077 14.2720
882.111 14.4339
882.146 14.5720
882.193 14.7211
882.241 14.8210
882.297 14.8735
882.310 14.8752
882.314 14.8749
882.329 14.8709
882.343 14.8624
882.371 14.8317
882.411 14.7574
882.449 14.6534
882.480 14.5447
882.511 14.4161
882.546 14.2505
882.581 14.0631
882.601 13.9409
882.657 13.5792
882.695 13.3044
882.733 13.0123
882.809 12.3844
883.100 9.79356
883.170 9.20727
883.205 8.92650
883.239 8.65603
883.274 8.39504
883.308 8.14568
883.343 7.90699
883.378 7.68069
883.412 7.46569
883.447 7.26336
883.482 7.07252
883.516 6.89418
883.551 6.72711
883.586 6.57203
883.620 6.42770
883.655 6.29457
883.691 6.16566
883.728 6.04765
883.764 5.93995
883.801 5.84198
883.837 5.75311
883.873 5.67272
883.910 5.60021
883.946 5.53514
883.982 5.47657
884.019 5.42412
884.055 5.37725
884.092 5.33545
884.128 5.29823
884.164 5.26515
884.201 5.23578
884.237 5.20979
884.274 5.18670
884.310 5.16624
884.383 5.13208
884.456 5.10524
884.528 5.08410
884.601 5.06728
884.674 5.05380
884.747 5.04285
884.819 5.03384
884.923 5.02343
885.027 5.01511
885.131 5.00825
885.235 5.00246
885.443 4.99305
885.651 4.98559
885.859 4.97945
886.067 4.97425
886.275 4.96976
886.483 4.96583
886.899 4.95917
887.315 4.95367
887.731 4.94896
888.146 4.94482
888.562 4.94112
888.978 4.93775
889.810 4.93175
890.642 4.92641
891.474 4.92154
892.305 4.91703
893.137 4.91279
894.801 4.90493
896.242 4.89861
897.684 4.89261
899.126 4.88687
900.568 4.88135
903.451 4.87082
906.335 4.86077
909.218 4.85106
912.101 4.84158
914.985 4.83218
917.868 4.82282
922.304 4.80830
926.741 4.79337
931.177 4.77772
933.395 4.76950
935.613 4.76092
936.348 4.75798
936.715 4.75652
936.899 4.75583
937.082 4.75524
937.266 4.75483
937.358 4.75474
937.450 4.75478
937.542 4.75498
937.633 4.75537
937.725 4.75602
937.817 4.75696
937.909 4.75825
938.001 4.75993
938.093 4.76203
938.184 4.76457
938.368 4.77088
938.552 4.77840
938.773 4.78768
938.884 4.79170
938.995 4.79489
939.148 4.79744
939.220 4.79779
939.343 4.79703
939.536 4.79259
939.729 4.78507
939.922 4.77598
940.115 4.76687
940.212 4.76268
940.309 4.75887
940.416 4.75512
940.523 4.75192
940.630 4.74923
940.738 4.74701
940.845 4.74519
940.952 4.74370
941.060 4.74247
941.167 4.74144
941.274 4.74056
941.381 4.73978
941.596 4.73845
942.025 4.73616
942.969 4.73155
943.913 4.72702
945.801 4.71784
949.578 4.69820
953.354 4.67613
955.242 4.66394
957.131 4.65082
959.362 4.63392
961.594 4.61527
963.825 4.59442
966.056 4.57096
967.945 4.54861
969.833 4.52350
970.777 4.50973
971.721 4.49503
972.665 4.47931
973.609 4.46244
974.897 4.43738
975.540 4.42386
976.184 4.40963
976.828 4.39464
977.471 4.37883
978.115 4.36220
978.759 4.34480
979.145 4.33405
979.531 4.32319
979.917 4.31240
980.304 4.30220
980.497 4.29775
980.690 4.29439
980.883 4.29327
980.980 4.29423
981.076 4.29679
981.173 4.30160
981.269 4.30950
981.366 4.32161
981.462 4.33927
981.511 4.35070
981.559 4.36416
981.607 4.37990
981.655 4.39812
981.704 4.41919
981.752 4.44332
981.800 4.47079
981.848 4.50179
981.891 4.53269
981.934 4.56671
981.977 4.60409
982.020 4.64493
982.085 4.71296
982.149 4.78919
982.213 4.87359
982.278 4.96575
982.342 5.06540
982.406 5.17141
982.471 5.28296
982.535 5.39826
982.728 5.74969
982.777 5.83386
982.825 5.91455
982.873 5.99073
982.921 6.06124
982.964 6.11859
983.007 6.17016
983.050 6.21537
983.093 6.25368
983.136 6.28463
983.179 6.30783
983.235 6.32594
983.290 6.33005
983.324 6.32560
983.341 6.32139
983.358 6.31586
983.364 6.31365
983.380 6.30687
983.396 6.29895
983.428 6.27976
983.486 6.23383
983.545 6.17442
983.603 6.10257
983.661 6.01994
983.719 5.92783
983.777 5.82828
983.859 5.67940
983.940 5.52399
984.103 5.21202
984.149 5.12585
984.196 5.04241
984.242 4.96199
984.289 4.88501
984.335 4.81179
984.382 4.74256
984.428 4.67749
984.475 4.61666
984.521 4.56011
984.568 4.50780
984.614 4.45964
984.661 4.41550
984.707 4.37522
984.754 4.33861
984.800 4.30545
984.847 4.27551
984.893 4.24850
984.940 4.22429
984.986 4.20258
985.033 4.18314
985.126 4.15016
985.219 4.12368
985.312 4.10225
985.405 4.08465
985.498 4.06990
985.591 4.05722
985.719 4.04212
985.847 4.02875
985.975 4.01641
986.102 4.00464
986.358 3.98184
986.614 3.95925
986.870 3.93662
987.126 3.91440
987.254 3.90389
987.381 3.89425
987.509 3.88604
987.637 3.88001
987.719 3.87773
987.800 3.87698
987.881 3.87808
987.963 3.88129
988.044 3.88691
988.126 3.89517
988.207 3.90624
988.288 3.92016
988.370 3.93691
988.451 3.95629
988.533 3.97791
988.614 4.00123
988.777 4.04996
988.858 4.07351
988.939 4.09507
989.009 4.11120
989.079 4.12440
989.149 4.13410
989.218 4.13974
989.300 4.14063
989.370 4.13615
989.442 4.12644
989.499 4.11478
989.557 4.09982
989.654 4.06801
989.750 4.02867
989.847 3.98321
989.943 3.93333
990.149 3.82010
990.239 3.77068
990.329 3.72293
990.419 3.67754
990.509 3.63500
990.599 3.59556
990.689 3.55929
990.779 3.52607
990.869 3.49568
990.959 3.46780
991.049 3.44210
991.139 3.41823
991.229 3.39585
991.319 3.37467
991.409 3.35443
991.499 3.33495
991.589 3.31607
991.730 3.28734
991.872 3.25969
992.013 3.23312
992.155 3.20790
992.296 3.18454
992.367 3.17378
992.437 3.16381
992.508 3.15476
992.579 3.14684
992.649 3.14026
992.720 3.13533
992.829 3.13178
992.884 3.13232
992.939 3.13479
992.993 3.13953
993.048 3.14696
993.103 3.15762
993.157 3.17212
993.212 3.19131
993.267 3.21607
993.321 3.24771
993.376 3.28758
993.431 3.33764
993.485 3.39995
993.540 3.47745
993.595 3.57320
993.630 3.64698
993.665 3.73119
993.701 3.82777
993.736 3.93780
993.771 4.06373
993.807 4.20689
993.842 4.37040
993.877 4.55587
993.913 4.76720
993.948 5.00631
993.983 5.27804
994.019 5.58464
994.054 5.93203
994.089 6.32277
994.107 6.53689
994.125 6.76403
994.143 7.00487
994.160 7.25865
994.178 7.52898
994.196 7.81521
994.213 8.11815
994.231 8.43860
994.249 8.77740
994.266 9.13543
994.284 9.51357
994.302 9.91044
994.319 10.3315
994.337 10.7754
994.355 11.2433
994.372 11.7333
994.390 12.2519
994.408 12.7975
994.425 13.3713
994.443 13.9707
994.461 14.6036
994.478 15.2680
994.496 15.9648
994.514 16.6952
994.532 17.4604
994.549 18.2615
994.567 19.0996
994.585 19.9708
994.602 20.8862
994.620 21.8420
994.638 22.8393
994.655 23.8732
994.673 24.9565
994.691 26.0846
994.726 28.4721
994.761 31.0567
994.797 33.8392
994.832 36.8259
994.867 40.0126
994.903 43.4217
994.938 47.0367
994.974 50.8797
995.009 54.9288
995.036 58.2200
995.064 61.6263
995.091 65.1571
995.118 68.8095
995.173 76.4774
995.227 84.5619
995.298 95.5818
995.369 107.070
995.510 130.787
995.581 142.530
995.652 153.861
995.706 162.175
995.761 169.945
995.832 179.026
995.867 183.088
995.902 186.779
995.938 190.094
995.973 192.992
996.011 195.621
996.049 197.739
996.089 199.431
996.130 200.497
996.138 200.625
996.162 200.889
996.186 200.930
996.234 200.351
996.274 199.186
996.315 197.421
996.355 195.081
996.395 192.195
996.435 188.780
996.476 184.875
996.514 180.724
996.553 176.198
996.630 166.193
996.710 154.609
996.791 142.308
996.886 127.351
996.981 112.467
997.062 100.282
997.102 94.4157
997.143 88.7330
997.183 83.2542
997.223 77.9963
997.263 72.9724
997.304 68.1924
997.344 63.6628
997.384 59.3874
997.425 55.3671
997.465 51.6003
997.505 48.0833
997.546 44.8104
997.586 41.7743
997.606 40.3390
997.626 38.9666
997.661 36.7119
997.696 34.6201
997.731 32.6774
997.765 30.8763
997.800 29.2093
997.835 27.6689
997.870 26.2474
997.905 24.9373
997.939 23.7314
997.974 22.6223
998.009 21.6032
998.044 20.6675
998.079 19.8086
998.113 19.0206
998.148 18.2978
998.183 17.6347
998.203 17.2751
998.223 16.9347
998.244 16.6091
998.264 16.3007
998.284 16.0057
998.304 15.7261
998.324 15.4584
998.344 15.2046
998.385 14.7306
998.425 14.2992
998.465 13.9058
998.505 13.5462
998.546 13.2168
998.586 12.9143
998.626 12.6357
998.667 12.3786
998.707 12.1405
998.747 11.9195
998.788 11.7137
998.828 11.5216
998.879 11.2947
998.930 11.0851
998.982 10.8909
999.033 10.7101
999.084 10.5413
999.136 10.3832
999.187 10.2346
999.238 10.0948
999.289 9.96252
999.341 9.83726
999.443 9.60545
999.546 9.39531
999.648 9.20384
999.736 9.05241
999.824 8.91140
999.912 8.77971
1000.00 8.65641
1000.13 8.48528
1000.26 8.32899
1000.40 8.18565
1000.53 8.05465
1000.66 7.93269
1000.79 7.81968
1000.92 7.71466
1001.05 7.61753
1001.18 7.53348
1001.30 7.45438
1001.42 7.37980
1001.54 7.30992
1001.78 7.18008
1002.02 7.06368
1002.26 6.95790
1002.50 6.86212
1002.74 6.77464
1002.99 6.69443
1003.23 6.62033
1003.47 6.55222
1003.71 6.48914
1003.95 6.43057
1004.19 6.37581
1004.43 6.32492
1004.67 6.27732
1004.92 6.23269
1005.31 6.16530
1005.71 6.10419
1006.10 6.04849
1006.50 5.99750
1006.89 5.95066
1007.29 5.90747
1007.68 5.86753
1008.07 5.83058
1008.56 5.78878
1009.04 5.75038
1009.52 5.71499
1010.01 5.68233
1010.49 5.65197
1010.97 5.62373
1011.94 5.57283
1012.99 5.52435
1014.04 5.48188
1015.10 5.44439
1016.15 5.41105
1017.11 5.38348
1018.08 5.35843
1019.05 5.33553
1020.01 5.31455
1021.94 5.27737
1023.87 5.24545
1025.80 5.21768
1027.73 5.19330
1029.66 5.17168
1031.59 5.15240
1034.05 5.13063
1036.51 5.11151
1037.91 5.10168
1039.32 5.09265
1040.33 5.08677
1040.83 5.08414
1041.34 5.08185
1041.59 5.08088
1041.84 5.08014
1042.09 5.07977
1042.22 5.07982
1042.34 5.08016
1042.47 5.08093
1042.60 5.08235
1042.72 5.08480
1042.79 5.08657
1042.85 5.08881
1042.91 5.09163
1042.98 5.09514
1043.04 5.09949
1043.10 5.10483
1043.16 5.11133
1043.23 5.11920
1043.29 5.12864
1043.35 5.13987
1043.41 5.15266
1043.47 5.16730
1043.54 5.18447
1043.60 5.20378
1043.66 5.22605
1043.72 5.25068
1043.78 5.27810
1043.84 5.30833
1043.90 5.34195
1043.96 5.37773
1044.02 5.41605
1044.08 5.45665
1044.20 5.54398
1044.32 5.63451
1044.42 5.70866
1044.52 5.77891
1044.57 5.81184
1044.62 5.84189
1044.66 5.86935
1044.71 5.89385
1044.79 5.92557
1044.87 5.94806
1044.91 5.95675
1044.96 5.96166
1045.00 5.96300
1045.07 5.95846
1045.12 5.94991
1045.17 5.93737
1045.23 5.91746
1045.28 5.89290
1045.34 5.86384
1045.40 5.83082
1045.47 5.78301
1045.54 5.73161
1045.62 5.67662
1045.69 5.62087
1045.84 5.50910
1045.91 5.45529
1045.98 5.40497
1046.04 5.36989
1046.09 5.33744
1046.14 5.30707
1046.20 5.27887
1046.25 5.25287
1046.30 5.22905
1046.36 5.20740
1046.41 5.18782
1046.52 5.15427
1046.62 5.12809
1046.73 5.10787
1046.78 5.09967
1046.83 5.09255
1046.89 5.08629
1046.94 5.08100
1046.99 5.07645
1047.05 5.07255
1047.15 5.06632
1047.26 5.06173
1047.37 5.05830
1047.47 5.05569
1047.58 5.05365
1047.68 5.05201
1047.81 5.05045
1047.93 5.04912
1048.17 5.04692
1048.42 5.04506
1048.66 5.04339
1049.15 5.04039
1049.64 5.03769
1050.14 5.03517
1050.63 5.03278
1051.61 5.02827
1052.59 5.02399
1053.57 5.01992
1055.53 5.01220
1057.62 5.00451
1061.80 4.99040
1063.89 4.98389
1065.98 4.97771
1068.08 4.97187
1070.17 4.96639
1070.89 4.96461
1071.60 4.96292
1072.32 4.96133
1073.04 4.95989
1073.76 4.95870
1074.12 4.95825
1074.48 4.95795
1074.84 4.95787
1075.20 4.95814
1075.38 4.95850
1075.56 4.95911
1075.74 4.96013
1075.83 4.96088
1075.92 4.96186
1076.02 4.96340
1076.12 4.96552
1076.23 4.96850
1076.33 4.97268
1076.43 4.97861
1076.53 4.98678
1076.63 4.99804
1076.74 5.01335
1076.84 5.03410
1076.94 5.06118
1076.99 5.07760
1077.04 5.09616
1077.09 5.11703
1077.15 5.14039
1077.20 5.16638
1077.25 5.19513
1077.30 5.22673
1077.35 5.26127
1077.40 5.29878
1077.45 5.33924
1077.50 5.38261
1077.55 5.42876
1077.63 5.50032
1077.70 5.57557
1077.77 5.65555
1077.85 5.73682
1077.99 5.90134
1078.07 5.98094
1078.14 6.05476
1078.20 6.11233
1078.26 6.16320
1078.33 6.20732
1078.39 6.24377
1078.44 6.26862
1078.49 6.28670
1078.53 6.29568
1078.57 6.30047
1078.60 6.30148
1078.67 6.29524
1078.72 6.28397
1078.76 6.26758
1078.80 6.24816
1078.84 6.22529
1078.89 6.19809
1078.93 6.16811
1078.99 6.11872
1079.05 6.06362
1079.11 6.00386
1079.17 5.94051
1079.29 5.80733
1079.41 5.67232
1079.48 5.59133
1079.56 5.51376
1079.63 5.44070
1079.70 5.37386
1079.78 5.31194
1079.85 5.25619
1079.92 5.20667
1080.00 5.16379
1080.07 5.12610
1080.15 5.09384
1080.22 5.06653
1080.29 5.04393
1080.37 5.02490
1080.44 5.00926
1080.51 4.99650
1080.59 4.98629
1080.64 4.98013
1080.69 4.97487
1080.75 4.97038
1080.80 4.96655
1080.91 4.96052
1081.01 4.95611
1081.12 4.95287
1081.22 4.95043
1081.33 4.94854
1081.44 4.94705
1081.65 4.94479
1081.86 4.94310
1082.07 4.94173
1082.28 4.94056
1082.71 4.93859
1083.13 4.93694
1083.56 4.93549
1083.98 4.93416
1084.40 4.93292
1084.83 4.93175
1085.68 4.92956
1086.52 4.92749
1087.37 4.92550
