Mo-96(n,g) ENDFB-8.0
Energy(eV) XS(b)
16381.2 0.00732282
16385.0 0.00721139
16390.6 0.00742598
16393.4 0.00774471
16396.1 0.00825562
16398.9 0.00902464
16401.7 0.0101395
16404.5 0.0117780
16405.9 0.0128954
16407.2 0.0142816
16409.2 0.0168641
16411.1 0.0205584
16412.0 0.0230505
16413.0 0.0261895
16414.0 0.0302878
16414.9 0.0359663
16415.4 0.0397761
16415.9 0.0446009
16416.4 0.0509024
16416.8 0.0593801
16417.3 0.0710786
16417.8 0.0875263
16418.0 0.0981821
16418.3 0.110904
16418.5 0.126099
16418.8 0.144235
16419.0 0.165855
16419.2 0.191571
16419.5 0.222077
16419.7 0.258143
16420.0 0.300617
16420.2 0.350422
16420.4 0.408544
16420.7 0.476025
16420.9 0.553946
16421.2 0.643405
16421.4 0.745489
16421.6 0.861249
16421.9 0.991659
16422.1 1.13758
16422.4 1.29971
16422.6 1.47856
16422.8 1.61550
16422.9 1.76096
16423.3 2.06727
16423.6 2.41435
16423.9 2.77870
16424.3 3.17752
16424.6 3.58106
16425.3 4.41705
16425.6 4.78207
16425.9 5.11904
16426.2 5.43298
16426.5 5.71667
16426.7 5.95550
16427.0 6.15426
16427.2 6.24798
16427.3 6.32631
16427.6 6.41361
16427.8 6.45612
16428.0 6.47486
16428.0 6.47538
16428.0 6.47535
16428.0 6.47483
16428.1 6.47415
16428.1 6.47127
16428.2 6.46047
16428.4 6.41887
16428.6 6.34290
16428.8 6.26840
16429.0 6.17835
16429.1 6.08044
16429.3 5.97016
16429.6 5.71559
16429.8 5.47288
16430.1 5.20700
16430.3 4.92253
16430.5 4.63631
16431.0 4.01685
16431.5 3.40716
16431.8 3.10457
16432.0 2.81198
16432.3 2.53204
16432.5 2.27717
16432.8 2.00849
16433.1 1.76909
16433.3 1.54132
16433.6 1.34229
16433.9 1.15645
16434.1 0.996973
16434.4 0.850639
16434.6 0.727159
16434.9 0.615677
16435.2 0.523058
16435.4 0.440671
16435.7 0.373185
16436.0 0.313946
16436.2 0.266020
16436.5 0.224425
16436.8 0.191117
16437.1 0.155903
16437.4 0.129107
16437.8 0.108086
16438.1 0.0916119
16438.4 0.0783400
16438.8 0.0682306
16439.1 0.0602145
16439.4 0.0538003
16440.1 0.0442358
16440.8 0.0377389
16441.4 0.0329750
16442.1 0.0292957
16443.4 0.0238505
16444.7 0.0199837
16446.1 0.0170851
16447.4 0.0148540
16449.1 0.0126001
16450.8 0.0108828
16452.6 0.00952389
16454.3 0.00843960
16456.0 0.00755003
16457.7 0.00681847
16461.2 0.00568611
16464.6 0.00485768
16468.1 0.00423514
16471.5 0.00374658
16475.0 0.00335600
16480.8 0.00285067
16486.6 0.00248045
16492.5 0.00219824
16498.3 0.00197757
16510.0 0.00165562
16521.6 0.00143415
16531.2 0.00129985
16540.7 0.00119562
16559.8 0.00104589
16578.9 0.000953160
16598.0 0.000906430
16606.5 0.000901021
16617.1 0.000910862
16627.7 0.000945626
16638.3 0.00101947
16648.9 0.00116096
16653.2 0.00125027
16657.4 0.00137221
16661.6 0.00154049
16665.9 0.00177906
16670.1 0.00212922
16672.2 0.00237019
16674.4 0.00267892
16676.5 0.00308274
16678.6 0.00362388
16680.7 0.00437339
16681.8 0.00486346
16682.8 0.00546303
16684.1 0.00637490
16685.4 0.00761839
16686.0 0.00843879
16686.6 0.00947316
16687.3 0.0108431
16687.9 0.0127688
16688.2 0.0140769
16688.5 0.0156478
16688.8 0.0176830
16689.1 0.0201812
16689.5 0.0234738
16689.8 0.0275634
16690.1 0.0329887
16690.4 0.0397390
16690.7 0.0486702
16691.0 0.0597115
16691.4 0.0741794
16691.7 0.0918457
16692.0 0.114657
16692.3 0.142055
16692.6 0.176793
16692.9 0.217709
16693.2 0.259963
16693.5 0.307126
16693.7 0.363437
16694.0 0.425257
16694.3 0.497816
16694.5 0.576082
16694.8 0.666286
16695.0 0.761777
16695.3 0.869719
16695.6 0.981719
16695.8 1.10571
16696.1 1.23160
16696.6 1.50290
16697.2 1.78283
16697.6 2.00012
16698.0 2.19890
16698.4 2.37966
16698.6 2.45855
16698.8 2.52531
16699.1 2.60833
16699.4 2.66884
16699.7 2.70513
16699.9 2.71509
16700.0 2.71623
16700.2 2.71257
16700.4 2.69779
16700.7 2.64334
16701.0 2.58282
16701.2 2.50914
16701.5 2.41796
16701.7 2.31797
16702.1 2.16119
16702.4 1.99469
16703.1 1.63975
16703.8 1.28627
16704.1 1.11975
16704.5 0.963867
16704.7 0.848985
16705.0 0.742716
16705.3 0.645442
16705.5 0.560404
16705.8 0.480988
16706.1 0.410381
16706.4 0.348183
16706.6 0.295757
16706.9 0.248496
16707.2 0.207918
16707.4 0.173359
16707.7 0.145147
16708.0 0.120484
16708.2 0.0999344
16708.5 0.0829246
16708.8 0.0694001
16709.0 0.0602274
16709.2 0.0524020
16709.4 0.0457433
16709.6 0.0403383
16709.8 0.0355084
16710.0 0.0314194
16710.4 0.0251618
16710.8 0.0205479
16711.2 0.0172861
16711.7 0.0148847
16712.1 0.0130848
16712.5 0.0116752
16712.9 0.0105955
16713.7 0.00898328
16714.6 0.00783214
16715.4 0.00695960
16716.2 0.00625146
16717.0 0.00566889
16718.7 0.00477290
16720.3 0.00411372
16722.0 0.00362010
16724.7 0.00303422
16727.4 0.00263375
16730.2 0.00235069
16732.9 0.00215077
16735.6 0.00200965
16738.3 0.00191406
16743.8 0.00182772
16748.3 0.00184058
16752.8 0.00192057
16757.2 0.00207532
16761.7 0.00233566
16766.2 0.00275226
16768.4 0.00304473
16770.7 0.00341427
16772.9 0.00389068
16775.1 0.00451474
16777.4 0.00535658
16779.6 0.00652580
16781.2 0.00764104
16782.7 0.00912705
16784.3 0.0111876
16785.1 0.0125520
16785.8 0.0142439
16786.6 0.0165115
16787.4 0.0197557
16787.8 0.0219906
16788.2 0.0248578
16788.6 0.0286175
16788.9 0.0334883
16789.3 0.0402238
16789.7 0.0494060
16790.1 0.0619643
16790.5 0.0791202
16790.9 0.102444
16791.3 0.133904
16791.7 0.175905
16792.1 0.229683
16792.4 0.285057
16792.7 0.350298
16793.0 0.431598
16793.3 0.525509
16793.6 0.640134
16793.9 0.769720
16794.2 0.919061
16794.5 1.08922
16794.8 1.28759
16795.1 1.50145
16795.4 1.74444
16795.7 1.99950
16796.0 2.28130
16796.3 2.56854
16796.9 3.16940
16797.4 3.61293
16797.8 4.03769
16798.0 4.23664
16798.2 4.42319
16798.5 4.59484
16798.7 4.74261
16798.8 4.85527
16799.0 4.94877
16799.2 5.02889
16799.4 5.09492
16799.5 5.14100
16799.7 5.17532
16799.8 5.19869
16800.0 5.20802
16800.0 5.20845
16800.2 5.20228
16800.3 5.18551
16800.5 5.13238
16800.7 5.06130
16801.0 4.96828
16801.2 4.83072
16801.5 4.66649
16801.7 4.47866
16802.0 4.27062
16802.3 3.99004
16802.6 3.69116
16803.2 3.06710
16803.5 2.75527
16803.8 2.45142
16804.1 2.16041
16804.4 1.88615
16804.7 1.69526
16804.9 1.52361
16805.1 1.36320
16805.3 1.21430
16805.5 1.07701
16805.8 0.951254
16806.0 0.836782
16806.2 0.733225
16806.4 0.636115
16806.7 0.553309
16806.9 0.479730
16807.1 0.414712
16807.3 0.357571
16807.5 0.307615
16807.8 0.264162
16808.0 0.226550
16808.2 0.192787
16808.4 0.165190
16808.6 0.141622
16808.9 0.121575
16809.1 0.104581
16809.3 0.0902226
16809.5 0.0781232
16809.7 0.0679508
16810.0 0.0590595
16810.2 0.0519586
16810.4 0.0460076
16810.6 0.0410185
16811.1 0.0333077
16811.5 0.0278180
16812.0 0.0235361
16812.5 0.0204909
16812.9 0.0181951
16813.4 0.0164020
16814.3 0.0137480
16815.3 0.0118301
16816.2 0.0103348
16817.2 0.00914852
16819.1 0.00735183
16821.0 0.00607013
16822.8 0.00511925
16824.7 0.00439317
16826.6 0.00382595
16828.5 0.00337452
16830.4 0.00300922
16834.2 0.00245789
16838.0 0.00206187
16841.7 0.00177017
16845.5 0.00154848
16849.3 0.00137710
16854.5 0.00119966
16859.7 0.00106539
16864.9 0.000960830
16870.0 0.000878784
16880.4 0.000761446
16890.8 0.000685189
16902.1 0.000632302
16913.5 0.000599067
16924.8 0.000582148
16936.1 0.000581196
16951.2 0.000607743
16958.8 0.000636243
16966.3 0.000680256
16973.9 0.000745284
16981.4 0.000841832
16989.0 0.000985942
16992.8 0.00108568
16996.5 0.00121442
17000.3 0.00138272
17004.1 0.00160617
17007.9 0.00191186
17011.6 0.00234027
17013.9 0.00268680
17016.1 0.00313356
17018.4 0.00372571
17020.6 0.00453340
17021.7 0.00505772
17022.9 0.00568338
17024.0 0.00644686
17025.1 0.00739619
17026.2 0.00860770
17027.3 0.0102235
17027.9 0.0112707
17028.5 0.0125705
17029.0 0.0142548
17029.6 0.0165501
17030.1 0.0192915
17030.5 0.0230597
17031.0 0.0284659
17031.2 0.0321146
17031.5 0.0363459
17031.7 0.0416967
17032.0 0.0482079
17032.2 0.0561250
17032.4 0.0652972
17032.7 0.0768438
17032.9 0.0901516
17033.1 0.106798
17033.4 0.125841
17033.6 0.149465
17033.8 0.177514
17034.1 0.210643
17034.3 0.247808
17034.6 0.292963
17034.8 0.343050
17035.0 0.403192
17035.3 0.469101
17035.5 0.547256
17035.7 0.631813
17036.0 0.730766
17036.2 0.836388
17036.4 0.958288
17036.7 1.08657
17036.9 1.23247
17037.1 1.38373
17037.5 1.64961
17037.9 1.94087
17038.2 2.25316
17038.6 2.58041
17039.4 3.24742
17039.7 3.56780
17040.1 3.85759
17040.4 4.05469
17040.6 4.22390
17040.9 4.37467
17041.1 4.49282
17041.4 4.57024
17041.6 4.62574
17041.8 4.65751
17041.9 4.66726
17042.0 4.66812
17042.1 4.66399
17042.3 4.64911
17042.5 4.60052
17042.8 4.50031
17043.2 4.35873
17043.4 4.24731
17043.6 4.12168
17043.8 3.98331
17043.9 3.84148
17044.3 3.51633
17044.7 3.17541
17045.7 2.33104
17046.1 1.93221
17046.4 1.74105
17046.6 1.56741
17046.9 1.39711
17047.1 1.24496
17047.3 1.09809
17047.6 0.968879
17047.8 0.846016
17048.0 0.739494
17048.3 0.639636
17048.5 0.554254
17048.7 0.472213
17049.0 0.400583
17049.2 0.338491
17049.5 0.285038
17049.7 0.239331
17050.0 0.200500
17050.2 0.167715
17050.5 0.141206
17050.7 0.118069
17051.0 0.0988522
17051.2 0.0829670
17051.5 0.0703659
17051.7 0.0595546
17052.0 0.0507117
17052.2 0.0434939
17052.5 0.0378224
17052.8 0.0321317
17053.1 0.0276711
17053.4 0.0241611
17053.7 0.0214644
17054.0 0.0192279
17054.2 0.0174768
17054.8 0.0147964
17055.6 0.0123373
17056.4 0.0106430
17057.2 0.00941745
17057.9 0.00844164
17059.4 0.00694030
17060.9 0.00582883
17062.4 0.00498657
17063.9 0.00432325
17065.3 0.00379767
17066.8 0.00336842
17068.3 0.00301717
17071.3 0.00247289
17074.2 0.00207538
17077.2 0.00177655
17080.2 0.00154737
17083.0 0.00137732
17085.7 0.00124089
17091.3 0.00103511
17096.8 0.000885913
17102.4 0.000776388
17107.9 0.000693508
17113.4 0.000629576
17124.5 0.000541620
17135.6 0.000480694
17146.7 0.000439767
17157.8 0.000412518
17168.9 0.000395923
17181.6 0.000389381
17193.4 0.000398386
17199.4 0.000411512
17205.3 0.000435966
17211.3 0.000478303
17214.2 0.000510193
17217.2 0.000554824
17220.2 0.000618808
17223.1 0.000713787
17224.6 0.000780056
17226.1 0.000864609
17227.6 0.000976728
17229.1 0.00112935
17230.3 0.00131209
17230.9 0.00143823
17231.6 0.00160714
17232.2 0.00185071
17232.5 0.00201777
17232.8 0.00222957
17233.1 0.00250197
17233.4 0.00285625
17233.7 0.00332066
17234.0 0.00390985
17234.3 0.00470978
17234.7 0.00576467
17235.0 0.00715202
17235.3 0.00896852
17235.6 0.0113330
17235.9 0.0143895
17236.2 0.0183090
17236.5 0.0232922
17236.8 0.0295690
17237.1 0.0373982
17237.4 0.0470644
17237.8 0.0588728
17238.1 0.0731408
17238.4 0.0901876
17238.7 0.110320
17239.0 0.133002
17239.4 0.173370
17239.9 0.220545
17240.3 0.276661
17240.8 0.338679
17241.2 0.408212
17241.7 0.480338
17242.5 0.628234
17242.9 0.687196
17243.3 0.739212
17243.7 0.783940
17244.0 0.819619
17244.3 0.840890
17244.6 0.854328
17244.9 0.860013
17245.0 0.860764
17245.2 0.859748
17245.5 0.851301
17245.8 0.833862
17246.1 0.809038
17246.2 0.803390
17246.3 0.789215
17246.8 0.728382
17247.3 0.655021
17248.3 0.491903
17248.8 0.403310
17249.4 0.322482
17249.9 0.250705
17250.4 0.189602
17250.9 0.139599
17251.2 0.118255
17251.5 0.100176
17251.7 0.0838072
17252.0 0.0701815
17252.3 0.0580515
17252.5 0.0481209
17252.8 0.0409184
17253.0 0.0346986
17253.2 0.0293556
17253.4 0.0249813
17253.6 0.0210689
17253.8 0.0178955
17254.1 0.0150824
17254.3 0.0128202
17254.5 0.0108311
17254.7 0.00917481
17254.9 0.00780051
17255.1 0.00671078
17255.4 0.00576461
17255.6 0.00501777
17255.8 0.00437154
17256.0 0.00386259
17256.2 0.00342255
17256.4 0.00306075
17256.9 0.00252668
17257.3 0.00215605
17257.7 0.00189313
17258.2 0.00170094
17258.6 0.00155537
17259.4 0.00134767
17260.3 0.00120041
17261.2 0.00108885
17262.9 0.000923989
17264.6 0.000806347
17266.3 0.000719486
17268.9 0.000627102
17271.4 0.000562168
17273.9 0.000514016
17276.4 0.000477219
17281.5 0.000425401
17286.5 0.000392059
17296.6 0.000352908
17306.7 0.000331341
17326.9 0.000312015
17347.1 0.000305381
17398.1 0.000313926
17449.1 0.000346245
17474.6 0.000372449
17500.1 0.000407038
17525.6 0.000454056
17551.1 0.000517006
17569.2 0.000576234
17587.3 0.000652242
17605.3 0.000751890
17623.4 0.000885733
17641.5 0.00107151
17650.5 0.00118844
17659.5 0.00132973
17668.6 0.00150757
17677.6 0.00172951
17686.6 0.00201190
17695.7 0.00237912
17702.0 0.00270982
17708.4 0.00312140
17714.8 0.00364219
17721.2 0.00430016
17725.7 0.00489067
17730.2 0.00563010
17734.7 0.00656155
17739.2 0.00775359
17743.8 0.00931567
17748.3 0.0114072
17750.5 0.0127422
17752.8 0.0143396
17755.1 0.0162696
17757.3 0.0186176
17759.2 0.0209738
17761.0 0.0238160
17762.9 0.0272912
17764.7 0.0316122
17766.6 0.0370910
17768.5 0.0441950
17770.3 0.0536583
17772.2 0.0666340
17773.8 0.0824008
17774.6 0.0926894
17775.4 0.105125
17776.2 0.120916
17777.0 0.141370
17777.4 0.154047
17777.8 0.168901
17778.2 0.186494
17778.6 0.206978
17779.0 0.237277
17779.3 0.254874
17779.5 0.274654
17779.7 0.297962
17780.0 0.323222
17780.2 0.351747
17780.4 0.383980
17780.7 0.422099
17780.9 0.463485
17781.1 0.510219
17781.3 0.562931
17781.6 0.625041
17781.8 0.692112
17782.0 0.767328
17782.3 0.851453
17782.4 0.911488
17782.6 0.975859
17782.7 1.04478
17782.9 1.11845
17783.0 1.19708
17783.2 1.28086
17783.3 1.36996
17783.5 1.46456
17783.6 1.56480
17783.8 1.67080
17783.9 1.78267
17784.1 1.90048
17784.2 2.02429
17784.4 2.15410
17784.7 2.42196
17784.9 2.60930
17785.0 2.79513
17785.2 2.99967
17785.4 3.20091
17785.8 3.63483
17786.1 4.07797
17787.1 5.24773
17787.4 5.70488
17787.8 6.13584
17788.2 6.51774
17788.3 6.69118
17788.5 6.85111
17788.7 6.99624
17788.9 7.12541
17789.1 7.23752
17789.2 7.33165
17789.4 7.40331
17789.6 7.45767
17789.7 7.49429
17789.9 7.51232
17790.0 7.51543
17790.0 7.51513
17790.1 7.51085
17790.2 7.50277
17790.4 7.47463
17790.5 7.42740
17790.7 7.36697
17790.9 7.24253
17791.2 7.09034
17791.4 6.90839
17791.7 6.70856
17792.0 6.35213
17792.4 5.95225
17792.8 5.38433
17793.3 4.78870
17793.8 4.19006
17794.2 3.62189
17794.5 3.33804
17794.7 3.07640
17795.0 2.81567
17795.2 2.57863
17795.4 2.34547
17795.7 2.13614
17795.9 1.94087
17796.1 1.75968
17796.3 1.64187
17796.4 1.53071
17796.6 1.42605
17796.8 1.32774
17796.9 1.23559
17797.1 1.14940
17797.2 1.06892
17797.4 0.998462
17797.5 0.928387
17797.7 0.863307
17797.9 0.802960
17798.0 0.747086
17798.2 0.695424
17798.3 0.647716
17798.5 0.603711
17798.7 0.565599
17798.8 0.525830
17799.0 0.489435
17799.2 0.456151
17799.3 0.425729
17799.5 0.397932
17799.7 0.372539
17800.0 0.329343
17800.3 0.294076
17800.6 0.264238
17801.0 0.238913
17801.3 0.217326
17801.6 0.198830
17801.9 0.182888
17802.6 0.157334
17803.2 0.137232
17803.8 0.121503
17804.5 0.108494
17805.1 0.0978554
17806.2 0.0828804
17807.3 0.0714036
17808.4 0.0622736
17809.5 0.0548626
17810.6 0.0487494
17811.7 0.0436388
17813.9 0.0356255
17816.1 0.0296588
17818.3 0.0251258
17820.5 0.0215696
17822.7 0.0187529
17824.9 0.0164657
17827.1 0.0145983
17831.5 0.0117345
17834.4 0.0103075
17837.3 0.00914506
17843.1 0.00738485
17848.8 0.00614357
17854.6 0.00522605
17860.4 0.00454029
17866.1 0.00402523
17871.9 0.00363726
17877.6 0.00334888
17887.1 0.00304506
17896.6 0.00293506
17903.4 0.00297711
17910.2 0.00314319
17917.0 0.00348221
17920.4 0.00374397
17923.7 0.00409329
17927.5 0.00461836
17931.2 0.00535655
17934.9 0.00642224
17936.8 0.00713931
17938.7 0.00802401
17941.2 0.00962511
17943.8 0.0118955
17945.0 0.0134129
17946.3 0.0152990
17947.6 0.0176917
17948.8 0.0208087
17949.7 0.0236163
17950.6 0.0271794
17951.5 0.0318786
17952.4 0.0384089
17952.8 0.0427870
17953.3 0.0480787
17953.7 0.0548755
17954.2 0.0633345
17954.6 0.0744673
17955.1 0.0885719
17955.5 0.107330
17956.0 0.131162
17956.2 0.146974
17956.4 0.164308
17956.7 0.184037
17956.9 0.206434
17957.1 0.232958
17957.4 0.261706
17957.6 0.294018
17957.8 0.330193
17958.1 0.372376
17958.3 0.417342
17958.5 0.467010
17958.7 0.521603
17959.0 0.584016
17959.2 0.649179
17959.4 0.719643
17959.7 0.795399
17959.8 0.851175
17960.0 0.909411
17960.2 0.970028
17960.3 1.03292
17960.5 1.09797
17960.6 1.16500
17960.8 1.23386
17960.9 1.29988
17961.1 1.37165
17961.3 1.44455
17961.6 1.59266
17961.9 1.74172
17962.2 1.88438
17962.4 1.98308
17962.9 2.16155
17963.2 2.29961
17963.6 2.41934
17963.8 2.48702
17964.0 2.54163
17964.2 2.58035
17964.4 2.60919
17964.8 2.63946
17965.0 2.64670
17965.2 2.64405
17965.4 2.62895
17965.6 2.60072
17965.8 2.56934
17966.0 2.53031
17966.2 2.47874
17966.4 2.42192
17966.6 2.36154
17966.8 2.29547
17967.0 2.22434
17967.2 2.14876
17967.4 2.03931
17967.7 1.92445
17968.0 1.80588
17968.2 1.68991
17968.6 1.51308
17969.0 1.33951
17969.4 1.17299
17969.7 1.02048
17970.0 0.901564
17970.3 0.791606
17970.7 0.691091
17971.0 0.600199
17971.3 0.518855
17971.6 0.446763
17971.9 0.383459
17972.2 0.330008
17972.4 0.296835
17972.6 0.266903
17973.0 0.216937
17973.4 0.176761
17973.8 0.144761
17974.3 0.119458
17974.7 0.0995475
17975.1 0.0839166
17975.5 0.0716372
17975.9 0.0625895
17976.2 0.0552898
17976.6 0.0493541
17977.0 0.0444805
17977.8 0.0370350
17978.5 0.0317172
17979.3 0.0276350
17980.0 0.0244648
17980.8 0.0218602
17981.5 0.0197301
17982.7 0.0170449
17983.9 0.0149264
17985.0 0.0132187
17986.2 0.0118293
17988.5 0.00968174
17990.9 0.00813818
17992.7 0.00722539
17994.4 0.00648843
17998.0 0.00537526
18001.6 0.00459306
18005.1 0.00402720
18008.4 0.00363446
18011.7 0.00333546
18018.3 0.00293366
18024.9 0.00271792
18031.5 0.00263504
18038.7 0.00267527
18045.8 0.00285686
18052.9 0.00322046
18056.5 0.00349406
18060.1 0.00385118
18064.2 0.00440237
18068.3 0.00516324
18072.4 0.00624162
18074.5 0.00695500
18076.5 0.00782502
18079.6 0.00950894
18081.1 0.0105983
18082.6 0.0119136
18084.1 0.0135224
18085.6 0.0155208
18087.1 0.0180501
18088.6 0.0213273
18090.1 0.0257389
18090.9 0.0285440
18091.7 0.0318547
18092.4 0.0359399
18093.2 0.0409623
18093.9 0.0474909
18094.7 0.0560461
18095.4 0.0680068
18095.8 0.0757767
18096.2 0.0848813
18096.6 0.0962072
18096.9 0.110025
18097.3 0.126932
18097.7 0.147038
18097.9 0.159006
18098.1 0.172237
18098.3 0.186852
18098.5 0.202979
18098.6 0.220752
18098.8 0.240309
18099.0 0.261793
18099.2 0.284056
18099.4 0.309712
18099.6 0.337728
18099.8 0.368247
18100.0 0.401409
18100.2 0.437347
18100.3 0.476181
18100.5 0.518022
18100.7 0.560518
18100.9 0.603265
18101.0 0.645849
18101.2 0.693616
18101.4 0.740949
18101.5 0.793750
18101.7 0.845777
18101.9 0.900015
18102.0 0.956394
18102.2 1.01855
18102.4 1.07904
18102.5 1.14134
18102.7 1.20528
18102.8 1.27483
18103.0 1.34159
18103.2 1.40938
18103.3 1.47796
18103.5 1.56440
18103.7 1.65544
18103.9 1.74609
18104.3 1.90673
18104.7 2.05524
18105.1 2.19506
18105.5 2.31745
18105.7 2.38384
18105.9 2.43848
18106.3 2.50754
18106.6 2.54025
18106.9 2.55644
18107.0 2.55880
18107.2 2.55410
18107.5 2.52800
18107.9 2.48154
18108.1 2.43595
18108.3 2.38344
18108.6 2.31402
18108.8 2.23859
18109.0 2.15921
18109.3 2.07770
18109.5 1.99164
18109.7 1.90195
18109.9 1.80529
18110.1 1.71099
18110.6 1.51613
18111.0 1.35781
18111.3 1.20466
18111.7 1.05935
18112.1 0.927392
18112.5 0.777450
18113.0 0.645391
18113.4 0.531458
18113.6 0.480046
18113.9 0.435005
18114.1 0.393840
18114.3 0.357984
18114.5 0.323822
18114.7 0.294262
18114.9 0.266269
18115.2 0.242182
18115.6 0.200933
18116.0 0.166953
18116.4 0.139840
18116.9 0.118273
18117.3 0.101480
18117.8 0.0849572
18118.3 0.0723562
18118.9 0.0626199
18119.4 0.0549719
18119.9 0.0488522
18120.5 0.0438617
18121.0 0.0397179
18121.5 0.0362205
18122.4 0.0313785
18123.3 0.0275774
18124.2 0.0244508
18125.1 0.0218898
18126.9 0.0178843
18128.7 0.0149365
18130.0 0.0132413
18131.3 0.0118446
18133.9 0.00966524
18136.5 0.00806638
18139.1 0.00685614
18142.7 0.00561863
18146.3 0.00471379
18149.9 0.00403209
18153.5 0.00350734
18156.6 0.00314445
18159.7 0.00284566
18165.9 0.00238755
18172.1 0.00205922
18178.3 0.00182020
18185.4 0.00162127
18192.6 0.00148473
18199.8 0.00139740
18207.0 0.00135479
18212.2 0.00135194
18217.1 0.00137294
18222.0 0.00142219
18226.8 0.00150828
18231.7 0.00164568
18236.6 0.00185759
18241.5 0.00218812
18244.0 0.00242704
18246.4 0.00273730
18248.9 0.00315048
18251.3 0.00370931
18253.1 0.00426029
18254.9 0.00498246
18256.7 0.00596552
18257.6 0.00660273
18258.5 0.00736448
18259.4 0.00831604
18260.3 0.00953383
18261.2 0.0111822
18261.6 0.0122649
18262.1 0.0135773
18262.5 0.0152869
18263.0 0.0175279
18263.4 0.0205347
18263.9 0.0245363
18264.3 0.0301761
18264.8 0.0380214
18265.0 0.0431526
18265.2 0.0489374
18265.4 0.0557219
18265.6 0.0636638
18266.0 0.0791253
18266.3 0.0987746
18266.7 0.123538
18267.0 0.153472
18267.4 0.191439
18267.7 0.237838
18268.1 0.293872
18268.4 0.358633
18268.8 0.436950
18269.1 0.527925
18269.5 0.632113
18269.8 0.746132
18270.2 0.876386
18270.5 1.01462
18270.9 1.16750
18271.2 1.32431
18272.3 1.87242
18272.6 2.00623
18272.9 2.12861
18273.2 2.24194
18273.5 2.34397
18273.9 2.46334
18274.2 2.55184
18274.6 2.60284
18274.8 2.61815
18275.0 2.62257
18275.0 2.62261
18275.1 2.62230
18275.1 2.62159
18275.2 2.61856
18275.4 2.60070
18275.8 2.54977
18276.1 2.46572
18276.5 2.35377
18276.8 2.25685
18277.0 2.15330
18277.6 1.91876
18278.6 1.41418
18278.9 1.26319
18279.3 1.11811
18279.6 0.980862
18279.9 0.852951
18280.2 0.735406
18280.5 0.628830
18280.9 0.533436
18281.2 0.451574
18281.5 0.377578
18281.8 0.313652
18282.1 0.259035
18282.4 0.214187
18282.8 0.175327
18283.1 0.143111
18283.4 0.116645
18283.7 0.0956931
18284.0 0.0781479
18284.4 0.0640599
18284.7 0.0528143
18285.0 0.0441286
18285.3 0.0370015
18285.6 0.0313673
18285.9 0.0269128
18286.3 0.0234821
18286.6 0.0206542
18286.9 0.0183897
18287.5 0.0151096
18288.2 0.0128288
18288.8 0.0112093
18289.4 0.0100808
18289.9 0.00918025
18291.1 0.00777152
18292.2 0.00671527
18293.3 0.00588885
18294.4 0.00522511
18295.6 0.00468141
18297.0 0.00412515
18298.4 0.00367796
18301.2 0.00300358
18304.1 0.00252564
18306.9 0.00217769
18311.4 0.00178418
18315.9 0.00151368
18320.4 0.00132137
18324.9 0.00118083
18329.5 0.00107640
18336.2 0.000962995
18343.0 0.000881703
18349.8 0.000824284
18356.6 0.000784069
18370.1 0.000738699
18383.7 0.000725851
18397.2 0.000738512
18410.8 0.000774773
18424.4 0.000837689
18437.9 0.000933783
18447.5 0.00102931
18457.1 0.00115590
18466.7 0.00132569
18476.3 0.00155793
18485.9 0.00188479
18490.7 0.00209479
18495.5 0.00234886
18500.3 0.00266847
18505.1 0.00307086
18509.9 0.00358565
18514.7 0.00425880
18518.4 0.00492590
18522.1 0.00577390
18525.8 0.00687130
18529.4 0.00832594
18533.1 0.0103418
18534.9 0.0116602
18536.8 0.0132500
18538.6 0.0152125
18540.4 0.0176472
18542.3 0.0207645
18544.1 0.0248129
18545.3 0.0281869
18546.5 0.0323463
18547.7 0.0375743
18548.9 0.0443183
18550.1 0.0533562
18550.7 0.0591617
18551.3 0.0662173
18551.9 0.0750072
18552.5 0.0862723
18553.1 0.101147
18553.7 0.121351
18554.0 0.133745
18554.3 0.147797
18554.6 0.164303
18554.8 0.183732
18555.1 0.207521
18555.4 0.234675
18555.7 0.266663
18556.0 0.304288
18556.3 0.350151
18556.5 0.402092
18556.8 0.462620
18557.1 0.532846
18557.2 0.574855
18557.4 0.617030
18557.5 0.662218
18557.7 0.710564
18557.8 0.762211
18557.9 0.817295
18558.1 0.875952
18558.2 0.938306
18558.4 1.00935
18558.5 1.08491
18558.7 1.16511
18558.8 1.25003
18559.0 1.33977
18559.1 1.43438
18559.3 1.53389
18559.4 1.63830
18559.7 1.86170
18560.0 2.10397
18560.3 2.36390
18560.6 2.63967
18561.0 2.99782
18561.4 3.37013
18562.1 4.12588
18562.5 4.50994
18562.9 4.86863
18563.2 5.13543
18563.5 5.36367
18563.7 5.49255
18563.9 5.60022
18564.1 5.69248
18564.3 5.76845
18564.5 5.84004
18564.8 5.88218
18565.0 5.89790
18565.0 5.89780
18565.1 5.89665
18565.1 5.89481
18565.2 5.88873
18565.4 5.86511
18565.6 5.81896
18565.8 5.75344
18566.0 5.65983
18566.2 5.54481
18566.5 5.37653
18566.7 5.18899
18567.0 4.95418
18567.3 4.69694
18567.6 4.43192
18567.9 4.16519
18568.4 3.60464
18568.8 3.19703
18569.2 2.81110
18569.6 2.44458
18569.8 2.26621
18570.0 2.10360
18570.2 1.96410
18570.3 1.83054
18570.5 1.70307
18570.7 1.58183
