Tm-169(n,g) ENDFB-8.0
805.561 23.4832
805.588 25.1750
805.615 26.9252
805.643 28.7351
805.670 30.5849
805.724 34.3934
805.788 38.9121
805.851 43.4130
805.914 47.7674
805.978 51.8155
806.012 53.8380
806.047 55.7000
806.074 57.0492
806.101 58.2681
806.133 59.5097
806.164 60.5572
806.196 61.3989
806.228 62.0273
806.264 62.4704
806.300 62.6174
806.311 62.6028
806.354 62.2746
806.381 61.8726
806.407 61.3202
806.433 60.6011
806.460 59.7372
806.487 58.7328
806.513 57.6004
806.547 55.9750
806.581 54.1685
806.635 51.0113
806.688 47.5552
806.742 43.8869
806.795 40.0982
806.887 33.5178
806.934 30.3187
806.980 27.2336
807.006 25.5060
807.033 23.8398
807.060 22.2331
807.087 20.6897
807.113 19.2125
807.140 17.8038
807.167 16.4653
807.193 15.1976
807.216 14.1584
807.240 13.1723
807.263 12.2389
807.286 11.3611
807.309 10.5304
807.332 9.75278
807.355 9.02012
807.378 8.33728
807.401 7.69666
807.424 7.09959
807.447 6.54423
807.470 6.03083
807.493 5.55299
807.516 5.11291
807.539 4.70480
807.562 4.33025
807.576 4.12591
807.589 3.93131
807.603 3.74610
807.616 3.57119
807.629 3.40360
807.643 3.24548
807.656 3.09413
807.669 2.95146
807.683 2.81501
807.696 2.68651
807.709 2.56370
807.723 2.44813
807.749 2.23398
807.776 2.04184
807.803 1.86964
807.829 1.71546
807.856 1.57751
807.883 1.45415
807.910 1.34387
807.936 1.24529
807.963 1.15715
807.990 1.07830
808.012 1.01985
808.033 0.966668
808.055 0.917806
808.077 0.873280
808.121 0.794843
808.164 0.728626
808.208 0.672382
808.252 0.624273
808.296 0.582806
808.339 0.546774
808.383 0.515203
808.427 0.487311
808.470 0.462473
808.514 0.440184
808.601 0.401724
808.689 0.369560
808.796 0.336544
808.903 0.308801
809.009 0.285087
809.116 0.264572
809.223 0.246660
809.330 0.230901
809.437 0.216946
809.543 0.204519
809.708 0.187812
809.874 0.173596
810.039 0.161391
810.204 0.150830
810.369 0.141628
810.534 0.133561
810.699 0.126452
810.864 0.120161
811.078 0.113036
811.291 0.106882
811.505 0.101535
811.719 0.0968742
811.932 0.0927929
812.146 0.0892125
812.573 0.0832880
812.962 0.0790540
813.350 0.0756865
813.739 0.0730264
814.127 0.0709604
814.516 0.0694014
814.904 0.0682871
815.292 0.0675726
815.681 0.0672245
816.186 0.0672694
816.691 0.0678375
817.196 0.0689350
817.701 0.0706049
818.206 0.0728981
818.711 0.0758891
819.216 0.0796994
819.721 0.0845085
819.993 0.0875999
820.264 0.0911096
820.536 0.0951073
820.808 0.0996829
821.080 0.104952
821.352 0.111064
821.624 0.118210
821.896 0.126649
822.100 0.134035
822.304 0.142537
822.508 0.152419
822.712 0.164013
822.916 0.177795
823.120 0.194398
823.222 0.204042
823.323 0.214764
823.425 0.226778
823.527 0.240307
823.634 0.256484
823.741 0.275167
823.848 0.297080
823.955 0.323304
824.008 0.338535
824.061 0.355566
824.115 0.374797
824.168 0.396753
824.222 0.422122
824.275 0.451808
824.328 0.486996
824.382 0.529229
824.423 0.567977
824.464 0.613283
824.506 0.666549
824.547 0.729288
824.588 0.803809
824.630 0.892350
824.650 0.942862
824.671 0.997708
824.691 1.05754
824.712 1.12282
824.733 1.19437
824.753 1.27204
824.774 1.35714
824.795 1.44942
824.815 1.55044
824.836 1.65986
824.857 1.77886
824.877 1.90817
824.898 2.04929
824.918 2.20164
824.939 2.36758
824.960 2.54637
824.980 2.74066
825.001 2.94952
825.022 3.17481
825.042 3.41752
825.055 3.57753
825.068 3.74357
825.093 4.09975
825.119 4.48801
825.144 4.91027
825.170 5.36844
825.195 5.86437
825.221 6.39987
825.246 6.97661
825.272 7.59617
825.297 8.25995
825.323 8.96918
825.348 9.72487
825.374 10.5278
825.399 11.3784
825.425 12.2768
825.450 13.2192
825.477 14.2602
825.504 15.3517
825.530 16.4922
825.557 17.6794
825.584 18.9108
825.610 20.1830
825.664 22.8338
825.705 24.9614
825.746 27.1334
825.788 29.3259
825.829 31.5068
825.882 34.2775
825.936 36.9239
825.979 38.9546
826.023 40.8155
826.057 42.1268
826.091 43.2985
826.117 44.0849
826.142 44.7781
826.169 45.4000
826.195 45.9156
826.222 46.3185
826.250 46.6131
826.287 46.8094
826.300 46.8241
826.310 46.8151
826.350 46.6096
826.381 46.2788
826.410 45.8130
826.438 45.2400
826.466 44.5498
826.496 43.7067
826.525 42.7476
826.557 41.5744
826.590 40.2891
826.649 37.6704
826.707 34.7998
826.766 31.7634
826.825 28.6496
826.879 25.8185
826.932 23.0524
826.986 20.3885
827.013 19.1093
827.039 17.8753
827.072 16.4455
827.104 15.0881
827.136 13.7981
827.168 12.5862
827.200 11.4460
827.232 10.3853
827.264 9.39980
827.281 8.93356
827.297 8.48849
827.326 7.71482
827.356 7.00040
827.370 6.66362
827.385 6.34304
827.400 6.03603
827.414 5.74225
827.429 5.45952
827.444 5.19130
827.459 4.93529
827.473 4.69112
827.488 4.45689
827.503 4.23540
827.518 4.02465
827.532 3.82428
827.547 3.63265
827.562 3.45198
827.577 3.27945
827.591 3.11701
827.606 2.96211
827.621 2.81648
827.635 2.67869
827.650 2.54840
827.665 2.42448
827.680 2.30827
827.694 2.19859
827.709 2.09512
827.724 1.99694
827.739 1.90507
827.768 1.73711
827.793 1.60710
827.819 1.49071
827.844 1.38583
827.870 1.29215
827.895 1.20788
827.921 1.13275
827.946 1.06526
827.972 1.00515
827.997 0.951197
828.022 0.903168
828.048 0.860073
828.073 0.821702
828.099 0.787258
828.124 0.756569
828.175 0.704492
828.226 0.662575
828.277 0.628801
828.328 0.601499
828.379 0.579408
828.429 0.561439
828.480 0.546866
828.531 0.535099
828.582 0.525703
828.668 0.514266
828.753 0.507436
828.812 0.505034
828.871 0.504335
828.930 0.505238
828.989 0.507688
829.048 0.511673
829.107 0.517183
829.166 0.524259
829.225 0.532966
829.284 0.543419
829.343 0.555717
829.402 0.570055
829.461 0.586672
829.520 0.605920
829.578 0.628155
829.637 0.653966
829.696 0.684102
829.736 0.707657
829.777 0.734095
829.817 0.763916
829.857 0.797638
829.897 0.836175
829.937 0.880352
829.978 0.931270
830.018 0.990102
830.058 1.05874
830.098 1.13897
830.138 1.23307
830.158 1.28616
830.178 1.34346
830.198 1.40597
830.219 1.47387
830.239 1.54762
830.259 1.62775
830.279 1.71482
830.299 1.80943
830.319 1.91221
830.339 2.02327
830.369 2.20463
830.383 2.30416
830.398 2.40912
830.413 2.52126
830.428 2.63944
830.442 2.76475
830.457 2.89757
830.472 3.03929
830.486 3.18841
830.501 3.34626
830.516 3.51329
830.531 3.69118
830.545 3.87799
830.560 4.07534
830.575 4.28373
830.590 4.50517
830.604 4.73719
830.619 4.98173
830.634 5.23932
830.648 5.51236
830.663 5.79770
830.678 6.09765
830.693 6.41276
830.707 6.74585
830.722 7.09295
830.737 7.45678
830.751 7.83787
830.766 8.23950
830.781 8.65675
830.796 9.09276
830.810 9.54800
830.825 10.0262
830.840 10.5215
830.869 11.5777
830.899 12.7197
830.928 13.9459
830.958 15.2665
830.987 16.6738
831.017 18.1781
831.046 19.7689
831.076 21.4556
831.105 23.2309
831.135 25.0914
831.164 27.0258
831.193 29.0417
831.223 31.1185
831.252 33.2623
831.282 35.4492
831.317 38.0961
831.351 40.7719
831.421 46.1455
831.442 47.7805
831.499 51.9788
831.555 55.9314
831.614 59.6956
831.643 61.3968
831.673 62.9503
831.702 64.3529
831.732 65.5826
831.761 66.6366
831.791 67.5006
831.820 68.1648
831.854 68.6808
831.900 68.9337
831.908 68.9260
831.933 68.8026
831.958 68.5294
832.000 67.7205
832.043 66.4984
832.085 64.8896
832.124 63.1073
832.162 61.0595
832.205 58.5237
832.247 55.7490
832.298 52.2215
832.348 48.4995
832.433 41.9750
832.518 35.4773
832.560 32.3353
832.603 29.3070
832.645 26.4180
832.688 23.6884
832.728 21.2436
832.749 20.0838
832.769 18.9668
832.789 17.8931
832.810 16.8630
832.830 15.8765
832.850 14.9382
832.870 14.0383
832.891 13.1812
832.911 12.3663
832.931 11.5965
832.952 10.8634
832.972 10.1698
832.992 9.51476
833.012 8.89999
833.034 8.29046
833.055 7.72182
833.076 7.18718
833.097 6.69001
833.119 6.22404
833.140 5.79204
833.161 5.38835
833.182 5.01518
833.204 4.66744
833.225 4.34685
833.246 4.04887
833.267 3.77484
833.289 3.52075
833.310 3.28761
833.331 3.07286
833.352 2.87524
833.373 2.70096
833.393 2.54026
833.413 2.39221
833.433 2.25588
833.454 2.13042
833.474 2.01500
833.494 1.90888
833.515 1.81178
833.535 1.72209
833.555 1.63966
833.575 1.56391
833.596 1.49431
833.616 1.43033
833.636 1.37151
833.657 1.31741
833.677 1.26787
833.717 1.17980
833.758 1.10496
833.799 1.04114
833.839 0.986612
833.880 0.939590
833.920 0.899035
833.961 0.863702
834.001 0.832907
834.059 0.795179
834.117 0.763578
834.175 0.736781
834.233 0.713967
834.291 0.694370
834.349 0.677536
834.407 0.663004
834.465 0.650515
834.523 0.639781
834.581 0.630646
834.697 0.616508
834.813 0.607161
834.929 0.601964
835.014 0.600525
835.099 0.600947
835.184 0.603136
835.269 0.607025
835.354 0.612569
835.439 0.619747
835.524 0.628555
835.609 0.639006
835.694 0.651132
835.779 0.664982
835.864 0.680621
835.949 0.698136
836.034 0.717628
836.119 0.739225
836.204 0.763075
836.289 0.789354
836.404 0.829476
836.520 0.875129
836.636 0.927088
836.694 0.955751
836.752 0.986316
836.810 1.01905
836.868 1.05401
836.926 1.09152
836.984 1.13168
837.042 1.17487
837.100 1.22125
837.158 1.27128
837.216 1.32520
837.301 1.41244
837.343 1.46013
837.386 1.51086
837.428 1.56491
837.471 1.62260
837.513 1.68431
837.556 1.75047
837.598 1.82157
837.641 1.89820
837.683 1.98102
837.726 2.07085
837.768 2.16862
837.811 2.27544
837.853 2.39263
837.896 2.52145
837.927 2.62421
837.958 2.73478
837.988 2.85442
838.019 2.98420
838.050 3.12533
838.081 3.27918
838.112 3.44730
838.128 3.53754
838.143 3.63142
838.158 3.73042
838.174 3.83421
838.189 3.94306
838.205 4.05654
838.220 4.17642
838.236 4.30150
838.251 4.43374
838.267 4.57182
838.282 4.71792
838.298 4.87057
838.313 5.03217
838.328 5.20110
838.344 5.38002
838.359 5.56713
838.375 5.76538
838.390 5.97275
838.412 6.27773
838.433 6.60360
838.454 6.95512
838.475 7.33070
838.497 7.73575
838.518 8.16836
838.539 8.63464
838.560 9.13230
838.582 9.66824
838.603 10.2397
838.624 10.8543
838.645 11.5089
838.667 12.2119
838.688 12.9594
838.709 13.7609
838.730 14.6115
838.743 15.1431
838.755 15.6948
838.781 16.8559
838.806 18.1031
838.831 19.4406
838.856 20.8784
838.881 22.4089
838.906 24.0413
838.931 25.7790
838.953 27.3385
838.974 28.9697
838.995 30.6894
839.016 32.4825
839.038 34.3667
839.059 36.3249
839.080 38.3658
839.101 40.4892
839.122 42.7051
839.144 44.9914
839.165 47.3684
839.186 49.8116
839.229 54.9317
839.271 60.3255
839.314 65.9586
839.356 71.7875
839.399 77.7606
839.441 83.8182
839.557 100.209
839.600 105.946
839.642 111.406
839.685 116.508
839.727 121.171
839.770 125.318
839.812 128.872
839.855 131.805
839.897 134.026
839.945 135.616
839.992 136.252
840.000 136.264
840.008 136.249
840.034 136.015
840.059 135.497
840.085 134.699
840.111 133.631
840.154 131.237
840.197 128.135
840.240 124.390
840.283 120.073
840.326 115.239
840.369 109.988
840.410 104.635
840.451 99.0564
840.533 87.4779
840.619 75.2352
840.662 69.2505
840.705 63.4504
840.755 56.8701
840.806 50.6635
840.832 47.7161
840.857 44.8790
840.882 42.1555
840.908 39.5583
840.929 37.4429
840.951 35.4125
840.972 33.4669
840.994 31.6060
841.015 29.8290
841.037 28.1350
841.058 26.5227
841.080 24.9976
841.101 23.5435
841.123 22.1658
841.144 20.8623
841.166 19.6309
841.187 18.4689
841.209 17.3740
841.230 16.3435
841.252 15.3791
841.273 14.4691
841.295 13.6156
841.316 12.8158
841.338 12.0670
841.359 11.3666
841.381 10.7120
841.402 10.1007
841.423 9.53278
841.445 9.00049
841.466 8.50429
841.488 8.04195
841.509 7.61131
841.531 7.21033
841.552 6.83704
841.574 6.48958
841.595 6.16762
841.614 5.90586
841.633 5.65983
841.651 5.42854
841.670 5.21220
841.688 5.00760
841.707 4.81613
841.725 4.63492
841.744 4.46520
841.762 4.30444
841.781 4.15373
841.800 4.01082
841.818 3.87669
841.855 3.62964
841.892 3.40872
841.929 3.21005
841.967 3.03176
842.004 2.87073
842.041 2.72478
842.078 2.59201
842.115 2.47079
842.152 2.35973
842.189 2.25763
842.232 2.14912
842.275 2.04989
842.318 1.95877
842.361 1.87497
842.404 1.79730
842.447 1.72524
842.490 1.65821
842.533 1.59583
842.576 1.53738
842.619 1.48261
842.662 1.43120
842.705 1.38297
842.791 1.29457
842.877 1.21569
842.939 1.16342
843.002 1.11510
843.064 1.07029
843.127 1.02864
843.189 0.989865
843.252 0.953721
843.314 0.919979
843.377 0.888441
843.439 0.858933
843.502 0.831296
843.627 0.781091
843.752 0.736871
843.877 0.697862
843.963 0.673720
844.049 0.651601
844.135 0.631307
844.221 0.612757
844.307 0.595801
844.392 0.580385
844.478 0.566397
844.564 0.553803
844.650 0.542526
844.736 0.532554
844.822 0.523839
844.908 0.516390
844.994 0.510191
845.080 0.505276
845.166 0.501666
845.252 0.499426
845.377 0.498771
845.510 0.501838
845.643 0.509457
845.709 0.515302
845.775 0.522761
845.842 0.532103
845.908 0.543689
845.975 0.558032
846.041 0.575756
846.108 0.597792
846.174 0.625393
846.240 0.660267
846.274 0.681129
846.307 0.704737
846.340 0.731510
846.373 0.761928
846.406 0.796543
846.440 0.835990
846.479 0.889628
846.518 0.952327
846.557 1.02565
846.596 1.11114
846.635 1.21127
846.654 1.26731
846.674 1.32781
846.694 1.39344
846.713 1.46389
846.733 1.53984
846.752 1.62165
846.772 1.71020
846.791 1.80499
846.811 1.90742
846.830 2.01690
846.850 2.13499
846.869 2.26097
846.889 2.39590
846.908 2.54027
846.928 2.69538
846.947 2.86018
846.967 3.03592
846.986 3.22312
847.006 3.42334
847.026 3.63504
847.045 3.85972
847.065 4.09786
847.086 4.37660
847.108 4.67288
847.129 4.98728
847.151 5.32034
847.172 5.67254
847.194 6.04433
847.215 6.43605
847.236 6.84607
847.258 7.27842
847.279 7.73137
847.301 8.20498
847.322 8.69917
847.344 9.21379
847.365 9.74855
847.408 10.8741
847.451 12.0763
847.494 13.3456
847.537 14.6731
847.580 16.0439
847.666 18.8722
847.752 21.6986
847.807 23.4269
847.861 25.0487
847.904 26.2209
847.947 27.2806
847.988 28.1691
848.029 28.9235
848.072 29.5566
848.115 30.0154
848.142 30.2079
848.168 30.3302
848.200 30.3832
848.209 30.3790
848.239 30.3066
848.269 30.1452
848.299 29.8883
848.329 29.5415
848.360 29.1006
848.391 28.5765
848.422 27.9711
848.453 27.2941
848.498 26.1888
848.543 24.9627
848.604 23.1197
848.666 21.1568
848.739 18.7592
848.812 16.3726
848.874 14.4161
848.905 13.4750
848.936 12.5642
848.966 11.6875
848.997 10.8479
849.028 10.0478
849.059 9.29132
849.080 8.79753
849.101 8.32614
849.122 7.87286
849.143 7.44210
849.164 7.02977
849.185 6.63971
849.206 6.26809
849.227 5.91823
849.249 5.58656
849.270 5.27593
849.291 4.98305
849.312 4.71034
849.333 4.45481
849.354 4.21847
849.375 3.99968
849.396 3.79801
849.415 3.62404
849.435 3.46524
849.455 3.31966
849.474 3.18850
849.494 3.07014
849.514 2.96553
849.533 2.87337
849.553 2.79442
849.573 2.72769
849.592 2.67375
849.612 2.63194
849.632 2.60265
849.651 2.58555
849.671 2.58087
849.690 2.58854
849.710 2.60868
849.726 2.63355
849.741 2.66619
849.756 2.70711
849.772 2.75594
849.787 2.81345
849.803 2.87906
849.818 2.95330
849.834 3.03634
849.849 3.12903
849.864 3.23040
849.880 3.34198
849.895 3.46260
849.911 3.59407
849.926 3.73498
849.942 3.88640
849.957 4.04863
849.973 4.22312
849.988 4.40792
850.003 4.60574
850.019 4.81432
850.034 5.03669
850.050 5.27027
850.065 5.51678
850.081 5.77651
850.096 6.05156
850.111 6.33868
850.127 6.64187
850.142 6.95748
850.158 7.28986
850.173 7.63495
850.204 8.37037
850.221 8.79995
850.238 9.24551
850.271 10.1955
850.305 11.2209
850.339 12.3215
850.373 13.4960
850.406 14.7424
850.440 16.0571
850.474 17.4317
850.527 19.7326
850.580 22.1454
850.634 24.6377
850.687 27.1653
850.749 30.0739
850.810 32.8720
850.866 35.2485
850.923 37.3950
850.953 38.4555
850.984 39.4164
851.012 40.1935
851.057 41.2375
851.088 41.8015
851.119 42.2330
851.149 42.5185
851.174 42.6579
851.200 42.7061
851.217 42.6831
851.256 42.4623
851.293 42.0588
851.329 41.4684
851.372 40.5435
851.408 39.5775
851.444 38.4587
851.481 37.2018
851.517 35.8272
851.576 33.3593
851.635 30.6924
851.708 27.2786
851.780 23.8268
851.840 21.0581
851.899 18.4093
851.929 17.1407
851.959 15.9172
851.988 14.7427
852.018 13.6238
852.054 12.3255
852.090 11.1145
852.109 10.5377
852.127 9.98554
852.145 9.45467
852.163 8.94503
852.181 8.45382
852.199 7.98622
852.217 7.53921
852.235 7.11245
852.254 6.70337
852.272 6.31606
852.290 5.94775
852.308 5.59795
852.326 5.26437
852.344 4.95013
852.362 4.65120
852.380 4.37027
852.399 4.10364
852.417 3.85366
852.435 3.61820
852.453 3.39667
852.471 3.18735
852.489 2.99193
852.507 2.80864
852.525 2.63688
852.544 2.47524
852.562 2.32491
852.580 2.18443
852.598 2.05326
852.616 1.93024
852.634 1.81620
852.652 1.70996
852.670 1.61106
852.689 1.51856
852.707 1.43303
852.725 1.35355
852.743 1.27972
852.761 1.21081
852.779 1.14720
852.815 1.03343
852.852 0.935296
852.888 0.851130
852.924 0.778519
852.961 0.716000
852.997 0.662081
853.033 0.615589
853.069 0.575160
853.106 0.540070
853.142 0.509315
853.178 0.482382
853.214 0.458542
853.251 0.437439
853.323 0.401633
853.396 0.372433
853.468 0.348080
853.541 0.327325
853.613 0.309373
853.686 0.293596
853.758 0.279565
853.831 0.266970
853.903 0.255577
854.048 0.235722
854.193 0.218961
854.338 0.204632
854.483 0.192234
854.628 0.181407
854.839 0.167910
855.050 0.156548
855.261 0.146860
855.472 0.138524
855.683 0.131282
855.894 0.124950
856.105 0.119377
856.316 0.114451
856.606 0.108566
856.896 0.103548
857.186 0.0992564
857.476 0.0955879
857.766 0.0924604
858.056 0.0898167
858.346 0.0876126
858.636 0.0858222
858.900 0.0845400
859.164 0.0835840
859.427 0.0829581
859.691 0.0826753
860.021 0.0828444
860.350 0.0836807
860.680 0.0853387
861.010 0.0880672
861.339 0.0922609
861.504 0.0950968
861.669 0.0985782
861.834 0.102874
861.998 0.108228
862.163 0.115011
862.328 0.123848
862.473 0.134259
862.546 0.140863
862.618 0.148819
862.691 0.158619
862.763 0.170978
862.836 0.186927
862.908 0.207943
862.981 0.236150
863.017 0.253807
863.053 0.274353
863.089 0.298426
863.126 0.326493
863.162 0.359399
863.198 0.397745
863.234 0.442629
863.271 0.494793
863.307 0.555632
863.343 0.626024
863.379 0.707692
863.416 0.801624
863.452 0.909888
863.488 1.03352
863.523 1.16831
863.557 1.32015
863.592 1.49098
863.609 1.58400
863.627 1.68237
863.644 1.78626
863.661 1.89589
863.679 2.01141
863.696 2.13303
863.713 2.26091
863.730 2.39522
863.748 2.53611
863.765 2.68372
863.782 2.83912
863.800 3.00061
863.817 3.16919
863.834 3.34495
863.852 3.52794
863.869 3.71822
863.904 4.12074
863.938 4.55248
863.973 5.01297
864.007 5.50136
864.042 6.01627
864.078 6.58297
864.114 7.17243
864.151 7.78454
864.187 8.41193
864.259 9.70048
864.332 10.9948
864.405 12.2465
864.441 12.8387
864.477 13.3979
864.523 14.0538
864.569 14.6346
864.606 15.0310
864.642 15.3681
864.678 15.6405
864.714 15.8456
864.741 15.9510
864.758 15.9999
864.786 16.0425
864.800 16.0480
864.826 16.0286
864.859 15.9493
864.895 15.7968
864.931 15.5768
864.976 15.2041
865.012 14.8428
865.048 14.4265
865.103 13.6885
865.158 12.8540
865.203 12.1088
865.249 11.3290
865.339 9.71425
865.424 8.21861
865.466 7.49502
865.508 6.79870
865.550 6.13207
865.592 5.50286
865.635 4.91150
865.656 4.63137
865.677 4.36314
865.696 4.12363
865.716 3.89339
865.735 3.67244
865.755 3.46183
865.774 3.25934
865.794 3.06696
865.813 2.88259
865.832 2.70799
865.852 2.54119
865.871 2.38292
865.891 2.23298
865.910 2.09185
865.930 1.95784
865.949 1.83206
865.969 1.71297
865.988 1.60152
866.008 1.49628
866.027 1.39756
866.047 1.30510
866.066 1.21902
866.086 1.13816
866.105 1.06308
866.124 0.992727
866.144 0.927553
866.183 0.810020
866.222 0.709053
866.261 0.622422
866.300 0.548359
866.335 0.490059
866.371 0.439837
866.407 0.396659
866.442 0.359592
866.478 0.327807
866.514 0.300565
866.549 0.277219
866.585 0.257251
866.656 0.225270
866.728 0.201528
866.799 0.183618
866.870 0.169908
866.942 0.159166
867.013 0.150576
867.156 0.137711
867.299 0.128478
867.441 0.121500
867.636 0.114371
867.831 0.109157
868.025 0.105318
868.220 0.102517
868.414 0.100535
868.609 0.0992176
868.804 0.0984578
868.998 0.0981761
869.388 0.0988326
869.777 0.100900
870.166 0.104262
870.555 0.108923
870.944 0.114987
871.334 0.122645
871.528 0.127158
871.723 0.132184
871.917 0.137778
872.112 0.144005
872.385 0.153941
872.657 0.165539
872.930 0.179140
873.066 0.186823
873.202 0.195181
873.338 0.204300
873.474 0.214254
873.611 0.225154
873.747 0.237120
873.883 0.250303
874.019 0.264854
874.156 0.280980
874.292 0.298921
874.435 0.319992
874.577 0.343757
874.720 0.370723
874.863 0.401508
874.934 0.418580
875.005 0.436890
875.077 0.456622
875.148 0.477871
875.219 0.500872
875.291 0.525762
875.362 0.552845
875.433 0.582319
875.511 0.617680
875.589 0.656783
875.667 0.700352
875.745 0.749047
875.816 0.799123
875.888 0.855329
875.959 0.918868
876.030 0.991169
876.066 1.03129
876.102 1.07441
876.137 1.12088
876.173 1.17092
876.209 1.22528
876.244 1.28430
876.280 1.34857
876.316 1.41853
876.351 1.49532
876.387 1.57957
876.423 1.67225
876.458 1.77412
876.494 1.88694
876.530 2.01180
876.566 2.15018
876.601 2.30332
876.637 2.47389
876.673 2.66353
876.690 2.76648
876.708 2.87444
876.726 2.98829
876.744 3.10834
876.762 3.23565
876.780 3.36914
876.797 3.51066
876.815 3.65899
876.833 3.81619
876.851 3.98087
876.869 4.15429
876.887 4.33684
876.906 4.54781
876.926 4.77077
876.945 5.00629
876.964 5.25362
876.984 5.51587
877.003 5.79092
877.023 6.08216
877.042 6.38716
877.062 6.70961
877.081 7.04855
877.101 7.40448
877.120 7.77597
877.140 8.16735
877.159 8.57505
877.179 9.00372
877.198 9.44937
877.234 10.3206
877.269 11.2596
877.305 12.2677
877.341 13.3455
877.376 14.4927
877.412 15.7083
877.448 16.9902
877.483 18.3315
877.535 20.3909
877.587 22.5576
877.639 24.8092
877.691 27.1182
877.834 33.4822
877.905 36.4824
877.941 37.8878
877.976 39.2077
878.009 40.3300
878.041 41.3602
878.074 42.2927
878.106 43.1189
878.139 43.8392
878.172 44.4342
878.204 44.9004
878.237 45.2333
878.269 45.4248
878.300 45.4878
878.311 45.4801
878.345 45.3557
878.379 45.0815
878.413 44.6605
878.447 44.0971
878.500 42.9534
878.553 41.5125
878.605 39.8457
878.657 37.9640
878.723 35.3203
878.788 32.4878
878.892 27.8507
878.996 23.2691
879.048 21.0742
879.099 18.9841
879.151 17.0130
879.177 16.0765
879.203 15.1746
879.243 13.8482
879.283 12.6119
879.323 11.4629
879.363 10.4007
879.383 9.89926
879.403 9.42134
879.423 8.96406
879.443 8.52704
879.463 8.10983
879.483 7.71195
879.503 7.33289
879.523 6.97212
879.549 6.52953
879.575 6.11717
879.601 5.73199
879.627 5.37266
879.653 5.03787
879.679 4.72630
879.705 4.43662
879.731 4.16756
879.757 3.91693
879.782 3.68541
879.808 3.47083
879.834 3.27204
879.860 3.08795
879.886 2.91752
879.912 2.75974
879.938 2.61369
879.969 2.45455
879.999 2.30971
880.030 2.17736
880.060 2.05635
880.091 1.94526
880.122 1.84382
880.152 1.75078
880.183 1.66531
880.214 1.58645
880.244 1.51402
880.275 1.44718
880.305 1.38536
880.336 1.32810
880.367 1.27495
880.397 1.22552
880.428 1.17947
880.480 1.10821
880.531 1.04456
880.583 0.987302
880.635 0.935533
880.687 0.888512
880.739 0.845618
880.790 0.806335
880.842 0.770231
880.894 0.736878
880.946 0.706094
880.998 0.677547
881.050 0.651011
881.153 0.603213
881.257 0.561415
881.360 0.524592
881.464 0.492039
881.568 0.463093
881.671 0.437253
881.775 0.414084
881.879 0.393288
881.982 0.374557
882.086 0.357651
882.189 0.342355
882.293 0.328525
882.397 0.315988
882.500 0.304644
882.604 0.294362
882.708 0.285071
882.915 0.269130
883.122 0.256304
883.329 0.246250
883.537 0.238716
883.744 0.233569
883.895 0.231290
884.045 0.230258
884.243 0.230868
884.441 0.233879
884.639 0.239594
884.837 0.248470
884.936 0.254306
885.035 0.261210
885.134 0.269333
885.232 0.278852
885.331 0.289992
885.430 0.303040
885.529 0.318377
885.628 0.336512
885.732 0.359318
885.835 0.387167
885.887 0.403561
885.939 0.421948
885.991 0.442749
886.043 0.466461
886.095 0.493764
886.146 0.525341
886.198 0.562229
886.250 0.605667
886.302 0.657197
886.354 0.718729
886.405 0.792606
886.431 0.835045
886.457 0.881685
886.490 0.947910
886.523 1.02271
886.556 1.10724
886.589 1.20244
886.622 1.31030
886.655 1.43205
886.688 1.56937
886.721 1.72355
886.754 1.89746
886.770 1.99228
886.787 2.09270
886.803 2.19900
886.820 2.31146
886.836 2.43036
886.853 2.55522
886.869 2.68786
886.886 2.82783
886.902 2.97545
886.919 3.13006
886.935 3.29385
886.952 3.46620
886.968 3.64744
886.985 3.83668
887.008 4.12553
887.032 4.43330
887.055 4.76347
887.079 5.11404
887.102 5.48873
887.126 5.88508
887.150 6.30708
887.173 6.75170
887.197 7.22320
887.220 7.71791
887.244 8.24030
887.267 8.78605
887.291 9.35979
887.314 9.95646
887.338 10.5808
887.361 11.2271
887.404 12.4528
887.446 13.7505
887.489 15.1127
887.531 16.5297
887.578 18.1572
887.625 19.8155
887.720 23.1452
887.771 24.9250
887.823 26.6224
887.875 28.2006
887.927 29.6231
887.957 30.3763
887.988 31.0567
888.040 32.0259
888.066 32.4178
888.092 32.7445
888.119 33.0191
888.147 33.2144
888.174 33.3260
888.200 33.3624
888.211 33.3558
888.245 33.2516
888.280 33.0217
888.312 32.6938
888.344 32.2624
888.377 31.7256
888.410 31.0927
888.442 30.3699
888.475 29.5671
888.528 28.0909
888.581 26.4553
888.647 24.2923
888.712 22.0200
888.783 19.5005
888.854 17.0184
888.919 14.8357
888.952 13.7922
888.984 12.7868
889.017 11.8227
889.050 10.9030
889.082 10.0297
889.115 9.20431
889.147 8.42767
889.180 7.70006
889.213 7.02125
889.245 6.39053
889.278 5.80682
889.294 5.53214
889.310 5.26865
889.327 5.01612
889.343 4.77431
889.359 4.54297
889.376 4.32316
889.402 3.98218
889.429 3.66662
889.456 3.37522
889.482 3.10762
889.509 2.86053
889.536 2.63368
889.562 2.42577
889.589 2.23623
889.616 2.06240
889.642 1.90383
889.669 1.75936
889.696 1.62837
889.722 1.50883
889.749 1.40065
889.776 1.30209
889.802 1.21302
889.835 1.11508
889.867 1.02823
889.900 0.951199
889.933 0.882869
889.965 0.822213
889.998 0.768315
890.030 0.720358
890.063 0.677615
890.096 0.639443
890.128 0.605275
890.161 0.574611
890.193 0.547016
