Ru-102(n,tot) ENDFB-8.0
4965.12 3.11907
4965.54 3.12391
4966.10 3.13526
4966.38 3.14447
4966.66 3.15756
4966.94 3.17679
4967.22 3.20555
4967.36 3.22526
4967.50 3.24954
4967.64 3.27997
4967.78 3.31759
4967.92 3.36479
4968.06 3.42356
4968.20 3.49659
4968.34 3.58636
4968.48 3.69789
4968.62 3.83497
4968.76 4.00259
4968.90 4.20481
4969.04 4.45082
4969.18 4.74624
4969.25 4.91480
4969.32 5.09856
4969.39 5.29852
4969.45 5.51249
4969.52 5.74769
4969.59 6.00219
4969.66 6.27704
4969.73 6.56887
4969.80 6.88716
4969.87 7.22882
4969.94 7.59480
4970.01 7.98023
4970.11 8.58394
4970.21 9.24296
4970.31 9.95910
4970.41 10.7337
4970.51 11.5675
4970.61 12.4608
4970.71 13.4129
4970.81 14.4123
4970.91 15.4770
4971.01 16.5943
4971.11 17.7603
4971.21 18.9579
4971.41 21.4848
4971.61 24.0934
4971.96 28.6405
4972.13 30.8069
4972.30 32.8130
4972.39 33.8264
4972.49 34.7598
4972.58 35.6162
4972.67 36.3876
4972.78 37.1608
4972.89 37.7970
4973.03 38.4475
4973.11 38.6702
4973.18 38.8226
4973.26 38.9077
4973.30 38.9179
4973.38 38.8738
4973.45 38.7585
4973.53 38.5661
4973.63 38.1868
4973.78 37.3976
4973.91 36.4486
4974.05 35.3011
4974.17 34.1112
4974.29 32.8072
4974.42 31.3877
4974.54 29.8964
4974.77 26.9189
4975.00 23.8553
4975.23 20.8309
4975.35 19.3736
4975.46 17.9634
4975.61 16.2892
4975.68 15.4838
4975.75 14.7162
4975.82 13.9658
4975.89 13.2545
4975.96 12.5722
4976.03 11.9196
4976.11 11.2883
4976.18 10.6960
4976.25 10.1336
4976.32 9.60082
4976.39 9.09048
4976.46 8.61619
4976.53 8.17005
4976.60 7.75133
4976.68 7.35386
4976.75 6.98778
4976.82 6.64180
4976.89 6.32450
4976.96 6.02589
4977.03 5.75316
4977.10 5.50094
4977.17 5.26813
4977.25 5.05075
4977.32 4.85374
4977.39 4.67290
4977.46 4.50720
4977.53 4.35358
4977.60 4.21532
4977.74 3.97445
4977.85 3.81822
4977.96 3.68365
4978.07 3.56804
4978.18 3.46981
4978.29 3.38495
4978.40 3.31247
4978.51 3.25062
4978.61 3.19831
4978.83 3.11472
4979.05 3.05372
4979.27 3.00841
4979.48 2.97410
4979.70 2.94737
4979.92 2.92610
4980.35 2.89361
4980.79 2.86895
4981.22 2.84865
4982.09 2.81505
4982.96 2.78693
4983.83 2.76199
4984.70 2.73918
4985.79 2.71260
4986.87 2.68751
4987.96 2.66342
4989.05 2.64018
4990.08 2.61880
4991.11 2.59823
4992.15 2.57879
4993.18 2.56124
4993.69 2.55373
4994.21 2.54790
4994.73 2.54550
4994.98 2.54680
4995.24 2.55103
4995.50 2.55985
4995.76 2.57563
4995.89 2.58722
4996.02 2.60202
4996.15 2.62073
4996.28 2.64416
4996.40 2.67328
4996.53 2.70917
4996.66 2.75310
4996.79 2.80648
4996.92 2.87090
4997.05 2.94810
4997.18 3.03998
4997.31 3.14859
4997.46 3.29874
4997.61 3.47661
4997.76 3.68810
4997.91 3.93380
4998.06 4.22021
4998.20 4.54629
4998.28 4.72682
4998.35 4.91863
4998.43 5.12187
4998.50 5.33368
4998.58 5.55981
4998.65 5.79743
4998.73 6.04640
4998.80 6.30296
4998.95 6.85493
4999.10 7.44240
4999.25 8.06804
4999.40 8.71675
4999.70 10.0609
4999.90 10.9817
5000.11 11.8676
5000.21 12.2872
5000.31 12.6856
5000.41 13.0587
5000.51 13.3994
5000.60 13.6730
5000.69 13.9167
5000.78 14.1315
5000.87 14.3157
5000.96 14.4692
5001.04 14.5872
5001.14 14.6749
5001.21 14.7160
5001.28 14.7307
5001.30 14.7310
5001.36 14.7200
5001.42 14.6923
5001.48 14.6464
5001.61 14.5050
5001.72 14.3176
5001.83 14.0777
5001.94 13.7886
5002.05 13.4572
5002.17 13.0821
5002.28 12.6748
5002.43 12.0479
5002.59 11.3797
5002.90 9.96672
5003.21 8.54478
5003.37 7.86085
5003.53 7.20791
5003.64 6.76247
5003.75 6.33900
5003.86 5.93912
5003.97 5.56722
5004.08 5.21730
5004.20 4.89587
5004.31 4.59705
5004.42 4.32577
5004.53 4.07642
5004.64 3.85255
5004.75 3.64899
5004.86 3.46812
5004.98 3.30532
5005.09 3.16208
5005.20 3.03435
5005.31 2.92297
5005.42 2.82450
5005.53 2.73860
5005.65 2.66394
5005.76 2.59979
5005.87 2.54384
5005.98 2.49600
5006.09 2.45445
5006.20 2.41904
5006.32 2.38832
5006.43 2.36215
5006.65 2.31999
5006.87 2.28840
5007.10 2.26429
5007.25 2.25055
5007.41 2.23885
5007.72 2.21958
5008.03 2.20382
5008.35 2.19018
5008.97 2.16614
5009.60 2.14423
5010.85 2.10308
5012.09 2.06348
5013.34 2.02433
5014.59 1.98519
5017.09 1.90593
5019.06 1.84213
5021.02 1.77666
5024.95 1.64005
5028.88 1.49512
5032.80 1.34141
5034.95 1.25376
5037.09 1.16354
5039.23 1.07079
5041.37 0.975791
5043.52 0.878798
5045.66 0.780408
5047.80 0.681319
5049.94 0.582522
5052.44 0.469616
5053.69 0.415102
5054.94 0.362654
5056.19 0.312921
5056.82 0.289359
5057.44 0.266829
5058.07 0.245470
5058.69 0.225436
5059.32 0.206897
5059.94 0.190069
5060.43 0.178145
5060.92 0.167507
5061.41 0.158280
5061.91 0.150601
5062.40 0.144623
5062.89 0.140508
5063.13 0.139204
5063.38 0.138438
5063.62 0.138230
5063.87 0.138605
5064.20 0.140118
5064.37 0.141327
5064.54 0.142843
5064.58 0.143295
5064.72 0.144811
5064.85 0.146542
5065.12 0.150665
5065.32 0.154359
5065.52 0.158591
5065.72 0.163382
5065.92 0.168723
5066.32 0.181283
5066.73 0.196395
5067.22 0.218708
5067.71 0.245594
5068.20 0.277500
5068.69 0.314920
5069.18 0.358401
5069.67 0.408550
5070.16 0.466040
5070.65 0.531622
5070.90 0.567780
5071.14 0.606129
5071.39 0.647101
5071.64 0.690490
5071.88 0.736783
5072.13 0.785743
5072.37 0.837922
5072.62 0.893051
5072.86 0.951748
5073.11 1.01372
5073.35 1.07965
5073.60 1.14920
5073.85 1.22317
5074.09 1.30117
5074.34 1.38373
5074.58 1.47111
5074.94 1.60802
5075.12 1.68083
5075.30 1.75628
5075.47 1.83533
5075.65 1.91725
5075.83 2.00308
5076.01 2.09201
5076.19 2.18520
5076.37 2.28176
5076.72 2.48781
5077.08 2.71162
5077.44 2.95477
5077.67 3.12624
5077.91 3.30661
5078.14 3.49802
5078.38 3.69945
5078.61 3.91330
5078.84 4.13847
5079.08 4.37661
5079.31 4.62856
5079.55 4.89637
5079.78 5.17873
5080.02 5.47779
5080.25 5.79466
5080.48 6.13203
5080.72 6.48833
5080.95 6.86638
5081.19 7.26771
5081.43 7.71654
5081.68 8.19302
5081.92 8.70332
5082.17 9.24575
5082.41 9.82748
5082.66 10.4467
5082.91 11.1118
5083.15 11.8209
5083.40 12.5837
5083.64 13.3983
5083.89 14.2761
5084.13 15.2153
5084.38 16.2292
5084.62 17.3162
5084.87 18.4921
5085.11 19.7552
5085.36 21.1248
5085.61 22.5993
5085.85 24.2017
5086.10 25.9310
5086.34 27.8149
5086.59 29.8530
5086.83 32.0695
5087.08 34.4829
5087.32 37.1254
5087.57 40.0109
5087.82 43.1658
5088.06 46.6045
5088.31 50.3872
5088.55 54.5187
5088.80 59.0718
5089.04 64.0521
5089.29 69.5466
5089.53 75.5604
5089.66 78.7997
5089.78 82.1953
5090.02 89.4525
5090.15 93.3578
5090.27 97.4478
5090.52 106.173
5090.76 115.713
5091.01 126.117
5091.25 137.623
5091.50 150.047
5091.75 163.455
5092.00 177.843
5092.25 193.251
5092.50 209.501
5092.74 226.565
5092.99 244.320
5093.59 289.221
5093.89 311.852
5094.20 333.946
5094.50 354.951
5094.80 374.292
5095.10 391.407
5095.25 398.990
5095.40 405.780
5095.55 411.815
5095.70 416.972
5095.85 421.254
5096.00 424.634
5096.20 427.712
5096.40 429.109
5096.57 429.009
5096.73 427.823
5096.89 425.577
5097.05 422.313
5097.22 418.078
5097.38 412.933
5097.71 400.180
5098.03 384.652
5098.36 366.999
5098.68 347.878
5099.01 327.913
5099.47 299.252
5099.70 285.122
5099.93 271.362
5100.16 257.953
5100.40 245.035
5100.63 232.665
5100.86 220.933
5101.08 209.947
5101.31 199.601
5101.54 189.845
5101.76 180.666
5101.99 172.011
5102.21 163.934
5102.44 156.369
5102.67 149.290
5102.86 143.521
5103.06 138.104
5103.25 132.966
5103.45 128.140
5103.64 123.559
5103.84 119.254
5104.03 115.184
5104.23 111.336
5104.43 107.675
5104.62 104.228
5104.82 100.960
5105.01 97.8623
5105.21 94.9078
5105.40 92.1169
5105.60 89.4646
5105.79 86.9422
5106.02 84.1587
5106.24 81.5396
5106.47 79.0615
5106.70 76.7147
5106.92 74.4804
5107.15 72.3699
5107.60 68.4602
5108.05 64.9138
5108.51 61.7002
5108.96 58.7719
5109.41 56.0953
5109.86 53.6366
5110.32 51.3817
5110.77 49.2991
5111.22 47.3795
5111.67 45.5981
5112.13 43.9485
5112.58 42.4109
5113.03 40.9812
5113.48 39.6430
5113.94 38.3939
5114.39 37.2205
5114.84 36.1212
5115.75 34.1116
5116.65 32.3261
5117.55 30.7279
5118.46 29.2919
5119.36 27.9959
5120.27 26.8225
5121.17 25.7535
5122.08 24.7774
5122.98 23.8829
5123.89 23.0607
5124.79 22.3027
5125.70 21.6021
5126.60 20.9527
5127.51 20.3502
5128.37 19.8131
5129.24 19.3106
5130.10 18.8396
5130.96 18.3979
5131.83 17.9822
5132.69 17.5912
5133.55 17.2233
5134.42 16.8789
5134.75 16.7543
5135.20 16.5907
5135.65 16.4409
5135.88 16.3734
5136.10 16.3137
5136.33 16.2639
5136.56 16.2274
5136.78 16.2084
5137.01 16.2125
5137.12 16.2250
5137.24 16.2457
5137.35 16.2754
5137.46 16.3153
5137.57 16.3662
5137.69 16.4292
5137.80 16.5053
5137.91 16.5956
5138.03 16.7009
5138.14 16.8221
5138.25 16.9601
5138.37 17.1154
5138.47 17.2724
5138.57 17.4445
5138.67 17.6317
5138.78 17.8338
5138.88 18.0505
5138.98 18.2814
5139.09 18.5255
5139.19 18.7795
5139.29 19.0470
5139.39 19.3241
5139.60 19.8972
5140.01 21.0714
5140.20 21.5786
5140.38 22.0449
5140.47 22.2596
5140.57 22.4564
5140.66 22.6376
5140.75 22.7975
5140.91 23.0189
5140.98 23.1048
5141.06 23.1736
5141.20 23.2545
5141.29 23.2725
5141.34 23.2726
5141.40 23.2632
5141.40 23.2621
5141.41 23.2586
5141.42 23.2550
5141.45 23.2463
5141.51 23.2131
5141.58 23.1638
5141.71 23.0321
5141.84 22.8499
5141.96 22.6224
5142.05 22.4452
5142.13 22.2522
5142.31 21.8154
5142.48 21.3236
5142.65 20.7896
5142.89 19.9772
5143.14 19.1468
5143.38 18.3260
5143.50 17.9313
5143.63 17.5501
5143.75 17.1817
5143.87 16.8342
5143.99 16.5059
5144.11 16.1979
5144.24 15.9108
5144.36 15.6447
5144.48 15.3995
5144.60 15.1749
5144.75 14.9303
5144.90 14.7129
5145.04 14.5207
5145.19 14.3525
5145.34 14.2040
5145.48 14.0748
5145.63 13.9610
5145.78 13.8622
5145.92 13.7749
5146.07 13.6980
5146.22 13.6301
5146.36 13.5699
5146.51 13.5154
5146.66 13.4664
5146.80 13.4211
5146.95 13.3795
5147.24 13.3033
5147.54 13.2346
5147.83 13.1706
5148.12 13.1097
5148.71 12.9937
5149.29 12.8831
5150.47 12.6722
5151.64 12.4734
5152.81 12.2849
5153.99 12.1057
5156.33 11.7725
5158.68 11.4688
5160.83 11.2126
5162.98 10.9753
5167.28 10.5501
5171.58 10.1800
5175.88 9.85502
5180.19 9.56739
5184.49 9.31120
5188.79 9.08161
5193.09 8.87475
5199.35 8.60822
5205.60 8.37599
5209.90 8.23342
5214.20 8.10354
5216.36 8.04318
5218.51 7.98598
5220.66 7.93205
5222.81 7.88184
5224.96 7.83601
5226.03 7.81516
5227.11 7.79607
5228.18 7.77920
5229.26 7.76524
5230.33 7.75524
5231.41 7.75093
5232.09 7.75246
5232.78 7.75883
5233.46 7.77229
5234.15 7.79745
5234.49 7.81760
5234.83 7.84625
5235.17 7.88870
5235.34 7.91779
5235.51 7.95424
5235.69 8.00030
5235.86 8.05885
5236.03 8.13358
5236.20 8.22920
5236.37 8.35155
5236.54 8.50790
5236.71 8.70704
5236.88 8.95953
5237.01 9.19278
5237.14 9.46715
5237.27 9.79358
5237.40 10.1742
5237.53 10.6226
5237.65 11.1402
5237.72 11.4287
5237.78 11.7385
5237.85 12.0706
5237.91 12.4262
5237.97 12.8124
5238.04 13.2186
5238.10 13.6514
5238.17 14.1119
5238.23 14.6010
5238.29 15.1198
5238.36 15.6691
5238.42 16.2498
5238.49 16.8723
5238.55 17.5183
5238.62 18.1976
5238.68 18.9106
5238.74 19.6577
5238.81 20.4391
5238.87 21.2548
5238.94 22.1048
5239.00 23.0452
5239.07 24.0088
5239.14 25.0085
5239.20 26.0433
5239.34 28.2300
5239.47 30.5242
5239.61 32.9437
5239.74 35.4320
5240.01 40.5670
5240.28 45.7300
5240.41 48.2370
5240.55 50.6202
5240.73 53.6528
5240.82 55.0384
5240.92 56.3083
5241.04 57.8359
5241.16 59.1421
5241.29 60.3055
5241.43 61.1465
5241.50 61.4707
5241.57 61.6736
5241.67 61.8246
5241.70 61.8320
5241.79 61.7423
5241.88 61.5203
5241.98 61.0571
5242.10 60.3193
5242.22 59.2463
5242.34 58.0286
5242.46 56.6208
5242.62 54.2446
5242.79 51.5480
5242.93 49.1611
5243.06 46.6673
5243.34 41.4447
5243.59 36.5809
5243.72 34.2017
5243.84 31.8875
5243.97 29.6574
5244.09 27.5268
5244.22 25.5085
5244.35 23.6119
5244.41 22.6273
5244.48 21.6954
5244.55 20.8019
5244.62 19.9472
5244.69 19.1196
5244.76 18.3428
5244.82 17.6044
5244.89 16.9038
5244.96 16.2308
5245.03 15.6044
5245.10 15.0134
5245.16 14.4570
5245.23 13.9267
5245.30 13.4367
5245.37 12.9779
5245.44 12.5490
5245.51 12.1431
5245.57 11.7706
5245.64 11.4242
5245.71 11.1026
5245.78 10.8002
5245.85 10.5245
5245.92 10.2697
5245.98 10.0345
5246.12 9.61547
5246.26 9.26414
5246.39 8.96666
5246.53 8.71952
5246.70 8.47002
5246.87 8.27136
5247.03 8.11360
5247.20 7.98845
5247.37 7.88905
5247.54 7.80983
5247.71 7.74633
5247.87 7.69500
5248.21 7.61838
5248.55 7.56448
5248.88 7.52423
5249.22 7.49245
5249.89 7.44365
5250.56 7.40630
5251.23 7.37584
5251.91 7.35011
5252.91 7.31776
5253.92 7.29089
5254.93 7.26833
5255.94 7.25014
5256.61 7.24193
5256.95 7.24028
5257.28 7.24176
5257.45 7.24431
5257.62 7.24860
5257.79 7.25512
5257.95 7.26454
5258.12 7.27769
5258.29 7.29558
5258.46 7.31946
5258.63 7.35079
5258.80 7.39435
5258.98 7.45043
5259.16 7.52241
5259.34 7.61254
5259.52 7.72510
5259.70 7.86224
5259.88 8.02892
5259.96 8.12355
5260.05 8.22650
5260.14 8.33939
5260.23 8.46002
5260.32 8.58985
5260.41 8.72907
5260.50 8.87953
5260.59 9.03794
5260.68 9.20590
5260.77 9.38329
5260.86 9.57206
5260.95 9.76769
5261.12 10.1839
5261.30 10.6318
5261.48 11.1000
5262.05 12.6364
5262.19 13.0025
5262.33 13.3484
5262.47 13.6678
5262.62 13.9526
5262.71 14.1234
5262.80 14.2739
5262.90 14.4059
5262.99 14.5153
5263.08 14.5994
5263.17 14.6619
5263.28 14.7084
5263.33 14.7211
5263.39 14.7251
5263.40 14.7249
5263.43 14.7230
5263.45 14.7191
5263.52 14.7012
5263.59 14.6670
5263.74 14.5531
5263.84 14.4498
5263.94 14.3253
5264.03 14.1799
5264.13 14.0150
5264.25 13.7747
5264.37 13.5078
5264.49 13.2180
5264.62 12.9122
5264.86 12.2590
5265.11 11.5809
5265.30 11.0546
5265.49 10.5468
5265.68 10.0624
5265.77 9.83373
5265.87 9.61435
5266.00 9.31756
5266.14 9.04223
5266.28 8.78911
5266.41 8.55841
5266.55 8.34992
5266.68 8.16303
5266.82 7.99683
5266.96 7.85016
5267.07 7.74581
5267.17 7.65240
5267.28 7.56917
5267.39 7.49533
5267.50 7.43008
5267.61 7.37266
5267.83 7.27872
5267.94 7.24038
5268.05 7.20709
5268.15 7.17827
5268.26 7.15337
5268.37 7.13189
5268.48 7.11340
5268.70 7.08388
5268.92 7.06186
5269.13 7.04538
5269.35 7.03286
5269.57 7.02315
5269.83 7.01403
5270.09 7.00668
5270.35 7.00046
5270.60 6.99500
5271.12 6.98533
5271.64 6.97661
5272.67 6.96058
5273.71 6.94566
5274.74 6.93141
5275.78 6.91769
5277.84 6.89138
5279.91 6.86626
5281.98 6.84214
5286.12 6.79654
5290.47 6.75227
5292.65 6.73173
5294.83 6.71244
5297.01 6.69467
5299.18 6.67888
5301.36 6.66580
5303.54 6.65676
5304.52 6.65463
5305.50 6.65424
5306.48 6.65615
5307.46 6.66116
5308.44 6.67055
5309.42 6.68637
5310.40 6.71230
5310.89 6.73106
5311.38 6.75561
5311.81 6.78464
5312.25 6.82403
5312.69 6.88089
5312.90 6.91968
5313.12 6.96843
5313.34 7.03130
5313.56 7.11314
5313.77 7.22079
5313.99 7.36255
5314.21 7.55144
5314.32 7.66788
5314.43 7.80185
5314.54 7.95579
5314.65 8.13236
5314.75 8.33452
5314.86 8.56317
5314.97 8.82594
5315.08 9.12448
5315.19 9.46263
5315.30 9.84439
5315.41 10.2739
5315.52 10.7554
5315.63 11.2930
5315.73 11.8852
5315.84 12.5470
5315.95 13.2770
5316.06 14.0785
5316.17 14.9548
5316.28 15.9082
5316.39 16.9405
5316.50 18.0528
5316.60 19.2338
5316.73 20.7583
5316.86 22.3787
5316.99 24.1140
5317.12 25.9288
5317.25 27.8399
5317.38 29.8036
5317.64 33.8631
5317.94 38.6172
5318.09 40.9185
5318.24 43.1002
5318.39 45.1501
5318.54 47.0001
5318.66 48.3604
5318.78 49.5395
5318.93 50.7387
5319.08 51.6153
5319.23 52.1620
5319.38 52.3813
5319.40 52.3847
5319.47 52.3469
5319.54 52.2358
5319.65 51.8970
5319.76 51.4113
5319.89 50.5685
5320.00 49.7240
5320.10 48.7465
5320.22 47.4259
5320.35 45.9440
5320.45 44.5788
5320.56 43.1271
5320.77 40.0208
5321.49 28.6136
5321.66 26.1901
5321.82 23.9064
5321.90 22.8185
5321.98 21.7697
5322.06 20.7618
5322.14 19.7961
5322.23 18.8625
5322.31 17.9844
5322.39 17.1505
5322.47 16.3608
5322.55 15.6151
5322.63 14.9127
5322.71 14.2528
5322.79 13.6346
5322.86 13.1191
5322.94 12.6345
5323.01 12.1801
5323.08 11.7603
5323.22 10.9958
5323.37 10.3321
5323.51 9.75592
5323.65 9.26566
5323.80 8.84781
5323.94 8.49351
5324.08 8.19261
5324.23 7.94162
5324.37 7.73138
5324.51 7.55572
5324.65 7.40920
5324.80 7.28708
5324.94 7.18525
5325.08 7.10022
5325.24 7.02450
5325.39 6.96160
5325.69 6.86507
5326.00 6.79530
5326.31 6.74330
5326.61 6.70271
5326.92 6.67008
5327.53 6.61968
5328.14 6.58172
5328.75 6.55158
5329.36 6.52681
5329.97 6.50594
5330.70 6.48492
5331.42 6.46696
5332.87 6.43747
5334.33 6.41366
5335.78 6.39352
5337.23 6.37589
5338.68 6.36009
5340.13 6.34562
5341.58 6.33218
5344.33 6.30871
5347.08 6.28710
5349.83 6.26687
5352.58 6.24768
5358.08 6.21168
5363.58 6.17815
5367.86 6.15350
5372.13 6.13008
5374.27 6.11887
5376.41 6.10807
5378.55 6.09774
5380.69 6.08804
5381.99 6.08259
5383.28 6.07762
5384.58 6.07331
5385.88 6.06998
5387.18 6.06816
5387.83 6.06812
5388.48 6.06895
5389.13 6.07101
5389.78 6.07495
5390.43 6.08224
5390.75 6.08820
5391.07 6.09689
5391.34 6.10739
5391.61 6.12254
5391.88 6.14496
5392.01 6.16001
5392.14 6.17826
5392.28 6.20074
5392.41 6.22822
5392.55 6.26177
5392.68 6.30231
5392.81 6.35190
5392.95 6.41142
5393.08 6.48369
5393.21 6.56974
5393.35 6.67324
5393.48 6.79625
5393.62 6.94163
5393.75 7.11108
5393.88 7.31037
5394.02 7.53981
5394.15 7.80624
5394.28 8.10896
5394.42 8.45575
5394.55 8.84742
5394.68 9.28656
5394.82 9.77142
5394.95 10.3107
5395.08 10.8969
5395.22 11.5386
5395.35 12.2247
5395.43 12.6712
5395.51 13.1288
5395.68 14.0895
5395.84 15.1085
5396.00 16.1606
5396.33 18.3241
5396.49 19.3907
5396.65 20.4212
5396.79 21.2887
5396.94 22.0890
5397.08 22.8132
5397.22 23.4474
5397.36 23.9487
5397.49 24.3482
5397.64 24.6777
5397.75 24.8194
5397.82 24.8734
5397.89 24.8985
5397.90 24.8988
5397.92 24.8981
5397.94 24.8950
5397.98 24.8813
5398.07 24.8152
5398.16 24.6877
5398.25 24.5234
5398.33 24.3165
5398.48 23.8629
5398.62 23.2979
5398.78 22.5813
5398.93 21.7701
5399.09 20.8781
5399.24 19.9242
5399.43 18.6973
5399.62 17.4475
5399.81 16.1939
5399.99 14.9782
5400.09 14.3835
5400.18 13.8115
5400.28 13.2582
5400.37 12.7253
5400.47 12.2092
5400.56 11.7218
5400.65 11.2586
5400.75 10.8202
5400.89 10.2223
5401.02 9.68234
5401.16 9.19511
5401.30 8.75888
5401.43 8.37128
5401.57 8.02944
5401.71 7.73012
5401.84 7.46984
5401.98 7.24348
5402.12 7.05073
5402.26 6.88631
5402.39 6.74686
5402.53 6.62921
5402.67 6.53045
5402.80 6.44790
5402.94 6.37918
5403.08 6.32175
5403.22 6.27459
5403.35 6.23559
5403.49 6.20336
5403.63 6.17671
5403.76 6.15463
5403.90 6.13628
5404.04 6.12096
5404.31 6.09713
5404.59 6.07988
5404.86 6.06684
5405.14 6.05658
5405.68 6.04110
5406.23 6.02949
5406.78 6.02013
5407.33 6.01226
5407.88 6.00548
5408.97 5.99421
5410.07 5.98508
5411.17 5.97744
5412.26 5.97093
5413.36 5.96533
5415.56 5.95638
5416.65 5.95295
5417.75 5.95030
5418.91 5.94851
5420.08 5.94807
5421.25 5.94944
5422.41 5.95340
5422.99 5.95675
5423.58 5.96135
5424.16 5.96763
5424.74 5.97622
5425.32 5.98836
5425.62 5.99652
5425.91 6.00679
5426.20 6.02028
5426.49 6.03857
5426.78 6.06450
5427.07 6.10251
5427.29 6.14237
5427.50 6.19636
5427.72 6.27005
5427.93 6.37055
5428.04 6.43425
5428.14 6.50772
5428.25 6.59301
5428.36 6.69181
5428.47 6.80596
5428.57 6.93745
5428.68 7.08847
5428.79 7.26135
5428.89 7.46055
5429.00 7.68500
5429.11 7.93919
5429.22 8.22592
5429.32 8.54807
5429.43 8.90853
5429.54 9.31015
5429.64 9.75568
5429.75 10.2477
5429.86 10.7887
5429.96 11.3807
5430.07 12.0254
5430.18 12.7242
5430.29 13.4778
5430.39 14.2864
5430.50 15.1495
5430.58 15.8124
5430.65 16.4938
5430.73 17.2011
5430.81 17.9332
5430.96 19.4657
5431.12 21.0771
5431.27 22.7601
5431.43 24.4709
5431.73 27.9039
5431.89 29.5777
5432.04 31.1627
5432.20 32.6378
5432.35 33.9714
5432.51 35.1958
5432.68 36.1913
5432.77 36.6618
5432.86 37.0394
5432.96 37.3261
5433.04 37.5065
5433.10 37.5852
5433.18 37.6291
5433.20 37.6298
5433.24 37.6192
5433.28 37.5920
5433.34 37.5163
5433.42 37.3514
5433.51 37.0848
5433.60 36.7326
5433.69 36.3028
5433.84 35.4233
5433.99 34.3594
5434.13 33.1901
5434.27 31.9010
5434.41 30.5075
5434.55 29.0336
5434.83 25.9300
5435.11 22.7979
5435.25 21.2579
5435.39 19.7767
5435.53 18.3575
5435.67 17.0121
5435.76 16.1813
5435.86 15.3874
5435.95 14.6317
5436.04 13.9151
5436.13 13.2382
5436.22 12.6013
5436.31 12.0042
5436.40 11.4522
5436.49 10.9325
5436.58 10.4504
5436.67 10.0046
5436.76 9.59820
5436.85 9.22061
5436.95 8.87493
5437.04 8.55946
5437.13 8.27546
5437.22 8.01485
5437.31 7.77917
5437.40 7.56665
5437.49 7.37754
5437.58 7.20596
5437.67 7.05250
5437.76 6.91560
5437.85 6.79502
5437.94 6.68671
5438.03 6.59075
5438.22 6.43182
5438.40 6.30772
5438.58 6.21245
5438.71 6.15712
5438.84 6.11149
5438.97 6.07385
5439.11 6.04280
5439.37 5.99585
5439.63 5.96328
5439.90 5.94015
5440.16 5.92317
5440.43 5.91022
5440.69 5.89996
5441.22 5.88441
5441.75 5.87279
5442.28 5.86351
5442.80 5.85582
5443.86 5.84366
5444.65 5.83645
5445.44 5.83040
5447.03 5.82073
5448.61 5.81343
5450.20 5.80798
5451.45 5.80492
5452.70 5.80311
5453.96 5.80287
5455.21 5.80480
5456.47 5.80998
5457.09 5.81437
5457.72 5.82050
5458.35 5.82905
5458.98 5.84121
5459.60 5.85952
5459.92 5.87272
5460.23 5.89050
5460.48 5.90960
5460.72 5.93530
5460.97 5.97101
5461.22 6.02114
5461.47 6.09292
5461.59 6.13974
5461.71 6.19530
5461.84 6.26227
5461.96 6.34229
5462.09 6.43768
5462.21 6.55013
5462.33 6.68446
5462.46 6.84317
5462.58 7.02998
5462.70 7.24706
5462.83 7.50230
5462.95 7.79879
5463.08 8.14151
5463.20 8.53224
5463.32 8.98259
5463.45 9.49494
5463.57 10.0745
5463.69 10.7208
5463.76 11.0750
5463.82 11.4489
5463.88 11.8430
5463.94 12.2578
5464.00 12.6938
5464.07 13.1511
5464.13 13.6301
5464.19 14.1228
5464.28 14.8623
5464.36 15.6452
5464.45 16.4713
5464.54 17.3297
5464.62 18.2393
5464.71 19.1778
5464.80 20.1650
5464.88 21.1761
5465.06 23.3169
5465.23 25.5476
5465.58 30.1677
5465.74 32.3629
5465.91 34.4935
5466.07 36.5127
5466.24 38.3736
5466.33 39.3156
5466.42 40.1882
5466.51 40.9845
5466.60 41.6910
5466.69 42.3174
5466.78 42.8503
5466.91 43.4482
5467.00 43.7348
5467.09 43.9160
5467.18 43.9893
5467.20 43.9922
5467.27 43.9650
5467.34 43.8762
5467.40 43.7416
5467.50 43.4168
5467.62 42.8858
5467.73 42.2514
5467.83 41.4940
5467.93 40.7381
5468.02 39.9076
5468.11 38.9915
5468.20 38.0166
5468.37 36.1100
5468.54 34.0535
5468.70 31.8948
5468.87 29.6945
5469.22 25.0287
5469.39 22.7855
5469.57 20.6673
5469.66 19.6531
5469.74 18.6769
5469.83 17.7406
5469.92 16.8560
5470.01 16.0040
5470.09 15.2046
5470.18 14.4401
5470.27 13.7277
5470.33 13.2539
5470.39 12.8011
5470.45 12.3689
5470.51 11.9572
5470.57 11.5654
5470.64 11.1933
5470.76 10.5061
5470.88 9.89131
5471.00 9.34450
5471.12 8.86080
5471.24 8.43847
5471.37 8.06549
5471.49 7.74060
5471.61 7.45893
5471.73 7.21768
5471.85 7.00850
5471.98 6.82943
5472.10 6.67670
5472.22 6.54783
5472.34 6.43760
5472.46 6.34437
5472.58 6.26567
5472.71 6.19981
5472.83 6.14381
5472.95 6.09662
5473.19 6.02340
5473.44 5.97054
5473.68 5.93208
5473.92 5.90320
5474.17 5.88109
5474.50 5.85798
5474.83 5.84023
5475.49 5.81388
5476.15 5.79448
5476.82 5.77926
5477.48 5.76682
5478.14 5.75640
5478.80 5.74745
5479.47 5.73966
5480.79 5.72656
5482.12 5.71580
5483.44 5.70664
5484.77 5.69860
