Se-77(n,g) ENDFB-8.0
291.968 7.01141
292.000 6.53537
292.031 6.10515
292.063 5.71371
292.095 5.35956
292.127 5.03679
292.159 4.74412
292.191 4.47669
292.223 4.23347
292.254 4.01047
292.286 3.80689
292.318 3.61950
292.350 3.44773
292.383 3.28176
292.417 3.12905
292.450 2.98819
292.484 2.85794
292.517 2.73723
292.550 2.62508
292.584 2.52066
292.617 2.42322
292.651 2.33212
292.684 2.24676
292.717 2.16664
292.751 2.09130
292.818 1.95339
292.884 1.83046
292.936 1.74410
292.987 1.66442
293.039 1.59070
293.091 1.52234
293.142 1.45879
293.194 1.39959
293.245 1.34433
293.297 1.29276
293.349 1.24435
293.400 1.19893
293.452 1.15624
293.503 1.11607
293.607 1.04249
293.710 0.976867
293.776 0.938028
293.843 0.901771
293.910 0.867866
293.977 0.836156
294.044 0.806366
294.110 0.778382
294.177 0.752060
294.244 0.727304
294.377 0.681848
294.511 0.641268
294.645 0.604834
294.778 0.572043
294.881 0.548873
294.984 0.527399
295.088 0.507457
295.191 0.488905
295.294 0.471614
295.397 0.455472
295.500 0.440377
295.604 0.426253
295.810 0.400537
296.016 0.377807
296.223 0.357601
296.429 0.339580
296.563 0.328927
296.696 0.318999
296.963 0.301042
297.230 0.285287
297.497 0.271400
297.764 0.259096
298.031 0.248161
298.298 0.238403
298.565 0.229671
298.833 0.221822
299.100 0.214741
299.367 0.208337
299.634 0.202536
299.901 0.197270
300.168 0.192485
300.435 0.188132
300.702 0.184168
301.236 0.177252
301.770 0.171492
302.305 0.166692
302.839 0.162715
303.373 0.159449
303.907 0.156766
304.441 0.154584
304.975 0.152860
305.509 0.151551
306.044 0.150617
306.578 0.150026
307.112 0.149754
308.180 0.150087
309.248 0.151508
310.317 0.153960
311.385 0.157431
312.453 0.161949
313.522 0.167572
314.590 0.174398
315.658 0.182562
316.581 0.190828
317.503 0.200374
318.426 0.211387
318.887 0.217513
319.349 0.224097
319.810 0.231178
320.271 0.238795
320.733 0.246996
321.194 0.255828
321.655 0.265328
322.116 0.275569
322.578 0.286671
323.039 0.298725
323.573 0.313979
324.107 0.330783
324.642 0.349349
325.176 0.369911
325.710 0.392764
326.244 0.418240
326.778 0.446749
327.045 0.462293
327.312 0.478780
327.774 0.509740
328.235 0.544221
328.696 0.582779
328.927 0.603793
329.157 0.626075
329.388 0.649746
329.619 0.674897
329.849 0.701669
330.080 0.730175
330.311 0.760595
330.541 0.793091
330.772 0.827904
331.003 0.865236
331.270 0.911975
331.537 0.962881
331.804 1.01845
332.071 1.07924
332.338 1.14598
332.605 1.21943
332.872 1.30054
333.139 1.39037
333.406 1.49030
333.540 1.54454
333.673 1.60187
333.807 1.66262
333.941 1.72696
334.074 1.79525
334.208 1.86780
334.341 1.94506
334.475 2.02729
334.608 2.11507
334.742 2.20877
334.875 2.30909
335.009 2.41650
335.142 2.53178
335.276 2.65573
335.422 2.80196
335.567 2.96096
335.713 3.13428
335.859 3.32359
336.004 3.53124
336.150 3.75953
336.296 4.01134
336.441 4.28982
336.575 4.57238
336.708 4.88434
336.842 5.23052
336.975 5.61560
337.042 5.82489
337.109 6.04643
337.176 6.28122
337.243 6.52995
337.309 6.79461
337.376 7.07574
337.443 7.37570
337.510 7.69527
337.619 8.26729
337.674 8.57866
337.728 8.90799
337.783 9.25802
337.837 9.62923
337.892 10.0242
337.947 10.4449
338.001 10.8949
338.056 11.3750
338.111 11.8892
338.165 12.4411
338.220 13.0355
338.274 13.6751
338.329 14.3660
338.384 15.1143
338.457 16.2151
338.493 16.8138
338.529 17.4490
338.566 18.1238
338.602 18.8420
338.639 19.6074
338.675 20.4247
338.707 21.1874
338.739 21.9976
338.771 22.8593
338.802 23.7743
338.834 24.7532
338.866 25.7990
338.898 26.9178
338.930 28.1125
338.962 29.3982
338.994 30.7795
339.026 32.2655
339.057 33.8608
339.089 35.5864
339.121 37.4432
339.153 39.4557
339.169 40.5191
339.185 41.6250
339.202 42.8345
339.218 44.0953
339.235 45.4098
339.252 46.7803
339.268 48.2095
339.285 49.6999
339.302 51.2543
339.318 52.8654
339.335 54.5556
339.352 56.3182
339.368 58.1563
339.385 60.0730
339.402 62.0712
339.419 64.1543
339.435 66.3254
339.452 68.5740
339.469 70.9305
339.485 73.3849
339.502 75.9406
339.519 78.6010
339.535 81.3693
339.552 84.2489
339.569 87.2431
339.585 90.3551
339.602 93.5882
339.619 96.9454
339.636 100.430
339.652 104.044
339.669 107.791
339.686 111.674
339.702 115.694
339.719 119.830
339.752 128.577
339.786 137.906
339.819 147.826
339.853 158.339
339.886 169.444
339.919 181.130
339.953 193.383
339.986 206.138
340.026 221.920
340.065 238.301
340.104 255.275
340.144 272.651
340.211 302.772
340.277 333.056
340.344 362.772
340.411 390.929
340.447 405.205
340.483 418.579
340.519 430.980
340.555 442.203
340.608 456.262
340.660 467.276
340.713 474.967
340.765 479.136
340.800 479.901
340.835 479.042
340.864 477.149
340.892 474.213
340.920 470.235
340.949 465.274
340.977 459.332
341.006 452.496
341.063 436.288
341.101 423.644
341.139 409.839
341.177 394.970
341.216 379.290
341.290 346.938
341.365 313.315
341.436 281.136
341.507 249.780
341.578 219.975
341.613 205.849
341.649 192.298
341.686 178.720
341.723 165.884
341.761 153.772
341.798 142.394
341.835 131.721
341.872 121.801
341.909 112.588
341.947 104.060
341.987 95.4800
342.028 87.6640
342.048 84.0203
342.069 80.5452
342.089 77.2327
342.109 74.0768
342.130 71.0573
342.150 68.1976
342.170 65.4767
342.190 62.8886
342.211 60.4277
342.231 58.0880
342.272 53.7505
342.309 50.1369
342.346 46.8547
342.383 43.8569
342.421 41.1320
342.458 38.6401
342.495 36.3711
342.532 34.2968
342.570 32.3979
342.607 30.6524
342.644 29.0538
342.681 27.5792
342.719 26.2238
342.756 24.9688
342.793 23.8108
342.830 22.7370
342.867 21.7395
342.905 20.8086
342.942 19.9429
342.979 19.1320
343.016 18.3751
343.054 17.6636
343.091 16.9973
343.128 16.3705
343.165 15.7799
343.203 15.2214
343.240 14.6951
343.314 13.7245
343.389 12.8517
343.463 12.0645
343.517 11.5378
343.572 11.0462
343.626 10.5866
343.680 10.1570
343.734 9.75323
343.788 9.37457
343.842 9.01761
343.897 8.68191
343.951 8.36459
344.005 8.06539
344.113 7.51395
344.221 7.01852
344.330 6.57158
344.404 6.28899
344.479 6.02462
344.553 5.77690
344.628 5.54474
344.702 5.32628
344.777 5.12071
344.851 4.92703
344.926 4.74456
345.000 4.57200
345.075 4.40884
345.223 4.10828
345.372 3.83774
345.521 3.59363
345.670 3.37231
345.819 3.17126
345.968 2.98796
346.117 2.82035
346.266 2.66661
346.415 2.52541
346.564 2.39533
346.713 2.27523
346.862 2.16401
347.011 2.06095
347.160 1.96513
347.309 1.87598
347.458 1.79280
347.606 1.71517
347.755 1.64250
347.904 1.57448
348.053 1.51064
348.202 1.45072
348.351 1.39433
348.500 1.34126
348.649 1.29121
348.798 1.24400
348.947 1.19939
349.096 1.15720
349.394 1.07937
349.692 1.00934
349.990 0.946084
350.287 0.888786
350.585 0.836685
350.883 0.789185
351.181 0.745764
351.479 0.705985
351.723 0.675851
351.966 0.647719
352.210 0.621408
352.454 0.596756
352.698 0.573607
352.941 0.551847
353.185 0.531360
353.429 0.512053
353.672 0.493835
353.916 0.476645
354.404 0.445043
354.891 0.416728
355.378 0.391273
355.676 0.376966
355.974 0.363522
356.272 0.350876
356.570 0.338972
357.166 0.317186
357.761 0.297809
358.357 0.280546
358.953 0.265171
359.549 0.251496
360.144 0.239392
360.605 0.231052
361.065 0.223574
361.526 0.216959
361.986 0.211234
362.446 0.206457
362.907 0.202734
363.367 0.200233
363.597 0.199522
363.827 0.199239
364.044 0.199422
364.261 0.200112
364.477 0.201395
364.694 0.203380
364.911 0.206213
365.127 0.210082
365.344 0.215247
365.452 0.218423
365.561 0.222068
365.710 0.227977
365.858 0.235122
366.007 0.243807
366.082 0.248842
366.156 0.254411
366.231 0.260601
366.305 0.267491
366.380 0.275186
366.454 0.283800
366.529 0.293512
366.603 0.304491
366.678 0.317011
366.752 0.331350
366.833 0.349593
366.874 0.359910
366.915 0.371167
366.955 0.383519
366.996 0.397046
367.036 0.411942
367.077 0.428395
367.118 0.446671
367.158 0.466933
367.199 0.489511
367.240 0.514736
367.280 0.542981
367.321 0.574674
367.361 0.610292
367.402 0.650371
367.431 0.681831
367.460 0.716066
367.488 0.753323
367.517 0.793718
367.546 0.837809
367.575 0.885753
367.603 0.937856
367.632 0.994232
367.661 1.05560
367.690 1.12210
367.719 1.19409
367.747 1.27162
367.776 1.35558
367.805 1.44604
367.834 1.54333
367.862 1.64739
367.900 1.79371
367.937 1.95262
367.974 2.12546
368.011 2.31164
368.049 2.51237
368.086 2.72662
368.123 2.95475
368.160 3.19638
368.191 3.40416
368.221 3.62016
368.282 4.07363
368.343 4.55140
368.404 5.04548
368.478 5.65757
368.553 6.25811
368.627 6.82276
368.665 7.08429
368.702 7.32791
368.738 7.54388
368.774 7.73786
368.810 7.90757
368.846 8.05097
368.884 8.17350
368.923 8.26202
368.962 8.31525
369.000 8.33242
369.039 8.31338
369.077 8.25832
369.116 8.16802
369.154 8.04380
369.208 7.81987
369.261 7.54066
369.314 7.21406
369.367 6.84772
369.416 6.48418
369.465 6.10225
369.562 5.30722
369.660 4.51320
369.709 4.13039
369.757 3.76250
369.793 3.50566
369.828 3.25954
369.864 3.02494
369.899 2.80305
369.935 2.59300
369.970 2.39620
370.006 2.21155
370.041 2.03999
370.065 1.92894
370.090 1.82364
370.114 1.72395
370.139 1.62974
370.163 1.54083
370.187 1.45706
370.212 1.37823
370.236 1.30444
370.261 1.23489
370.285 1.16968
370.309 1.10860
370.334 1.05168
370.358 0.998236
370.382 0.948309
370.407 0.901699
370.431 0.858381
370.452 0.823134
370.473 0.790112
370.494 0.758886
370.515 0.729643
370.557 0.676109
370.600 0.628712
370.642 0.586722
370.684 0.549484
370.726 0.516407
370.768 0.486967
370.810 0.460700
370.852 0.437201
370.894 0.416114
370.936 0.397128
370.978 0.379975
371.021 0.364425
371.063 0.350276
371.105 0.337387
371.171 0.319129
371.238 0.303096
371.304 0.288905
371.371 0.276255
371.437 0.264905
371.504 0.254663
371.570 0.245373
371.637 0.236918
371.703 0.229168
371.770 0.222048
371.902 0.209425
372.035 0.198562
372.168 0.189131
372.328 0.179323
372.487 0.170860
372.647 0.163476
372.807 0.156987
372.966 0.151231
373.126 0.146097
373.285 0.141485
373.445 0.137317
373.675 0.131950
373.906 0.127225
374.136 0.123027
374.367 0.119266
374.597 0.115871
374.827 0.112789
375.058 0.109971
375.288 0.107385
375.749 0.102786
376.210 0.0987993
376.671 0.0952826
377.132 0.0921381
377.699 0.0886843
378.267 0.0856040
378.834 0.0828265
379.401 0.0802993
379.968 0.0779839
380.536 0.0758564
381.670 0.0720298
382.805 0.0686593
383.939 0.0656677
385.074 0.0629851
386.208 0.0605612
387.272 0.0584889
388.336 0.0565850
389.399 0.0548291
390.463 0.0532050
391.527 0.0516987
392.590 0.0502988
393.654 0.0489972
394.717 0.0478007
396.845 0.0456026
398.972 0.0436815
401.099 0.0420030
403.227 0.0405402
405.070 0.0394335
406.914 0.0384657
408.758 0.0376274
410.601 0.0369163
412.445 0.0363382
414.288 0.0359045
416.132 0.0356287
417.976 0.0355067
419.961 0.0356316
420.954 0.0358069
421.947 0.0360728
422.939 0.0364452
423.932 0.0369447
424.925 0.0375978
425.917 0.0384307
426.698 0.0392462
427.478 0.0402443
428.258 0.0414592
429.038 0.0429420
429.818 0.0447622
430.208 0.0458271
430.598 0.0470143
430.988 0.0483414
431.378 0.0498292
431.768 0.0515018
432.158 0.0533870
432.583 0.0557267
433.008 0.0584212
433.434 0.0615523
433.859 0.0652147
434.285 0.0695299
434.498 0.0719790
434.710 0.0746541
434.923 0.0775851
435.136 0.0808020
435.348 0.0843441
435.561 0.0882561
435.809 0.0933594
436.058 0.0991396
436.306 0.105724
436.554 0.113271
436.802 0.121984
436.926 0.126856
437.050 0.132120
437.174 0.137821
437.299 0.144009
437.423 0.150740
437.547 0.158076
437.715 0.169160
437.884 0.181737
438.052 0.196102
438.136 0.204065
438.220 0.212619
438.305 0.221827
438.389 0.231758
438.473 0.242494
438.557 0.254127
438.641 0.266766
438.726 0.280535
438.810 0.295581
438.894 0.312077
438.991 0.333263
439.089 0.357060
439.186 0.383956
439.235 0.398771
439.284 0.414575
439.333 0.431542
439.381 0.449725
439.430 0.469341
439.479 0.490474
439.528 0.513403
439.576 0.538258
439.625 0.565403
439.674 0.595033
439.712 0.619942
439.749 0.646780
439.787 0.675767
439.825 0.707065
439.862 0.741120
439.900 0.778173
439.938 0.818583
439.975 0.862636
440.013 0.911022
440.051 0.964147
440.088 1.02259
440.126 1.08680
440.164 1.15786
440.201 1.23616
440.239 1.32300
440.277 1.41887
440.301 1.48652
440.325 1.55881
440.350 1.63605
440.374 1.71823
440.399 1.80637
440.423 1.90051
440.447 2.00104
440.472 2.10788
440.496 2.22231
440.520 2.34433
440.545 2.47436
440.569 2.61225
440.594 2.75956
440.618 2.91552
440.642 3.08185
440.667 3.25762
440.691 3.44470
440.715 3.64282
440.740 3.85237
440.764 4.07376
440.789 4.30733
440.813 4.55345
440.837 4.81241
440.862 5.08335
440.886 5.36873
440.910 5.66764
440.935 5.98022
440.959 6.30519
440.984 6.64522
441.008 6.99896
441.057 7.74539
441.110 8.62022
441.163 9.55282
441.216 10.5367
441.269 11.5614
441.464 15.4932
441.513 16.4592
441.562 17.3893
441.611 18.2709
441.659 19.0899
441.708 19.8337
441.757 20.4875
441.793 20.9051
441.829 21.2621
441.865 21.5560
441.901 21.7838
441.950 21.9860
442.000 22.0525
442.041 22.0056
442.081 21.8691
442.121 21.6442
442.162 21.3349
442.219 20.7590
442.276 20.0360
442.330 19.2473
442.383 18.3657
442.429 17.5411
442.475 16.6733
442.567 14.8507
442.673 12.6940
442.726 11.6354
442.779 10.6098
442.828 9.71123
442.876 8.85573
442.910 8.28272
442.944 7.73549
442.978 7.21334
443.011 6.71695
443.040 6.31190
443.069 5.92623
443.098 5.55988
443.127 5.21272
443.154 4.91092
443.181 4.62475
443.207 4.35388
443.234 4.09792
443.260 3.85643
443.287 3.62894
443.314 3.41495
443.340 3.21393
443.367 3.02533
443.393 2.84860
443.420 2.68318
443.447 2.52850
443.473 2.38400
443.500 2.24912
443.526 2.12332
443.553 2.00648
443.579 1.89720
443.606 1.79544
443.633 1.70072
443.659 1.61257
443.686 1.53054
443.712 1.45422
443.739 1.38319
443.766 1.31709
443.792 1.25555
443.819 1.19823
443.845 1.14483
443.872 1.09504
443.899 1.04860
443.925 1.00524
443.952 0.964732
443.978 0.926986
444.003 0.894623
444.027 0.864124
444.075 0.808305
444.123 0.758352
444.172 0.713662
444.220 0.673354
444.268 0.637004
444.317 0.603956
444.365 0.573918
444.414 0.546400
444.462 0.521205
444.510 0.497962
444.559 0.476541
444.607 0.456658
444.655 0.438229
444.704 0.421067
444.752 0.405047
444.815 0.385719
444.878 0.367966
444.940 0.351558
445.003 0.336398
445.066 0.322312
445.129 0.309235
445.192 0.297029
445.255 0.285650
445.380 0.265013
445.506 0.246832
445.632 0.230720
445.757 0.216364
445.864 0.205394
445.970 0.195373
446.077 0.186190
446.183 0.177761
446.289 0.169990
446.396 0.162814
446.502 0.156175
446.608 0.150024
446.821 0.138980
447.034 0.129385
447.247 0.120990
447.459 0.113604
447.633 0.108198
447.807 0.103294
447.982 0.0988278
448.156 0.0947517
448.330 0.0910168
448.504 0.0875892
448.852 0.0815209
449.200 0.0763349
449.548 0.0718708
449.896 0.0680034
450.244 0.0646330
450.554 0.0619888
450.863 0.0596296
451.172 0.0575171
451.482 0.0556205
451.791 0.0539133
452.101 0.0523734
452.720 0.0497123
453.338 0.0475062
453.957 0.0456724
454.576 0.0441457
455.195 0.0428744
455.736 0.0419397
456.278 0.0411485
456.819 0.0404838
457.361 0.0399322
457.902 0.0394828
458.444 0.0391268
459.527 0.0386699
460.146 0.0385506
460.997 0.0385466
461.847 0.0387252
462.698 0.0390899
463.549 0.0396507
464.400 0.0404250
465.251 0.0414390
466.102 0.0427289
466.953 0.0443449
467.726 0.0461538
468.500 0.0483565
468.887 0.0496325
469.274 0.0510418
469.660 0.0525991
470.047 0.0543228
470.666 0.0574928
470.975 0.0593006
471.285 0.0612795
471.710 0.0643169
472.136 0.0677779
472.561 0.0717406
472.987 0.0763016
473.412 0.0815864
473.625 0.0845466
473.838 0.0877493
474.050 0.0912231
474.263 0.0949948
474.476 0.0991005
474.688 0.103580
474.940 0.109421
475.191 0.115941
475.443 0.123252
475.694 0.131491
475.945 0.140823
476.197 0.151452
476.323 0.157329
476.448 0.163630
476.574 0.170395
476.700 0.177673
476.893 0.189996
477.086 0.203889
477.183 0.211511
477.280 0.219635
477.377 0.228310
477.473 0.237585
477.570 0.247519
477.667 0.258178
477.763 0.269636
477.860 0.281976
477.957 0.295296
478.053 0.309703
478.150 0.325326
478.247 0.342308
478.353 0.362770
478.460 0.385348
478.566 0.410361
478.672 0.438165
478.779 0.469277
478.832 0.486239
478.885 0.504215
478.938 0.523366
478.991 0.543766
479.045 0.565539
479.098 0.588778
479.151 0.613728
479.204 0.640531
479.257 0.669398
479.311 0.700576
479.364 0.734353
479.417 0.771066
479.470 0.811116
479.523 0.854886
479.576 0.903100
479.630 0.956346
479.683 1.01541
479.736 1.08112
479.789 1.15482
479.816 1.19503
479.842 1.23773
479.869 1.28312
479.896 1.33143
479.922 1.38289
479.949 1.43755
479.975 1.49612
480.002 1.55868
480.028 1.62558
480.055 1.69716
480.082 1.77381
480.108 1.85594
480.135 1.94398
480.161 2.03840
480.188 2.13969
480.215 2.24839
480.241 2.36505
480.268 2.49026
480.294 2.62466
480.321 2.76888
480.348 2.92362
480.374 3.08894
480.401 3.26684
480.427 3.45746
480.454 3.66161
480.481 3.88010
480.507 4.11374
480.534 4.36338
480.560 4.62986
480.587 4.91293
480.613 5.21556
480.640 5.53755
480.667 5.87971
480.693 6.24282
480.720 6.62763
480.746 7.03485
480.773 7.46512
480.800 7.91728
480.838 8.62077
480.877 9.37657
480.916 10.1855
480.954 11.0453
480.993 11.9603
481.032 12.9273
481.070 13.9443
481.109 15.0061
481.162 16.5408
481.215 18.1474
481.269 19.8115
481.322 21.5123
481.375 23.2355
481.428 24.9551
481.481 26.6459
481.534 28.2781
481.597 30.1023
481.660 31.7623
481.718 33.1166
481.774 34.2208
481.829 35.1086
481.878 35.6953
481.927 36.0902
481.964 36.2574
482.000 36.3113
482.034 36.2609
482.067 36.1156
482.101 35.8766
482.134 35.5460
482.146 35.4034
482.174 35.0410
482.201 34.6220
482.256 33.6239
482.313 32.3886
482.369 30.9761
482.417 29.6609
482.465 28.2617
482.560 25.2834
482.656 22.1954
482.752 19.1403
482.812 17.2665
482.873 15.4785
482.934 13.7954
482.965 12.9988
482.995 12.2331
483.043 11.0911
483.091 10.0320
483.115 9.53284
483.139 9.05395
483.162 8.59516
483.186 8.15625
483.210 7.73696
483.234 7.33695
483.258 6.95584
483.282 6.59318
483.306 6.24851
483.330 5.92132
483.354 5.61106
483.378 5.31718
483.402 5.03796
483.425 4.77514
483.449 4.52690
483.473 4.29265
483.497 4.07177
483.521 3.86365
483.545 3.66769
483.569 3.48329
483.593 3.30986
483.617 3.14684
483.641 2.99367
483.664 2.84980
483.688 2.71471
483.712 2.58789
483.736 2.46885
483.760 2.35713
483.781 2.26594
483.801 2.18003
483.822 2.09830
483.843 2.02128
483.884 1.87891
483.925 1.75112
483.967 1.63626
484.008 1.53288
484.049 1.43965
484.090 1.35541
484.132 1.27911
484.173 1.20984
484.214 1.14678
484.256 1.08922
484.297 1.03653
484.338 0.988165
484.380 0.943646
484.421 0.902648
484.469 0.858788
484.516 0.818631
484.564 0.781660
484.612 0.747515
484.660 0.715821
484.708 0.686444
484.756 0.659083
484.803 0.633539
484.851 0.609590
484.899 0.587182
484.947 0.566133
484.995 0.546323
485.090 0.510019
485.186 0.477569
485.251 0.457357
485.316 0.438526
485.381 0.420947
485.447 0.404505
485.512 0.389099
485.577 0.374641
485.642 0.361052
485.707 0.348260
485.838 0.324821
485.968 0.303889
486.099 0.285110
486.229 0.268191
486.325 0.256814
486.420 0.246236
486.516 0.236361
486.612 0.227147
486.707 0.218517
486.803 0.210439
486.994 0.195735
487.185 0.182710
487.377 0.171129
487.568 0.160773
487.759 0.151485
487.933 0.143839
488.107 0.136864
488.281 0.130481
488.455 0.124628
488.629 0.119241
488.802 0.114274
488.976 0.109683
489.150 0.105436
489.498 0.0978293
489.846 0.0912416
490.193 0.0854967
490.541 0.0804605
490.889 0.0760195
491.237 0.0720859
491.585 0.0685865
491.932 0.0654629
492.350 0.0621401
492.767 0.0592154
493.149 0.0568308
493.532 0.0546895
493.914 0.0527604
494.297 0.0510195
494.680 0.0494458
495.062 0.0480216
495.827 0.0455595
496.592 0.0435294
497.357 0.0418553
498.122 0.0404798
498.887 0.0393606
499.444 0.0386892
500.000 0.0381275
501.051 0.0373455
502.101 0.0369175
503.152 0.0368240
503.874 0.0369638
504.596 0.0373022
505.319 0.0378620
506.041 0.0386817
506.763 0.0398198
507.485 0.0413604
507.847 0.0423188
508.208 0.0434282
508.569 0.0447142
508.930 0.0462072
509.357 0.0482902
509.783 0.0507954
510.210 0.0538370
510.637 0.0575754
510.850 0.0597711
511.064 0.0622285
511.277 0.0649886
511.491 0.0681011
511.704 0.0716268
511.917 0.0756406
512.131 0.0802356
512.344 0.0855295
512.558 0.0916731
512.771 0.0988629
512.984 0.107358
513.198 0.117506
513.305 0.123343
513.411 0.129784
513.518 0.136922
513.625 0.144864
513.731 0.153746
513.838 0.163734
513.945 0.175037
514.051 0.187922
514.166 0.203974
514.281 0.222862
514.339 0.233626
514.396 0.245413
514.454 0.258424
514.511 0.272803
514.569 0.288829
514.626 0.306722
514.683 0.326877
514.741 0.349620
514.798 0.375509
514.856 0.405023
514.913 0.438944
514.971 0.477953
515.010 0.507862
515.049 0.540906
515.088 0.577455
515.127 0.617912
515.166 0.662717
515.205 0.712352
515.244 0.767334
515.283 0.828057
515.322 0.895426
515.361 0.969923
515.400 1.05221
515.439 1.14297
515.478 1.24291
515.517 1.35276
515.556 1.47325
515.594 1.60473
515.617 1.68659
515.640 1.77263
515.662 1.86298
515.685 1.95733
515.707 2.05664
515.730 2.16061
515.753 2.26933
515.775 2.38238
515.820 2.62429
515.865 2.88574
515.911 3.16810
515.956 3.47006
515.991 3.71737
516.025 3.97625
516.060 4.24624
516.095 4.52593
516.165 5.11534
516.235 5.73510
516.415 7.40677
516.505 8.22196
516.551 8.60950
516.596 8.97642
516.633 9.25953
516.670 9.52318
516.707 9.76584
516.743 9.98534
516.800 10.2729
516.857 10.4948
516.893 10.5987
516.928 10.6734
516.964 10.7183
517.000 10.7329
517.060 10.6896
517.120 10.5631
517.179 10.3569
517.227 10.1353
517.276 9.86839
517.343 9.42604
517.411 8.91638
517.457 8.53432
517.504 8.13231
517.597 7.28938
517.690 6.42442
517.783 5.57394
517.854 4.94342
517.890 4.64143
517.926 4.34941
517.962 4.06823
517.998 3.79859
518.034 3.54102
518.070 3.29590
518.116 2.99730
518.163 2.72019
518.186 2.58939
518.209 2.46443
518.233 2.34470
518.256 2.23010
518.279 2.12010
518.302 2.01553
518.326 1.91538
518.349 1.82040
518.372 1.72962
518.395 1.64370
518.418 1.56210
518.442 1.48467
518.462 1.42084
518.482 1.35994
518.502 1.30186
518.522 1.24677
518.562 1.14380
518.602 1.05078
518.642 0.966450
518.683 0.890504
518.723 0.822003
518.763 0.760273
518.803 0.704545
518.843 0.654500
518.883 0.609333
518.923 0.568757
518.964 0.532101
519.004 0.499121
519.044 0.469334
519.084 0.442392
519.143 0.407163
519.202 0.376629
519.261 0.349944
519.320 0.326581
519.380 0.305943
519.439 0.287672
519.498 0.271350
519.557 0.256739
519.616 0.243546
519.675 0.231615
519.735 0.220738
519.794 0.210814
519.912 0.193308
520.030 0.178372
520.140 0.166339
520.250 0.155767
520.360 0.146398
520.470 0.138058
520.580 0.130583
520.689 0.123864
520.799 0.117787
520.909 0.112280
521.129 0.102687
521.348 0.0946428
521.568 0.0878234
521.788 0.0819894
522.007 0.0769519
522.227 0.0725724
522.447 0.0687405
522.667 0.0653688
522.886 0.0623869
523.106 0.0597375
523.326 0.0573739
523.545 0.0552572
523.985 0.0516402
524.424 0.0486807
524.864 0.0462268
525.303 0.0441705
525.911 0.0418402
526.520 0.0399808
527.128 0.0384854
527.736 0.0372767
528.345 0.0362978
528.953 0.0355075
529.562 0.0348762
530.170 0.0343831
530.981 0.0339009
531.792 0.0335862
532.603 0.0334263
533.415 0.0334110
534.496 0.0336071
535.578 0.0340559
536.659 0.0347804
537.741 0.0358157
538.484 0.0367495
539.228 0.0379137
539.972 0.0393530
540.715 0.0411331
541.459 0.0433488
541.831 0.0446596
542.202 0.0461325
542.574 0.0477938
542.946 0.0496730
543.318 0.0518068
543.689 0.0542423
544.061 0.0570437
544.433 0.0602891
544.805 0.0640760
545.177 0.0685282
545.548 0.0738081
545.734 0.0768236
545.920 0.0801329
546.106 0.0837754
546.292 0.0877971
546.478 0.0922530
546.664 0.0972086
546.883 0.103818
547.103 0.111399
547.323 0.120158
547.543 0.130358
547.762 0.142347
547.872 0.149153
547.982 0.156583
548.092 0.164732
548.202 0.173685
548.311 0.183564
548.421 0.194509
548.556 0.209703
548.692 0.227169
548.827 0.247427
548.894 0.258813
548.962 0.271180
549.030 0.284656
549.097 0.299399
549.165 0.315595
549.232 0.333470
549.300 0.353302
549.368 0.375428
549.435 0.400265
549.503 0.428325
549.549 0.449822
549.596 0.473386
549.642 0.499300
549.689 0.527827
549.735 0.559464
549.782 0.594583
549.828 0.633678
549.875 0.677211
549.921 0.726004
549.968 0.780688
550.014 0.842072
550.061 0.910898
550.107 0.988463
550.130 1.03072
550.153 1.07553
550.177 1.12327
550.200 1.17368
550.223 1.22712
550.246 1.28378
550.272 1.34969
550.297 1.41962
550.322 1.49436
550.348 1.57357
550.373 1.65814
550.398 1.74766
550.424 1.84312
550.449 1.94402
550.475 2.05144
550.500 2.16480
550.525 2.28526
550.551 2.41214
550.576 2.54671
550.601 2.68815
550.627 2.83782
550.652 2.99478
550.675 3.14647
550.698 3.30446
550.722 3.47025
550.745 3.64255
550.791 4.00998
550.838 4.40645
550.884 4.83391
550.931 5.29134
550.977 5.77808
551.024 6.29178
551.083 6.98496
551.142 7.71442
551.201 8.47593
551.260 9.25860
551.446 11.7483
551.539 12.9211
551.586 13.4659
551.632 13.9732
551.700 14.6336
551.767 15.1846
551.810 15.4688
551.853 15.6991
551.895 15.8738
551.938 15.9900
552.000 16.0526
552.041 16.0245
552.081 15.9425
552.121 15.8072
552.162 15.6207
552.205 15.3698
552.247 15.0675
552.290 14.7168
552.332 14.3217
552.378 13.8513
552.424 13.3418
552.470 12.7983
552.516 12.2274
552.607 11.0288
552.699 9.79784
552.782 8.68520
552.865 7.61453
552.907 7.10024
552.949 6.60527
552.990 6.12920
553.032 5.67581
553.078 5.20292
553.124 4.75854
553.169 4.34323
553.215 3.95708
553.261 3.59981
553.284 3.43183
553.307 3.27081
553.330 3.11663
553.353 2.96916
553.375 2.82825
553.398 2.69375
553.428 2.53125
553.457 2.37902
553.486 2.23564
553.515 2.10168
553.544 1.97582
553.573 1.85853
553.602 1.74857
553.632 1.64630
553.661 1.55062
553.690 1.46178
553.719 1.37878
553.748 1.30182
553.777 1.23001
553.806 1.16349
553.836 1.10145
553.865 1.04402
553.911 0.961761
553.956 0.888490
554.002 0.823193
554.048 0.764952
554.094 0.712939
554.140 0.666413
554.185 0.624714
554.231 0.587256
554.277 0.553522
554.323 0.523060
554.369 0.495472
554.414 0.470409
