Se-78(n,tot) ENDFB-8.0
Energy(eV) XS(b)
4631.00 14.8525
4631.09 14.4495
4631.19 14.0813
4631.29 13.7379
4631.38 13.4210
4631.48 13.1284
4631.58 12.8581
4631.68 12.6081
4631.77 12.3768
4631.97 11.9654
4632.09 11.7277
4632.22 11.5126
4632.34 11.3144
4632.47 11.1339
4632.72 10.8131
4632.97 10.5378
4633.22 10.2985
4633.47 10.0878
4633.72 9.90033
4633.97 9.73256
4634.34 9.51521
4634.70 9.32434
4635.07 9.15481
4635.43 9.00289
4635.80 8.86573
4636.16 8.74115
4636.89 8.52302
4637.39 8.39274
4637.90 8.27559
4638.40 8.16963
4638.90 8.07346
4639.90 7.90466
4640.91 7.76166
4642.18 7.60799
4643.46 7.47905
4644.74 7.36911
4646.02 7.27410
4648.02 7.14810
4650.03 7.04398
4652.04 6.95630
4654.04 6.88129
4656.60 6.79997
4659.15 6.73100
4661.71 6.67154
4664.26 6.61955
4668.28 6.54957
4672.29 6.49060
4676.31 6.43991
4680.32 6.39559
4685.06 6.34959
4689.81 6.30901
4699.30 6.23985
4707.33 6.19017
4715.35 6.14627
4723.38 6.10668
4731.41 6.07041
4748.93 5.99934
4766.44 5.93579
4783.96 5.87708
4801.48 5.82159
4842.35 5.69921
4883.22 5.58140
4941.61 5.41400
5000.00 5.24269
5057.75 5.06543
5115.50 4.87751
5173.25 4.67605
5231.00 4.45771
5278.25 4.26331
5325.49 4.05201
5349.12 3.93895
5372.74 3.82022
5396.37 3.69527
5419.99 3.56263
5444.93 3.41315
5469.87 3.25237
5494.80 3.07752
5507.27 2.98376
5519.74 2.88467
5533.52 2.76796
5547.30 2.64206
5561.08 2.50454
5567.97 2.43034
5574.86 2.35193
5582.08 2.26407
5589.30 2.16938
5596.52 2.06632
5603.74 1.95287
5608.33 1.87398
5612.93 1.78891
5617.52 1.69630
5622.11 1.59469
5625.72 1.50730
5629.33 1.41207
5631.14 1.36108
5632.94 1.30763
5634.75 1.25145
5636.55 1.19240
5638.35 1.13019
5640.16 1.06463
5641.96 0.995553
5643.77 0.922863
5645.57 0.846481
5647.38 0.766713
5648.28 0.725673
5649.18 0.684105
5650.08 0.642159
5650.99 0.600110
5652.01 0.552645
5653.04 0.506397
5654.06 0.462460
5655.09 0.422650
5655.60 0.405012
5656.11 0.389433
5656.63 0.376428
5657.14 0.366644
5657.65 0.360824
5658.17 0.359965
5658.68 0.365288
5659.19 0.378299
5659.52 0.391555
5659.85 0.409379
5660.17 0.432504
5660.50 0.461799
5660.79 0.493420
5661.08 0.531272
5661.36 0.576417
5661.65 0.629992
5661.94 0.693352
5662.23 0.768120
5662.51 0.856256
5662.80 0.960144
5663.07 1.07350
5663.20 1.13737
5663.33 1.20591
5663.47 1.28064
5663.60 1.36096
5663.73 1.44796
5663.87 1.54231
5664.00 1.64550
5664.13 1.75682
5664.27 1.87790
5664.40 2.00975
5664.53 2.15463
5664.67 2.31168
5664.80 2.48336
5664.93 2.67128
5665.05 2.84507
5665.16 3.03313
5665.27 3.23684
5665.38 3.45567
5665.50 3.69519
5665.61 3.95535
5665.72 4.23817
5665.83 4.54301
5665.95 4.87771
5666.06 5.24233
5666.17 5.63974
5666.29 6.06910
5666.40 6.54144
5666.51 7.05681
5666.62 7.61919
5666.74 8.22721
5666.80 8.58710
5666.86 8.96460
5666.92 9.36055
5666.98 9.76896
5667.05 10.2041
5667.11 10.6528
5667.17 11.1307
5667.23 11.6233
5667.29 12.1478
5667.35 12.6882
5667.41 13.2633
5667.48 13.8556
5667.54 14.4856
5667.60 15.1340
5667.66 15.8232
5667.72 16.5320
5667.83 17.9297
5667.95 19.4432
5668.06 21.0797
5668.17 22.8303
5668.29 24.7334
5668.40 26.7809
5668.51 28.9796
5668.62 31.3144
5668.74 33.8330
5668.85 36.5206
5668.96 39.3820
5669.07 42.3934
5669.19 45.6114
5669.30 49.0118
5669.41 52.5953
5669.53 56.3270
5669.64 60.2713
5669.75 64.3920
5669.86 68.6835
5669.98 73.0984
5670.20 82.4581
5670.43 92.2929
5670.80 109.194
5671.17 126.410
5671.39 136.730
5671.62 146.567
5671.86 156.630
5671.99 161.265
5672.11 165.586
5672.30 171.554
5672.49 176.566
5672.68 180.579
5672.87 183.479
5673.00 184.776
5673.06 185.240
5673.27 185.831
5673.48 185.049
5673.68 182.934
5673.89 179.554
5674.05 176.117
5674.21 172.032
5674.37 167.363
5674.53 162.212
5674.69 156.700
5674.84 150.874
5675.15 138.427
5675.55 121.842
5675.75 113.572
5675.95 105.455
5676.11 99.2217
5676.26 93.2191
5676.42 87.4025
5676.58 81.8713
5676.73 76.5742
5676.89 71.5919
5677.05 66.8689
5677.20 62.4685
5677.36 58.3335
5677.52 54.4881
5677.67 50.9247
5677.83 47.6531
5677.91 46.0948
5677.99 44.6190
5678.14 41.8477
5678.30 39.2889
5678.46 36.9601
5678.58 35.2909
5678.70 33.7338
5678.82 32.2817
5678.94 30.9279
5679.06 29.6658
5679.18 28.4891
5679.30 27.3918
5679.42 26.3763
5679.54 25.4202
5679.67 24.5272
5679.79 23.6925
5679.91 22.9116
5680.03 22.1803
5680.15 21.4948
5680.39 20.2518
5680.55 19.5201
5680.70 18.8468
5680.86 18.2180
5681.02 17.6369
5681.17 17.0918
5681.33 16.5859
5681.64 15.6653
5681.96 14.8523
5682.27 14.1290
5682.58 13.4812
5682.89 12.8975
5683.21 12.3687
5683.52 11.8873
5683.83 11.4471
5684.15 11.0430
5684.46 10.6706
5684.77 10.3265
5685.09 10.0075
5685.40 9.71087
5686.02 9.17614
5686.65 8.70737
5687.28 8.29307
5687.90 7.92430
5688.53 7.59396
5689.15 7.29636
5689.78 7.02687
5690.41 6.78208
5691.03 6.55806
5691.66 6.35258
5692.28 6.16342
5692.91 5.98870
5694.16 5.67639
5695.41 5.40532
5696.50 5.19825
5697.58 5.01235
5698.66 4.84425
5699.74 4.69140
5700.82 4.55160
5701.90 4.42342
5704.06 4.19601
5705.32 4.07916
5706.57 3.97145
5709.07 3.77914
5711.58 3.61199
5714.08 3.46485
5716.36 3.34523
5718.63 3.23665
5720.91 3.13725
5723.18 3.04572
5727.74 2.88194
5732.29 2.73848
5735.48 2.64748
5738.66 2.56282
5745.04 2.40884
5751.41 2.27083
5757.78 2.14444
5765.98 1.99497
5774.17 1.85651
5782.37 1.72630
5790.56 1.60245
5800.58 1.45750
5810.59 1.31816
5820.61 1.18344
5830.63 1.05279
5840.64 0.925761
5850.66 0.802552
5860.67 0.683430
5870.69 0.568964
5875.70 0.513832
5880.70 0.460017
5885.71 0.408121
5890.72 0.358173
5895.73 0.310397
5898.23 0.287406
5900.74 0.265061
5903.24 0.243400
5905.74 0.222446
5908.25 0.202230
5910.75 0.182868
5913.26 0.164389
5915.76 0.146836
5918.26 0.130266
5920.77 0.114738
5923.27 0.100318
5925.78 0.0870765
5928.28 0.0750864
5930.78 0.0644309
5932.43 0.0581706
5934.08 0.0525529
5935.73 0.0475939
5937.38 0.0433229
5939.04 0.0397671
5939.86 0.0382719
5940.69 0.0369704
5941.51 0.0358663
5942.34 0.0349629
5943.16 0.0342638
5943.99 0.0337731
5944.55 0.0335586
5945.12 0.0334469
5945.69 0.0334398
5946.26 0.0335387
5946.72 0.0336956
5947.17 0.0339218
5947.63 0.0342184
5948.08 0.0345860
5948.99 0.0355388
5949.90 0.0367839
5950.81 0.0383303
5951.72 0.0401815
5952.64 0.0423496
5953.55 0.0448386
5954.63 0.0482312
5955.71 0.0521034
5956.79 0.0564684
5957.87 0.0613344
5960.03 0.0726215
5961.11 0.0790687
5962.20 0.0860762
5963.28 0.0936678
5964.36 0.101846
5965.44 0.110634
5966.52 0.120049
5967.60 0.130119
5968.68 0.140843
5969.76 0.152248
5970.85 0.164355
5972.67 0.186390
5974.49 0.210570
5976.31 0.236996
5978.13 0.265762
5979.95 0.296974
5980.86 0.313553
5981.77 0.330786
5982.68 0.348733
5983.59 0.367373
5984.50 0.386764
5985.41 0.406876
5986.67 0.435777
5987.92 0.466134
5989.17 0.497995
5990.42 0.531419
5991.67 0.566466
5992.93 0.603194
5994.18 0.641664
5995.43 0.681937
5996.68 0.724074
5997.93 0.768143
5999.19 0.814212
6000.44 0.862352
6001.69 0.912636
6002.94 0.965142
6004.19 1.01995
6005.44 1.07709
6006.70 1.13675
6007.95 1.19898
6009.20 1.26385
6010.45 1.33148
6011.70 1.40196
6012.96 1.47541
6014.21 1.55192
6015.46 1.63162
6016.71 1.71462
6017.96 1.80106
6019.22 1.89105
6020.47 1.98474
6022.97 2.18379
6025.48 2.39941
6027.98 2.63293
6030.48 2.88579
6032.99 3.15956
6035.49 3.45598
6038.00 3.77694
6040.50 4.12451
6043.00 4.50096
6045.51 4.90864
6048.01 5.35063
6050.52 5.82982
6053.02 6.34955
6055.52 6.91354
6058.03 7.52591
6060.53 8.19120
6063.04 8.91446
6065.54 9.70101
6068.04 10.5577
6070.55 11.4913
6073.05 12.5095
6075.55 13.6211
6078.06 14.8358
6080.56 16.1647
6083.07 17.6202
6084.32 18.3996
6085.57 19.2160
6086.82 20.0714
6088.07 20.9680
6089.33 21.9080
6090.58 22.8939
6091.83 23.9281
6093.08 25.0136
6094.33 26.1532
6095.59 27.3501
6096.84 28.6075
6098.09 29.9290
6099.34 31.3184
6100.59 32.7798
6101.85 34.3173
6103.10 35.9356
6104.35 37.6396
6105.60 39.4331
6106.85 41.3244
6108.11 43.3181
6109.36 45.4205
6110.61 47.6384
6111.86 49.9790
6113.11 52.4500
6114.37 55.0595
6115.62 57.8163
6116.87 60.7296
6118.12 63.8093
6119.37 67.0658
6120.63 70.5102
6121.88 74.1542
6123.13 78.0102
6124.38 82.0913
6125.63 86.4076
6126.90 91.0555
6128.18 95.9764
6129.45 101.194
6130.72 106.718
6131.99 112.573
6133.26 118.768
6134.53 125.330
6135.80 132.266
6137.08 139.604
6138.35 147.350
6139.62 155.530
6140.89 164.145
6142.16 173.216
6143.43 182.737
6144.70 192.717
6145.98 203.155
6147.42 215.559
6148.86 228.523
6151.75 255.974
6154.64 284.923
6157.53 314.438
6160.41 343.449
6161.86 357.288
6163.30 370.394
6164.74 382.571
6166.19 393.605
6167.63 403.302
6169.08 411.488
6171.00 419.832
6172.93 425.041
6174.85 427.036
6176.42 426.328
6177.98 423.634
6179.54 419.102
6181.11 412.915
6182.67 405.281
6184.24 396.416
6185.80 386.535
6187.36 375.876
6190.49 353.172
6193.62 329.644
6196.75 306.265
6198.31 294.883
6199.88 283.799
6201.59 272.037
6203.31 260.733
6205.02 249.895
6206.74 239.548
6208.45 229.688
6210.17 220.321
6211.88 211.429
6213.60 203.006
6215.32 195.026
6217.03 187.480
6218.75 180.337
6220.46 173.586
6222.18 167.198
6223.89 161.160
6225.61 155.448
6227.32 150.043
6229.08 144.811
6230.83 139.861
6232.59 135.178
6234.34 130.746
6236.10 126.544
6237.85 122.563
6239.61 118.785
6241.36 115.200
6243.11 111.792
6244.87 108.555
6246.62 105.474
6248.38 102.543
6250.13 99.7493
6251.89 97.0880
6255.40 92.1255
6258.91 87.5975
6262.41 83.4575
6265.92 79.6615
6269.43 76.1725
6272.94 72.9581
6276.45 69.9898
6279.96 67.2429
6283.47 64.6954
6287.94 61.7109
6292.40 58.9847
6296.87 56.4865
6301.33 54.1917
6305.80 52.0864
6310.27 50.1327
6314.73 48.3220
6319.20 46.6418
6322.71 45.4048
6326.22 44.2347
6333.24 42.0757
6340.25 40.1305
6347.27 38.3708
6354.29 36.7712
6361.31 35.3128
6368.33 33.9782
6375.34 32.7523
6382.36 31.6234
6389.38 30.5805
6396.40 29.6142
6403.42 28.7172
6410.44 27.8817
6417.46 27.1022
6424.47 26.3733
6431.49 25.6899
6443.61 24.6058
6455.74 23.6306
6467.86 22.7425
6479.98 21.9347
6492.10 21.1948
6504.23 20.5134
6516.35 19.8833
6528.47 19.2994
6542.51 18.6746
6556.54 18.0951
6570.58 17.5557
6584.62 17.0520
6598.65 16.5769
6612.69 16.1277
6626.73 15.6996
6640.76 15.2882
6656.08 14.8549
6671.39 14.4315
6689.25 13.9430
6698.19 13.6978
6707.12 13.4496
6716.05 13.1964
6724.98 12.9360
6733.92 12.6653
6742.85 12.3807
6750.51 12.1224
6758.16 11.8461
6765.82 11.5471
6773.47 11.2185
6779.54 10.9315
6785.60 10.6142
6791.66 10.2584
6794.69 10.0630
6797.72 9.85362
6801.23 9.59060
6804.74 9.30201
6808.25 8.98300
6811.76 8.62749
6814.95 8.26604
6816.54 8.06945
6818.14 7.86084
6819.73 7.63902
6821.33 7.40267
6822.92 7.15026
6824.52 6.88002
6826.27 6.55962
6828.03 6.21246
6829.78 5.83499
6831.53 5.42424
6832.41 5.20496
6833.29 4.97625
6834.17 4.73751
6835.04 4.48844
6835.92 4.22856
6836.80 3.95851
6837.68 3.67832
6838.55 3.38881
6839.31 3.13221
6840.07 2.87139
6840.83 2.60881
6841.58 2.34856
6842.34 2.09559
6842.72 1.97445
6843.10 1.85896
6843.48 1.75026
6843.86 1.65080
6844.24 1.56324
6844.61 1.49106
6844.95 1.44256
6845.12 1.42519
6845.29 1.41321
6845.46 1.40708
6845.63 1.40754
6845.80 1.41534
6845.97 1.43120
6846.14 1.45624
6846.31 1.49120
6846.48 1.53765
6846.65 1.59634
6846.82 1.66942
6846.99 1.75767
6847.16 1.86397
6847.33 1.98912
6847.48 2.12667
6847.59 2.23421
6847.70 2.35275
6847.81 2.48315
6847.92 2.62494
6848.03 2.78171
6848.14 2.95325
6848.25 3.14071
6848.36 3.34336
6848.47 3.56624
6848.58 3.80897
6848.69 4.07307
6848.80 4.35745
6848.91 4.66905
6849.02 5.00406
6849.13 5.37059
6849.24 5.76407
6849.32 6.07332
6849.40 6.40093
6849.48 6.74785
6849.56 7.11038
6849.64 7.49874
6849.72 7.90956
6849.80 8.34398
6849.88 8.79729
6849.96 9.28220
6850.04 9.79440
6850.12 10.3352
6850.20 10.8987
6850.28 11.5005
6850.36 12.1352
6850.44 12.8043
6850.52 13.5002
6850.63 14.5305
6850.74 15.6359
6850.85 16.8209
6850.95 18.0781
6851.06 19.4350
6851.17 20.8716
6851.28 22.4191
6851.39 24.0538
6851.50 25.8107
6851.61 27.6799
6851.72 29.6662
6851.83 31.7543
6851.94 33.9871
6852.05 36.3281
6852.16 38.8242
6852.27 41.4338
6852.38 44.2081
6852.49 47.1269
6852.60 50.1926
6852.71 53.3775
6852.82 56.7414
6852.93 60.2567
6853.04 63.9236
6853.15 67.7062
6853.26 71.6725
6853.37 75.7863
6853.59 84.4032
6853.81 93.5569
6854.02 103.197
6854.24 113.304
6854.46 123.702
6854.90 145.102
6855.17 158.066
6855.43 170.746
6855.69 182.945
6855.95 194.412
6856.22 204.866
6856.48 214.095
6856.74 221.972
6857.00 228.277
6857.18 231.581
6857.35 234.101
6857.52 235.854
6857.70 236.815
6857.87 237.000
6858.05 236.422
6858.22 235.100
6858.40 233.081
6858.57 230.400
6858.74 227.104
6858.94 222.719
6859.14 217.700
6859.33 212.132
6859.53 206.136
6859.92 193.055
6860.31 179.202
6860.51 172.006
6860.71 164.868
6860.91 157.813
6861.11 150.897
6861.31 144.130
6861.51 137.619
6861.71 131.359
6861.90 125.371
6862.10 119.643
6862.30 114.240
6862.50 109.137
6862.70 104.332
6862.90 99.7997
6863.10 95.5758
6863.30 91.6268
6863.50 87.9403
6863.64 85.4117
6863.79 83.0097
6863.93 80.7287
6864.08 78.5629
6864.22 76.5066
6864.37 74.5543
6864.51 72.7003
6864.66 70.9392
6864.95 67.6754
6865.24 64.7235
6865.53 62.0478
6865.82 59.6242
6866.02 58.0740
6866.22 56.6250
6866.42 55.2550
6866.62 53.9709
6867.01 51.6089
6867.41 49.5002
6867.81 47.5983
6868.21 45.8829
6868.61 44.3209
6869.01 42.8996
6869.41 41.5948
6869.80 40.3957
6870.20 39.2900
6870.60 38.2698
6871.00 37.3210
6871.40 36.4408
6871.80 35.6179
6872.20 34.8507
6872.92 33.5749
6873.65 32.4348
6874.37 31.4098
6875.09 30.4847
6875.82 29.6434
6876.54 28.8769
6877.27 28.1740
6877.99 27.5287
6878.79 26.8753
6879.59 26.2760
6880.38 25.7238
6881.18 25.2132
6882.78 24.2995
6884.37 23.5056
6885.53 22.9902
6886.69 22.5200
6887.85 22.0886
6889.01 21.6918
6891.33 20.9850
6893.65 20.3742
6895.24 20.0000
6896.83 19.6579
6900.02 19.0535
6903.21 18.5357
6906.40 18.0868
6910.17 17.6266
6913.94 17.2276
6917.70 16.8779
6921.47 16.5677
6924.66 16.3309
6927.85 16.1145
6934.23 15.7317
6940.60 15.4027
6946.98 15.1156
6955.10 14.7977
6963.21 14.5215
6971.33 14.2784
6979.44 14.0608
6992.20 13.7606
7004.95 13.5000
7017.71 13.2697
7030.46 13.0635
7052.49 12.7512
7074.52 12.4803
7096.55 12.2410
7118.58 12.0259
7155.68 11.7062
7192.78 11.4271
7229.88 11.1782
7266.98 10.9533
7331.91 10.6043
7396.84 10.2974
7461.77 10.0234
7526.70 9.77277
7628.73 9.41697
7730.76 9.09316
7832.79 8.79060
7934.82 8.50090
7971.92 8.39730
8083.23 8.08730
8194.53 7.77116
8305.84 7.43829
8361.49 7.26114
8417.15 7.07530
8468.16 6.89393
8519.18 6.69994
8570.19 6.49049
8621.21 6.26175
8667.59 6.03249
8713.96 5.77897
8760.34 5.49357
8783.53 5.33707
8806.72 5.16976
8832.23 4.97046
8857.73 4.75336
8883.24 4.51564
8908.75 4.25370
8933.10 3.97698
8945.27 3.82765
8957.45 3.66992
8969.62 3.50326
8981.79 3.32710
8993.97 3.14033
9006.14 2.94271
9018.90 2.72227
9031.65 2.48761
9044.40 2.23796
9057.16 1.97291
9064.11 1.82185
9071.07 1.66639
9078.03 1.50684
9084.98 1.34370
9091.94 1.17770
9098.90 1.01000
9105.85 0.842275
9112.81 0.676900
9116.00 0.602696
9119.19 0.530042
9122.38 0.459530
9125.56 0.391770
9127.16 0.359093
9128.75 0.327379
9130.35 0.296713
9131.94 0.267205
9133.54 0.238954
9135.13 0.212123
9136.72 0.186854
9138.32 0.163328
9139.62 0.145499
9140.93 0.129081
9142.23 0.114155
9143.54 0.100861
9144.84 0.0893025
9146.14 0.0796387
9146.80 0.0755612
9147.45 0.0720137
9148.10 0.0690177
9148.75 0.0665952
9149.48 0.0646027
9150.20 0.0633799
9150.57 0.0630673
9150.93 0.0629604
9151.29 0.0630624
9151.65 0.0633779
9152.16 0.0641894
9152.67 0.0654403
9153.17 0.0671452
9153.68 0.0693179
9154.19 0.0719782
9154.70 0.0751304
9155.20 0.0787942
9155.71 0.0829851
9156.36 0.0891851
9157.01 0.0963089
9157.67 0.104401
9158.32 0.113497
9159.62 0.134858
9160.93 0.160718
9162.23 0.191462
9163.54 0.227438
9164.19 0.247529
9164.84 0.269095
9165.49 0.292195
9166.14 0.316890
9167.16 0.358656
9168.17 0.404693
9169.19 0.455276
9170.20 0.510648
9171.22 0.571242
9172.23 0.637281
9173.25 0.709257
9174.26 0.787410
9175.06 0.853485
9175.85 0.923879
9176.65 0.998816
9177.45 1.07853
9178.25 1.16328
9179.04 1.25332
9179.84 1.34895
9180.64 1.45044
9181.43 1.55828
9182.23 1.67251
9183.03 1.79362
9183.83 1.92201
9184.62 2.05806
9185.42 2.20221
9186.22 2.35493
9187.01 2.51670
9187.59 2.64042
9188.17 2.76942
9188.75 2.90393
9189.33 3.04392
9189.91 3.19011
9190.49 3.34251
9191.65 3.66670
9192.81 4.01923
9193.97 4.40196
9195.13 4.81790
9196.29 5.27010
9197.05 5.58832
9197.81 5.92463
9198.57 6.28012
9199.33 6.65595
9200.09 7.05338
9200.85 7.47373
9201.62 7.91843
9202.38 8.38898
9203.14 8.88702
9203.90 9.41425
9204.66 9.97254
9205.42 10.5639
9206.18 11.1904
9206.94 11.8545
9207.70 12.5586
9208.46 13.3046
9209.26 14.1360
9210.06 15.0213
9210.85 15.9644
9211.65 16.9695
9212.45 18.0412
9213.25 19.1842
9214.04 20.4039
9214.84 21.7061
9215.64 23.0986
9216.43 24.5847
9217.23 26.1733
9218.03 27.8724
9218.83 29.6926
9219.62 31.6386
9220.42 33.7224
9221.22 35.9547
9222.02 38.3498
9222.81 40.9142
9223.61 43.6637
9224.41 46.6123
9225.20 49.7748
9226.00 53.1670
9226.80 56.8054
9227.59 60.7072
9228.45 65.2064
9229.30 70.0464
9230.16 75.2617
9231.01 80.8630
9231.87 86.8849
9232.72 93.3334
9233.58 100.232
9234.43 107.594
9235.14 114.109
9235.86 120.954
9236.57 128.126
9237.28 135.606
9238.71 151.479
9240.14 168.359
9241.57 185.943
9242.99 203.741
9244.42 221.163
9245.14 229.519
9245.85 237.500
9246.89 248.271
9247.92 257.788
9248.96 265.798
9250.00 272.096
9250.78 275.608
9251.56 278.040
9252.34 279.381
9253.12 279.645
9253.89 278.868
9254.67 277.105
9255.45 274.430
9256.23 270.931
9257.01 266.696
9257.79 261.833
9259.34 250.605
9260.90 238.024
9262.46 224.768
9264.02 211.379
9265.57 198.255
9266.69 189.173
9267.80 180.434
9268.92 172.080
9270.03 164.146
9271.15 156.629
9272.26 149.543
9273.38 142.868
9274.49 136.602
9275.43 131.614
9276.37 126.887
9277.31 122.409
9278.25 118.165
9279.19 114.145
9280.13 110.336
9281.07 106.726
9282.01 103.304
9282.95 100.059
9283.89 96.9808
9285.77 91.2855
9287.65 86.1441
9289.53 81.4917
9291.50 77.0791
9293.47 73.0834
9295.44 69.4551
9297.41 66.1528
9299.38 63.1358
9301.35 60.3751
9303.32 57.8398
9305.29 55.5079
9307.26 53.3560
9309.23 51.3675
9311.20 49.5241
9313.16 47.8133
9315.13 46.2208
9317.10 44.7370
9319.07 43.3507
9321.04 42.0550
9324.62 39.9048
9328.20 37.9822
9331.79 36.2532
9335.37 34.6934
9338.95 33.2805
9342.53 31.9957
9346.11 30.8229
9349.69 29.7488
9353.63 28.6674
9357.57 27.6787
9361.51 26.7716
9365.45 25.9367
9369.39 25.1660
9373.33 24.4524
9381.20 23.1739
9386.22 22.4491
9391.23 21.7836
9396.24 21.1705
9401.26 20.6042
9411.28 19.5937
9421.31 18.7143
9429.19 18.1011
9437.07 17.5457
9444.95 17.0404
9452.82 16.5786
9460.70 16.1548
9468.58 15.7646
9484.34 15.0694
9500.09 14.4683
9515.85 13.9428
9531.61 13.4789
9547.36 13.0657
9562.40 12.7120
9577.44 12.3896
9607.52 11.8252
9637.60 11.3446
9667.68 10.9274
9699.20 10.5437
9730.71 10.2023
9762.22 9.89404
9793.74 9.61257
9845.30 9.19632
9896.87 8.81976
9948.43 8.47061
10000.0 8.13992
10031.9 7.94150
10107.6 7.47847
10183.3 7.01311
10259.0 6.52970
10296.8 6.27582
10334.7 6.01114
10378.5 5.68752
10422.4 5.34171
10466.2 4.96916
10510.0 4.56442
10547.9 4.18355
10566.8 3.98110
10585.7 3.77013
10604.6 3.54970
10623.6 3.31921
10642.5 3.07855
10661.4 2.82695
10683.3 2.52166
10705.2 2.20195
10727.2 1.86862
10749.1 1.52458
10767.0 1.23846
10784.9 0.953413
10793.9 0.813526
10802.9 0.677292
10807.4 0.610709
10811.8 0.545989
10816.3 0.483163
10820.8 0.422530
10824.0 0.380247
10827.3 0.339420
10830.5 0.300211
10833.7 0.262995
10837.0 0.227735
10840.2 0.194742
10843.5 0.164251
10845.1 0.150024
10846.7 0.136605
10849.1 0.118229
10851.4 0.101606
10853.8 0.0868637
10856.2 0.0741887
10858.5 0.0636162
10860.9 0.0553805
10862.1 0.0521461
10863.3 0.0495788
10864.4 0.0476753
10865.6 0.0464620
10866.6 0.0459928
10867.6 0.0460491
10868.6 0.0465957
10869.5 0.0476226
10870.4 0.0491662
10871.4 0.0512085
10872.3 0.0538088
10873.2 0.0569267
10875.1 0.0648444
10877.0 0.0751550
10878.8 0.0879430
10880.7 0.103353
10882.6 0.121439
10884.6 0.144138
10886.5 0.170268
10888.5 0.200141
10890.5 0.233967
10892.5 0.271989
10893.5 0.292769
10894.5 0.314497
10895.5 0.337649
10896.5 0.361800
10897.5 0.387475
10898.5 0.414196
10899.9 0.453382
10901.2 0.495228
10902.6 0.539846
10904.0 0.587355
10905.3 0.637880
10906.7 0.691551
10908.1 0.748503
10909.4 0.808881
10911.1 0.884901
10912.7 0.966187
10914.3 1.05303
10915.9 1.14573
10917.5 1.24463
10919.2 1.35001
10920.8 1.46218
10922.4 1.58071
10923.8 1.68739
10925.1 1.79970
10926.5 1.91790
10927.9 2.04228
10929.2 2.17310
10930.6 2.31069
10932.0 2.45535
10933.4 2.60741
10934.7 2.76723
10936.1 2.93516
10937.5 3.11160
10938.8 3.29695
10940.2 3.49164
10941.6 3.69612
10942.9 3.91087
10944.3 4.13638
10945.7 4.37319
10947.1 4.62185
10948.4 4.88295
10949.8 5.15712
10951.2 5.44500
10952.5 5.74730
10953.9 6.06473
10955.3 6.39808
10956.6 6.74816
10958.0 7.11582
10959.4 7.50199
10960.8 7.90763
10962.1 8.33377
10963.5 8.78147
10964.9 9.25189
10966.2 9.74253
10967.6 10.2619
10969.0 10.8078
10970.3 11.3817
10971.7 11.9851
10973.1 12.6197
10974.4 13.2871
10975.8 13.9891
10977.2 14.7277
10978.6 15.5049
10979.9 16.3229
10981.3 17.1839
10982.7 18.0904
10984.0 19.0449
10985.4 20.0501
10986.8 21.1090
10988.1 22.2162
10989.5 23.3912
10990.9 24.6295
10992.2 25.9346
10993.6 27.3105
10995.0 28.7610
10996.4 30.2904
10997.7 31.9031
10999.1 33.6039
11000.5 35.3976
11001.8 37.2893
11003.2 39.2845
11004.6 41.3888
11005.9 43.6079
11007.3 45.9479
11008.7 48.4150
11010.1 51.0156
11011.5 53.8384
11012.9 56.7951
11014.3 59.9351
11015.7 63.2207
11017.1 66.7058
11018.5 70.3484
11019.9 74.1802
11021.3 78.2087
11022.7 82.4703
11024.1 86.9075
11025.5 91.5513
11026.9 96.4029
11028.3 101.500
11029.7 106.770
11032.5 117.921
11034.2 125.154
11035.9 132.652
11039.4 148.311
11042.8 164.540
11046.3 180.783
11048.0 188.754
11049.7 196.489
11051.4 203.894
11053.1 210.874
11054.9 217.335
11056.6 223.191
11058.3 228.363
11060.0 232.764
11061.9 236.689
11063.8 239.604
11065.6 241.522
11067.5 242.430
11069.4 242.370
11071.3 241.392
11073.1 239.557
11075.0 236.963
11076.9 233.676
11078.8 229.823
11082.5 220.716
11086.3 210.349
11090.0 199.376
11093.8 188.259
11097.5 177.316
11100.0 170.242
11102.4 163.618
11104.8 157.245
11107.3 151.140
11109.7 145.311
11112.1 139.762
11114.5 134.489
11116.9 129.487
11119.4 124.767
11121.4 120.880
11123.5 117.178
11127.7 110.304
11131.9 104.034
11136.1 98.3452
11140.2 93.1581
11144.4 88.4440
11148.6 84.1418
11152.7 80.2084
11157.6 76.0543
11162.4 72.2991
11167.3 68.8808
11172.1 65.7735
11176.9 62.9296
11181.8 60.3305
11186.6 57.9440
11191.4 55.7471
11196.3 53.7159
11201.1 51.8413
11205.9 50.1003
11210.8 48.4865
11215.6 46.9814
11220.4 45.5808
11230.1 43.0446
11238.4 41.1049
11246.8 39.3659
11255.1 37.7893
11263.5 36.3599
11271.8 35.0589
11280.2 33.8701
11288.5 32.7801
11296.9 31.7791
11306.6 30.7153
11316.2 29.7428
11325.9 28.8509
11335.6 28.0312
11345.2 27.2736
11354.9 26.5726
11374.2 25.3174
11385.7 24.6545
11397.1 24.0422
11419.9 22.9490
11442.8 22.0051
11465.6 21.1745
11485.0 20.5516
11504.3 19.9869
11523.7 19.4741
11543.0 19.0080
11581.7 18.1866
11620.3 17.4882
11659.0 16.8874
11697.7 16.3644
11736.3 15.9046
11775.0 15.4974
11831.3 14.9819
11887.5 14.5388
11943.8 14.1538
11971.9 13.9796
