>,14-Si-30:0.030920
3.004000e+06,2.34346088e-04
3.006150e+06,2.34436617e-04
3.008310e+06,2.34527084e-04
3.010460e+06,2.34616691e-04
3.012620e+06,2.34707189e-04
3.014780e+06,2.34797687e-04
3.016940e+06,2.34888190e-04
3.019100e+06,2.34978719e-04
3.020000e+06,2.35016444e-04
3.021270e+06,2.35070140e-04
3.023440e+06,2.35160638e-04
3.025610e+06,2.35252058e-04
3.027780e+06,2.35342592e-04
3.029960e+06,2.35434012e-04
3.032130e+06,2.35525463e-04
3.034310e+06,2.35616919e-04
3.036500e+06,2.35708304e-04
3.038680e+06,2.35799791e-04
3.040870e+06,2.35892134e-04
3.042100e+06,2.35943277e-04
3.043060e+06,2.35983554e-04
3.045250e+06,2.36075928e-04
3.047450e+06,2.36168270e-04
3.049640e+06,2.36259726e-04
3.051840e+06,2.36352100e-04
3.054040e+06,2.36444442e-04
3.055880e+06,2.36521703e-04
3.057350e+06,2.36583912e-04
3.058820e+06,2.36645168e-04
3.060000e+06,2.36694734e-04
3.060290e+06,2.36707377e-04
3.061770e+06,2.36769550e-04
3.063240e+06,2.36830837e-04
3.063900e+06,2.36858565e-04
3.064720e+06,2.36893015e-04
3.066190e+06,2.36955224e-04
3.067670e+06,2.37017402e-04
3.069150e+06,2.37079580e-04
3.070630e+06,2.37141790e-04
3.072850e+06,2.37235085e-04
3.075820e+06,2.37359437e-04
3.076200e+06,2.37375472e-04
3.078790e+06,2.37484746e-04
3.080000e+06,2.37535162e-04
3.081760e+06,2.37609164e-04
3.084500e+06,2.37724382e-04
3.084740e+06,2.37734474e-04
3.087730e+06,2.37860670e-04
3.090720e+06,2.37985979e-04
3.093710e+06,2.38112206e-04
3.095950e+06,2.38206460e-04
3.097450e+06,2.38269560e-04
3.098960e+06,2.38332656e-04
3.100000e+06,2.38376427e-04
3.100460e+06,2.38395787e-04
3.101960e+06,2.38458918e-04
3.103460e+06,2.38522054e-04
3.104970e+06,2.38586072e-04
3.105100e+06,2.38591082e-04
3.106470e+06,2.38649203e-04
3.107980e+06,2.38712304e-04
3.109490e+06,2.38776357e-04
3.111000e+06,2.38839458e-04
3.112510e+06,2.38903506e-04
3.114020e+06,2.38966638e-04
3.115530e+06,2.39030696e-04
3.116500e+06,2.39071088e-04
3.117050e+06,2.39094714e-04
3.118560e+06,2.39157845e-04
3.120000e+06,2.39218498e-04
3.120080e+06,2.39221868e-04
3.121590e+06,2.39285952e-04
3.123110e+06,2.39349975e-04
3.124630e+06,2.39414028e-04
3.126150e+06,2.39478051e-04
3.127670e+06,2.39542104e-04
3.129200e+06,2.39606122e-04
3.130720e+06,2.39670176e-04
3.132240e+06,2.39734265e-04
3.133770e+06,2.39799205e-04
3.134900e+06,2.39846369e-04
3.135300e+06,2.39863228e-04
3.136820e+06,2.39927312e-04
3.138350e+06,2.39992288e-04
3.139890e+06,2.40057197e-04
3.140000e+06,2.40061374e-04
3.141420e+06,2.40121250e-04
3.142950e+06,2.40186231e-04
3.144480e+06,2.40250315e-04
3.146020e+06,2.40315255e-04
3.147550e+06,2.40380236e-04
3.149090e+06,2.40445207e-04
3.150630e+06,2.40510152e-04
3.152170e+06,2.40575127e-04
3.153710e+06,2.40640103e-04
3.155250e+06,2.40705079e-04
3.156790e+06,2.40770055e-04
3.158340e+06,2.40834999e-04
3.159880e+06,2.40900006e-04
3.160000e+06,2.40905070e-04
3.161430e+06,2.40965873e-04
3.162980e+06,2.41030844e-04
3.164520e+06,2.41095856e-04
3.166070e+06,2.41161723e-04
3.167620e+06,2.41226698e-04
3.169180e+06,2.41292561e-04
3.170600e+06,2.41352538e-04
3.170730e+06,2.41358490e-04
3.172280e+06,2.41423470e-04
3.173800e+06,2.41487645e-04
3.173840e+06,2.41489332e-04
3.175400e+06,2.41555230e-04
3.176000e+06,2.41580574e-04
3.176950e+06,2.41621164e-04
3.178510e+06,2.41687057e-04
3.180000e+06,2.41749529e-04
3.180850e+06,2.41785891e-04
3.183980e+06,2.41917651e-04
3.187110e+06,2.42050369e-04
3.190240e+06,2.42182165e-04
3.193380e+06,2.42314884e-04
3.196520e+06,2.42447633e-04
3.199670e+06,2.42581242e-04
3.200000e+06,2.42594736e-04
3.201000e+06,2.42637025e-04
3.202820e+06,2.42713991e-04
3.205980e+06,2.42847601e-04
3.209140e+06,2.42981272e-04
3.211910e+06,2.43098908e-04
3.214290e+06,2.43199581e-04
3.216670e+06,2.43300291e-04
3.219050e+06,2.43400995e-04
3.219400e+06,2.43415344e-04
3.221430e+06,2.43501704e-04
3.223820e+06,2.43602383e-04
3.226210e+06,2.43704009e-04
3.228610e+06,2.43805605e-04
3.231000e+06,2.43906345e-04
3.231300e+06,2.43919045e-04
3.233400e+06,2.44007946e-04
3.235800e+06,2.44109573e-04
3.236200e+06,2.44126512e-04
3.238210e+06,2.44212091e-04
3.240000e+06,2.44287453e-04
3.240610e+06,2.44313753e-04
3.243020e+06,2.44415385e-04
3.245430e+06,2.44517938e-04
3.247600e+06,2.44609404e-04
3.247850e+06,2.44620456e-04
3.250260e+06,2.44722119e-04
3.252690e+06,2.44825528e-04
3.255110e+06,2.44928113e-04
3.257530e+06,2.45030666e-04
3.260000e+06,2.45134917e-04
3.260370e+06,2.45151064e-04
3.263300e+06,2.45274821e-04
3.263610e+06,2.45288424e-04
3.266860e+06,2.45425754e-04
3.270110e+06,2.45564036e-04
3.273370e+06,2.45702288e-04
3.276630e+06,2.45840575e-04
3.279890e+06,2.45978888e-04
3.280000e+06,2.45983094e-04
3.283170e+06,2.46118031e-04
3.286440e+06,2.46256345e-04
3.289720e+06,2.46395554e-04
3.290400e+06,2.46424421e-04
3.293010e+06,2.46535681e-04
3.296300e+06,2.46674885e-04
3.299600e+06,2.46814981e-04
3.300000e+06,2.46831967e-04
3.302900e+06,2.46955108e-04
3.306210e+06,2.47096158e-04
3.309520e+06,2.47236284e-04
3.312830e+06,2.47377369e-04
3.316160e+06,2.47518387e-04
3.319480e+06,2.47659437e-04
3.322810e+06,2.47801444e-04
3.326150e+06,2.47943384e-04
3.326700e+06,2.47966307e-04
3.329490e+06,2.48085386e-04
3.332840e+06,2.48227358e-04
3.336190e+06,2.48370251e-04
3.339540e+06,2.48512258e-04
3.340000e+06,2.48531822e-04
3.342910e+06,2.48656043e-04
3.346270e+06,2.48798968e-04
3.349640e+06,2.48941897e-04
3.351200e+06,2.49008274e-04
3.351630e+06,2.49027031e-04
3.353020e+06,2.49085713e-04
3.355000e+06,2.49169960e-04
3.356400e+06,2.49229529e-04
3.359790e+06,2.49374298e-04
3.360000e+06,2.49382774e-04
3.361100e+06,2.49429591e-04
3.363180e+06,2.49518118e-04
3.366580e+06,2.49662856e-04
3.369980e+06,2.49807630e-04
3.373390e+06,2.49953290e-04
3.376380e+06,2.50080179e-04
3.378940e+06,2.50189220e-04
3.380000e+06,2.50234369e-04
3.381510e+06,2.50299146e-04
3.384070e+06,2.50408218e-04
3.386640e+06,2.50517258e-04
3.389220e+06,2.50627189e-04
3.391800e+06,2.50737147e-04
3.394380e+06,2.50847078e-04
3.396960e+06,2.50957041e-04
3.399550e+06,2.51067926e-04
3.402140e+06,2.51177883e-04
3.404730e+06,2.51288768e-04
3.405300e+06,2.51312609e-04
3.407320e+06,2.51398730e-04
3.409920e+06,2.51509615e-04
3.412520e+06,2.51620500e-04
3.415130e+06,2.51732271e-04
3.417730e+06,2.51843191e-04
3.420000e+06,2.51939567e-04
3.420340e+06,2.51954071e-04
3.422960e+06,2.52065847e-04
3.425570e+06,2.52177654e-04
3.428190e+06,2.52289461e-04
3.428700e+06,2.52310764e-04
3.430810e+06,2.52401268e-04
3.433440e+06,2.52513070e-04
3.436060e+06,2.52624913e-04
3.438700e+06,2.52737606e-04
3.440000e+06,2.52793100e-04
3.441330e+06,2.52850335e-04
3.444410e+06,2.52981866e-04
3.446900e+06,2.53087730e-04
3.447930e+06,2.53132173e-04
3.451450e+06,2.53282511e-04
3.454990e+06,2.53433705e-04
3.458530e+06,2.53584930e-04
3.460000e+06,2.53647277e-04
3.461630e+06,2.53717383e-04
3.464290e+06,2.53831035e-04
3.466950e+06,2.53944717e-04
3.469620e+06,2.54058368e-04
3.472290e+06,2.54172942e-04
3.474960e+06,2.54286593e-04
3.475500e+06,2.54309678e-04
3.477630e+06,2.54401198e-04
3.480310e+06,2.54515802e-04
3.483000e+06,2.54630345e-04
3.485680e+06,2.54744949e-04
3.488370e+06,2.54860445e-04
3.491060e+06,2.54975050e-04
3.493750e+06,2.55090545e-04
3.495000e+06,2.55143569e-04
3.496450e+06,2.55206072e-04
3.499150e+06,2.55321568e-04
3.500000e+06,2.55357782e-04
3.501860e+06,2.55437059e-04
3.504560e+06,2.55552590e-04
3.507270e+06,2.55669039e-04
3.509990e+06,2.55785422e-04
3.512700e+06,2.55900984e-04
3.515420e+06,2.56017398e-04
3.518150e+06,2.56134738e-04
3.518400e+06,2.56144980e-04
3.520870e+06,2.56251187e-04
3.523600e+06,2.56367605e-04
3.526330e+06,2.56484976e-04
3.529070e+06,2.56602316e-04
3.531810e+06,2.56719687e-04
3.534000e+06,2.56813019e-04
3.534090e+06,2.56817334e-04
3.535920e+06,2.56895283e-04
3.537750e+06,2.56974128e-04
3.539590e+06,2.57052968e-04
3.541420e+06,2.57130917e-04
3.543260e+06,2.57209757e-04
3.545090e+06,2.57288633e-04
3.546930e+06,2.57367473e-04
3.549230e+06,2.57466042e-04
3.551990e+06,2.57584335e-04
3.554760e+06,2.57702598e-04
3.557530e+06,2.57821813e-04
3.560000e+06,2.57927245e-04
3.560300e+06,2.57940107e-04
3.563070e+06,2.58059322e-04
3.565850e+06,2.58178538e-04
3.568630e+06,2.58297754e-04
3.571420e+06,2.58416939e-04
3.574210e+06,2.58537076e-04
3.574300e+06,2.58540476e-04
3.577000e+06,2.58656292e-04
3.579790e+06,2.58776435e-04
3.582590e+06,2.58896572e-04
3.585390e+06,2.59016710e-04
3.588200e+06,2.59136848e-04
3.590540e+06,2.59237257e-04
3.592410e+06,2.59317977e-04
3.594290e+06,2.59398662e-04
3.596160e+06,2.59478460e-04
3.598040e+06,2.59559175e-04
3.599920e+06,2.59639860e-04
3.600000e+06,2.59643295e-04
3.601800e+06,2.59720580e-04
3.603680e+06,2.59801295e-04
3.605570e+06,2.59882902e-04
3.607450e+06,2.59963622e-04
3.609340e+06,2.60044338e-04
3.611700e+06,2.60145674e-04
3.614530e+06,2.60267692e-04
3.615700e+06,2.60317932e-04
3.615720e+06,2.60318818e-04
3.617370e+06,2.60389674e-04
3.620000e+06,2.60502172e-04
3.620220e+06,2.60511621e-04
3.623060e+06,2.60633639e-04
3.625000e+06,2.60716986e-04
3.625910e+06,2.60756543e-04
3.628760e+06,2.60878526e-04
3.631620e+06,2.61001430e-04
3.634480e+06,2.61124335e-04
3.637340e+06,2.61247275e-04
3.638000e+06,2.61275645e-04
3.640000e+06,2.61361614e-04
3.640210e+06,2.61371102e-04
3.643080e+06,2.61494006e-04
3.645950e+06,2.61617833e-04
3.648830e+06,2.61741660e-04
3.651710e+06,2.61865487e-04
3.654590e+06,2.61989344e-04
3.657480e+06,2.62113171e-04
3.660000e+06,2.62221551e-04
3.660370e+06,2.62237925e-04
3.663260e+06,2.62361783e-04
3.666160e+06,2.62486532e-04
3.669060e+06,2.62611312e-04
3.671960e+06,2.62736065e-04
3.674400e+06,2.62841053e-04
3.674870e+06,2.62861737e-04
3.677780e+06,2.62986517e-04
3.680000e+06,2.63082061e-04
3.680690e+06,2.63112219e-04
3.683610e+06,2.63237890e-04
3.686040e+06,2.63342028e-04
3.687990e+06,2.63426432e-04
3.689940e+06,2.63509915e-04
3.691890e+06,2.63594324e-04
3.693850e+06,2.63678728e-04
3.695800e+06,2.63762215e-04
3.697760e+06,2.63846619e-04
3.699720e+06,2.63931029e-04
3.700000e+06,2.63943086e-04
3.701680e+06,2.64015433e-04
3.703640e+06,2.64099842e-04
3.705600e+06,2.64184246e-04
3.707570e+06,2.64269578e-04
3.709530e+06,2.64354013e-04
3.711500e+06,2.64438391e-04
3.713470e+06,2.64523749e-04
3.715930e+06,2.64629727e-04
3.718890e+06,2.64757247e-04
3.719900e+06,2.64800307e-04
3.720000e+06,2.64804616e-04
3.721860e+06,2.64884763e-04
3.724820e+06,2.65012340e-04
3.727790e+06,2.65140778e-04
3.730770e+06,2.65269247e-04
3.733740e+06,2.65396798e-04
3.736720e+06,2.65525267e-04
3.739710e+06,2.65654628e-04
3.742700e+06,2.65783101e-04
3.745690e+06,2.65912492e-04
3.748680e+06,2.66040966e-04
3.748800e+06,2.66046139e-04
3.749000e+06,2.66054765e-04
3.749100e+06,2.66059078e-04
3.749120e+06,2.66059945e-04
3.751680e+06,2.66170357e-04
3.752400e+06,2.66201410e-04
3.754690e+06,2.66300639e-04
3.755200e+06,2.66322181e-04
3.755690e+06,2.66343781e-04
3.757690e+06,2.66430066e-04
3.760000e+06,2.66529235e-04
3.760700e+06,2.66559426e-04
3.763720e+06,2.66689739e-04
3.766730e+06,2.66820057e-04
3.769750e+06,2.66950371e-04
3.772780e+06,2.67080684e-04
3.774500e+06,2.67154923e-04
3.775800e+06,2.67211033e-04
3.778840e+06,2.67342238e-04
3.781870e+06,2.67473473e-04
3.784910e+06,2.67604714e-04
3.787950e+06,2.67735949e-04
3.791000e+06,2.67867185e-04
3.794050e+06,2.67999347e-04
3.796600e+06,2.68109019e-04
3.797100e+06,2.68130614e-04
3.800000e+06,2.68255861e-04
3.800160e+06,2.68262771e-04
3.803220e+06,2.68394934e-04
3.806290e+06,2.68528014e-04
3.809360e+06,2.68660172e-04
3.812430e+06,2.68793256e-04
3.813500e+06,2.68839031e-04
3.814990e+06,2.68903876e-04
3.817040e+06,2.68991974e-04
3.819100e+06,2.69080990e-04
3.821150e+06,2.69170041e-04
3.823210e+06,2.69259057e-04
3.825270e+06,2.69348108e-04
3.827840e+06,2.69458728e-04
3.830940e+06,2.69592730e-04
3.834040e+06,2.69726737e-04
3.836620e+06,2.69838279e-04
3.838690e+06,2.69928222e-04
3.840000e+06,2.69984405e-04
3.840760e+06,2.70017268e-04
3.842840e+06,2.70107210e-04
3.844910e+06,2.70197184e-04
3.846990e+06,2.70287122e-04
3.849070e+06,2.70377064e-04
3.851150e+06,2.70467033e-04
3.853750e+06,2.70579497e-04
3.856870e+06,2.70714457e-04
3.860000e+06,2.70849386e-04
3.863140e+06,2.70985233e-04
3.865300e+06,2.71078682e-04
3.866280e+06,2.71121080e-04
3.869420e+06,2.71256962e-04
3.872560e+06,2.71392840e-04
3.875710e+06,2.71529613e-04
3.878860e+06,2.71665496e-04
3.880000e+06,2.71714836e-04
3.882020e+06,2.71802265e-04
3.884800e+06,2.71922614e-04
3.885180e+06,2.71939065e-04
3.888350e+06,2.72076760e-04
3.891520e+06,2.72213560e-04
3.894690e+06,2.72351287e-04
3.896900e+06,2.72446663e-04
3.897860e+06,2.72488092e-04
3.900000e+06,2.72580752e-04
3.901040e+06,2.72625783e-04
3.904230e+06,2.72764427e-04
3.907420e+06,2.72902123e-04
3.910610e+06,2.73040767e-04
3.913800e+06,2.73178494e-04
3.915500e+06,2.73252159e-04
3.917000e+06,2.73317143e-04
3.920210e+06,2.73456679e-04
3.923410e+06,2.73595328e-04
3.923800e+06,2.73611771e-04
3.926630e+06,2.73734894e-04
3.929840e+06,2.73873543e-04
3.933060e+06,2.74013110e-04
3.936280e+06,2.74152681e-04
3.939400e+06,2.74287915e-04
3.939510e+06,2.74293144e-04
3.940000e+06,2.74313925e-04
3.942740e+06,2.74432710e-04
3.945980e+06,2.74573204e-04
3.949220e+06,2.74713692e-04
3.952460e+06,2.74854186e-04
3.955710e+06,2.74995597e-04
3.958960e+06,2.75136090e-04
3.960000e+06,2.75181193e-04
3.962220e+06,2.75277470e-04
3.965470e+06,2.75418917e-04
3.968700e+06,2.75558597e-04
3.968740e+06,2.75560333e-04
3.972010e+06,2.75702635e-04
3.975280e+06,2.75844082e-04
3.978550e+06,2.75986420e-04
3.981830e+06,2.76128753e-04
3.985120e+06,2.76271091e-04
3.988400e+06,2.76413429e-04
3.991700e+06,2.76556684e-04
3.994990e+06,2.76699944e-04
3.998290e+06,2.76843235e-04
3.999160e+06,2.76880538e-04
3.999170e+06,2.76880511e-04
4.000000e+06,2.76917000e-04
4.001600e+06,2.77012534e-04
4.004900e+06,2.77209616e-04
4.008220e+06,2.77407532e-04
4.011530e+06,2.77605542e-04
4.014850e+06,2.77804473e-04
4.018180e+06,2.78003347e-04
4.021510e+06,2.78202279e-04
4.022700e+06,2.78273137e-04
4.024840e+06,2.78401246e-04
4.028180e+06,2.78601104e-04
4.030700e+06,2.78751411e-04
4.031280e+06,2.78786459e-04
4.031520e+06,2.78800071e-04
4.034860e+06,2.78999996e-04
4.038210e+06,2.79200808e-04
4.040000e+06,2.79307612e-04
4.041570e+06,2.79401624e-04
4.044930e+06,2.79602476e-04
4.048290e+06,2.79803354e-04
4.051650e+06,2.80005154e-04
4.055020e+06,2.80206037e-04
4.058400e+06,2.80408764e-04
4.061300e+06,2.80582412e-04
4.061780e+06,2.80611522e-04
4.064600e+06,2.80780010e-04
4.066860e+06,2.80915185e-04
4.069110e+06,2.81050386e-04
4.071380e+06,2.81186489e-04
4.073640e+06,2.81321695e-04
4.075900e+06,2.81456896e-04
4.078170e+06,2.81592998e-04
4.080000e+06,2.81702574e-04
4.080440e+06,2.81729127e-04
4.082710e+06,2.81865286e-04
4.084980e+06,2.82001414e-04
4.087830e+06,2.82171787e-04
4.091240e+06,2.82376522e-04
4.094660e+06,2.82581227e-04
4.096400e+06,2.82685757e-04
4.098090e+06,2.82786828e-04
4.100000e+06,2.82901659e-04
4.101520e+06,2.82992455e-04
4.104380e+06,2.83164769e-04
4.106670e+06,2.83301886e-04
4.108960e+06,2.83439003e-04
4.111250e+06,2.83577043e-04
4.113550e+06,2.83715087e-04
4.114100e+06,2.83748097e-04
4.115850e+06,2.83853131e-04
4.118150e+06,2.83991175e-04
4.120450e+06,2.84129245e-04
4.122760e+06,2.84267294e-04
4.125060e+06,2.84405395e-04
4.127950e+06,2.84579558e-04
4.131410e+06,2.84787163e-04
4.134890e+06,2.84995668e-04
4.136400e+06,2.85086647e-04
4.138360e+06,2.85204195e-04
4.140000e+06,2.85302913e-04
4.141840e+06,2.85413648e-04
4.145320e+06,2.85622210e-04
4.148810e+06,2.85832622e-04
4.152310e+06,2.86043002e-04
4.155220e+06,2.86217294e-04
4.157550e+06,2.86358202e-04
4.159890e+06,2.86498162e-04
4.162230e+06,2.86639070e-04
4.164570e+06,2.86779983e-04
4.166910e+06,2.86920927e-04
4.169250e+06,2.87061866e-04
4.171600e+06,2.87202784e-04
4.173940e+06,2.87343723e-04
4.176290e+06,2.87484666e-04
4.178640e+06,2.87626532e-04
4.180000e+06,2.87708192e-04
4.181000e+06,2.87768372e-04
4.183350e+06,2.87910300e-04
4.185710e+06,2.88052171e-04
4.186100e+06,2.88075369e-04
4.188070e+06,2.88194041e-04
4.190430e+06,2.88335938e-04
4.192790e+06,2.88477840e-04
4.195160e+06,2.88620664e-04
4.197530e+06,2.88763457e-04
4.199900e+06,2.88906316e-04
4.202270e+06,2.89049140e-04
4.204640e+06,2.89191995e-04
4.207020e+06,2.89334818e-04
4.209390e+06,2.89477704e-04
4.211770e+06,2.89621486e-04
4.214150e+06,2.89765267e-04
4.216540e+06,2.89909049e-04
4.218920e+06,2.90051939e-04
4.220000e+06,2.90117406e-04
4.221000e+06,2.90177681e-04
4.221310e+06,2.90196643e-04
4.222000e+06,2.90238162e-04
4.222020e+06,2.90239364e-04
4.223700e+06,2.90340456e-04
4.226090e+06,2.90484268e-04
4.228490e+06,2.90628977e-04
4.230880e+06,2.90773743e-04
4.233280e+06,2.90918478e-04
4.235680e+06,2.91063217e-04
4.238680e+06,2.91244169e-04
4.240000e+06,2.91323434e-04
4.242290e+06,2.91461311e-04
4.245900e+06,2.91679371e-04
4.249520e+06,2.91897467e-04
4.253140e+06,2.92116485e-04
4.256760e+06,2.92334611e-04
4.259300e+06,2.92488134e-04
4.260000e+06,2.92530393e-04
4.260390e+06,2.92553660e-04
4.264030e+06,2.92773605e-04
4.267670e+06,2.92993581e-04
4.271310e+06,2.93213614e-04
4.274960e+06,2.93433594e-04
4.278620e+06,2.93654528e-04
4.282280e+06,2.93876383e-04
4.283600e+06,2.93955783e-04
4.285940e+06,2.94097374e-04
4.289610e+06,2.94319235e-04
4.293280e+06,2.94541152e-04
4.296960e+06,2.94763074e-04
4.300000e+06,2.94947039e-04
4.300640e+06,2.94985914e-04
4.304330e+06,2.95208764e-04
4.308020e+06,2.95431639e-04
4.309000e+06,2.95491281e-04
4.311710e+06,2.95655468e-04
4.315410e+06,2.95879301e-04
4.319120e+06,2.96103103e-04
4.322830e+06,2.96327859e-04
4.326550e+06,2.96553541e-04
4.330270e+06,2.96778332e-04
4.333990e+06,2.97003124e-04
4.337720e+06,2.97228868e-04
4.340000e+06,2.97367290e-04
4.341460e+06,2.97455508e-04
4.341500e+06,2.97457928e-04
4.341550e+06,2.97460999e-04
4.342100e+06,2.97494456e-04
4.345200e+06,2.97682144e-04
4.348940e+06,2.97908846e-04
4.352690e+06,2.98135548e-04
4.355820e+06,2.98325080e-04
4.358320e+06,2.98476541e-04
4.360000e+06,2.98578701e-04
4.360830e+06,2.98628898e-04
4.363340e+06,2.98781256e-04
4.366480e+06,2.98971741e-04
4.370250e+06,2.99200323e-04
4.374030e+06,2.99428910e-04
4.377810e+06,2.99658445e-04
4.381600e+06,2.99887985e-04
4.384100e+06,3.00039579e-04
4.385390e+06,3.00117525e-04
4.389190e+06,3.00347992e-04
4.392990e+06,3.00578516e-04
4.396790e+06,3.00809045e-04
4.400000e+06,3.01004075e-04
4.400610e+06,3.01041361e-04
4.404420e+06,3.01271921e-04
4.408240e+06,3.01504294e-04
4.412070e+06,3.01736672e-04
4.415660e+06,3.01954327e-04
4.415900e+06,3.01969081e-04
4.417100e+06,3.02041940e-04
4.419740e+06,3.02202416e-04
4.421000e+06,3.02278733e-04
4.423580e+06,3.02435747e-04
4.427430e+06,3.02669114e-04
4.431280e+06,3.02903403e-04
4.435130e+06,3.03136801e-04
4.439000e+06,3.03372016e-04
4.442860e+06,3.03606367e-04
4.446100e+06,3.03803318e-04
4.446730e+06,3.03841614e-04
4.450610e+06,3.04077788e-04
4.454490e+06,3.04313065e-04
4.458380e+06,3.04550192e-04
4.462100e+06,3.04775999e-04
4.462270e+06,3.04786427e-04
4.466170e+06,3.05023585e-04
4.470070e+06,3.05260743e-04
4.473980e+06,3.05498828e-04
4.477890e+06,3.05736021e-04
4.480000e+06,3.05864665e-04
4.481810e+06,3.05975059e-04
4.485730e+06,3.06213210e-04
4.489660e+06,3.06452248e-04
4.493590e+06,3.06691352e-04
4.497530e+06,3.06931348e-04
4.500000e+06,3.07081821e-04
4.501480e+06,3.07172270e-04
4.503000e+06,3.07264441e-04
4.505420e+06,3.07411405e-04
4.506300e+06,3.07465157e-04
4.509380e+06,3.07653286e-04
4.512680e+06,3.07854226e-04
4.515320e+06,3.08014268e-04
4.517960e+06,3.08175267e-04
4.518700e+06,3.08220411e-04
4.520000e+06,3.08299718e-04
4.520610e+06,3.08337153e-04
4.523260e+06,3.08498121e-04
4.525910e+06,3.08660007e-04
4.526000e+06,3.08665214e-04
4.528560e+06,3.08821007e-04
4.531220e+06,3.08982897e-04
4.533880e+06,3.09145741e-04
4.536540e+06,3.09307662e-04
4.537300e+06,3.09353937e-04
4.537330e+06,3.09355765e-04
4.539200e+06,3.09469615e-04
4.540000e+06,3.09518371e-04
4.541870e+06,3.09632432e-04
4.544530e+06,3.09794416e-04
4.547200e+06,3.09957264e-04
4.549880e+06,3.10121035e-04
4.552550e+06,3.10283909e-04
4.555230e+06,3.10446789e-04
4.557910e+06,3.10610590e-04
4.560000e+06,3.10737767e-04
4.560590e+06,3.10773469e-04
4.563270e+06,3.10937302e-04
4.565960e+06,3.11101108e-04
4.568650e+06,3.11265863e-04
4.571340e+06,3.11429700e-04
4.572600e+06,3.11506385e-04
4.574030e+06,3.11593533e-04
4.576730e+06,3.11758292e-04
4.579430e+06,3.11923051e-04
4.580000e+06,3.11957926e-04
4.582130e+06,3.12087811e-04
4.585510e+06,3.12294463e-04
4.589570e+06,3.12542112e-04
4.593630e+06,3.12789761e-04
4.597700e+06,3.13038363e-04
4.600000e+06,3.13178803e-04
4.601780e+06,3.13287861e-04
4.605860e+06,3.13536468e-04
4.609950e+06,3.13786919e-04
4.614040e+06,3.14036453e-04
4.618140e+06,3.14286939e-04
4.620000e+06,3.14400388e-04
4.622240e+06,3.14537422e-04
4.626350e+06,3.14788835e-04
4.630470e+06,3.15040249e-04
4.634590e+06,3.15291689e-04
4.638710e+06,3.15544087e-04
4.640000e+06,3.15622678e-04
4.642850e+06,3.15797381e-04
4.646980e+06,3.16049809e-04
4.651120e+06,3.16302212e-04
4.655270e+06,3.16556459e-04
4.659430e+06,3.16810710e-04
4.660000e+06,3.16845669e-04
4.663590e+06,3.17064988e-04
4.663600e+06,3.17065877e-04
4.667750e+06,3.17320224e-04
4.671920e+06,3.17574538e-04
4.676100e+06,3.17830700e-04
4.680280e+06,3.18086863e-04
4.684460e+06,3.18342160e-04
4.688660e+06,3.18599250e-04
4.692160e+06,3.18813520e-04
4.694960e+06,3.18984944e-04
4.697760e+06,3.19156363e-04
4.700000e+06,3.19293713e-04
4.700570e+06,3.19328709e-04
4.703380e+06,3.19501060e-04
4.706190e+06,3.19672515e-04
4.709000e+06,3.19844892e-04
4.711820e+06,3.20017274e-04
4.714640e+06,3.20190573e-04
4.717460e+06,3.20362955e-04
4.720000e+06,3.20518761e-04
4.720280e+06,3.20536285e-04
4.723110e+06,3.20709594e-04
4.723200e+06,3.20714832e-04
4.725940e+06,3.20882898e-04
4.728770e+06,3.21056233e-04
4.731600e+06,3.21229568e-04
4.734440e+06,3.21403825e-04
4.737280e+06,3.21578087e-04
4.740000e+06,3.21744440e-04
4.740120e+06,3.21751426e-04
4.742970e+06,3.21926610e-04
4.746530e+06,3.22144676e-04
4.750800e+06,3.22406572e-04
4.755090e+06,3.22669368e-04
4.759370e+06,3.22932226e-04
4.763670e+06,3.23195975e-04
4.767970e+06,3.23459756e-04
4.772270e+06,3.23723567e-04
4.775600e+06,3.23927780e-04
4.776580e+06,3.23988274e-04
4.777400e+06,3.24038221e-04
4.780000e+06,3.24197757e-04
4.780900e+06,3.24252982e-04
4.781380e+06,3.24282811e-04
4.781390e+06,3.24282779e-04
4.783500e+06,3.24412559e-04
4.785230e+06,3.24518647e-04
4.789550e+06,3.24784338e-04
4.793170e+06,3.25006168e-04
4.796060e+06,3.25183299e-04
4.798950e+06,3.25361383e-04
4.800000e+06,3.25425389e-04
4.801850e+06,3.25539436e-04
4.804750e+06,3.25717489e-04
4.807660e+06,3.25895546e-04
4.809900e+06,3.26033289e-04
4.810560e+06,3.26073635e-04
4.813470e+06,3.26252615e-04
4.814500e+06,3.26315973e-04
4.816380e+06,3.26431621e-04
4.819290e+06,3.26609740e-04
4.820000e+06,3.26653627e-04
4.822210e+06,3.26789647e-04
4.825130e+06,3.26968688e-04
4.828050e+06,3.27148621e-04
4.830980e+06,3.27328559e-04
4.833900e+06,3.27507601e-04
4.836830e+06,3.27687569e-04
4.839770e+06,3.27868429e-04
4.840000e+06,3.27882474e-04
4.842400e+06,3.28029989e-04
4.842700e+06,3.28048429e-04
4.845640e+06,3.28229319e-04
4.848580e+06,3.28410215e-04
4.851520e+06,3.28590214e-04
4.854470e+06,3.28772032e-04
4.857410e+06,3.28952985e-04
4.860000e+06,3.29111960e-04
4.860370e+06,3.29134802e-04
4.863320e+06,3.29315729e-04
